X_value,Y_value,Z_value,Laser Distance
250.0,0.0,660.0,102.27456011730206
230.96988312782167,95.67085809127244,660.0,102.84787390029325
176.7766952966369,176.77669529663686,660.0,103.22177419354838
95.6708580912725,230.96988312782165,660.0,102.89772727272727
7.081923622059975e-14,250.0,660.0,102.44904692082112
-95.67085809127238,230.9698831278217,660.0,103.10960410557185
-176.77669529663677,176.77669529663697,660.0,102.23093841642229
-230.96988312782162,95.67085809127256,660.0,101.93804985337243
-250.0,1.416384724411995e-13,660.0,100.2991202346041
-230.96988312782173,-95.67085809127231,660.0,100.46737536656892
-176.77669529663697,-176.77669529663677,660.0,99.79435483870967
-95.67085809127258,-230.96988312782162,660.0,99.06524926686217
-2.67968859893057e-13,-250.0,660.0,99.70711143695014
95.6708580912723,-230.96988312782173,660.0,99.30205278592376
176.7766952966367,-176.7766952966371,660.0,98.82221407624633
230.96988312782162,-95.67085809127259,660.0,99.13379765395894
