47.705,14.679,0.0077635
47.287,14.542,-5.0085
46.667,14.353,-10.009
46.665,14.353,-15.009
45.999,14.147,-20.009
45.856,14.104,-25.008
44.477,13.681,-30.008
43.237,13.3,-35.009
41.57,12.79,-40.009
38.288,11.777,-45.01
38.288,11.778,-50.011
34.098,10.488,-55.011
34.099,10.488,-60.012
28.195,8.6748,-65.01
28.193,8.6758,-70.009
19.911,6.1261,-75.012
13.057,4.0166,-80.012
13.055,4.0163,-85.01
1.0603,0.32437,-90.014
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
