34.616,-44.637,0.0087899
34.294,-44.206,-5.0077
34.019,-43.852,-10.009
34.02,-43.854,-15.008
33.316,-42.948,-20.01
33.314,-42.948,-25.009
32.797,-42.28,-30.009
32.001,-41.254,-35.009
31.241,-40.273,-40.009
31.239,-40.273,-45.009
29.376,-37.869,-50.009
29.376,-37.872,-55.01
26.935,-34.723,-60.009
26.935,-34.724,-65.011
24.245,-31.258,-70.009
24.247,-31.261,-75.009
20.612,-26.577,-80.01
17.928,-23.113,-85.009
17.927,-23.114,-90.008
9.2898,-11.975,-95.008
9.2884,-11.977,-100.01
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
