19.874,-52.61,0.0084446
19.886,-52.611,-5.0072
19.939,-52.752,-10.008
19.342,-51.168,-15.009
19.338,-51.167,-20.008
19.039,-50.376,-25.008
19.036,-50.376,-30.008
18.197,-48.142,-35.01
18.192,-48.139,-40.009
17.472,-46.231,-45.008
17.47,-46.23,-50.008
16.834,-44.553,-55.007
15.374,-40.685,-60.009
14.53,-38.45,-65.008
14.53,-38.452,-70.007
12.663,-33.512,-75.008
12.646,-33.468,-80.007
9.9168,-26.243,-85.008
7.5437,-19.959,-90.007
4.2489,-11.24,-95.009
4.2109,-11.145,-100.01
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
