-34.463,32.365,0.0064998
-34.463,32.369,-5.0039
-34.354,32.265,-10.006
-33.374,31.345,-15.005
-32.72,30.73,-20.006
-32.722,30.731,-25.005
-31.123,29.231,-30.006
-31.122,29.231,-35.005
-30.364,28.518,-40.004
-29.015,27.252,-45.007
-27.857,26.163,-50.003
-26.186,24.591,-55.006
-22.629,21.252,-60.004
-22.626,21.251,-65.006
-20.342,19.106,-70.002
-14.022,13.17,-75.005
-9.1949,8.6369,-80.003
-9.1942,8.6379,-85.003
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
