-47.827,-22.499,0.0067622
-47.283,-22.256,-5.0038
-46.562,-21.913,-10.005
-46.563,-21.916,-15.005
-45.572,-21.448,-20.005
-45.571,-21.45,-25.004
-44.307,-20.855,-30.005
-43.273,-20.367,-35.004
-43.272,-20.368,-40.005
-40.752,-19.18,-45.002
-39.532,-18.606,-50.004
-37.143,-17.481,-55.005
-37.143,-17.482,-60.005
-34.486,-16.23,-65.004
-30.61,-14.406,-70.005
-30.61,-14.408,-75.004
-23.443,-11.036,-80.005
-17.271,-8.1308,-85.004
-11.231,-5.2878,-90.004
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
