-10.627,47.543,0.0033075
-10.623,47.551,-5.0047
-10.242,45.85,-10.005
-10.112,45.268,-15.004
-10.112,45.266,-20.005
-10.047,44.974,-25.004
-9.8401,44.055,-30.003
-9.6448,43.177,-35.006
-9.4061,42.105,-40.007
-8.6357,38.654,-45.007
-8.255,36.956,-50.006
-7.7213,34.576,-55.005
-7.7219,34.576,-60.003
-6.5389,29.275,-65.006
-6.5406,29.276,-70.006
-4.9532,22.178,-75.006
-4.9549,22.183,-80.003
-3.792,16.98,-85.005
-2.0953,9.395,-90.006
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
