50.865,0.010752,-0.0032177
50.47,-0.0022356,-5.0077
50.42,-0.00067474,-10.007
48.873,-0.0027181,-15.007
48.876,-0.0029689,-20.009
46.884,-2.653e-05,-25.01
46.284,-0.0015773,-30.008
44.643,-5.3967e-05,-35.008
44.644,-0.0029694,-40.009
41.007,-0.00061784,-45.008
41.004,-0.00062126,-50.01
35.876,0.00097754,-55.009
33.383,0.0019316,-60.011
30.296,0.00062615,-65.009
27.108,0.00052478,-70.01
21.433,-0.00017926,-75.013
14.16,0.0010661,-80.014
14.16,0.00056698,-85.015
1.4102,0.001182,-90.011
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
