Frequency,S33,S32,S23,S22
(3866000000+0j),(-0.4209546447+0.5787012595j),(0.002266904572-0.001935922657j),(0.002471620217-0.001823574654j),(-0.003504631575+0.03341132913j)
(3867000000+0j),(-0.37073946+0.6210300165j),(0.002147317864-0.002076098463j),(0.002237779321-0.002057187259j),(0.01167086419+0.04277231679j)
(3868000000+0j),(-0.3177866638+0.6578150347j),(0.001947382931-0.002247399418j),(0.002099946141-0.002242947696j),(0.02807939053+0.04997036622j)
(3869000000+0j),(-0.2633185387+0.6893885477j),(0.001727094874-0.002467013663j),(0.001853448688-0.002474795328j),(0.04575846344+0.05482971662j)
(3870000000+0j),(-0.2066342682+0.7157495445j),(0.001536864555-0.002630769275j),(0.001627485966-0.002585753566j),(0.06436315924+0.057145379j)
(3871000000+0j),(-0.1500955969+0.7368823398j),(0.001229141606-0.002708438318j),(0.001388290082-0.002701296704j),(0.08352644742+0.0568692623j)
(3872000000+0j),(-0.09214205295+0.752874882j),(0.0009606334497-0.002829111414j),(0.001200596569-0.002812197199j),(0.1030018628+0.05380455187j)
(3873000000+0j),(-0.0347353369+0.7640729321j),(0.000789524056-0.00282977405j),(0.0008817415219-0.002898241859j),(0.1223326847+0.04762972945j)
(3874000000+0j),(0.02318979986+0.7705650302j),(0.0005011679605-0.002882999834j),(0.0006948531955-0.00299322186j),(0.141047895+0.03870653334j)
(3875000000+0j),(0.08011904359+0.7723932701j),(0.0002293749421-0.002966308501j),(0.0003384916345-0.003028878244j),(0.1587257236+0.0270371455j)
(3876000000+0j),(0.1369222403+0.7696680149j),(-2.389699148e-05-0.003003505059j),(7.336321869e-05-0.003034052905j),(0.1751369685+0.01262981691j)
(3877000000+0j),(0.1919905096+0.7631543025j),(-0.0002605383925-0.002941076411j),(-0.0001951232261-0.003011434805j),(0.1897184253-0.004371008806j)
(3878000000+0j),(0.2458775192+0.7523657245j),(-0.0005386342527-0.002905256348j),(-0.0004028718395-0.003004919272j),(0.2021565139-0.02347928212j)
(3879000000+0j),(0.2983535826+0.7376915352j),(-0.0007818199811-0.002792175394j),(-0.0007022898644-0.002915147226j),(0.2121842504-0.04439760567j)
(3880000000+0j),(0.3494917154+0.7192715984j),(-0.000917180907-0.002716974122j),(-0.0008465155843-0.002843294991j),(0.2196529508-0.06683928933j)
(3881000000+0j),(0.3985751867+0.6973516397j),(-0.001165030757-0.002644455759j),(-0.001076642075-0.002831743564j),(0.2244291455-0.09050114633j)
(3882000000+0j),(0.4458659589+0.6719001393j),(-0.001409676042-0.002644737717j),(-0.001357688336-0.002645624802j),(0.2263163924-0.115092072j)
(3883000000+0j),(0.4908564687+0.6434767467j),(-0.001604342717-0.002435826929j),(-0.001568912179-0.002543169539j),(0.225404337-0.1399930548j)
(3884000000+0j),(0.5333886147+0.6118932048j),(-0.001871631364-0.002316420665j),(-0.001763739623-0.002515251748j),(0.2215586752-0.1651731096j)
(3885000000+0j),(0.5739735365+0.5770584453j),(-0.001982937101-0.002198355738j),(-0.001942921663-0.002312102355j),(0.2147650272-0.1902161047j)
(3886000000+0j),(0.6118314266+0.539543707j),(-0.002126335166-0.001999192405j),(-0.002046033042-0.002160781994j),(0.2048760056-0.2149405616j)
(3887000000+0j),(0.6469967961+0.4990836474j),(-0.002276255051-0.001914467546j),(-0.002312558936-0.001982916147j),(0.1920714527-0.2387533462j)
(3888000000+0j),(0.6790335178+0.4564430008j),(-0.002394758863-0.001751223695j),(-0.002432151698-0.001807362074j),(0.1764415056-0.2612196788j)
(3889000000+0j),(0.7077380419+0.4114519631j),(-0.002586194314-0.00153016136j),(-0.002615806647-0.001594467554j),(0.1581034809-0.2821217191j)
(3890000000+0j),(0.7335385084+0.3638803634j),(-0.002653789474-0.001339353854j),(-0.002723269863-0.001484889654j),(0.1371463984-0.3011316296j)
(3891000000+0j),(0.7555647492+0.3143480752j),(-0.002798821079-0.001209387672j),(-0.002806483768-0.001303832512j),(0.1140546054-0.3179464637j)
(3892000000+0j),(0.7741401792+0.2629002238j),(-0.002949594753-0.0009917367715j),(-0.003052686108-0.000995130511j),(0.0889301151-0.3321599981j)
(3893000000+0j),(0.7892618179+0.2093140501j),(-0.0030162849-0.0007581819082j),(-0.003075793851-0.0007591715548j),(0.06196768954-0.3439185335j)
(3894000000+0j),(0.8003777266+0.1540894289j),(-0.003108373145-0.000493535772j),(-0.003189390292-0.0005400579539j),(0.0338986814-0.3523975922j)
(3895000000+0j),(0.8070616126+0.09784065589j),(-0.00319258403-0.0002530910424j),(-0.003251766087-0.000370091584j),(0.004772436805-0.3581448009j)
(3896000000+0j),(0.8094570637+0.04032988132j),(-0.003268633736+1.913769665e-05j),(-0.003272279631-3.66788081e-05j),(-0.02487631701-0.3606184022j)
(3897000000+0j),(0.8074575663-0.01753181905j),(-0.003308787011+0.0001895619062j),(-0.003354949644+0.0002323567896j),(-0.05493892357-0.3600708178j)
(3898000000+0j),(0.8003431559-0.07654854951j),(-0.003315329319+0.0005565417814j),(-0.003337251721+0.0005251273979j),(-0.08488912135-0.3562872265j)
(3899000000+0j),(0.7886362076-0.1356991131j),(-0.003380562644+0.000775972032j),(-0.003314322559+0.000837992935j),(-0.1141735315-0.3492642482j)
(3900000000+0j),(0.7716200948-0.1944082534j),(-0.003360117553+0.00112455932j),(-0.003369764425+0.001121447072j),(-0.1427088976-0.3392220665j)
(3901000000+0j),(0.7494841218-0.2526442373j),(-0.003281106008+0.00144696387j),(-0.003270533402+0.001405059593j),(-0.1700911671-0.3261723132j)
(3902000000+0j),(0.7216565609-0.3099656725j),(-0.003205921268+0.001746276277j),(-0.003231609007+0.001693781116j),(-0.1960041672-0.3102916697j)
(3903000000+0j),(0.6884833574-0.36558646j),(-0.003046566155+0.002082374645j),(-0.003133293474+0.001955627464j),(-0.2199745774-0.2920319353j)
(3904000000+0j),(0.649800539-0.4188842133j),(-0.002953096759+0.002368625952j),(-0.002908878028+0.002340916079j),(-0.2420633584-0.2710112872j)
(3905000000+0j),(0.6054962873-0.4697311487j),(-0.002781450516+0.002624307759j),(-0.00277689076+0.002629383001j),(-0.2614576817-0.2480610132j)
(3906000000+0j),(0.5554552078-0.517129226j),(-0.002499338705+0.002950824331j),(-0.002540908521+0.002905494766j),(-0.2784605026-0.2232302199j)
(3907000000+0j),(0.5003205538-0.560475229j),(-0.002221080475+0.00326499599j),(-0.002300741617+0.00315035251j),(-0.2926580012-0.1966984225j)
(3908000000+0j),(0.4401533306-0.5987939425j),(-0.001956071472+0.003512543393j),(-0.002052703872+0.003443938913j),(-0.3038173616-0.1689816299j)
(3909000000+0j),(0.3755277097-0.6318235633j),(-0.001599585637+0.003726523835j),(-0.001724869595+0.003643936245j),(-0.3119773865-0.1402441234j)
(3910000000+0j),(0.3065737784-0.6585903029j),(-0.001205905573+0.003960942384j),(-0.001436798368+0.003804066451j),(-0.3168233633-0.1111148256j)
(3911000000+0j),(0.2341178358-0.6784360976j),(-0.0008885202114+0.004101491533j),(-0.0009864332387+0.003989733756j),(-0.3185198903-0.08183170579j)
(3912000000+0j),(0.1586208493-0.6911604195j),(-0.0005200976157+0.004209800158j),(-0.0006234241882+0.004061211366j),(-0.316958189-0.05265335258j)
(3913000000+0j),(0.08082322776-0.6959555286j),(-7.016599557e-05+0.004280143883j),(-0.0001912981534+0.004191558342j),(-0.3121674061-0.0240128221j)
(3914000000+0j),(0.002276336309-0.6923456732j),(0.0002989624045+0.004267463461j),(0.0001609097817+0.004214550368j),(-0.3042579591+0.003451015617j)
(3915000000+0j),(-0.0767628774-0.680046829j),(0.0007316200063+0.004315858707j),(0.0006006228505+0.004282942973j),(-0.2932591736+0.02974777817j)
(3916000000+0j),(-0.1545892805-0.6591736726j),(0.001182882232+0.004203502089j),(0.0009702458046+0.004226139747j),(-0.2794856429+0.05417849724j)
(3917000000+0j),(-0.2304109484-0.6293501059j),(0.001582225435+0.004161087796j),(0.001316263108+0.004076371901j),(-0.2632054985+0.07662637494j)
(3918000000+0j),(-0.3029460013-0.5910538992j),(0.002069613896+0.004012096673j),(0.001810432761+0.003999081906j),(-0.2444325686+0.0966667418j)
(3919000000+0j),(-0.3712604642-0.5446383323j),(0.002382745268+0.003800974926j),(0.002256916603+0.003778890008j),(-0.2238291055+0.1142561353j)
(3920000000+0j),(-0.4340243042-0.4908011161j),(0.00271760812+0.003539795289j),(0.002519208938+0.00356675894j),(-0.201743409+0.1287270766j)
(3921000000+0j),(-0.489870429-0.4305851575j),(0.003104677657+0.003264166182j),(0.002962429309+0.003354748478j),(-0.1781398058+0.140360428j)
(3922000000+0j),(-0.5388629436-0.3640700311j),(0.00343088666+0.002909125993j),(0.003226888366+0.002996245399j),(-0.1536824852+0.1487608178j)
(3923000000+0j),(-0.5800991058-0.2927297509j),(0.003669958562+0.002589300508j),(0.003593642032+0.002788763959j),(-0.1286333352+0.1539238457j)
(3924000000+0j),(-0.6129118204-0.2180517405j),(0.003920983523+0.002218212467j),(0.003805059241+0.002369486261j),(-0.1036726087+0.1556766148j)
(3925000000+0j),(-0.6371576786-0.1407984351j),(0.004145389423+0.001864227583j),(0.00401059119+0.002028639195j),(-0.07888451964+0.1543565293j)
(3926000000+0j),(-0.6524025798-0.0620980613j),(0.004290019628+0.001463272609j),(0.004196408205+0.001644839416j),(-0.05472292379+0.1497422497j)
(3927000000+0j),(-0.6589931846+0.01724154005j),(0.004420523997+0.0009943948826j),(0.00436280854+0.001271680463j),(-0.03176921234+0.1419739434j)
(3928000000+0j),(-0.6573150754+0.0952171628j),(0.004463969264+0.0006222070078j),(0.004504660144+0.0008601572481j),(-0.01022418868+0.1312364924j)
(3929000000+0j),(-0.6473805904+0.1718985016j),(0.004618716892+0.0001478240156j),(0.00445289351+0.0004039713822j),(0.009032167494+0.1176208656j)
(3930000000+0j),(-0.629812181+0.2457086351j),(0.004580425564-0.0002787087869j),(0.004626392387-4.15799841e-05j),(0.02607721649+0.1016578024j)
(3931000000+0j),(-0.6048945785+0.316515581j),(0.004553530365-0.0006466928171j),(0.004563380964-0.0004936257028j),(0.04085570946+0.08354047207j)
(3932000000+0j),(-0.5737329721+0.3832783475j),(0.004400791135-0.00112713722j),(0.004511647858-0.0009302812396j),(0.05241643265+0.06371946621j)
(3933000000+0j),(-0.5366570354+0.4453101636j),(0.004245065618-0.001543657854j),(0.004457660485-0.001357888803j),(0.06102287024+0.04241526277j)
(3934000000+0j),(-0.4944322109+0.5024237166j),(0.004098244943-0.001957753906j),(0.004194987006-0.001744492911j),(0.06632167846+0.02016911035j)
(3935000000+0j),(-0.4477539361+0.5544210505j),(0.00385950366-0.002375800628j),(0.003954202868-0.002176790498j),(0.06838118285-0.002664105527j)
(3936000000+0j),(-0.3969275057+0.6011297738j),(0.00359461573-0.00263984059j),(0.00374741666-0.002523801988j),(0.06698018312-0.02555472762j)
(3937000000+0j),(-0.343832761+0.6419942499j),(0.003324339632-0.003018507501j),(0.003581334138-0.002783134114j),(0.06208493933-0.04795231835j)
(3938000000+0j),(-0.2881156802+0.6768422802j),(0.003044031095-0.003285403363j),(0.003180601168-0.003169188043j),(0.05381997675-0.0695454786j)
(3939000000+0j),(-0.230622232+0.7065426515j),(0.002712346846-0.003464190522j),(0.00293707219-0.003395583015j),(0.04248670861-0.08977076593j)
(3940000000+0j),(-0.1724838465+0.7303763657j),(0.002373307012-0.00364789716j),(0.002577543259-0.003674345324j),(0.02807116322-0.1082059932j)
(3941000000+0j),(-0.1127102673+0.7489456074j),(0.001967436634-0.003870679531j),(0.002157141455-0.003901244607j),(0.01104637515-0.1246302262j)
(3942000000+0j),(-0.05311805382+0.7621706048j),(0.001661938964-0.004003737587j),(0.001860882738-0.003935094457j),(-0.008514299989-0.1384734269j)
(3943000000+0j),(0.007092642132+0.7704227174j),(0.00124262285-0.00402869517j),(0.001446384704-0.004049093463j),(-0.03005763888-0.1495654023j)
(3944000000+0j),(0.06667171419+0.7734072167j),(0.0009473932441-0.004157969728j),(0.001033165026-0.004155762494j),(-0.05308374763-0.1574502125j)
(3945000000+0j),(0.125123024+0.7720064465j),(0.0005720946356-0.004149354994j),(0.00076820096-0.004206728656j),(-0.07718496025-0.1622777332j)
(3946000000+0j),(0.1822755337+0.7658872665j),(0.0002263279457-0.004278883338j),(0.0003685409902-0.004248345736j),(-0.1022291556-0.1640293993j)
(3947000000+0j),(0.2389710099+0.7552813424j),(-0.0001759576844-0.00417852588j),(1.939736649e-06-0.004181264434j),(-0.1275636256-0.1623353612j)
(3948000000+0j),(0.2930819094+0.7406531777j),(-0.0003847033659-0.004162944853j),(-0.00034519154-0.004247102421j),(-0.1528512537-0.1573499078j)
(3949000000+0j),(0.3464127779+0.7217653772j),(-0.0007982490934-0.004026518203j),(-0.0007106927224-0.004142671824j),(-0.1778252721-0.1489842997j)
(3950000000+0j),(0.39654845+0.6995827753j),(-0.001086353441-0.003976752982j),(-0.001031540683-0.004109540023j),(-0.2020591199-0.1372706783j)
(3951000000+0j),(0.4451369643+0.6735247618j),(-0.001381180366-0.003896343289j),(-0.001372249448-0.004005079623j),(-0.2248192132-0.1225126633j)
(3952000000+0j),(0.4913209677+0.644378906j),(-0.001719805528-0.003730445169j),(-0.001638101297-0.003843129613j),(-0.2459593862-0.1045961594j)
(3953000000+0j),(0.5346081853+0.6118492507j),(-0.002008737531-0.003642562777j),(-0.001971631544-0.003711123252j),(-0.2651021183-0.08418152789j)
(3954000000+0j),(0.5758730173+0.5761039381j),(-0.002302662469-0.003461624729j),(-0.002215997083-0.003551576287j),(-0.2819138169-0.06117041682j)
(3955000000+0j),(0.6138951182+0.5378659278j),(-0.002583054593-0.003267035354j),(-0.002531351987-0.003314445727j),(-0.296143204-0.03599833878j)
(3956000000+0j),(0.6489326358+0.4971164126j),(-0.002810243517-0.003102812683j),(-0.002812095452-0.003094391199j),(-0.3075305521-0.008930051838j)
(3957000000+0j),(0.6812459826+0.4537140687j),(-0.003022682853-0.002846077085j),(-0.003000042634-0.002954065101j),(-0.3160559535+0.01929502329j)
(3958000000+0j),(0.709893465+0.4079354976j),(-0.003263294464-0.002590724733j),(-0.003255162621-0.002632111777j),(-0.3211536109+0.04901824541j)
(3959000000+0j),(0.7356003523+0.3597977671j),(-0.003542918479-0.002273791237j),(-0.003464689245-0.002497473033j),(-0.3233458102+0.07916895698j)
(3960000000+0j),(0.7570013404+0.3107083942j),(-0.003722589929-0.00209356402j),(-0.003713402199-0.002189631574j),(-0.3218357861+0.1101084476j)
(3961000000+0j),(0.7757814527+0.2583365176j),(-0.003884271951-0.001747932867j),(-0.003849629546-0.001877204981j),(-0.3170785606+0.1409652138j)
(3962000000+0j),(0.7898762226+0.2052658566j),(-0.004078282509-0.001478704973j),(-0.004036745057-0.001490529394j),(-0.3090288937+0.1711966843j)
(3963000000+0j),(0.8001756072+0.1508552692j),(-0.004196113907-0.001155538834j),(-0.004107672255-0.001235677744j),(-0.2974035144+0.2012480845j)
(3964000000+0j),(0.8065048456+0.09510952515j),(-0.004309248645-0.0008155829855j),(-0.004342407919-0.0009445165051j),(-0.2822964787+0.2300137003j)
(3965000000+0j),(0.808501184+0.03845566856j),(-0.004412999377-0.0005095487577j),(-0.004412956536-0.0005348817795j),(-0.2641870975+0.2569268679j)
(3966000000+0j),(0.8060316443-0.0189009329j),(-0.004432065412-0.0001090747246j),(-0.004413777031-0.0001561517274j),(-0.2432075292+0.281977236j)
(3967000000+0j),(0.7987803221-0.0757471264j),(-0.004497653339+0.0003001238219j),(-0.004428952001+0.0001994419581j),(-0.2193421125+0.3048886434j)
(3968000000+0j),(0.7870466113-0.1335923971j),(-0.004565935582+0.00055088097j),(-0.004539177753+0.0005436046631j),(-0.1929666698+0.3251125889j)
(3969000000+0j),(0.7701910734-0.1908230724j),(-0.004491811153+0.001076124492j),(-0.00445480179+0.0009660911746j),(-0.1647482514+0.3424970941j)
(3970000000+0j),(0.7486870289-0.2468336442j),(-0.004494811874+0.001435894636j),(-0.004461023491+0.001302276622j),(-0.1345689744+0.3569808819j)
(3971000000+0j),(0.7242540121-0.3027769486j),(-0.004370967392+0.001878507435j),(-0.004402845167+0.001684270683j),(-0.1061010584+0.3700269872j)
(3972000000+0j),(0.6925887465-0.3565464038j),(-0.00428156741+0.002250497462j),(-0.004261176102+0.002090301597j),(-0.07334514707+0.3780563813j)
(3973000000+0j),(0.6556330919-0.4085051667j),(-0.004132175352+0.002642506734j),(-0.004122692626+0.002553359838j),(-0.03969088942+0.3827381388j)
(3974000000+0j),(0.6132196188-0.4582887718j),(-0.003987524193+0.003026564606j),(-0.003911197651+0.002929183189j),(-0.006022520363+0.3838203781j)
(3975000000+0j),(0.5657503009-0.504804792j),(-0.003687527962+0.00341351144j),(-0.00371900457+0.003252589609j),(0.02761100605+0.3812582621j)
(3976000000+0j),(0.5132696629-0.5471181796j),(-0.00337658776+0.003755771555j),(-0.003456091974+0.003628018778j),(0.06132696569+0.3750857757j)
(3977000000+0j),(0.4567324221-0.5849110194j),(-0.00313266716+0.004056776874j),(-0.003134727944+0.004007273354j),(0.09360503405+0.3653448897j)
(3978000000+0j),(0.3954871297-0.6179241048j),(-0.00281219231+0.004395740107j),(-0.002797385212+0.004283135757j),(0.1248057485+0.3523335907j)
(3979000000+0j),(0.3297298551-0.6455567113j),(-0.002445289167+0.004660535138j),(-0.002437672112+0.004577216227j),(0.1540369838+0.3361742954j)
(3980000000+0j),(0.2604393363-0.6668245072j),(-0.001991049619+0.004965036176j),(-0.002088353736+0.004887098912j),(0.1813843846+0.3168086219j)
(3981000000+0j),(0.1880700588-0.6812940152j),(-0.001432624529+0.005178774707j),(-0.001681493246+0.005048773717j),(0.206630379+0.2946420636j)
