Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.5553457737+0.2914792024j),(0.0002912939235+0.0009650838911j),(0.0002479391696+0.0009185572271j),(-0.02020277828+0.05618520813j)
(3801000000+0j),(-0.5303099751+0.3472033196j),(0.0003369722108+0.0008409982547j),(0.0003291495959+0.0008543849108j),(-0.02389366738+0.05836459443j)
(3802000000+0j),(-0.5007625222+0.4006294598j),(0.0003536257427+0.000844110793j),(0.0003478470899+0.0008534059161j),(-0.02722367831+0.06150189318j)
(3803000000+0j),(-0.4658562243+0.4513527597j),(0.0004175847571+0.0008409839356j),(0.0003155373852+0.000793111627j),(-0.0300525371+0.06546541129j)
(3804000000+0j),(-0.4261930585+0.4992479375j),(0.0004930271534+0.0007363417535j),(0.0003887554631+0.0007930864231j),(-0.0323543027+0.07009943697j)
(3805000000+0j),(-0.3831807375+0.5430044509j),(0.0004786108329+0.0007485200767j),(0.0005144034512+0.000776712026j),(-0.03396464512+0.07526076331j)
(3806000000+0j),(-0.335500747+0.5832023514j),(0.000537037442+0.0007462650537j),(0.0005192530807+0.0007363966433j),(-0.03486408666+0.08111238493j)
(3807000000+0j),(-0.2841711342+0.6189728118j),(0.0005775070749+0.000630573486j),(0.0005149219651+0.000621612824j),(-0.03491892666+0.0872389344j)
(3808000000+0j),(-0.2298520654+0.6499740182j),(0.0005934863002+0.0005803140812j),(0.0005700652255+0.0006456008414j),(-0.03430830687+0.09375196739j)
(3809000000+0j),(-0.1726165563+0.6761591476j),(0.0006298624794+0.0005474045174j),(0.0006299737142+0.0005706765223j),(-0.03313621506+0.1005599663j)
(3810000000+0j),(-0.1131050885+0.6969772451j),(0.0006312386249+0.0005334569723j),(0.0006196203758+0.0006137221935j),(-0.03060629964+0.1078538626j)
(3811000000+0j),(-0.05101280287+0.7126398482j),(0.0006899279542+0.0005678536836j),(0.0006281348178+0.0004932162119j),(-0.02753329277+0.1152827611j)
(3812000000+0j),(0.01192789059+0.7227474233j),(0.0006487526116+0.0005032161716j),(0.0006954778219+0.0005046846927j),(-0.02310642786+0.1227434221j)
(3813000000+0j),(0.07616527379+0.7269057239j),(0.0007618722739+0.0004409981775j),(0.0006820124108+0.0004796459689j),(-0.01784216985+0.1300891391j)
(3814000000+0j),(0.1405232847+0.7249872607j),(0.0007521905936+0.0004500511277j),(0.0007050127606+0.0004449755361j),(-0.01128870249+0.1372674806j)
(3815000000+0j),(0.2045345008+0.7171352621j),(0.0008013962652+0.0003726477153j),(0.0007403853233+0.0004058271588j),(-0.003589926986+0.1438525814j)
(3816000000+0j),(0.268656373+0.7028062469j),(0.0007475912571+0.0003119722242j),(0.0007980829105+0.000456257636j),(0.005056229886+0.1498734338j)
(3817000000+0j),(0.3310732245+0.6827185179j),(0.0008704328211+0.0003209664428j),(0.0008340082131+0.0003246532287j),(0.01472071279+0.1550746614j)
(3818000000+0j),(0.392057091+0.656596768j),(0.0008535237284+0.0002485944133j),(0.0008012091275+0.0003373195359j),(0.02503598668+0.1592234233j)
(3819000000+0j),(0.4496309757+0.624917394j),(0.0008749886765+0.0002101131104j),(0.0009041368612+0.0001508982532j),(0.03606278077+0.1624458202j)
(3820000000+0j),(0.5040362477+0.5878080217j),(0.0009323465056+0.000171642183j),(0.001006321865+0.0001696903491j),(0.04773290828+0.1646153115j)
(3821000000+0j),(0.555125773+0.5451022j),(0.0009612698923+8.398008504e-05j),(0.0009432639345+4.792031905e-05j),(0.05984552205+0.1656214579j)
(3822000000+0j),(0.602250278+0.4977179862j),(0.001006720937-2.67122341e-05j),(0.0009955435526+1.13685519e-05j),(0.0720801726+0.16549499j)
(3823000000+0j),(0.644449234+0.4458293198j),(0.001000190736-4.270865247e-05j),(0.0009904959006-5.353730012e-05j),(0.08465903252+0.1642773243j)
(3824000000+0j),(0.6815490723+0.390213113j),(0.0009702180978-0.0001409124961j),(0.0009984452045-0.000129161388j),(0.09742836654+0.161854466j)
(3825000000+0j),(0.7129912972+0.3315885649j),(0.00101591798-0.0002335183817j),(0.0009705221164-0.0001674493833j),(0.1100969762+0.1580183194j)
(3826000000+0j),(0.7384973168+0.2701483797j),(0.0009369989275-0.0002879664826j),(0.0009320492973-0.0003403917362j),(0.1223873794+0.153151366j)
(3827000000+0j),(0.758476913+0.2064267507j),(0.0009371636552-0.0004049415584j),(0.001022477169-0.0004067242553j),(0.13463673+0.1470735034j)
(3828000000+0j),(0.7721783519+0.1408497242j),(0.0009193009464-0.0004680789425j),(0.0009399057599-0.000428295607j),(0.146389693+0.139952308j)
(3829000000+0j),(0.7794346809+0.07462797409j),(0.000868897303-0.0005365110119j),(0.0008972543292-0.0004975311458j),(0.1578081399+0.1313599404j)
(3830000000+0j),(0.7802792788+0.008531254252j),(0.0009143232601-0.0005808458081j),(0.0008457945078-0.0005627745995j),(0.1683464795+0.1216686375j)
(3831000000+0j),(0.7747384906-0.05728917395j),(0.000771378458-0.0006843342562j),(0.0007997666835-0.0006536031724j),(0.1781007499+0.1108225553j)
(3832000000+0j),(0.7632164359-0.1223608318j),(0.0007546544075-0.0007767949719j),(0.0008237647708-0.0007520379149j),(0.1867910773+0.09887541847j)
(3833000000+0j),(0.7453905344-0.1856616457j),(0.0007803676417-0.000811571721j),(0.0007468934637-0.0007867340464j),(0.1940832287+0.0861627008j)
(3834000000+0j),(0.7218185663-0.2462626776j),(0.0006086520152-0.000832792779j),(0.0007174850325-0.0008116606041j),(0.200170964+0.07271632216j)
(3835000000+0j),(0.6927595735-0.3049659487j),(0.00059869705-0.0008814736502j),(0.0005991715589-0.0008391637821j),(0.2050422579+0.05884905717j)
(3836000000+0j),(0.6586086154-0.3597159729j),(0.0005220340681-0.0009800490225j),(0.0005765202222-0.001022167387j),(0.2083509862+0.04435483727j)
(3837000000+0j),(0.619646132-0.4108793257j),(0.0005050184554-0.00102504564j),(0.0004739233118-0.000934372074j),(0.2102199644+0.02972870204j)
(3838000000+0j),(0.5762067437-0.458002372j),(0.0002917727397-0.001054212684j),(0.000341643201-0.001041098847j),(0.2107918113+0.01499708998j)
