Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2920545936+0.6770033941j),(0.001409772551+0.002990997396j),(0.001253057504+0.003071316984j),(0.02846788615+0.1180204j)
(3801000000+0j),(-0.2328926325+0.7067205444j),(0.001672589686+0.002801538445j),(0.001464504399+0.002955627162j),(0.0314492695+0.1178937339j)
(3802000000+0j),(-0.1732870191+0.7302530558j),(0.001858212636+0.002679302357j),(0.001660711132+0.002781844931j),(0.03460537642+0.1180565453j)
(3803000000+0j),(-0.1130781546+0.7483408175j),(0.001991874538+0.00241248752j),(0.001932076178+0.002646064386j),(0.03802969679+0.1181081266j)
(3804000000+0j),(-0.05312619731+0.7607812659j),(0.00227210531+0.002264376963j),(0.002049203264+0.002414717805j),(0.04148536921+0.1183015042j)
(3805000000+0j),(0.006727396045+0.7681743507j),(0.002303001471+0.002063281136j),(0.002213537693+0.00219613174j),(0.04494835064+0.1183649771j)
(3806000000+0j),(0.06584363431+0.7707034182j),(0.002403147286+0.001824686187j),(0.00236851396+0.001980520319j),(0.04892149195+0.1184419529j)
(3807000000+0j),(0.1245646775+0.7683017788j),(0.002532057231+0.001601576922j),(0.002477260772+0.001787593006j),(0.05298745632+0.1184496941j)
(3808000000+0j),(0.1823850721+0.761148656j),(0.002557293978+0.001497553894j),(0.002516598674+0.001602955046j),(0.05710227787+0.1181913035j)
(3809000000+0j),(0.2381976694+0.7497325481j),(0.002601613291+0.001260285382j),(0.002647785237+0.001351792715j),(0.06124164537+0.1178877005j)
(3810000000+0j),(0.2924170792+0.734627817j),(0.002706954954+0.001014082576j),(0.002708819928+0.001187943621j),(0.06541386992+0.1175240815j)
(3811000000+0j),(0.3452907205+0.7153148172j),(0.002675322583+0.0008092722273j),(0.002805426717+0.0009968138766j),(0.06958124787+0.1173032141j)
(3812000000+0j),(0.3957617283+0.6927294885j),(0.002759089926+0.0005810023868j),(0.002805849072+0.0007497284096j),(0.07403717935+0.117263313j)
(3813000000+0j),(0.4442058206+0.6661162656j),(0.002801110735+0.0003667199635j),(0.002900185063+0.0005439245724j),(0.07878253609+0.1173625847j)
(3814000000+0j),(0.490047425+0.6366442306j),(0.002790829632+0.0002368261194j),(0.002869023709+0.0003675367916j),(0.08392511308+0.1172074037j)
(3815000000+0j),(0.5333513618+0.6040319681j),(0.00283307489+6.119652971e-05j),(0.002871699398+0.000161975986j),(0.08956012875+0.1169217436j)
(3816000000+0j),(0.5738712549+0.5683737717j),(0.002804985503-0.0001783150801j),(0.002875911538-7.299703429e-05j),(0.09563174099+0.1163350281j)
(3817000000+0j),(0.6116886735+0.5296138314j),(0.002747588791-0.0003969162062j),(0.002867080504-0.0002276389278j),(0.1020957008+0.1153943183j)
(3818000000+0j),(0.6464511156+0.4887389323j),(0.002744031837-0.0006212423323j),(0.002927695867-0.0005817706115j),(0.1089683622+0.1138035457j)
(3819000000+0j),(0.6783287525+0.4448282845j),(0.002714629285-0.000760991883j),(0.00279453001-0.0007188726449j),(0.1159610376+0.1116933803j)
(3820000000+0j),(0.7069651484+0.3986736052j),(0.002656504046-0.001074833446j),(0.002792193089-0.0009581266786j),(0.1236075982+0.1086785335j)
(3821000000+0j),(0.7322109938+0.350607786j),(0.002548291348-0.001264241524j),(0.002659257501-0.001121466514j),(0.1308536083+0.1049471973j)
(3822000000+0j),(0.7537687421+0.3002807208j),(0.002403566614-0.001406576368j),(0.002580378903-0.001363992225j),(0.1379568428+0.1004924509j)
(3823000000+0j),(0.7718167901+0.2481086672j),(0.002305632923-0.001599572366j),(0.002472619293-0.001554849674j),(0.1448746771+0.09566665071j)
(3824000000+0j),(0.785859406+0.1948518132j),(0.002216336317-0.001734881895j),(0.002337774727-0.001774406643j),(0.1518093944+0.09004791372j)
(3825000000+0j),(0.7961471081+0.1399485301j),(0.002088730922-0.001921438845j),(0.002239993075-0.001913683838j),(0.1585305929+0.08375474528j)
(3826000000+0j),(0.8022281528+0.08368713592j),(0.001994694117-0.002087307395j),(0.002103135688-0.002127025276j),(0.1647171229+0.07679576233j)
(3827000000+0j),(0.8043974042+0.02654202324j),(0.001862165635-0.002213499276j),(0.00189023884-0.002303149085j),(0.1708121002+0.06923658089j)
(3828000000+0j),(0.8017414808-0.03073797162j),(0.001650993712-0.002399227582j),(0.001738053048-0.002402925165j),(0.1761574+0.06115897145j)
(3829000000+0j),(0.7947559953-0.08911327556j),(0.001453691395-0.002494258573j),(0.001548060332-0.002503030002j),(0.1811115146+0.05231126799j)
(3830000000+0j),(0.7828520536-0.1472088745j),(0.001210989081-0.002645895584j),(0.001308401115-0.002647005953j),(0.185143739+0.04330456478j)
