Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.6394056082+0.3831777125j),(-0.001256578835+0.0001061046132j),(-0.001251952024+1.357950077e-05j),(0.002633148571+0.07041939654j)
(3801000000+0j),(-0.6039162874+0.4406050336j),(-0.001247757697+0.0001494175376j),(-0.001378692221+0.0001540100639j),(0.0006061847671+0.07153250501j)
(3802000000+0j),(-0.5636880994+0.4941603852j),(-0.001325993333+0.0002842568792j),(-0.001329444814+0.0002400207886j),(-0.001181067666+0.07334815719j)
(3803000000+0j),(-0.5191677213+0.5437913077j),(-0.001321724034+0.0003694594488j),(-0.001258542296+0.0003151585697j),(-0.002490701852+0.07577158891j)
(3804000000+0j),(-0.4705809057+0.589147568j),(-0.001286987565+0.0004626157752j),(-0.001287325053+0.0003568726534j),(-0.003398203757+0.07848867224j)
(3805000000+0j),(-0.4187320173+0.6298349628j),(-0.001248196582+0.0005808083806j),(-0.001327956212+0.000511862745j),(-0.004220216535+0.08173010896j)
(3806000000+0j),(-0.3634272516+0.6660975056j),(-0.001219081692+0.0006378979888j),(-0.001212741598+0.0005597028648j),(-0.004520087037+0.08569012306j)
(3807000000+0j),(-0.3052094281+0.6969986671j),(-0.001214165706+0.0007423487841j),(-0.001205822686+0.0006394772208j),(-0.004237036686+0.09000919079j)
(3808000000+0j),(-0.244513914+0.7227824395j),(-0.001144530368+0.0007801484317j),(-0.001240010257+0.0007620595861j),(-0.00329845096+0.09462976398j)
(3809000000+0j),(-0.1816543639+0.7432763489j),(-0.00113257335+0.0009073918336j),(-0.001121515408+0.000828674587j),(-0.001779405051+0.09961552192j)
(3810000000+0j),(-0.1174113154+0.7578743635j),(-0.001084730728+0.001000281773j),(-0.001171846641+0.0009471259546j),(0.0006499820738+0.1049090861j)
(3811000000+0j),(-0.05257567391+0.767761182j),(-0.0009894015966+0.001065565739j),(-0.001127683092+0.001013110508j),(0.00367731275+0.110422884j)
(3812000000+0j),(0.01298748422+0.771734159j),(-0.0009229762363+0.001276486553j),(-0.0009612980066+0.001137125771j),(0.007451784797+0.1160105537j)
(3813000000+0j),(0.07902296633+0.7699410293j),(-0.0008328770055+0.001289427397j),(-0.0009468884673+0.001189295202j),(0.01218316983+0.1217944276j)
(3814000000+0j),(0.144655332+0.7625922999j),(-0.0007513235323+0.001351856277j),(-0.0008970024646+0.001319349161j),(0.01805135608+0.1273489254j)
(3815000000+0j),(0.2096307725+0.7492337373j),(-0.0007999183726+0.001454979298j),(-0.0008027530275+0.001449968549j),(0.02479903959+0.1326159597j)
(3816000000+0j),(0.2736417949+0.7302686357j),(-0.0006283024559+0.001506149187j),(-0.0007357586874+0.001467577065j),(0.03262616694+0.1375715862j)
(3817000000+0j),(0.335085243+0.7061419185j),(-0.0004408129898+0.001605152735j),(-0.0005365434918+0.001557668322j),(0.04168656841+0.14158173j)
(3818000000+0j),(0.3951575756+0.6761191243j),(-0.0004185175931+0.001611014828j),(-0.0004585325369+0.001574843889j),(0.05124982074+0.1444580961j)
(3819000000+0j),(0.4525133371+0.6408379984j),(-0.0002326201939+0.001606144477j),(-0.0002970451897+0.001727441791j),(0.06125012785+0.1466570308j)
(3820000000+0j),(0.5058951378+0.6008245892j),(-0.0001068903366+0.001737755025j),(-0.0001936595072+0.001701061032j),(0.07195796818+0.1480785323j)
(3821000000+0j),(0.5561797619+0.5559053662j),(-1.854297261e-05+0.001726668212j),(1.867105311e-05+0.001781451982j),(0.08308527619+0.1482978707j)
(3822000000+0j),(0.6027995944+0.5063602737j),(0.0001388457749+0.001772377291j),(0.0001150756434+0.001827215543j),(0.09432023764+0.1474586255j)
(3823000000+0j),(0.6445408463+0.4527980806j),(0.0003156944585+0.001771936193j),(0.0002709439723+0.001827249769j),(0.1059946194+0.1457405153j)
(3824000000+0j),(0.682174027+0.3953016591j),(0.000446812337+0.001762608998j),(0.0004461056087+0.001795391319j),(0.1179127097+0.142777965j)
(3825000000+0j),(0.7136721611+0.3346529987j),(0.0006128576351+0.001687324024j),(0.0005544621381+0.001791518182j),(0.1296837479+0.1385798709j)
(3826000000+0j),(0.7400674224+0.2712282126j),(0.0007376262802+0.001713914913j),(0.0007216149825+0.001785574248j),(0.1413646042+0.1332856046j)
(3827000000+0j),(0.7610770464+0.2052142431j),(0.0008874942432+0.001694287639j),(0.0008569882484+0.00172855868j),(0.1529094726+0.1272318581j)
(3828000000+0j),(0.776234746+0.1367707855j),(0.001028981991+0.001592126326j),(0.0009801218985+0.001691104029j),(0.1642574072+0.1196076635j)
(3829000000+0j),(0.7847350836+0.06762882123j),(0.001229780493+0.001571535366j),(0.001180924824+0.001659830101j),(0.1752472222+0.1107222255j)
(3830000000+0j),(0.7869804502-0.002938550503j),(0.00131141732+0.00150404661j),(0.001370041864+0.001612795866j),(0.1854464263+0.1005245694j)
(3831000000+0j),(0.7824255228-0.07318340627j),(0.001497716643+0.001444046036j),(0.001418628381+0.001483016647j),(0.1947529465+0.08897840556j)
(3832000000+0j),(0.7716248631-0.1428911778j),(0.001657819725+0.001274090377j),(0.001625176286+0.001384847681j),(0.2028954476+0.07609013715j)
(3833000000+0j),(0.7541450858-0.2119097398j),(0.001756251091+0.001212310395j),(0.001732928795+0.001287500374j),(0.2096144408+0.06245693417j)
(3834000000+0j),(0.7303649783-0.2784079474j),(0.001900206553+0.001029599807j),(0.001835705945+0.00115771906j),(0.2147618532+0.04821180152j)
(3835000000+0j),(0.700440228-0.3429583061j),(0.00198783935+0.0009252896998j),(0.001999340951+0.0009233619203j),(0.218644917+0.0332743295j)
(3836000000+0j),(0.66430372-0.4045480363j),(0.002101993421+0.0007517436752j),(0.002095367061+0.0008113179938j),(0.2208129615+0.01807836238j)
(3837000000+0j),(0.6223596931-0.4628714507j),(0.002219618298+0.0004996662028j),(0.002255228115+0.0006862730952j),(0.2214147449+0.002972522098j)
(3838000000+0j),(0.5750445127-0.5173444389j),(0.002348411828+0.0003982947965j),(0.002321775537+0.000438748044j),(0.220434159-0.01181171898j)
(3839000000+0j),(0.5229120851-0.5664535644j),(0.002348158741+0.0001984681585j),(0.002381153172+0.0002433810732j),(0.2180849761-0.02662106095j)
(3840000000+0j),(0.4660529792-0.6107747094j),(0.002394920681+3.07958021e-06j),(0.002410769928+5.723622235e-05j),(0.2144692242-0.04079466308j)
(3841000000+0j),(0.4051986039-0.6496984772j),(0.002474516397-0.0002530005877j),(0.002474516863-0.000185181605j),(0.2096595913-0.05425254788j)
(3842000000+0j),(0.341057837-0.6826099266j),(0.002443293808-0.0005077812239j),(0.002502588322-0.0004438575415j),(0.203685388-0.06731882531j)
(3843000000+0j),(0.2743420899-0.7089403914j),(0.00242685806-0.0007251140196j),(0.002395142568-0.0006254054606j),(0.1966439039-0.07956282216j)
(3844000000+0j),(0.2054173946-0.7290346139j),(0.002411351539-0.0009009333444j),(0.002432245063-0.0009020483121j),(0.1884860843-0.09098226018j)
(3845000000+0j),(0.13473472-0.7427211242j),(0.002279271139-0.001158188214j),(0.002331335098-0.001103556599j),(0.1794446558-0.1013292083j)
(3846000000+0j),(0.0628605485-0.7496270648j),(0.002174442168-0.001432292047j),(0.002220340306-0.001314255758j),(0.16940853-0.1109514081j)
(3847000000+0j),(-0.008637811057-0.7495242533j),(0.00206346903-0.001681595691j),(0.002174336696-0.001510875765j),(0.1584610641-0.1191327038j)
(3848000000+0j),(-0.07974483818-0.7429331469j),(0.001941801747-0.001895194873j),(0.001998683205-0.001772095333j),(0.1468711495-0.1257845302j)
(3849000000+0j),(-0.1497248262-0.7294481298j),(0.001772027928-0.002077165991j),(0.001840026467-0.00195983029j),(0.1352061033-0.1311759331j)
(3850000000+0j),(-0.2180737555-0.7096118716j),(0.001590968692-0.002239352558j),(0.001713494654-0.002171306638j),(0.1230861768-0.1351543133j)
(3851000000+0j),(-0.2839002311-0.6834235052j),(0.001393987797-0.002349545714j),(0.001475357334-0.00228345464j),(0.1110211387-0.1375926444j)
(3852000000+0j),(-0.3465735316-0.6514884461j),(0.001103495015-0.00251905201j),(0.001266766456-0.0024556485j),(0.09919884801-0.1386952269j)
(3853000000+0j),(-0.4061507881-0.6139313707j),(0.0008823451935-0.002651040908j),(0.001055620261-0.002512512496j),(0.08761761338-0.1386664214j)
(3854000000+0j),(-0.4617065191-0.5712303531j),(0.0006795060472-0.002725024242j),(0.0008748774999-0.002594728488j),(0.07629764825-0.1370823382j)
(3855000000+0j),(-0.5127427578-0.5239730995j),(0.0004165568389-0.002773782238j),(0.0005641681491-0.002697354183j),(0.06582588702-0.1341379745j)
(3856000000+0j),(-0.559181869-0.4722492119j),(0.0001219413462-0.002900360618j),(0.0003694567422-0.002778534079j),(0.05622189865-0.1300992831j)
(3857000000+0j),(-0.6003226638-0.4169848665j),(-6.064350237e-05-0.002812156454j),(0.0001016915485-0.002832882805j),(0.04762708023-0.1251417515j)
(3858000000+0j),(-0.6362425089-0.3582372367j),(-0.0003311442561-0.002833519829j),(-0.0001544903789-0.002817453118j),(0.0401299037-0.1193993947j)
(3859000000+0j),(-0.6664867997-0.2966989049j),(-0.0005349764833-0.002811121754j),(-0.0004095937184-0.002785124816j),(0.03366646916-0.1131540006j)
(3860000000+0j),(-0.6910043955-0.2333409786j),(-0.0007498227642-0.002777435351j),(-0.0006300889072-0.00278635486j),(0.02846831642-0.1063978391j)
(3861000000+0j),(-0.709700048-0.1683568613j),(-0.001032555941-0.002630341565j),(-0.0008911268669-0.002697020769j),(0.02442442253-0.09930830593j)
(3862000000+0j),(-0.7223522663-0.1016732448j),(-0.001314839232-0.002588953357j),(-0.001145402202-0.002625272144j),(0.02152701654-0.09199332216j)
(3863000000+0j),(-0.7291010618-0.03482590739j),(-0.001543295104-0.00237254682j),(-0.0013619893-0.002550742589j),(0.01983679645-0.08478425952j)
(3864000000+0j),(-0.7297465801+0.03197700203j),(-0.001735542668-0.00230841781j),(-0.00162814022-0.002381725935j),(0.01918365248-0.07741515162j)
