Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.5445328355+0.2947980464j),(0.0002334138262+0.001109409961j),(0.0002508053731+0.001038662391j),(-0.01784376428+0.05866137715j)
(3801000000+0j),(-0.5196192265+0.3498104992j),(0.0003318697854+0.0009840604616j),(0.0002898251987+0.001019100891j),(-0.02143525705+0.06063583057j)
(3802000000+0j),(-0.4897425473+0.4026080176j),(0.0004407777742+0.001037831069j),(0.0002934646036+0.001015326125j),(-0.02484299615+0.06360646156j)
(3803000000+0j),(-0.4559076726+0.4523654342j),(0.0004493648303+0.0009073988767j),(0.0003469533985+0.0009900527075j),(-0.02787829563+0.06739038208j)
(3804000000+0j),(-0.4173307717+0.4992028084j),(0.0004548722936+0.0009018001147j),(0.00043442272+0.0009360067779j),(-0.03003216162+0.07201813523j)
(3805000000+0j),(-0.3742007613+0.5424794289j),(0.0005434889463+0.0008474136121j),(0.0004759013245+0.0008517786628j),(-0.03183167055+0.07711916223j)
(3806000000+0j),(-0.3273399174+0.5821935973j),(0.0006031293888+0.0008718989557j),(0.0005501984269+0.0008547017351j),(-0.03257835284+0.08295539032j)
(3807000000+0j),(-0.2773183286+0.6175121827j),(0.0006251946324+0.000740623218j),(0.0005883642589+0.0007542843814j),(-0.03255520388+0.08899105073j)
(3808000000+0j),(-0.2232004404+0.648148836j),(0.0006370520568+0.0006877397536j),(0.0006035005208+0.0007372531691j),(-0.03197734803+0.0953070874j)
(3809000000+0j),(-0.1664993018+0.6741424234j),(0.0006769828033+0.0006490706583j),(0.000641087594+0.0006378397811j),(-0.03069471568+0.1020273474j)
(3810000000+0j),(-0.1071856543+0.6948174039j),(0.0007077183691+0.0006411067443j),(0.000654299336+0.0006161583005j),(-0.0282801874+0.1092341258j)
(3811000000+0j),(-0.0464951396+0.7105360887j),(0.0007670212653+0.0004796885478j),(0.0006843752344+0.0006075751735j),(-0.02506244183+0.1164770666j)
(3812000000+0j),(0.01602688432+0.7207203355j),(0.0007870452246+0.0004899428459j),(0.0007370980456+0.0005494264769j),(-0.02078488842+0.1238289608j)
(3813000000+0j),(0.07908225805+0.7249683718j),(0.0006909709191+0.0004225159355j),(0.000746844511+0.0005114353262j),(-0.01563944295+0.1311059098j)
(3814000000+0j),(0.1436111033+0.7230566323j),(0.0008565770113+0.0004630323383j),(0.0007743953611+0.0005078752292j),(-0.009241264313+0.1383154151j)
(3815000000+0j),(0.2071526349+0.7155118166j),(0.0007665218436+0.0003859790158j),(0.0007868676912+0.0004526074626j),(-0.001493358403+0.1449267826j)
(3816000000+0j),(0.27057302+0.7016710161j),(0.0008311269339+0.0003273710317j),(0.0008662340115+0.0003351143678j),(0.006995746866+0.150998144j)
(3817000000+0j),(0.3331463039+0.68137641j),(0.0009422494331+0.0003064724442j),(0.0009032663074+0.0003415539977j),(0.01682424545+0.1560992253j)
(3818000000+0j),(0.3930833638+0.6555816792j),(0.0008901016554+0.0002695267322j),(0.0009398233378+0.0002697222226j),(0.02730230056+0.1603324807j)
(3819000000+0j),(0.4506347775+0.6239726038j),(0.0009286632994+0.0001579655509j),(0.000989583903+0.0002048398746j),(0.03825674951+0.163513607j)
(3820000000+0j),(0.5052338839+0.5870158037j),(0.0009450273355+0.0001258385746j),(0.0009692261228+8.914150385e-05j),(0.05002127215+0.1656504299j)
(3821000000+0j),(0.5561160445+0.5447567805j),(0.000964299019+6.030514669e-06j),(0.0009384402074+7.031476707e-05j),(0.06199866533+0.166790358j)
(3822000000+0j),(0.6027806997+0.4977513639j),(0.0009641496581-1.787070687e-05j),(0.001001878059+4.292051381e-05j),(0.07444106787+0.1666820484j)
(3823000000+0j),(0.6447105408+0.4460660173j),(0.000977296615-0.0001106105265j),(0.0009577681194-5.333715671e-05j),(0.08702373505+0.1653803543j)
(3824000000+0j),(0.6816818118+0.3904286763j),(0.0009861455765-0.0001824330684j),(0.00105646986-0.0001344820921j),(0.09989202023+0.1628483216j)
(3825000000+0j),(0.7130416036+0.3314811238j),(0.0009122439078-0.0002217676083j),(0.001030681073-0.0002463661658j),(0.1126446202+0.158999557j)
(3826000000+0j),(0.7383152246+0.2702469822j),(0.000924789987-0.0003080028109j),(0.0009529209929-0.0002796093177j),(0.1251448989+0.1539130413j)
(3827000000+0j),(0.7580510378+0.2067523989j),(0.0009092215332-0.0003972873965j),(0.0009757080115-0.000403035403j),(0.1374150515+0.147825003j)
(3828000000+0j),(0.7715201378+0.1411096573j),(0.0008592323284-0.0004963812535j),(0.0008893876802-0.0004745350743j),(0.1492067277+0.1406799742j)
(3829000000+0j),(0.7783632278+0.07493926663j),(0.0008051409968-0.0005396176712j),(0.0009427848272-0.0005580137949j),(0.1607015282+0.1319295906j)
(3830000000+0j),(0.7788991928+0.008709053642j),(0.0008587550838-0.0006003857125j),(0.0008504878497-0.0005866655265j),(0.1714093536+0.1220061237j)
