Frequency,S33,S32,S23,S22
(3841000000+0j),(0.2002923042-0.644798602j),(-0.001415166887-0.002907868009j),(-0.001394378371-0.002931713359j),(0.1561587006-0.0412817415j)
(3842000000+0j),(0.1305716485-0.6534876578j),(-0.001674176077-0.002697303891j),(-0.001661679591-0.002768789418j),(0.151516825-0.04923873224j)
(3843000000+0j),(0.05981765315-0.6549097333j),(-0.001937536057-0.002612710232j),(-0.001914582797-0.002602983033j),(0.1463171095-0.05646547344j)
(3844000000+0j),(-0.01187795959-0.6490142333j),(-0.002216826193-0.002455803566j),(-0.002182470169-0.002476696856j),(0.1405294389-0.06304333244j)
(3845000000+0j),(-0.08336932957-0.635538148j),(-0.002433138434-0.002241808223j),(-0.002457793336-0.002257089131j),(0.1342070401-0.06899129208j)
(3846000000+0j),(-0.1537472457-0.6142727911j),(-0.002702614991-0.002027544891j),(-0.002601357177-0.001959578134j),(0.1274415106-0.07415245368j)
(3847000000+0j),(-0.2220034897-0.5855063388j),(-0.002889059251-0.001723301713j),(-0.002849349752-0.001707215677j),(0.1204894185-0.07799820636j)
(3848000000+0j),(-0.2867365479-0.5492886225j),(-0.003075761721-0.001364806085j),(-0.002978288569-0.001458967221j),(0.1135409251-0.08126371122j)
(3849000000+0j),(-0.3488407433-0.5052927595j),(-0.003180941567-0.001081419294j),(-0.003082726384-0.001142035937j),(0.1066840887-0.08389197331j)
(3850000000+0j),(-0.4049374461-0.4554059563j),(-0.003203786677-0.0007465009112j),(-0.003188211704-0.0008871136233j),(0.09976615012-0.08572664983j)
(3851000000+0j),(-0.4553186893-0.3998275143j),(-0.003332284279-0.0004155136121j),(-0.003266087035-0.0005223436747j),(0.09288901836-0.08674549682j)
(3852000000+0j),(-0.4995130897-0.3387293005j),(-0.003341679694-0.0001187030721j),(-0.0033161256-0.0001954199397j),(0.08636788279-0.0869342918j)
(3853000000+0j),(-0.5367234349-0.2734054157j),(-0.003318615491+0.0002312816068j),(-0.003306193976+0.0001124944247j),(0.0801846087-0.08641591167j)
(3854000000+0j),(-0.5667510033-0.2046495546j),(-0.003256291384+0.0005270722904j),(-0.003239196958+0.0003916607529j),(0.07445900142-0.08518544508j)
(3855000000+0j),(-0.5885720849-0.1336033744j),(-0.003135178238+0.0008811262087j),(-0.003183425637+0.0006744870916j),(0.06937732548-0.08358617815j)
(3856000000+0j),(-0.6027831435-0.06114696702j),(-0.003063400276+0.001133290702j),(-0.003028204897+0.001017510076j),(0.06475315988-0.0816669119j)
(3857000000+0j),(-0.6091738939+0.01130613338j),(-0.002866803668+0.00141990371j),(-0.002969270805+0.001310585649j),(0.0607753396-0.07926944034j)
(3858000000+0j),(-0.6078479886+0.08397582238j),(-0.002728417981+0.001707666554j),(-0.002816681517+0.001635127352j),(0.05712515488-0.07660180519j)
(3859000000+0j),(-0.5991383791+0.1547950027j),(-0.00251723011+0.001885004109j),(-0.002539515728+0.001787712681j),(0.05402223021-0.07360966508j)
(3860000000+0j),(-0.583104074+0.2238333775j),(-0.002286952455+0.002109650522j),(-0.002386419568+0.002054536948j),(0.05161683261-0.07027435462j)
(3861000000+0j),(-0.5610874295+0.2892502603j),(-0.002004279988+0.002333764685j),(-0.002145834966+0.002229748061j),(0.04987673089-0.06665366448j)
(3862000000+0j),(-0.5324727893+0.3519856974j),(-0.00175183767+0.002437599003j),(-0.001928768004+0.002338021062j),(0.04884585738-0.06292844053j)
(3863000000+0j),(-0.4986209273+0.4102729624j),(-0.001523679006+0.002575529739j),(-0.00164267153+0.002463641576j),(0.04878639802-0.05902671153j)
(3864000000+0j),(-0.45973441+0.4643708068j),(-0.001311737811+0.002586824587j),(-0.001454686979+0.002537918277j),(0.04966156557-0.05522461362j)
(3865000000+0j),(-0.4172051847+0.5132285048j),(-0.001010243897+0.002614019671j),(-0.001206260175+0.00268910965j),(0.05148195475-0.05162348651j)
(3866000000+0j),(-0.3700608909+0.5578190251j),(-0.0008309524273+0.002733798232j),(-0.0009576181765+0.002720184159j),(0.05444825441-0.04861957328j)
(3867000000+0j),(-0.3211177588+0.5963951308j),(-0.0005602809833+0.002729472471j),(-0.000753343862+0.002729730913j),(0.05830750614-0.04646767542j)
(3868000000+0j),(-0.2690047622+0.6303866573j),(-0.0003144939255+0.002719764831j),(-0.0004759098811+0.002726918086j),(0.06273635477-0.04521481868j)
(3869000000+0j),(-0.2151404619+0.6588193406j),(-0.0001448243274+0.002661503851j),(-0.0003298364754+0.002732794965j),(0.0676067695-0.04502635463j)
(3870000000+0j),(-0.1597868502+0.6822555445j),(3.490763993e-05+0.002691137372j),(-9.190267883e-05+0.002768382896j),(0.07272844017-0.04574381955j)
(3871000000+0j),(-0.1036886722+0.7004165736j),(0.0002760809439+0.00265194173j),(0.000104813902+0.002731116721j),(0.07789742202-0.04764435393j)
(3872000000+0j),(-0.04719279334+0.7136568266j),(0.0004847350938+0.002552463207j),(0.0003499125014+0.002669186564j),(0.08299258351-0.05043845876j)
(3873000000+0j),(0.009577053599+0.7219206504j),(0.0006790606421+0.002570008859j),(0.0005608173669+0.002612918383j),(0.08789996058-0.05435305941j)
(3874000000+0j),(0.06613161415+0.7254185689j),(0.0008454927593+0.002492052969j),(0.0007747488562+0.002543628216j),(0.09241959453-0.05896594204j)
(3875000000+0j),(0.1213089526+0.7243627623j),(0.0010424949+0.002397281118j),(0.0009523299523+0.002505469136j),(0.09675696492-0.06473564048j)
(3876000000+0j),(0.1764176041+0.7189568223j),(0.001188686932+0.002337318147j),(0.001185930567+0.002433792688j),(0.1003855541-0.07141334916j)
(3877000000+0j),(0.2298752964+0.7092858999j),(0.001359076588+0.002261281246j),(0.001342878211+0.00236166059j),(0.1033616886-0.07885327578j)
(3878000000+0j),(0.2818264067+0.6956352399j),(0.001506131841+0.002099522389j),(0.001492842566+0.002215890214j),(0.1055231094-0.08688007319j)
(3879000000+0j),(0.3328482509+0.6779278556j),(0.001760594663+0.001943646115j),(0.001677480992+0.0020529537j),(0.1068392247-0.09558650752j)
(3880000000+0j),(0.3816287816+0.6568433103j),(0.001817740151+0.001848002197j),(0.001818161225+0.001860823249j),(0.1071922779-0.1046444679j)
(3881000000+0j),(0.4280492365+0.6322101895j),(0.001973314909+0.001710422453j),(0.002061517444+0.001764476649j),(0.1067358851-0.1141614562j)
(3882000000+0j),(0.4720619321+0.6042957095j),(0.002161462326+0.001501840889j),(0.002159167314+0.001614108798j),(0.1052485779-0.1239323277j)
(3883000000+0j),(0.5140138865+0.5730158624j),(0.00229585031+0.001327729668j),(0.002314430429+0.001421265653j),(0.1026977524-0.134045277j)
(3884000000+0j),(0.5530937314+0.5392543517j),(0.002355456818+0.001060058246j),(0.002370052272+0.001178610954j),(0.09912870079-0.1440993802j)
(3885000000+0j),(0.5891956091+0.5029400626j),(0.002369196387+0.0009251369629j),(0.002435112372+0.001002182369j),(0.09444987774-0.1542317911j)
(3886000000+0j),(0.6230924129+0.4633549829j),(0.002454548143+0.0007317857235j),(0.002467649058+0.0008002810646j),(0.08869765699-0.1641864035j)
(3887000000+0j),(0.6537280679+0.4214988346j),(0.002508963691+0.0005256407894j),(0.002585926559+0.0006365138106j),(0.08180722594-0.173969186j)
(3888000000+0j),(0.6809256673+0.3776400094j),(0.002513820305+0.000315795507j),(0.002550843172+0.0003360499686j),(0.07372276485-0.1833055439j)
(3889000000+0j),(0.704780221+0.3318813843j),(0.002519418253+0.0001850441622j),(0.002589086536+0.0001822900376j),(0.06451417506-0.1923971921j)
(3890000000+0j),(0.7258217335+0.2838958227j),(0.002608683892-0.0001268293418j),(0.002579792636-6.671628944e-05j),(0.05412980169-0.2007205166j)
(3891000000+0j),(0.7429103255+0.2341879041j),(0.002539369278-0.0001962852111j),(0.002602868713-0.0002532363869j),(0.04256005213-0.2082983693j)
(3892000000+0j),(0.7564221025+0.1826426538j),(0.002486766782-0.0004566012067j),(0.002619141247-0.0004035586608j),(0.02988913283-0.2148306347j)
(3893000000+0j),(0.765458107+0.1310088722j),(0.002509786747-0.0006360486732j),(0.0025322109-0.0006053123507j),(0.0163925048-0.2201248866j)
(3894000000+0j),(0.771194756+0.07683150573j),(0.002409819281-0.0007793696714j),(0.00242202566-0.0008793699089j),(0.002356662182-0.2241268439j)
(3895000000+0j),(0.7725307345+0.02325232133j),(0.002304722555-0.001058682334j),(0.002378697041-0.0009318137309j),(-0.01244554017-0.2268347134j)
(3896000000+0j),(0.7694840431-0.03163038335j),(0.00230591977-0.001203269116j),(0.002299477346-0.001186709269j),(-0.02769486234-0.2281084964j)
(3897000000+0j),(0.762131989-0.08628916428j),(0.002215099055-0.001334834611j),(0.002179416129-0.001403608592j),(-0.04306128621-0.227865945j)
(3898000000+0j),(0.7502583861-0.1413226198j),(0.002109477762-0.001504537417j),(0.002123384038-0.001502430183j),(-0.0585783124-0.2262185628j)
(3899000000+0j),(0.7337284684-0.1949446839j),(0.001969452715-0.001664862502j),(0.002037029946-0.001658707974j),(-0.07399771363-0.2230039519j)
(3900000000+0j),(0.7124632597-0.2486881302j),(0.001949832891-0.00182904664j),(0.001984664705-0.001716747764j),(-0.08927695453-0.2182405475j)
(3901000000+0j),(0.6863754392-0.3009625529j),(0.001810864429-0.002027745359j),(0.001836764975-0.001987247728j),(-0.1039923131-0.2119226173j)
(3902000000+0j),(0.6555290222-0.3519546069j),(0.001677090069-0.002150514629j),(0.001697131665-0.002132169902j),(-0.118198134-0.2042621563j)
(3903000000+0j),(0.6199620962-0.4003676644j),(0.001462099259-0.002296429593j),(0.001600215561-0.002314544516j),(-0.131489709-0.1951106494j)
(3904000000+0j),(0.5797739029-0.4460559515j),(0.001306530437-0.00241950294j),(0.001411570003-0.00241617905j),(-0.1438667029-0.1847262009j)
(3905000000+0j),(0.5345816016-0.4891742069j),(0.001130817691-0.002641445259j),(0.001209092792-0.002588108648j),(-0.1550928652-0.1732105465j)
(3906000000+0j),(0.4845666587-0.5287808538j),(0.0009658797644-0.002727074781j),(0.0009756810614-0.002650110284j),(-0.1651462317-0.1606059281j)
(3907000000+0j),(0.4306794107-0.5641251267j),(0.0007679956034-0.002804645337j),(0.0008251037216-0.002851374215j),(-0.1736617386-0.1473267911j)
(3908000000+0j),(0.372900337-0.5944016055j),(0.0004158812808-0.002930656075j),(0.0005863275146-0.002959343372j),(-0.1808938235-0.1332770275j)
(3909000000+0j),(0.3111777008-0.6196957593j),(0.0002219146263-0.002995954128j),(0.0002526955213-0.002972736023j),(-0.1867079586-0.1185708629j)
(3910000000+0j),(0.2469259053-0.6388660414j),(-6.297985237e-05-0.003095666878j),(-4.277066182e-05-0.002996323863j),(-0.1909666806-0.1034752209j)
(3911000000+0j),(0.1797241867-0.6521840223j),(-0.0003575420706-0.003072964028j),(-0.0002664469648-0.003037157934j),(-0.1935903877-0.08844318719j)
(3912000000+0j),(0.1103643924-0.6587167222j),(-0.0006906794733-0.003113732208j),(-0.000472822896-0.003080555936j),(-0.194555819-0.07335705872j)
(3913000000+0j),(0.03955104947-0.6583157698j),(-0.0008884133422-0.003056997666j),(-0.0008494782378-0.003095185384j),(-0.1941410601-0.05849950652j)
(3914000000+0j),(-0.03149374202-0.6505242419j),(-0.001160334446-0.003008532105j),(-0.001138858497-0.003063173965j),(-0.1921479553-0.04408962405j)
(3915000000+0j),(-0.1020316184-0.635368499j),(-0.00146408088-0.002896537539j),(-0.001470225514-0.002872446319j),(-0.188804239-0.03008276666j)
(3916000000+0j),(-0.1716661602-0.612508856j),(-0.001814668416-0.002682879567j),(-0.001651285798-0.002802584087j),(-0.1842120141-0.0169150684j)
(3917000000+0j),(-0.2385240644-0.5822235686j),(-0.002078984631-0.002591992728j),(-0.002023342066-0.00264986977j),(-0.1782753319-0.004247322168j)
(3918000000+0j),(-0.303001374-0.5443915321j),(-0.002350992057-0.002436055802j),(-0.002182180993-0.002358828438j),(-0.1711664647+0.007279099342j)
(3919000000+0j),(-0.3630275428-0.4997224752j),(-0.002532208338-0.002192879561j),(-0.002560732188-0.002229353879j),(-0.1630342454+0.01763855776j)
(3920000000+0j),(-0.4181081951-0.4486321116j),(-0.002806433942-0.001913630636j),(-0.002688598819-0.002011118922j),(-0.153951019+0.02705028598j)
(3921000000+0j),(-0.4675073922-0.3918681907j),(-0.002956275363-0.001686783973j),(-0.002874119207-0.001764233923j),(-0.1439857632+0.03505063746j)
(3922000000+0j),(-0.5103701949-0.3299352384j),(-0.003110658377-0.001359106391j),(-0.003065305296-0.001480564359j),(-0.1336715966+0.0414931508j)
(3923000000+0j),(-0.546172142-0.2636922855j),(-0.003248738823-0.001088297227j),(-0.003192459466-0.001077311928j),(-0.1228345782+0.04653736246j)
(3924000000+0j),(-0.5747226477-0.1945815526j),(-0.003307279665-0.000728590996j),(-0.003247458022-0.000900677871j),(-0.1115704104+0.05018400506j)
(3925000000+0j),(-0.5954961777-0.1226388135j),(-0.003362610936-0.000453624205j),(-0.003354375949-0.000545099203j),(-0.1005576625+0.05225811606j)
(3926000000+0j),(-0.608468771-0.04940342626j),(-0.003417437198-8.176015399e-05j),(-0.003381001763-0.0002102782018j),(-0.08949597925+0.05302626909j)
(3927000000+0j),(-0.6133495569+0.02393524809j),(-0.003393499879+0.0002522162686j),(-0.003363925498+0.0001275867689j),(-0.07867506146+0.05218391974j)
(3928000000+0j),(-0.610694766+0.09681242611j),(-0.00342625007+0.0005175841507j),(-0.003346089041+0.0004032874131j),(-0.06827958673+0.04984274142j)
(3929000000+0j),(-0.6001556516+0.1686325145j),(-0.003287202446+0.0007868237444j),(-0.00327067473+0.0007464787341j),(-0.05882752687+0.04606345358j)
(3930000000+0j),(-0.582565248+0.2379981946j),(-0.003173980163+0.001026471611j),(-0.00319434586+0.001061521936j),(-0.05009745061+0.04108109748j)
(3931000000+0j),(-0.5582157969+0.3045398834j),(-0.003068685764+0.001399695524j),(-0.003052709624+0.001308052102j),(-0.04226078466+0.03497249861j)
(3932000000+0j),(-0.5278824568+0.3670801342j),(-0.002895083744+0.001799179707j),(-0.002884762827+0.001609011437j),(-0.03585566953+0.02746037914j)
(3933000000+0j),(-0.4917171597+0.4258519333j),(-0.002664230997+0.002015472855j),(-0.00273383595+0.001792282914j),(-0.0307818111+0.01920719123j)
(3934000000+0j),(-0.4506538808+0.4793764908j),(-0.002480310621+0.002166458406j),(-0.002564687282+0.00210484257j),(-0.02733922563+0.01024082201j)
(3935000000+0j),(-0.40542382+0.528382598j),(-0.002202013275+0.002347976668j),(-0.002257890068+0.00229335879j),(-0.02546989359+0.0009117019284j)
(3936000000+0j),(-0.3567544818+0.5718820697j),(-0.00206074072+0.002562099136j),(-0.002058370039+0.002465672093j),(-0.02548445575-0.008454375724j)
(3937000000+0j),(-0.3039646745+0.6102383419j),(-0.001806847169+0.00266367197j),(-0.001834436669+0.002635242883j),(-0.02703296393-0.01770953218j)
(3938000000+0j),(-0.2496061921+0.6429549087j),(-0.001570918597+0.002871629782j),(-0.001637106878+0.002745299367j),(-0.03012463264-0.02668116969j)
(3939000000+0j),(-0.1935080141+0.6701174745j),(-0.001293257577+0.002876906423j),(-0.001378687099+0.002868097741j),(-0.0348495394-0.03521493796j)
(3940000000+0j),(-0.1358213127+0.6922803646j),(-0.001047708793+0.003039190779j),(-0.001124462811+0.002864209004j),(-0.04104043171-0.04268715369j)
(3941000000+0j),(-0.07698156685+0.7082918164j),(-0.0007845503278+0.003094590735j),(-0.0009383646538+0.002986286068j),(-0.04834121093-0.04933174441j)
(3942000000+0j),(-0.01779768988+0.7193140965j),(-0.0005614308175+0.003166268347j),(-0.0006284911069+0.003024494974j),(-0.05693254247-0.05485173668j)
(3943000000+0j),(0.04017889872+0.7253225828j),(-0.000262058893+0.003125536954j),(-0.0003450516087+0.003004141385j),(-0.06633438915-0.05928441367j)
(3944000000+0j),(0.09841584414+0.7260912473j),(-1.946724296e-05+0.003119003261j),(-0.0001479725033+0.003089660779j),(-0.0768533498-0.0624951122j)
(3945000000+0j),(0.1559204608+0.7221058156j),(0.0001765345223+0.003139221575j),(6.28381822e-05+0.003029000713j),(-0.08811620623-0.06411039617j)
(3946000000+0j),(0.2120142579+0.7136278571j),(0.0005094125518+0.003107319353j),(0.0003318532254+0.003033872694j),(-0.09994440526-0.06421056732j)
(3947000000+0j),(0.2665199041+0.7006126057j),(0.0006904382608+0.003022800433j),(0.0006524267956+0.003016638104j),(-0.1120232493-0.06235379868j)
(3948000000+0j),(0.319137305+0.6834882964j),(0.001013778383+0.002985952422j),(0.0008698017336+0.002995552495j),(-0.1239767224-0.05903358478j)
(3949000000+0j),(0.3694810569+0.6624583497j),(0.001180294901+0.002896088874j),(0.001093860716+0.002886214992j),(-0.13587372-0.05393533183j)
(3950000000+0j),(0.4181019664+0.6376568795j),(0.001459049992+0.002779158065j),(0.001384441042+0.002752532484j),(-0.1473869681-0.04733881147j)
(3951000000+0j),(0.4637547731+0.609493693j),(0.001704279799+0.002630567644j),(0.001545412815+0.002676386619j),(-0.1583424211-0.03916308229j)
(3952000000+0j),(0.5070950985+0.5779264617j),(0.00186825241+0.002543102717j),(0.001717780717+0.002510224702j),(-0.1685465723-0.02962988634j)
(3953000000+0j),(0.5471709967+0.5435809899j),(0.002091416158+0.002262310125j),(0.001972026192+0.002394465031j),(-0.1780063808-0.01842299528j)
(3954000000+0j),(0.584869802+0.5061343998j),(0.002276993124+0.002210519975j),(0.002164740115+0.002256379696j),(-0.1863092184-0.006035512089j)
(3955000000+0j),(0.6195018291+0.4661166988j),(0.002447827486+0.001962749753j),(0.002360768151+0.002087294357j),(-0.1934239566+0.007462362207j)
(3956000000+0j),(0.6505572796+0.4242296451j),(0.002679738216+0.001821664046j),(0.002439224627+0.00189001218j),(-0.1991893053+0.02193376002j)
(3957000000+0j),(0.6784920692+0.3798344585j),(0.002744124737+0.00151624938j),(0.002574048704+0.001623574295j),(-0.2037446648+0.03744675414j)
(3958000000+0j),(0.7027995586+0.3335647152j),(0.002847735537+0.001266424661j),(0.002766798018+0.001435426413j),(-0.2065369338+0.05360817133j)
(3959000000+0j),(0.7240284681+0.2849116267j),(0.002943527186+0.001002542558j),(0.002814685227+0.001249402645j),(-0.207877636+0.07036954381j)
(3960000000+0j),(0.7411040664+0.2349787157j),(0.003036595182+0.000871989876j),(0.002977353055+0.001054994878j),(-0.2075331062+0.08741240557j)
(3961000000+0j),(0.7545389533+0.1837695457j),(0.003122624243+0.0006469422369j),(0.003065091558+0.000795455242j),(-0.2054469287+0.1052145158j)
(3962000000+0j),(0.7638294697+0.1317245773j),(0.003181306645+0.000442654622j),(0.003099456895+0.0005687112571j),(-0.2015135437+0.1229288416j)
(3963000000+0j),(0.7689684033+0.07900525997j),(0.003206631402+0.0002509874175j),(0.003155056853+0.0002816140477j),(-0.1958564967+0.1403421853j)
(3964000000+0j),(0.770359993+0.02519140075j),(0.0032615331-0.0001656808454j),(0.003194593126+2.487709935e-05j),(-0.1880664676+0.1577993923j)
(3965000000+0j),(0.7671698928-0.02875299192j),(0.003246706212-0.0003822317231j),(0.003229346592-0.0001618786337j),(-0.1784651577+0.1744444322j)
(3966000000+0j),(0.7599378824-0.08259531141j),(0.003198516322-0.0007025939994j),(0.003289070679-0.0004785687488j),(-0.1668516695+0.1906268879j)
(3967000000+0j),(0.7483092546-0.1359596813j),(0.00312459399-0.000980778248j),(0.00320009212-0.0007896525203j),(-0.153614983+0.2056095036j)
(3968000000+0j),(0.7320279479-0.1897076262j),(0.003095822176-0.001193887438j),(0.003166567534-0.001031675143j),(-0.1387032866+0.2194017203j)
(3969000000+0j),(0.7114256024-0.2421057718j),(0.002914164681-0.001364073367j),(0.003116226755-0.001216336968j),(-0.1221535355+0.2316868462j)
(3970000000+0j),(0.6862926483-0.2928190796j),(0.002903162967-0.001657445217j),(0.003011944471-0.001572654233j),(-0.1042164192+0.2424288303j)
(3971000000+0j),(0.6582899094-0.3429867944j),(0.002788012847-0.00196881895j),(0.002925874665-0.001810624031j),(-0.08762131631+0.2526179595j)
(3972000000+0j),(0.624145329-0.3906755331j),(0.002689373447-0.002180799609j),(0.00271358178-0.002108645393j),(-0.06758502126+0.2599222914j)
(3973000000+0j),(0.5852494836-0.4359861605j),(0.002496490953-0.002429059241j),(0.002598068444-0.002350386931j),(-0.04665248096+0.2648954278j)
(3974000000+0j),(0.5423403978-0.4779101982j),(0.002237474779-0.002620953368j),(0.002394148847-0.002518307883j),(-0.02501807734+0.2678226315j)
(3975000000+0j),(0.4949889183-0.5165263317j),(0.002080457518-0.002888593823j),(0.002153406618-0.002751974622j),(-0.003295838134+0.2684102902j)
(3976000000+0j),(0.4434120059-0.5513618262j),(0.001868221094-0.00307690585j),(0.002030414762-0.003033301793j),(0.01837616041+0.2667321005j)
(3977000000+0j),(0.387911737-0.5821617387j),(0.001716512488-0.003205413232j),(0.001729214331-0.00319336378j),(0.03996465355+0.2626171452j)
(3978000000+0j),(0.3296418488-0.6073496679j),(0.001391978003-0.003354823682j),(0.001458407845-0.003367769998j),(0.06087822095+0.2562481328j)
(3979000000+0j),(0.2674109936-0.6275639659j),(0.001133018872-0.003547387198j),(0.001232445473-0.003519840771j),(0.08096776903+0.2476514567j)
(3980000000+0j),(0.2030338198-0.6421366754j),(0.0007286467007-0.003641368588j),(0.0008825482801-0.003632024862j),(0.09966674447+0.2370080395j)
(3981000000+0j),(0.1362714469-0.6503785083j),(0.0004628130409-0.003771401942j),(0.0005843696417-0.003763969755j),(0.1170803905+0.2246120929j)
(3982000000+0j),(0.06836801767-0.6519384173j),(0.0001382186892-0.003839631798j),(0.0002526858589-0.003866529791j),(0.1329788715+0.2104371199j)
