Frequency,S33,S32,S23,S22
(3841000000+0j),(0.3213377595-0.6615797628j),(0.002080999082-0.001810662681j),(0.002104288433-0.001728004077j),(0.2208124399-0.02298165955j)
(3842000000+0j),(0.2522203922-0.6829928656j),(0.001965257572-0.001996393083j),(0.00202922686-0.00194239954j),(0.2179808915-0.03841732976j)
(3843000000+0j),(0.1803338081-0.6979828424j),(0.001766738016-0.002237528097j),(0.001874457463-0.002126662526j),(0.2138450593-0.05336169313j)
(3844000000+0j),(0.106006369-0.7054788386j),(0.001637476613-0.00244685635j),(0.001652410487-0.002359339735j),(0.2081135064-0.0678067777j)
(3845000000+0j),(0.03006707877-0.7055228945j),(0.001410342287-0.002595213475j),(0.001476900419-0.00258988142j),(0.2007153779-0.08162779012j)
(3846000000+0j),(-0.04624929279-0.6975245838j),(0.00117913459-0.002763546305j),(0.001255477779-0.002750385553j),(0.1921177506-0.09449147861j)
(3847000000+0j),(-0.1221003085-0.6812388372j),(0.0009445729083-0.003009020817j),(0.001009586733-0.002885177732j),(0.1820731014-0.1060804029j)
(3848000000+0j),(-0.1969504058-0.6567704802j),(0.0006029723445-0.003079995513j),(0.0007203530986-0.002988691907j),(0.1711215973-0.1163597035j)
(3849000000+0j),(-0.2690533698-0.6242302447j),(0.0003332189226-0.003139449283j),(0.0004899109481-0.003086929908j),(0.1590541601-0.1252928876j)
(3850000000+0j),(-0.337946862-0.5838867253j),(1.326221445e-05-0.003227955662j),(0.0001073738313-0.003200684441j),(0.1462877244-0.1325124471j)
(3851000000+0j),(-0.4021400511-0.5357981589j),(-0.0002781733056-0.003309173277j),(-0.0001691549696-0.003226981964j),(0.1330291182-0.1381604412j)
(3852000000+0j),(-0.4606431723-0.4811776546j),(-0.0006680262741-0.00325995381j),(-0.0004906170652-0.003253019415j),(0.1197553948-0.1421295611j)
(3853000000+0j),(-0.5132862329-0.4199373433j),(-0.0009830046911-0.003143996j),(-0.0007642583223-0.003264007159j),(0.1063200235-0.1444048945j)
(3854000000+0j),(-0.5585131049-0.3540631857j),(-0.001273352536-0.003044364043j),(-0.001134437742-0.003093278268j),(0.09327649325-0.1449028717j)
(3855000000+0j),(-0.596627295-0.2829395479j),(-0.001560867298-0.002976248739j),(-0.001410469413-0.003043140518j),(0.08072363585-0.1441134008j)
(3856000000+0j),(-0.62659657-0.2087360659j),(-0.001946956036-0.002816032385j),(-0.001693764818-0.002896272345j),(0.06872788817-0.1418914927j)
(3857000000+0j),(-0.647872448-0.1325267543j),(-0.00215953798-0.002645220375j),(-0.002036935417-0.002719474491j),(0.05748919025-0.1384575157j)
(3858000000+0j),(-0.6607991457-0.05456168098j),(-0.002461641096-0.002482078271j),(-0.002224924276-0.002462439006j),(0.04713949934-0.1338113928j)
(3859000000+0j),(-0.6654321551+0.02371918572j),(-0.002670214511-0.002146578394j),(-0.002470433246-0.002388311783j),(0.03772208095-0.1281729561j)
(3860000000+0j),(-0.6616327167+0.1010274732j),(-0.002800475108-0.001918263151j),(-0.002749847714-0.002093988704j),(0.02942136861-0.1215433589j)
(3861000000+0j),(-0.6499767303+0.1765748487j),(-0.003032555804-0.001648328383j),(-0.002965413732-0.001787054702j),(0.02230054885-0.1142346059j)
(3862000000+0j),(-0.6310071349+0.2490924291j),(-0.003218591446-0.001254238072j),(-0.003113035811-0.00150858541j),(0.01645872556-0.1061759688j)
(3863000000+0j),(-0.6051487923+0.3187238424j),(-0.003264996456-0.000988686108j),(-0.003211448435-0.001181948464j),(0.01206340361-0.09763263462j)
(3864000000+0j),(-0.5729108453+0.3843623461j),(-0.003329583211-0.0006261673989j),(-0.003339623567-0.0008602254093j),(0.009200518951-0.0889947323j)
(3865000000+0j),(-0.5346029401+0.4454798067j),(-0.003391240025-0.0003818475816j),(-0.003284597304-0.0005912640481j),(0.007631275337-0.08022841544j)
(3866000000+0j),(-0.4912975132+0.5018818037j),(-0.003346864367-2.296989987e-05j),(-0.00341225951-0.0002547284239j),(0.007469162811-0.071707623j)
(3867000000+0j),(-0.4438236058+0.5527621054j),(-0.003366005374+0.0002221093309j),(-0.003366566962+0.000120115903j),(0.008552337997-0.06331767615j)
(3868000000+0j),(-0.3928649127+0.5980339713j),(-0.003286391497+0.0005559397396j),(-0.003348677885+0.0003153115103j),(0.01102494262-0.0553542788j)
(3869000000+0j),(-0.3391942382+0.6377506214j),(-0.003147418378+0.0008150454378j),(-0.003315500449+0.0006841848372j),(0.01490778755-0.04798031219j)
(3870000000+0j),(-0.282004565+0.6722615866j),(-0.003105578013+0.001097530359j),(-0.003159988439+0.0008756826865j),(0.01992504671-0.04140578142j)
(3871000000+0j),(-0.2234793901+0.7008691794j),(-0.002953868126+0.001310146181j),(-0.003167503979+0.001163750305j),(0.02627984062-0.03593002347j)
(3872000000+0j),(-0.1642963886+0.7236232928j),(-0.002845081734+0.001512653194j),(-0.002964258427+0.001427501789j),(0.03363275528-0.03157518004j)
(3873000000+0j),(-0.1033754423+0.7411045918j),(-0.002661422361+0.001808130415j),(-0.002798410365+0.001628160477j),(0.04167901725-0.02857316934j)
(3874000000+0j),(-0.04304986447+0.7530214129j),(-0.00248509692+0.001960477093j),(-0.002722737147+0.001893312088j),(0.05043874681-0.02702325318j)
(3875000000+0j),(0.01762418449+0.7598118778j),(-0.002288199961+0.002192584332j),(-0.002475673566+0.002115758369j),(0.05958668888-0.02709136051j)
(3876000000+0j),(0.0778541714+0.7616394222j),(-0.002085995395+0.002353136661j),(-0.002338178689+0.00235177204j),(0.06884127855-0.02869835809j)
(3877000000+0j),(0.1375560462+0.7586795291j),(-0.001925848424+0.002452410292j),(-0.002062053187+0.002423136961j),(0.07822138071-0.03190357967j)
(3878000000+0j),(0.1954942197+0.7506853802j),(-0.001727133989+0.002627851907j),(-0.001864683465+0.002699165605j),(0.08725327253-0.03664681151j)
(3879000000+0j),(0.2519397438+0.7385267689j),(-0.001528276829+0.002824859926j),(-0.001679526758+0.002813137602j),(0.09579267353-0.04302722048j)
(3880000000+0j),(0.3063544035+0.7222147415j),(-0.001245260239+0.002949004062j),(-0.001435290324+0.002897675615j),(0.1037222445-0.05083116558j)
(3881000000+0j),(0.3600459099+0.7017303492j),(-0.0009761062101+0.003037159331j),(-0.001191519434+0.003020441625j),(0.1107187867-0.06028329073j)
(3882000000+0j),(0.4111930132+0.6774352166j),(-0.0007506384281+0.00304836873j),(-0.0009745242423+0.003101052018j),(0.1167441234-0.07084706347j)
(3883000000+0j),(0.4602791071+0.6492817566j),(-0.0005708085373+0.003174691694j),(-0.0007510461728+0.003264133818j),(0.1215088889-0.08262036117j)
(3884000000+0j),(0.5060005188+0.6179752855j),(-0.0003102697956+0.003107532393j),(-0.0004265177995+0.003295995295j),(0.124864243-0.09550219833j)
(3885000000+0j),(0.5489438176+0.5836798997j),(-6.031363228e-05+0.003180392785j),(-8.996084944e-05+0.003263895866j),(0.1266926527-0.1093129645j)
(3886000000+0j),(0.5893354416+0.5461411458j),(0.000180168965+0.003177788807j),(5.487871385e-05+0.003318359377j),(0.1266945899-0.1238858771j)
(3887000000+0j),(0.6273235083+0.5055440634j),(0.0004292266676+0.003176610917j),(0.0003447096678+0.003247498302j),(0.1248992607-0.1387658699j)
(3888000000+0j),(0.6614748836+0.4626164707j),(0.0007308931672+0.003151738783j),(0.000568946416+0.003279491095j),(0.1212591976-0.1539141213j)
(3889000000+0j),(0.6925432086+0.4172120861j),(0.0009469041252+0.003076371271j),(0.0008697276935+0.003174070967j),(0.1156085432-0.1689257345j)
(3890000000+0j),(0.7201251984+0.3695552051j),(0.001203229651+0.003018036718j),(0.001141999732+0.00314078643j),(0.1078877747-0.1837735382j)
(3891000000+0j),(0.743896842+0.3196174621j),(0.00149758067+0.002902814886j),(0.001347476733+0.003112606006j),(0.09853521734-0.1976476154j)
(3892000000+0j),(0.7641068697+0.2680379179j),(0.001741319778+0.002823073417j),(0.001704747905+0.003000650089j),(0.08748606592-0.2110341073j)
(3893000000+0j),(0.7803047299+0.2146989451j),(0.001980904955+0.002626893576j),(0.001892952598+0.002862126566j),(0.07463347167-0.2234991881j)
(3894000000+0j),(0.7926504612+0.1602419762j),(0.002149480395+0.002541636117j),(0.002117237076+0.002682911698j),(0.06021109223-0.2348491711j)
(3895000000+0j),(0.8009941578+0.1042088043j),(0.00238864636+0.002371974755j),(0.002377644647+0.002537813038j),(0.04424631968-0.2446946567j)
(3896000000+0j),(0.8051559925+0.04685176771j),(0.00265071285+0.002201181836j),(0.002566721523+0.002364934888j),(0.02707082406-0.2528864894j)
(3897000000+0j),(0.8045582771-0.01078299472j),(0.00276963925+0.001974329352j),(0.002721253783+0.00211990159j),(0.008379613981-0.2592847955j)
(3898000000+0j),(0.7992027402-0.06883771646j),(0.002912082011+0.001820166828j),(0.002938960912+0.001857266296j),(-0.01080139447-0.2637871571j)
(3899000000+0j),(0.7892791629-0.1265564335j),(0.003075010609+0.001554615214j),(0.003144885879+0.001700547524j),(-0.03071928583-0.2664124513j)
(3900000000+0j),(0.7746449709-0.184262852j),(0.003268603468+0.001299085096j),(0.003252699273+0.001499763341j),(-0.05114192888-0.2668951404j)
(3901000000+0j),(0.7550677657-0.2412449381j),(0.00338171632+0.001065107994j),(0.003471645061+0.001190932002j),(-0.07169630378-0.2651993616j)
(3902000000+0j),(0.7302946448-0.2976880369j),(0.003485627472+0.0007958041388j),(0.003603909863+0.000909268856j),(-0.09237123281-0.2612282072j)
(3903000000+0j),(0.7007232904-0.3528372081j),(0.00364190992+0.0005391868181j),(0.00373406196+0.0005685136421j),(-0.1123111695-0.2551680775j)
(3904000000+0j),(0.6658105254-0.4057085589j),(0.003724051639+0.0001541153179j),(0.003694763873+0.0002221840405j),(-0.1318557709-0.2468761413j)
(3905000000+0j),(0.6259294748-0.4561929178j),(0.003724653507-0.0001306942722j),(0.003821588121-3.075203858e-05j),(-0.1503436714-0.2368013784j)
(3906000000+0j),(0.5810778737-0.5035082547j),(0.003760759952-0.0004473286099j),(0.003823077539-0.000315326266j),(-0.1680515558-0.2246619614j)
(3907000000+0j),(0.5313500762-0.5473477286j),(0.003839489771-0.0008283223724j),(0.003807067871-0.0006466722698j),(-0.184402898-0.2107303326j)
(3908000000+0j),(0.4770438671-0.5873626041j),(0.003782472573-0.00116473157j),(0.003820909187-0.0009635955794j),(-0.1990962029-0.1951866278j)
(3909000000+0j),(0.4184334874-0.6225702043j),(0.00361725199-0.001486314228j),(0.003746180795-0.001377187087j),(-0.2122164816-0.1781533805j)
(3910000000+0j),(0.3557382524-0.6525107535j),(0.003576809075-0.001869969885j),(0.003675631015-0.001631205436j),(-0.2234776616-0.159622972j)
(3911000000+0j),(0.2891199291-0.6770720555j),(0.003377504181-0.002165756654j),(0.00348568731-0.002069221344j),(-0.2325881124-0.1401602672j)
(3912000000+0j),(0.2194743156-0.6951277075j),(0.003227642737-0.002539290115j),(0.003352162661-0.002430944936j),(-0.2395555079-0.1199253652j)
(3913000000+0j),(0.1470345706-0.7065736769j),(0.003071165411-0.002839328954j),(0.003255592659-0.002695065923j),(-0.2441835999-0.09928973373j)
(3914000000+0j),(0.07240908593-0.7107821453j),(0.002847048687-0.003062979784j),(0.003041292541-0.003019655356j),(-0.2466106266-0.07844925786j)
(3915000000+0j),(-0.002865297953-0.7072511322j),(0.002661981154-0.003431963036j),(0.00276654819-0.003296399256j),(-0.2466803789-0.05772050766j)
(3916000000+0j),(-0.07824619859-0.6957669672j),(0.002325008623-0.003771200776j),(0.002377854893-0.003627674654j),(-0.2447572649-0.03735582515j)
(3917000000+0j),(-0.1529062539-0.6765144211j),(0.001972430618-0.004012471065j),(0.002105095424-0.00385026983j),(-0.2406127155-0.01739367918j)
(3918000000+0j),(-0.2263314426-0.6489705363j),(0.001563461265-0.004170347936j),(0.001780014019-0.004083248787j),(-0.2343422025+0.001701649275j)
(3919000000+0j),(-0.2967513502-0.6135025084j),(0.001099523623-0.004393693991j),(0.00138332427-0.004301625304j),(-0.2261613458+0.01977810257j)
(3920000000+0j),(-0.3630878329-0.5707884491j),(0.0008058138774-0.004451880697j),(0.0009665200487-0.004520632792j),(-0.2159428447+0.03671021964j)
(3921000000+0j),(-0.4254173934-0.5203062298j),(0.0003534249845-0.00467314804j),(0.0004648992908-0.00455614645j),(-0.2040141076+0.05196537015j)
(3922000000+0j),(-0.4817066193-0.4632120679j),(-0.0001144443813-0.004665013403j),(5.532549039e-05-0.004643909633j),(-0.1905681789+0.06547667955j)
(3923000000+0j),(-0.5318064094-0.4005190146j),(-0.000631359173-0.004682470113j),(-0.0003392007202-0.004740434699j),(-0.1757199615+0.07700173402j)
(3924000000+0j),(-0.5746572614-0.3328029262j),(-0.001078006928-0.004648226779j),(-0.00085209799-0.004701022524j),(-0.1601334661+0.08634051736j)
(3925000000+0j),(-0.6099233031-0.2605661069j),(-0.001502932748-0.004538201261j),(-0.0013356196-0.004602212925j),(-0.1437841803+0.0935954952j)
(3926000000+0j),(-0.6371632814-0.185210712j),(-0.00199712161-0.004395330325j),(-0.001815447817-0.004472894128j),(-0.1271073967+0.09854091172j)
(3927000000+0j),(-0.6558657885-0.1076577335j),(-0.002495773137-0.004176461603j),(-0.002242080169-0.004314858466j),(-0.1103603393+0.1012524856j)
(3928000000+0j),(-0.665988028-0.02882055587j),(-0.002838854445-0.003929015249j),(-0.002690069843-0.004021948203j),(-0.09387614578+0.1019389869j)
(3929000000+0j),(-0.6679030657+0.0496944677j),(-0.003301159479-0.003591665532j),(-0.003080419498-0.003732742276j),(-0.07786339521+0.1004107194j)
(3930000000+0j),(-0.6613218784+0.1275794037j),(-0.00355381961-0.003193555167j),(-0.003472557524-0.003381965915j),(-0.06231379882+0.09698516983j)
(3931000000+0j),(-0.6468425393+0.2028722825j),(-0.003894556081-0.002844032599j),(-0.003698712913-0.003072627354j),(-0.04778013006+0.09152097774j)
(3932000000+0j),(-0.6246581674+0.2761885738j),(-0.004094960634-0.002313672798j),(-0.004011093173-0.002685711719j),(-0.03431909531+0.08422997759j)
(3933000000+0j),(-0.5952908993+0.3460290056j),(-0.004285125062-0.002000546083j),(-0.00430325605-0.002256686799j),(-0.02230996639+0.07519218676j)
(3934000000+0j),(-0.5597915053+0.4112406675j),(-0.004486949183-0.00158912898j),(-0.004433114082-0.001791670918j),(-0.01169875544+0.06461498269j)
(3935000000+0j),(-0.5184285641+0.4715944626j),(-0.004594259895-0.001027263817j),(-0.004461915698-0.001331654377j),(-0.003148755059+0.05264365073j)
(3936000000+0j),(-0.472089231+0.5268684565j),(-0.004693506751-0.0005926161539j),(-0.004665794317-0.0009783910355j),(0.003528413363+0.03982486711j)
(3937000000+0j),(-0.4213865399+0.5766969824j),(-0.00461825449-0.0002501181152j),(-0.004663398024-0.0004562964023j),(0.008086907677+0.02601377537j)
(3938000000+0j),(-0.3668776155+0.6206768434j),(-0.004581964109+0.0001265583269j),(-0.004637892358-3.133375503e-05j),(0.01047141384+0.01188839114j)
(3939000000+0j),(-0.3099963665+0.6584905317j),(-0.004549768288+0.0005908240564j),(-0.004582516849+0.000330180832j),(0.01051207166-0.002717069396j)
(3940000000+0j),(-0.2506084442+0.6907584025j),(-0.004410668742+0.0009468329954j),(-0.004554333631+0.0008085613372j),(0.008158403449-0.01724808139j)
(3941000000+0j),(-0.1889413744+0.7170881527j),(-0.004277034663+0.001386848628j),(-0.004489151295+0.001219063997j),(0.003456141567-0.03120080267j)
(3942000000+0j),(-0.1270633787+0.7371584359j),(-0.004156324547+0.001710178447j),(-0.004265084397+0.001619744929j),(-0.003613978857-0.04445950802j)
(3943000000+0j),(-0.06448175013+0.7517198264j),(-0.003906263504+0.002142656129j),(-0.004069487564+0.001947437646j),(-0.0128861228-0.05650031693j)
(3944000000+0j),(-0.001386453747+0.7604412767j),(-0.003697414882+0.002432090929j),(-0.003834519302+0.00233180495j),(-0.02409085073-0.06714296854j)
(3945000000+0j),(0.06087753549+0.7638377278j),(-0.003522635438+0.002749721752j),(-0.003665670054+0.002588525647j),(-0.03698853776-0.07601570255j)
(3946000000+0j),(0.122697331+0.7618435461j),(-0.003166536801+0.002940135542j),(-0.003302250989+0.002921094419j),(-0.0512900129-0.08307434144j)
(3947000000+0j),(0.1828027219+0.7550997551j),(-0.002855492756+0.003226940054j),(-0.003091560211+0.003190410789j),(-0.06696413457-0.08793482043j)
(3948000000+0j),(0.2426952571+0.7432369263j),(-0.002583183115+0.003449264914j),(-0.002762349555+0.003397483379j),(-0.08354207873-0.0906234249j)
(3949000000+0j),(0.299384445+0.726958803j),(-0.002283140318+0.003616916249j),(-0.002417870099+0.003513332456j),(-0.1009407118-0.0907436852j)
(3950000000+0j),(0.3542574048+0.7063403669j),(-0.001947269891+0.003766833106j),(-0.00212395424+0.003636017907j),(-0.1185392961-0.08836054902j)
(3951000000+0j),(0.4069167078+0.6815262489j),(-0.001655558706+0.003849057015j),(-0.001853709109+0.003773467615j),(-0.1360296905-0.08330180411j)
(3952000000+0j),(0.4569678009+0.6530691992j),(-0.001260092482+0.003961340524j),(-0.001533024362+0.00392985018j),(-0.1530069858-0.07589670777j)
(3953000000+0j),(0.5041270256+0.6209162538j),(-0.0009954497218+0.003992156126j),(-0.00117686973+0.003988260869j),(-0.1691956371-0.06607988199j)
(3954000000+0j),(0.5488969684+0.5853085787j),(-0.0007747946656+0.004072212614j),(-0.0008071846678+0.004078140948j),(-0.1843516082-0.05406965008j)
(3955000000+0j),(0.5896757245+0.5474192757j),(-0.000357881625+0.004082024563j),(-0.0005244927015+0.004120672122j),(-0.1983865649-0.03975884451j)
(3956000000+0j),(0.6279357672+0.5060017723j),(-5.109171616e-05+0.004127170891j),(-0.000301202148+0.004162254278j),(-0.2107708007-0.02362747708j)
(3957000000+0j),(0.6627751589+0.4622176512j),(0.0002685606014+0.004094923846j),(0.0001820679463+0.004155100789j),(-0.2213167846-0.005664072073j)
(3958000000+0j),(0.6937682629+0.416340319j),(0.000551166886+0.004061202984j),(0.0004978583893+0.004139287863j),(-0.2297033668+0.01379300938j)
(3959000000+0j),(0.7215287089+0.3676868303j),(0.0009315399802+0.004036366474j),(0.0007697356632+0.004083391279j),(-0.2359786183+0.03439292664j)
(3960000000+0j),(0.7454050779+0.3170722276j),(0.001252365182+0.003999262583j),(0.001110541052+0.004079791717j),(-0.2399801761+0.05599008086j)
(3961000000+0j),(0.7654364705+0.2654061619j),(0.001522803097+0.00393286068j),(0.001357060974+0.003928336781j),(-0.2415390462+0.0783891291j)
(3962000000+0j),(0.7810509801+0.2115883666j),(0.001885984908+0.003758356906j),(0.00167377945+0.003805248532j),(-0.2404914051+0.1011934687j)
(3963000000+0j),(0.7926539183+0.1574674068j),(0.002185709309+0.003671902698j),(0.002057488309+0.003786631161j),(-0.2368121594+0.1241841933j)
(3964000000+0j),(0.8002753854+0.1020770211j),(0.002472165506+0.003467415459j),(0.002303515095+0.003592049936j),(-0.2304476947+0.1469690541j)
(3965000000+0j),(0.8037502766+0.04595124574j),(0.002783204429+0.003283894854j),(0.00268819998+0.003409855533j),(-0.2216100842+0.1690967606j)
(3966000000+0j),(0.8027889132-0.01140172223j),(0.003043267177+0.003107537515j),(0.002973198891+0.003221530234j),(-0.2103013992+0.1902354146j)
(3967000000+0j),(0.7972613573-0.06847705194j),(0.003286607098+0.002881683642j),(0.003196699545+0.002953819931j),(-0.1963112056+0.2104492052j)
(3968000000+0j),(0.7871855497-0.1249861489j),(0.003555395873+0.002531799488j),(0.003433419857+0.002737009432j),(-0.1804591119+0.2290499248j)
(3969000000+0j),(0.7725299001-0.1818937364j),(0.003724598326+0.002277250635j),(0.003643783974+0.002423424041j),(-0.1624164581+0.2460540132j)
(3970000000+0j),(0.7534248829-0.2374042093j),(0.003998681903+0.001966534881j),(0.003868741449+0.002159445314j),(-0.1427921057+0.26086203j)
(3971000000+0j),(0.7306219935-0.2949640705j),(0.004116161726+0.001709537697j),(0.004127867986+0.001814870047j),(-0.1234801561+0.2760808085j)
(3972000000+0j),(0.7014788389-0.3485821096j),(0.004332660232+0.001273086178j),(0.004314303398+0.00138056383j),(-0.1009614542+0.287062719j)
(3973000000+0j),(0.6678413153-0.3997026434j),(0.004476818256+0.0009639566997j),(0.004359709099+0.001119654044j),(-0.07702138275+0.2956965506j)
(3974000000+0j),(0.6291789412-0.448852339j),(0.004546667915+0.0006245611585j),(0.00453962991+0.0006808698527j),(-0.05257174+0.3017157022j)
(3975000000+0j),(0.5861300826-0.4948509222j),(0.004648906179+0.0002331468713j),(0.004588821903+0.0003939294838j),(-0.02687233873+0.3053639168j)
(3976000000+0j),(0.5386533141-0.5375006464j),(0.004648720846-0.0002046348964j),(0.004641482141+4.538482608e-05j),(-0.001743572881+0.3062137677j)
(3977000000+0j),(0.4868047237-0.5765082362j),(0.00471257465-0.0005202140892j),(0.004734362941-0.0004057138867j),(0.02387644164+0.3042855434j)
(3978000000+0j),(0.4304803908-0.6113216171j),(0.004652696196-0.0008874978521j),(0.004697497934-0.0008149695932j),(0.04890536144+0.2998444049j)
(3979000000+0j),(0.3706407249-0.6409151177j),(0.004681042861-0.001352567691j),(0.004630793817-0.001177500002j),(0.07323835045+0.2926393303j)
(3980000000+0j),(0.3070854545-0.6656397042j),(0.004554941785-0.001789717586j),(0.004593651276-0.001519838697j),(0.09662184864+0.2830206322j)
(3981000000+0j),(0.2403090447-0.6845199066j),(0.004471834749-0.002219164744j),(0.004537466448-0.001979831839j),(0.1189641356+0.2712114499j)
