Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3980000000+0j),(0.4049429893-0.5482474776j),(-0.001002980629+0.001573296962j),(-0.001028707833+0.00151313399j),(0.06990002096+0.2628872079j)
(3981000000+0j),(0.3489243984-0.5749916062j),(-0.0008831569576+0.001685303054j),(-0.0009137294837+0.001683492563j),(0.08986154199+0.2523979976j)
(3982000000+0j),(0.2896571159-0.597015764j),(-0.000789189944+0.001859920449j),(-0.000830290257+0.001696192659j),(0.1087573618+0.2398547908j)
(3983000000+0j),(0.2275785208-0.6133855946j),(-0.0006304003764+0.001879540505j),(-0.0005886740983+0.001796741737j),(0.12550129+0.2254305141j)
(3984000000+0j),(0.1633582711-0.6238966947j),(-0.0004072831944+0.001992457313j),(-0.0004446972453+0.00185524323j),(0.1404038668+0.209651296j)
(3985000000+0j),(0.0977511704-0.6282551093j),(-0.0001754600817+0.001995418221j),(-0.0002000617242+0.001844654791j),(0.1534863263+0.1928705454j)
(3986000000+0j),(0.03099671751-0.6259595594j),(-1.50194528e-05+0.002067999914j),(-8.535207598e-05+0.002026530448j),(0.164553538+0.174777215j)
(3987000000+0j),(-0.03607193381-0.6172755397j),(0.000172561311+0.00201404118j),(0.0001875034795+0.00195906614j),(0.1734496057+0.1561322946j)
(3988000000+0j),(-0.1023522541-0.60150735j),(0.000394140865+0.002003666479j),(0.0003356813686+0.001956080087j),(0.1801784635+0.1367987698j)
(3989000000+0j),(-0.1674726307-0.5788003351j),(0.0005588023341+0.001948021585j),(0.0004745904589+0.001923141419j),(0.1846624166+0.1170214874j)
(3990000000+0j),(-0.2300245464-0.5493612981j),(0.0007761911838+0.001862482517j),(0.0006933246623+0.001930410508j),(0.1867354363+0.0973805155j)
(3991000000+0j),(-0.2901464403-0.512999011j),(0.001052786596+0.001870654756j),(0.0009104849305+0.001773018739j),(0.1865747273+0.07774857234j)
(3992000000+0j),(-0.3464486897-0.4702829384j),(0.001216440345+0.001748305396j),(0.00108374923+0.001748056617j),(0.1840940863+0.05851427913j)
(3993000000+0j),(-0.3977206945-0.4222228246j),(0.001325117191+0.00162665837j),(0.001280906959+0.001637167181j),(0.179327026+0.0399987356j)
(3994000000+0j),(-0.4438495636-0.3685847553j),(0.00150296127+0.001501305262j),(0.001354460721+0.001429409487j),(0.1721953154+0.02271618569j)
(3995000000+0j),(-0.4842796624-0.310033074j),(0.001656854525+0.001360204304j),(0.001556435251+0.001367145916j),(0.1631651521+0.006804539001j)
(3996000000+0j),(-0.5179898739-0.2481265475j),(0.001787502551+0.00110115204j),(0.001700945082+0.001127830939j),(0.1523019373-0.007507831454j)
(3997000000+0j),(-0.5449268222-0.1825282158j),(0.001838191296+0.0009916087147j),(0.001791522023+0.001065076794j),(0.1398773342-0.01977368988j)
(3998000000+0j),(-0.5648931861-0.115115012j),(0.001890261541+0.0007900006021j),(0.001876849332+0.0008536311798j),(0.1263198107-0.03007881994j)
(3999000000+0j),(-0.5773838758-0.04661867674j),(0.00197108672+0.0005660714814j),(0.001880521188+0.0006496800343j),(0.1117970347-0.03810828219j)
(4000000000+0j),(-0.5825776458+0.02302522546j),(0.002077094046+0.0003401301801j),(0.002004252747+0.0003738943487j),(0.096593678-0.04407473901j)
(4001000000+0j),(-0.5902764201+0.08669401376j),(0.002003220143+0.0002174966066j),(0.002036248101+0.0002541394497j),(0.08132126927-0.04785727284j)
(4002000000+0j),(-0.5820664167+0.1550765997j),(0.002034107456-9.891276022e-06j),(0.002052908996+9.763234266e-05j),(0.06546432525-0.04908738398j)
(4003000000+0j),(-0.56669873+0.2223823043j),(0.002089337911-0.0002426050778j),(0.002036574064-5.402425086e-05j),(0.04973808303-0.04789575786j)
(4004000000+0j),(-0.5450704098+0.2863375616j),(0.002039209474-0.0003967857047j),(0.00201797625-0.0003042794124j),(0.03443801776-0.04428926919j)
(4005000000+0j),(-0.5174718499+0.3474369326j),(0.001959721791-0.0005535416421j),(0.001911204541-0.0004644368018j),(0.02008780651-0.03846898522j)
(4006000000+0j),(-0.4848118424+0.404117662j),(0.001930279192-0.0008427444263j),(0.001882162876-0.0006949561648j),(0.006940174382-0.03034775577j)
(4007000000+0j),(-0.446495235+0.4573068246j),(0.001854390139-0.0008998987032j),(0.00181541557-0.0008756358293j),(-0.004792860243-0.0202445101j)
(4008000000+0j),(-0.404861331+0.505221438j),(0.001693414757-0.001107263495j),(0.001753929188-0.001040413859j),(-0.01467844844-0.008394277036j)
(4009000000+0j),(-0.359210521+0.5484070687j),(0.001493491582-0.001306852559j),(0.001523544313-0.001190039213j),(-0.02264542691+0.005013801065j)
(4010000000+0j),(-0.3103902042+0.5867528887j),(0.001413974795-0.001398843247j),(0.001459182473-0.001282349811j),(-0.02824031375+0.01959026479j)
(4011000000+0j),(-0.259346664+0.6197349323j),(0.001305771875-0.001576950541j),(0.00127467874-0.001426729839j),(-0.03163480759+0.03499711696j)
(4012000000+0j),(-0.2059212923+0.6478689953j),(0.001176641206-0.001609658473j),(0.00115936622-0.001512573333j),(-0.03227651864+0.05098976893j)
(4013000000+0j),(-0.1511787623+0.6706931286j),(0.0009940713644-0.001752230339j),(0.00104927388-0.001624750672j),(-0.03076246753+0.06698213337j)
(4014000000+0j),(-0.0954939723+0.6882675388j),(0.0007843411877-0.001792529831j),(0.0008721729391-0.001709809992j),(-0.02687155269+0.08286556605j)
(4015000000+0j),(-0.0398128666+0.7008813377j),(0.0006834503729-0.001864604419j),(0.0007280866266-0.001772655407j),(-0.02056881785+0.09844019375j)
(4016000000+0j),(0.01591910236+0.7085539246j),(0.0005051637418-0.00190375431j),(0.0005603093887-0.001817199285j),(-0.01194829214+0.1132719936j)
(4017000000+0j),(0.07154499739+0.7113676482j),(0.0002966972243-0.001831850968j),(0.0003491071693-0.001888339524j),(-0.0009653978632+0.1270780302j)
(4018000000+0j),(0.126428619+0.7098862275j),(0.000119838136-0.001865671598j),(0.00022387426-0.001878581825j),(0.01258509047+0.1395453892j)
(4019000000+0j),(0.1802156866+0.7038971194j),(-2.252312879e-05-0.001940026297j),(9.360509284e-05-0.001886568498j),(0.02768471278+0.150337905j)
(4020000000+0j),(0.2331492156+0.6936899262j),(-0.0001779303711-0.001939144335j),(-8.794814494e-05-0.00187561952j),(0.04444796592+0.159064494j)
(4021000000+0j),(0.2840266228+0.6795411368j),(-0.0003167522955-0.001771811629j),(-0.0002862363763-0.00185559853j),(0.06255084276+0.1658974843j)
(4022000000+0j),(0.3344840109+0.6612837106j),(-0.0004775512207-0.001817646553j),(-0.0004646276066-0.001783950836j),(0.08213474602+0.170386855j)
(4023000000+0j),(0.3815763593+0.639723638j),(-0.0007073513116-0.001724692644j),(-0.0005664622295-0.001736905891j),(0.1022716612+0.1725363889j)
(4024000000+0j),(0.4270732105+0.6145911181j),(-0.0008099518018-0.00166436506j),(-0.0007137394859-0.001682227245j),(0.1230521947+0.1722740597j)
(4025000000+0j),(0.4703111649+0.5862279258j),(-0.0009617815376-0.001601321041j),(-0.0008834286709-0.001574084745j),(0.1440457106+0.1693461509j)
(4026000000+0j),(0.5107369423+0.5549329994j),(-0.001164859161-0.001480721985j),(-0.0009859583806-0.001504809828j),(0.1651824117+0.1638105562j)
(4027000000+0j),(0.5484320521+0.5208046822j),(-0.001130975084-0.001281699282j),(-0.001160023152-0.001405932475j),(0.1855909079+0.1559464811j)
(4028000000+0j),(0.5833733082+0.4839298664j),(-0.001217339071-0.001274622628j),(-0.001156138256-0.00130563078j),(0.2055671662+0.145573761j)
(4029000000+0j),(0.615688324+0.4446158494j),(-0.0014415388-0.00104395533j),(-0.001332231564-0.001164466375j),(0.2247850299+0.1328493247j)
(4030000000+0j),(0.6445471644+0.4032192959j),(-0.001502195606-0.0009871337097j),(-0.001394925639-0.001040024217j),(0.2428509295+0.1175910956j)
(4031000000+0j),(0.6700730324+0.3599236476j),(-0.001546357293-0.0008671926917j),(-0.001467774622-0.0009143303032j),(0.2591985464+0.1001275768j)
(4032000000+0j),(0.6922523379+0.3148178198j),(-0.001626511686-0.0007363933837j),(-0.001532780821-0.000838751439j),(0.2739441693+0.08042265939j)
(4033000000+0j),(0.7112498879+0.2678410377j),(-0.001672434853-0.0006655787001j),(-0.00162612542-0.0006967364461j),(0.286437273+0.05916361054j)
(4034000000+0j),(0.7265719771+0.2194736868j),(-0.001669449732-0.0004805752542j),(-0.001692341175-0.0005759010674j),(0.2965301871+0.03623155393j)
(4035000000+0j),(0.7384637594+0.1694843597j),(-0.001728837728-0.0003923559852j),(-0.001708068419-0.0004470463027j),(0.3040423393+0.01205989411j)
(4036000000+0j),(0.7466465831+0.1183444297j),(-0.001768827904-0.0002139420394j),(-0.001748838113-0.0003115008585j),(0.3089111745-0.01269802392j)
(4037000000+0j),(0.7506081462+0.06675934511j),(-0.001842576545-5.724288349e-05j),(-0.001829609391-0.0001504390821j),(0.3111269176-0.03800084164j)
(4038000000+0j),(0.7505536675+0.01483424921j),(-0.001786393579+0.0001247879554j),(-0.001821685233+6.312645564e-05j),(0.3106027246-0.06350841787j)
(4039000000+0j),(0.7464150786-0.03790344994j),(-0.001810448477+0.0002179334988j),(-0.001755387872+0.000146782113j),(0.3076190054-0.08883427535j)
(4040000000+0j),(0.7382804155-0.08990322811j),(-0.001759261475+0.0004451742861j),(-0.001710697892+0.0002689187822j),(0.3020637631-0.1136494855j)
(4041000000+0j),(0.7257130146-0.1424050369j),(-0.001727313036+0.0005373166059j),(-0.001771065639+0.0003957279841j),(0.2939939499-0.1378342267j)
(4042000000+0j),(0.7088646293-0.1937010165j),(-0.001663446659+0.0007358957664j),(-0.001802475424+0.000570174423j),(0.2835667729-0.1611243019j)
(4043000000+0j),(0.6875342727-0.2444535768j),(-0.001624318073+0.0008190727676j),(-0.001660826965+0.0007437489694j),(0.2709427178-0.1832503003j)
(4044000000+0j),(0.6616786122-0.293829849j),(-0.001581982709+0.0009530767566j),(-0.001674652332+0.0009178490727j),(0.2560643256-0.2039684963j)
(4045000000+0j),(0.6316863298-0.3408690886j),(-0.001449974836+0.001133814687j),(-0.00157666835+0.001058204216j),(0.2393343449-0.2233230586j)
(4046000000+0j),(0.5971788168-0.3862430913j),(-0.001440625987+0.001322242431j),(-0.001478401129+0.001227667672j),(0.2207089365-0.24076146j)
(4047000000+0j),(0.558465302-0.4289275102j),(-0.001312432578+0.001395427156j),(-0.001388364704+0.001375110005j),(0.2004478872-0.256226016j)
(4048000000+0j),(0.5153774023-0.4687893223j),(-0.001227563014+0.001553496113j),(-0.001280048047+0.001468145521j),(0.1787186414-0.2694688814j)
(4049000000+0j),(0.4681431055-0.5051467505j),(-0.001087859971+0.001716976636j),(-0.001148212934+0.00161518401j),(0.1558428258-0.2804280189j)
(4050000000+0j),(0.4174137712-0.5375213261j),(-0.000868620933+0.001711059362j),(-0.001063721604+0.00165782636j),(0.1319845319-0.2889159958j)
(4051000000+0j),(0.3630896211-0.5655619321j),(-0.0007640948752+0.001796455937j),(-0.0008237320581+0.001798199257j),(0.1077322662-0.2949097698j)
(4052000000+0j),(0.3056409955-0.5886879449j),(-0.0005636499263+0.001916533452j),(-0.0006838136469+0.001946313074j),(0.08303502947-0.2982786776j)
(4053000000+0j),(0.2448313832-0.6068897544j),(-0.0003462067107+0.001918098773j),(-0.0004901718348+0.00197339966j),(0.05840171501-0.2989947026j)
(4054000000+0j),(0.1821282804-0.6191085464j),(-0.0002503564174+0.001986155985j),(-0.0003021960147+0.002009060467j),(0.03408848867-0.2971268354j)
(4055000000+0j),(0.1173617393-0.6254237521j),(-8.443947445e-05+0.002084281296j),(-9.789418255e-05+0.002066568471j),(0.01026127767-0.2927014558j)
(4056000000+0j),(0.051890634-0.6251873964j),(0.0001451696444+0.002027750481j),(-1.983989932e-06+0.002078768797j),(-0.01274350937-0.2857755331j)
(4057000000+0j),(-0.01406034734-0.6184691739j),(0.0003267263528+0.002101923106j),(0.000251280755+0.002068433911j),(-0.0345239155-0.2765056472j)
(4058000000+0j),(-0.07981771231-0.6049954486j),(0.000506300712+0.002061240841j),(0.0004456718452+0.002019959269j),(-0.05500240996-0.2650520438j)
(4059000000+0j),(-0.1449272633-0.584462605j),(0.0006892561796+0.001958393492j),(0.0005705805961+0.002032687189j),(-0.07374238968-0.2514637905j)
(4060000000+0j),(-0.2078082561-0.5572844137j),(0.0009045399493+0.001909719897j),(0.0008667924558+0.002028322313j),(-0.09045701474-0.2359687707j)
(4061000000+0j),(-0.2677278221-0.5236473428j),(0.001048436854+0.001810447196j),(0.001020283438+0.001931681298j),(-0.10508921-0.2188742502j)
(4062000000+0j),(-0.3246365488-0.4834373868j),(0.001320904237+0.001709636417j),(0.001206023968+0.001778603299j),(-0.1171556562-0.2006835227j)
(4063000000+0j),(-0.3772735596-0.4371191793j),(0.001491981675+0.001570718596j),(0.001360632945+0.001742912922j),(-0.1268548518-0.1814606288j)
(4064000000+0j),(-0.4245809317-0.3855791154j),(0.001578287105+0.001436454942j),(0.001548050554+0.001590268221j),(-0.1339009255-0.1616835165j)
(4065000000+0j),(-0.466519624-0.3289678628j),(0.001672253711+0.001248316141j),(0.001704837661+0.001404184615j),(-0.1384295821-0.1414941907j)
(4066000000+0j),(-0.5020774007-0.2681521491j),(0.001867705607+0.001073674532j),(0.001841617282+0.001205383451j),(-0.1401994228-0.1213137562j)
(4067000000+0j),(-0.5312052965-0.2038856324j),(0.002051239368+0.0009527024231j),(0.001919720904+0.001080972492j),(-0.1394676715-0.1015833055j)
(4068000000+0j),(-0.5530577898-0.1370027281j),(0.002107013715+0.0007992492174j),(0.001999965869+0.000820649555j),(-0.1362751722-0.0826340193j)
(4069000000+0j),(-0.5677525997-0.0684586417j),(0.002081266139+0.0005409650621j),(0.002126919338+0.0006018956774j),(-0.1306345016-0.0644674938j)
(4070000000+0j),(-0.5750187635+0.0007277904998j),(0.002173999092+0.0003827749752j),(0.002112620976+0.0004091566661j),(-0.1227405593-0.04768486604j)
(4071000000+0j),(-0.575071156+0.07007110219j),(0.002182810567+5.446770228e-05j),(0.002190018538+0.0001985483541j),(-0.1127000973-0.03227402599j)
(4072000000+0j),(-0.5679593086+0.1385946627j),(0.002180058509-0.0001329891238j),(0.00217607012+1.353338666e-05j),(-0.100754492-0.01880299444j)
(4073000000+0j),(-0.5537353754+0.205606111j),(0.00213284418-0.0003715831554j),(0.002135543153-0.0002338230988j),(-0.08714457601-0.007451747428j)
(4074000000+0j),(-0.532990694+0.2701054429j),(0.002066524699-0.0005044297432j),(0.002137093572-0.0004284130118j),(-0.07210095227+0.001722635585j)
(4075000000+0j),(-0.5060366988+0.3314519429j),(0.00204859837-0.0007695386885j),(0.002116761869-0.00065081293j),(-0.05607184768+0.008275998814j)
(4076000000+0j),(-0.473634094+0.3890334406j),(0.00203851494-0.0009338028613j),(0.001971236896-0.0008404050604j),(-0.03925907612+0.01218671376j)
(4077000000+0j),(-0.4360036254+0.4423640201j),(0.001871917862-0.00118693593j),(0.001923615811-0.00107147207j),(-0.02234133147+0.01324952552j)
(4078000000+0j),(-0.3940295577+0.4910170866j),(0.001696810941-0.001335044624j),(0.001785791479-0.001240706188j),(-0.005511652213+0.01163697259j)
(4079000000+0j),(-0.3480130136+0.534807473j),(0.001557493117-0.001416140236j),(0.001634577871-0.001292267465j),(0.01077356655+0.0075547783j)
(4080000000+0j),(-0.2987927496+0.5738220021j),(0.001476998441-0.001598659437j),(0.001501334482-0.001529739238j),(0.02622241713+0.0009424789275j)
(4081000000+0j),(-0.2468788475+0.6073329337j),(0.001273079077-0.001730297692j),(0.001333649852-0.001617213944j),(0.04058806226-0.00806256302j)
(4082000000+0j),(-0.1924879402+0.6355248815j),(0.001074543572-0.001841336722j),(0.001183060813-0.001783911372j),(0.05339696631-0.01928768673j)
(4083000000+0j),(-0.136702925+0.658209221j),(0.0008604621398-0.001890402171j),(0.0009602745995-0.001852582907j),(0.06455030292-0.03267815774j)
(4084000000+0j),(-0.08053046465+0.6754797657j),(0.0006783001008-0.001928667189j),(0.0007608241285-0.001953271683j),(0.07362160832-0.0476842653j)
(4085000000+0j),(-0.02355840057+0.687271566j),(0.0005292303395-0.002004749142j),(0.0006239288487-0.001934161293j),(0.08045889437-0.06419349445j)
(4086000000+0j),(0.03391123191+0.6943960032j),(0.0003216780897-0.001987776486j),(0.0004566604621-0.001994727645j),(0.0847434625-0.08182819448j)
(4087000000+0j),(0.09067185968+0.6963216767j),(6.259346992e-05-0.002002750523j),(0.0002246439108-0.001955088694j),(0.08654338866-0.100186745j)
(4088000000+0j),(0.1466360241+0.693227548j),(-0.0001235679811-0.00197790307j),(5.793974924e-05-0.001932327636j),(0.08577012271-0.1190392837j)
(4089000000+0j),(0.2017925233+0.6856606046j),(-0.0003033116809-0.001939137001j),(-0.0001109870354-0.00200260873j),(0.08211899549-0.1378970237j)
(4090000000+0j),(0.2552326918+0.6735481998j),(-0.0003812436189-0.001887280028j),(-0.000336465484-0.001899943221j),(0.07606559247-0.1564489101j)
(4091000000+0j),(0.3067686856+0.6575849224j),(-0.0006562655326-0.001874944544j),(-0.0005397298373-0.001875263522j),(0.06731933355-0.1743885652j)
(4092000000+0j),(0.3564299345+0.6374686274j),(-0.0007950537256-0.001668964513j),(-0.0007055287715-0.001773498021j),(0.05621996149-0.1913628151j)
(4093000000+0j),(0.4038166404+0.6136524695j),(-0.0008799346979-0.001587025006j),(-0.0008009072044-0.001670644269j),(0.04288827628-0.2072120394j)
(4094000000+0j),(0.4487928152+0.586262689j),(-0.001061588759-0.001475257915j),(-0.0009273399482-0.001593956491j),(0.02713968977-0.2215237554j)
(4095000000+0j),(0.4912233353+0.5558935263j),(-0.001100657624-0.001378471148j),(-0.00104999193-0.001455814927j),(0.009579211473-0.2340324777j)
(4096000000+0j),(0.5308941007+0.5222655252j),(-0.001223387429-0.001270487206j),(-0.001141080516-0.001358239213j),(-0.009570529684-0.2444696522j)
(4097000000+0j),(0.5675162077+0.4855204025j),(-0.001256652526-0.001216215547j),(-0.001204465749-0.001216712291j),(-0.03021054342-0.2527118832j)
(4098000000+0j),(0.6009984016+0.4465448843j),(-0.001311490661-0.001070504892j),(-0.001323835924-0.001121170004j),(-0.05183773115-0.2588029623j)
(4099000000+0j),(0.630854249+0.4057901096j),(-0.001364865457-0.0008944140282j),(-0.001373975305-0.0009394021472j),(-0.07436498255-0.262500835j)
(4100000000+0j),(0.657638371+0.3623714779j),(-0.001397750573-0.0007297704578j),(-0.001450466923-0.0008717237506j),(-0.09751684219-0.2637420396j)
(4101000000+0j),(0.6810091734+0.3173972974j),(-0.001499762177-0.0006467865896j),(-0.001434228732-0.0007612449699j),(-0.1209272593-0.2624602009j)
(4102000000+0j),(0.7007775307+0.2708306101j),(-0.00155416748-0.0005195346312j),(-0.00150240236-0.0006543406053j),(-0.1445261389-0.258647774j)
(4103000000+0j),(0.7166836262+0.2230819666j),(-0.001534785377-0.0003609874693j),(-0.001551543595-0.0005184779875j),(-0.1679279506-0.2522712112j)
(4104000000+0j),(0.7291363478+0.173885387j),(-0.001620355062-0.0003170342534j),(-0.001600058051-0.0004243938019j),(-0.1907270402-0.2434132293j)
(4105000000+0j),(0.7376779914+0.1240796786j),(-0.001626550802-0.0002235932043j),(-0.001600560616-0.0002504315344j),(-0.2126593739-0.2321257823j)
(4106000000+0j),(0.7423425913+0.07372065106j),(-0.00162563636-8.902860282e-05j),(-0.001614881679-0.0001367009099j),(-0.2334839106-0.218535499j)
(4107000000+0j),(0.7433792353+0.02184449623j),(-0.001557480195+1.366282504e-05j),(-0.001589373453-2.181807213e-05j),(-0.2529889047-0.2027329621j)
(4108000000+0j),(0.7400501966-0.02917815016j),(-0.001598541159+7.924856618e-05j),(-0.001621123403+7.461387577e-05j),(-0.2707854211-0.185096939j)
(4109000000+0j),(0.7328564525-0.08037726611j),(-0.00163090264+0.0002420875535j),(-0.001590669272+0.0001945452241j),(-0.2869986892-0.1655718459j)
(4110000000+0j),(0.7214463353-0.1312389813j),(-0.001609318075+0.0004273816303j),(-0.001627945225+0.0002895063371j),(-0.3013213277-0.1443858398j)
(4111000000+0j),(0.7060987353-0.1808726765j),(-0.001513223746+0.0004945819965j),(-0.001608105027+0.0004157998483j),(-0.31338346-0.1219817457j)
(4112000000+0j),(0.686434865-0.2302093228j),(-0.001501843915+0.0006513546687j),(-0.001676893211+0.0005960108829j),(-0.3233631849-0.09800144413j)
(4113000000+0j),(0.6629293561-0.2775063418j),(-0.001518084435+0.0006710001035j),(-0.001574180904+0.0007087739068j),(-0.3309367895-0.07330892279j)
(4114000000+0j),(0.6350764632-0.3240995997j),(-0.001422846923+0.0008643061155j),(-0.001519341487+0.0008252070402j),(-0.3361779749-0.04808092586j)
(4115000000+0j),(0.6034821868-0.3681529907j),(-0.001354062348+0.0009914413095j),(-0.001441847766+0.001003730227j),(-0.3388138711-0.0223891839j)
(4116000000+0j),(0.5678991079-0.4098395079j),(-0.001376120956+0.00109702081j),(-0.001391617465+0.001051194035j),(-0.3390584588+0.003444756884j)
(4117000000+0j),(0.5284136534-0.4489412564j),(-0.001169174211+0.001198046142j),(-0.001302477205+0.001210810617j),(-0.3366975784+0.02936258076j)
(4118000000+0j),(0.4852803349-0.4850724421j),(-0.001103972667+0.001345136436j),(-0.001163705369+0.001304141129j),(-0.3317781091+0.05480478798j)
(4119000000+0j),(0.4383815527-0.5177713555j),(-0.001001882716+0.001457138336j),(-0.001057558693+0.001413376769j),(-0.324421674+0.07964292344j)
(4120000000+0j),(0.3882308304-0.5465508886j),(-0.0009734930354+0.001497452962j),(-0.0009274054901+0.001608695369j),(-0.3144668043+0.1036093612j)
(4121000000+0j),(0.3353478312-0.5708821241j),(-0.000830353878+0.00162293727j),(-0.0008437754586+0.00171280466j),(-0.3024820089+0.1261468096j)
(4122000000+0j),(0.2794646621-0.5908027021j),(-0.0006821760908+0.00177172618j),(-0.0006637562765+0.001743862173j),(-0.2878883183+0.1477197853j)
(4123000000+0j),(0.2208903432-0.6058569667j),(-0.0004821083276+0.001757485908j),(-0.0005986868055+0.001864058082j),(-0.2714906931+0.1673759785j)
(4124000000+0j),(0.1606677622-0.6154900433j),(-0.0003250996524+0.001869327971j),(-0.0003522805637+0.00198193104j),(-0.253226012+0.1851454066j)
(4125000000+0j),(0.09900037944-0.6195405314j),(-0.0001697872358+0.001949288882j),(-0.0002032024349+0.001921116491j),(-0.2333128601+0.2005826724j)
(4126000000+0j),(0.03666342422-0.6176201113j),(-7.29845051e-05+0.001938539441j),(-6.870882316e-06+0.001995853148j),(-0.2119534016+0.2140572339j)
(4127000000+0j),(-0.02652329393-0.6095343776j),(0.0001653754152+0.001979419729j),(0.0001827373926+0.001979752909j),(-0.1896665096+0.2246776016j)
(4128000000+0j),(-0.08885664493-0.595274193j),(0.0003487357753+0.001963621704j),(0.0003915487323+0.001958183246j),(-0.1664182395+0.232835477j)
(4129000000+0j),(-0.1502453238-0.5747503282j),(0.0005262138438+0.001948450226j),(0.0006230471772+0.001907166792j),(-0.1427646279+0.2381972736j)
(4130000000+0j),(-0.2100666165-0.5477838999j),(0.0008003399707+0.001970085315j),(0.0007143589319+0.001863825484j),(-0.1190219969+0.2409067019j)
(4131000000+0j),(-0.267365694-0.5145230135j),(0.0009143081843+0.001790027949j),(0.0009407303296+0.001794243348j),(-0.09533578157+0.2407115673j)
(4132000000+0j),(-0.3215752244-0.4749613394j),(0.001165057765+0.001836570911j),(0.00112513022+0.001717280014j),(-0.07218021154+0.2379787867j)
(4133000000+0j),(-0.3717336059-0.4301263724j),(0.001336763497+0.001694365987j),(0.001365170581+0.001677602762j),(-0.04975965992+0.2325484776j)
(4134000000+0j),(-0.4169740379-0.3799807678j),(0.001520858495+0.001545789884j),(0.001439126674+0.001583682024j),(-0.02871954814+0.2243991016j)
(4135000000+0j),(-0.4572100937-0.3250889904j),(0.001610634848+0.001373954117j),(0.001644539181+0.001375683933j),(-0.009393182583+0.2139079061j)
(4136000000+0j),(-0.4913262129-0.2659834137j),(0.001811932656+0.001284167171j),(0.001769747818+0.001269772532j),(0.008245416917+0.201469734j)
(4137000000+0j),(-0.5190747976-0.2035117072j),(0.001952521503+0.001076892135j),(0.001919163624+0.001020748168j),(0.02373262309+0.187021725j)
(4138000000+0j),(-0.5402166843-0.1385589445j),(0.002013065619+0.0007921926444j),(0.00195000926+0.0008345015231j),(0.03692878038+0.1711242926j)
(4139000000+0j),(-0.5543169975-0.07126870155j),(0.002109842142+0.0006444137543j),(0.00210103509+0.0006679350627j),(0.04752562568+0.1540895781j)
(4140000000+0j),(-0.5611297488-0.003272916875j),(0.00215599034+0.0003615771711j),(0.002110858448+0.000498579233j),(0.05550967902+0.136158845j)
(4141000000+0j),(-0.5607025027+0.06506923978j),(0.002236419125+0.0001815539581j),(0.002195928479+0.0002552478691j),(0.06087459624+0.1177171058j)
(4142000000+0j),(-0.5533329248+0.1317663898j),(0.002255889121+7.459326298e-06j),(0.002186950995+3.322928751e-05j),(0.06352210045+0.09915602663j)
(4143000000+0j),(-0.5390033126+0.1974907532j),(0.00229734811-0.0002674748248j),(0.002223502612-0.0001766382338j),(0.06354691088+0.08064879901j)
(4144000000+0j),(-0.5179932117+0.2608237133j),(0.00223927293-0.0005119935959j),(0.002142201876-0.0003913986729j),(0.06083073467+0.06273787637j)
(4145000000+0j),(-0.4909498692+0.3209622128j),(0.002230898011-0.00076001446j),(0.002118755365-0.0006441232399j),(0.05546287447+0.04558975196j)
(4146000000+0j),(-0.458137691+0.3773700215j),(0.00209309347-0.0009646203835j),(0.002040778985-0.0008766789106j),(0.04766618088+0.02976961478j)
(4147000000+0j),(-0.420104444+0.4300843664j),(0.001839946257-0.001151978504j),(0.001924939221-0.001064900891j),(0.03758461028+0.01545143578j)
(4148000000+0j),(-0.3775565624+0.4777044874j),(0.001756960643-0.001353388536j),(0.001829475048-0.001220177743j),(0.02552646026+0.003108102181j)
(4149000000+0j),(-0.3314834833+0.5202415503j),(0.001669027843-0.001525545027j),(0.001656564418-0.001377945067j),(0.0116526708-0.007178849337j)
(4150000000+0j),(-0.2814442813+0.557788819j),(0.001436250401-0.001658426947j),(0.001495681005-0.001581033575j),(-0.003636111738-0.01510628484j)
(4151000000+0j),(-0.2292519808+0.5898892866j),(0.001300647971-0.001841214369j),(0.001402029884-0.00166239019j),(-0.01995637082-0.02051526436j)
(4152000000+0j),(-0.1752635837+0.6161400135j),(0.00111185608-0.001865367056j),(0.001170504373-0.001808445202j),(-0.03705750033-0.02326479103j)
(4153000000+0j),(-0.1192783192+0.6373488467j),(0.0008179409779-0.001977680717j),(0.000948491157-0.001936080866j),(-0.05459182709-0.02325159258j)
(4154000000+0j),(-0.06304892898+0.6527083726j),(0.0006383091095-0.002036158694j),(0.0006959694438-0.001995555358j),(-0.07215712965-0.02050694241j)
(4155000000+0j),(-0.005958678667+0.6628635225j),(0.0004249621416-0.002111936919j),(0.0004742761957-0.002058610786j),(-0.08922553807-0.01489204966j)
(4156000000+0j),(0.05088937655+0.667977344j),(0.0001686521136-0.002145427512j),(0.0003605119127-0.002029239899j),(-0.1054519936-0.006800089913j)
(4157000000+0j),(0.1067408547+0.6678292271j),(1.127975702e-05-0.002012479817j),(9.769172902e-05-0.002027238486j),(-0.1204775646+0.003940027738j)
(4158000000+0j),(0.1618770659+0.6628871822j),(-0.0002056373924-0.002018798608j),(-2.625618617e-05-0.002045322442j),(-0.1341909021+0.01682627967j)
(4159000000+0j),(0.216255188+0.6532685316j),(-0.0003711539612-0.001947702258j),(-0.0002484998258-0.002004499547j),(-0.1460950673+0.03179617649j)
(4160000000+0j),(0.2681791782+0.6394466435j),(-0.0004917577025-0.001906183199j),(-0.0004631373158-0.001988997217j),(-0.1560928673+0.04869660078j)
