Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.290217489+0.6775668696j),(-0.001399221481+0.0008713784046j),(-0.001433837228+0.0008176355623j),(0.04083879292+0.05567352837j)
(3801000000+0j),(-0.2316304296+0.706827009j),(-0.00128107809+0.001037459588j),(-0.001256108284+0.0009908835636j),(0.03666190803+0.05211032991j)
(3802000000+0j),(-0.1718205214+0.7303467004j),(-0.001107684686+0.001232745941j),(-0.00125564856+0.001091978629j),(0.03209620342+0.04969560828j)
(3803000000+0j),(-0.1117435545+0.7481577934j),(-0.0009959550807+0.001332344371j),(-0.00108456309+0.001303763245j),(0.02714589238+0.04842985064j)
(3804000000+0j),(-0.05143232644+0.760625031j),(-0.0008473472553+0.001448554453j),(-0.0009477809072+0.00142230466j),(0.02207644843+0.04823152201j)
(3805000000+0j),(0.008384509012+0.7679916942j),(-0.0006534697022+0.001535564079j),(-0.0007740147994+0.001563873142j),(0.01710205153+0.04916854949j)
(3806000000+0j),(0.06787984818+0.7701400546j),(-0.0004859734327+0.001543109654j),(-0.000599837047+0.001609362778j),(0.01263793837+0.0513615785j)
(3807000000+0j),(0.1261937916+0.7675453843j),(-0.0003522692132+0.001731502707j),(-0.0004190116015+0.001682103146j),(0.008603069931+0.05444107109j)
(3808000000+0j),(0.183830142+0.7604926366j),(-0.0001537685603+0.001685764058j),(-0.0002685984946+0.001734593883j),(0.005238757469+0.05850293873j)
(3809000000+0j),(0.23985295+0.7492366284j),(2.190169835e-05+0.001736590173j),(-0.000144020858+0.001716706669j),(0.002442533383+0.06333493941j)
(3810000000+0j),(0.2937273979+0.7336356698j),(0.0001908916456+0.001728673466j),(0.00010163353+0.001820175326j),(0.0003688709985+0.06892737443j)
(3811000000+0j),(0.3466851413+0.7144968652j),(0.0003183892404+0.001708052703j),(0.0003317319497+0.001752389711j),(-0.0006846567267+0.07521958449j)
(3812000000+0j),(0.3970662653+0.6919636758j),(0.0005852550967+0.001690883655j),(0.0004771045933+0.001692040474j),(-0.0008257926675+0.08212923952j)
(3813000000+0j),(0.4450322688+0.6655462081j),(0.0008183126338+0.001602910925j),(0.0007532089949+0.001723875641j),(0.0001908625127+0.089496025j)
(3814000000+0j),(0.4906535149+0.6357948525j),(0.0009754679049+0.001539586927j),(0.000796067121+0.001580841606j),(0.002512563253+0.09721835315j)
(3815000000+0j),(0.5342177153+0.6030630934j),(0.001067989389+0.001473228913j),(0.001015030663+0.00162371737j),(0.006185042672+0.1048790594j)
(3816000000+0j),(0.5747584701+0.5670501089j),(0.001301389304+0.001340960269j),(0.001162016764+0.001494850265j),(0.01110533439+0.1123169314j)
(3817000000+0j),(0.6126827598+0.5282777017j),(0.00133486453+0.001278272015j),(0.001417551073+0.001329578692j),(0.01724980399+0.1193381924j)
(3818000000+0j),(0.6474425793+0.4871893078j),(0.001477546408+0.001123360475j),(0.00151138904+0.00122455263j),(0.02452796511+0.1258687314j)
(3819000000+0j),(0.679427743+0.4430370779j),(0.001598171308+0.001032416825j),(0.001597974915+0.001110944198j),(0.03307629377+0.1318912j)
(3820000000+0j),(0.7078996897+0.3968601857j),(0.001721256995+0.0008645049529j),(0.001807903638+0.0009488343494j),(0.04253511503+0.1370906366j)
(3821000000+0j),(0.7329397798+0.3485197021j),(0.001887603314+0.0006667746929j),(0.001840368728+0.0007833160344j),(0.05332003906+0.1413035011j)
(3822000000+0j),(0.7544515133+0.2985092642j),(0.001871914137+0.0004879367189j),(0.0019765459+0.000654305215j),(0.06472141296+0.1443439699j)
(3823000000+0j),(0.7723945975+0.2466140429j),(0.00199439819+0.0003404158342j),(0.001994914375+0.0003965700162j),(0.07681564987+0.1462879752j)
(3824000000+0j),(0.7864554524+0.192809321j),(0.002044865629+0.0001005620943j),(0.002071400639+0.0002660804603j),(0.08959748596+0.1466596128j)
(3825000000+0j),(0.7966487408+0.1380267034j),(0.002093155636-6.98530348e-05j),(0.002088628011+4.416457523e-05j),(0.1029274613+0.1457842546j)
(3826000000+0j),(0.8024199605+0.081841645j),(0.002042573877-0.0002577243431j),(0.002146241255-0.0001523735409j),(0.1162938029+0.1433632091j)
(3827000000+0j),(0.8045175076+0.02506034149j),(0.002081529936-0.000424210215j),(0.002167423023-0.000379651261j),(0.1297587603+0.1394312666j)
(3828000000+0j),(0.8017419577-0.03261592308j),(0.002122330712-0.0005978661356j),(0.002095709555-0.0006037775893j),(0.1430020779+0.1339811633j)
(3829000000+0j),(0.7946438789-0.0907694858j),(0.002025703434-0.0008959472761j),(0.002124343766-0.0008574680542j),(0.155997172+0.1270784702j)
(3830000000+0j),(0.7824055552-0.1486675335j),(0.001956568332-0.00107470993j),(0.002093563322-0.001044895267j),(0.1684532017+0.1186690708j)
(3831000000+0j),(0.7655313015-0.2062995731j),(0.001883952646-0.001253977534j),(0.001994235907-0.001243131235j),(0.179889977+0.1087610228j)
(3832000000+0j),(0.7436961532-0.2627846316j),(0.001790147508-0.001499063103j),(0.001868310734-0.001495237695j),(0.1904629916+0.09743078131j)
(3833000000+0j),(0.7169482112-0.3186091461j),(0.00166029192-0.001673030318j),(0.001751374337-0.00167786784j),(0.1998698711+0.0851764742j)
(3834000000+0j),(0.6848479509-0.372726518j),(0.001545794425-0.001920013805j),(0.001620392315-0.001809006557j),(0.2082277387+0.07194280578j)
(3835000000+0j),(0.6476116776-0.4243017416j),(0.001322788652-0.002057579113j),(0.001415664563-0.001999197993j),(0.2153268158+0.05772140055j)
(3836000000+0j),(0.6049765348-0.4744328255j),(0.001190820592-0.002201412804j),(0.001227884088-0.002198705683j),(0.2211483866+0.04268792182j)
(3837000000+0j),(0.5574900508-0.5206994157j),(0.0009724662523-0.002381962491j),(0.00108870212-0.002339927945j),(0.2255086452+0.02683074467j)
(3838000000+0j),(0.5050739646-0.5632298789j),(0.0007580808597-0.00244609057j),(0.0008602395537-0.002463286975j),(0.2282160372+0.01051957862j)
(3839000000+0j),(0.4479191303-0.6013964955j),(0.0006203548401-0.002627466805j),(0.0005767400726-0.002595293103j),(0.2292799801-0.006339594867j)
(3840000000+0j),(0.3865202963-0.6341728879j),(0.0003156362218-0.002718110569j),(0.0003866082407-0.002711079782j),(0.2282538116-0.02315245719j)
(3841000000+0j),(0.3212606311-0.6616325787j),(2.789807695e-05-0.002822992625j),(0.0001135746497-0.002813532948j),(0.2253773957-0.03992301403j)
(3842000000+0j),(0.2519330084-0.6832072696j),(-0.0003247559944-0.002849102719j),(-0.0001253433002-0.002840744331j),(0.2204986215-0.05614300399j)
(3843000000+0j),(0.1799871325-0.6979662677j),(-0.0005622195313-0.002833772451j),(-0.0004825410142-0.002886299044j),(0.2140475363-0.07149874887j)
(3844000000+0j),(0.1058301702-0.7055520698j),(-0.0008483238053-0.00278157834j),(-0.0007900169003-0.002804886783j),(0.2058839649-0.08573307338j)
(3845000000+0j),(0.03003350087-0.7055674569j),(-0.001168438816-0.002755908528j),(-0.001053830842-0.002801831579j),(0.1963682026-0.0989466425j)
(3846000000+0j),(-0.04651812464-0.6975740209j),(-0.00150650763-0.002642334672j),(-0.00135036651-0.002697267104j),(0.185900569-0.1106754179j)
(3847000000+0j),(-0.1228206009-0.6812919213j),(-0.001711666468-0.002517997986j),(-0.001576223876-0.002551114652j),(0.174322322-0.1210607445j)
(3848000000+0j),(-0.1974155158-0.6566660613j),(-0.002005129121-0.002291192766j),(-0.001945775817-0.002399358666j),(0.1620704085-0.1298863661j)
(3849000000+0j),(-0.2697834969-0.6241071978j),(-0.002266571159-0.002162899822j),(-0.002151073888-0.002236566739j),(0.1492617875-0.1372669359j)
(3850000000+0j),(-0.3382092714-0.583658539j),(-0.002476971829-0.001948707737j),(-0.002417348325-0.002009443007j),(0.1360135972-0.1431505759j)
(3851000000+0j),(-0.402451545-0.5355702573j),(-0.00271584955-0.001663870877j),(-0.002587251365-0.001751449425j),(0.1226310283-0.1474734856j)
(3852000000+0j),(-0.4614123702-0.4805174521j),(-0.002962208353-0.001396141597j),(-0.002824827097-0.001551844762j),(0.1090755165-0.1501625488j)
(3853000000+0j),(-0.5135402679-0.4199155113j),(-0.0030775778-0.001079745241j),(-0.002980849706-0.001246769563j),(0.09571568668-0.1513754745j)
(3854000000+0j),(-0.5589085817-0.3537798014j),(-0.00323030306-0.0007935013273j),(-0.003151829587-0.0009204080561j),(0.08265955746-0.1509985307j)
(3855000000+0j),(-0.5966694355-0.2829747681j),(-0.003273189766-0.0004152666952j),(-0.003256008262-0.0006503374898j),(0.07002057135-0.1494465051j)
(3856000000+0j),(-0.6266331673-0.2086570085j),(-0.003324651392-9.491528908e-05j),(-0.003338531591-0.0002618287108j),(0.05817040429-0.1462961792j)
(3857000000+0j),(-0.6480989456-0.131774713j),(-0.003359021619+0.0002204177144j),(-0.003414825769+3.020666736e-05j),(0.04701218754-0.1419624172j)
(3858000000+0j),(-0.6609687805-0.05392343202j),(-0.003311344888+0.0006520905881j),(-0.003291759407+0.0003518206067j),(0.03677160665-0.1364300089j)
(3859000000+0j),(-0.6654388905+0.02385861839j),(-0.003259808989+0.0009215421742j),(-0.003309391672+0.0007334073307j),(0.02749224193-0.1298467819j)
(3860000000+0j),(-0.661595583+0.101497096j),(-0.003152887104+0.001221360755j),(-0.003257120727+0.001020840602j),(0.0197346136-0.122381283j)
(3861000000+0j),(-0.6503002644+0.1764839489j),(-0.003026095219+0.001535754185j),(-0.003183110151+0.001362403971j),(0.01313833706-0.114269713j)
(3862000000+0j),(-0.631060183+0.2493876636j),(-0.002859193832+0.001871325891j),(-0.003007384948+0.001669709105j),(0.007999213412-0.1056733262j)
(3863000000+0j),(-0.6052773595+0.3186277027j),(-0.00266214041+0.002113741357j),(-0.00283135823+0.001982470974j),(0.004128135275-0.09670986054j)
(3864000000+0j),(-0.5725793242+0.3845784344j),(-0.002416789299+0.002422505524j),(-0.002581218258+0.002198082861j),(0.001797184232-0.08756826578j)
(3865000000+0j),(-0.5344395638+0.4456866987j),(-0.002186346333+0.002631867304j),(-0.002404078608+0.002517171437j),(0.0008398805512-0.07830657974j)
(3866000000+0j),(-0.4914737046+0.5018375271j),(-0.001916444744+0.00286844722j),(-0.002144556958+0.002774039982j),(0.001359541784-0.06929403448j)
(3867000000+0j),(-0.4436139762+0.5530495554j),(-0.001667138655+0.003066628939j),(-0.001870630425+0.002919943305j),(0.003400875488-0.06071903425j)
(3868000000+0j),(-0.3925617039+0.5985336634j),(-0.00132489542+0.003146522911j),(-0.001558170072+0.003100015456j),(0.006916883402-0.05271300523j)
(3869000000+0j),(-0.3382273614+0.6383247674j),(-0.001036480651+0.003253620118j),(-0.001248756307+0.003280404257j),(0.01173719112-0.04557479122j)
(3870000000+0j),(-0.2818894386+0.6724692502j),(-0.000760017836+0.003301042132j),(-0.0009622711223+0.003355396446j),(0.01761855558-0.0394490159j)
(3871000000+0j),(-0.2233339399+0.701061644j),(-0.0004763225443+0.003366439603j),(-0.0006637175102+0.003468418494j),(0.02462205663-0.03446048667j)
(3872000000+0j),(-0.1638092697+0.7236819915j),(-9.17350917e-05+0.003349025035j),(-0.0002891615441+0.003417528234j),(0.03228232637-0.03066145413j)
(3873000000+0j),(-0.1033942178+0.7411677904j),(0.0001792231196+0.003356326139j),(-6.657877384e-05+0.003409422003j),(0.04073225707-0.0283395596j)
