Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2910156846+0.6770269825j),(0.0008584655588+0.004047432914j),(0.0005590569344+0.004162475001j),(0.01361403894+0.04712776563j)
(3801000000+0j),(-0.2323030531+0.706331149j),(0.001107570482+0.003861926962j),(0.0008746943204+0.003992441576j),(0.008676090278+0.04706971778j)
(3802000000+0j),(-0.1724444032+0.7300241138j),(0.001337725203+0.003676054766j),(0.001157574123+0.00384953199j),(0.003702190006+0.04801756029j)
(3803000000+0j),(-0.1124758422+0.7478192455j),(0.00170507899+0.003554815194j),(0.001428485266+0.003583810758j),(-0.001113138394+0.05014025494j)
(3804000000+0j),(-0.05259117484+0.7601794683j),(0.001833061688+0.003232220653j),(0.001764548244+0.003434280399j),(-0.005629034247+0.05344083383j)
(3805000000+0j),(0.007201831788+0.7675879642j),(0.002043161076+0.003032661974j),(0.00187904574+0.00324704079j),(-0.00991811417+0.0579403773j)
(3806000000+0j),(0.06660393625+0.769948321j),(0.002251162427+0.00276787742j),(0.002140102908+0.003031666158j),(-0.01334211975+0.06351451904j)
(3807000000+0j),(0.1257360876+0.7674978562j),(0.002455359325+0.002623063745j),(0.002306571463+0.00278254319j),(-0.01568571478+0.07014705166j)
(3808000000+0j),(0.1831527203+0.7605576323j),(0.002538258675+0.002340187086j),(0.002525365679+0.002551843412j),(-0.01692767814+0.0774585654j)
(3809000000+0j),(0.2389429063+0.7491846201j),(0.002659767168+0.00209557428j),(0.002608043607+0.002364797983j),(-0.01674281992+0.0853947597j)
(3810000000+0j),(0.293772608+0.7335580793j),(0.002783463337+0.001893264591j),(0.002737974981+0.002111073351j),(-0.01523335092+0.09369038062j)
(3811000000+0j),(0.3456657231+0.7146684191j),(0.002800477203+0.001649255399j),(0.002795750974+0.001855275012j),(-0.01236348227+0.1020893368j)
(3812000000+0j),(0.3957824111+0.6919632399j),(0.002848373959+0.00142057566j),(0.002954571508+0.001653406885j),(-0.008133400232+0.1101979501j)
(3813000000+0j),(0.4439909756+0.6658384997j),(0.002894373611+0.001216026139j),(0.002976902295+0.001391687081j),(-0.002817791188+0.1179491241j)
(3814000000+0j),(0.4902833104+0.6360403302j),(0.002981351689+0.0009339623502j),(0.003051081439+0.001150018186j),(0.003881490557+0.125299405j)
(3815000000+0j),(0.5334495306+0.6032990239j),(0.002953701653+0.000841847097j),(0.002982283477+0.0009690719889j),(0.01150705665+0.1319245118j)
(3816000000+0j),(0.5741975904+0.567339518j),(0.002970407717+0.0006242547533j),(0.00307017169+0.0007561863749j),(0.02012720518+0.1378212347j)
(3817000000+0j),(0.6120973229+0.5289803676j),(0.003004384926+0.000411391462j),(0.003123486415+0.0005396035849j),(0.02965966985+0.1430200977j)
(3818000000+0j),(0.6467856765+0.4876720946j),(0.003006567946+0.0001828607637j),(0.003069695085+0.0003449130163j),(0.03978136554+0.1471924379j)
(3819000000+0j),(0.6785141826+0.4439095143j),(0.002989773406-4.719960998e-05j),(0.003119341331+0.0001222239371j),(0.05087403208+0.1505946894j)
(3820000000+0j),(0.7071703672+0.397672141j),(0.002913597273-0.0001569922897j),(0.003014918184-8.074653306e-05j),(0.06258009374+0.1529085386j)
(3821000000+0j),(0.7323251367+0.3492516318j),(0.002995175775-0.0003915129346j),(0.003091876395-0.0002654225391j),(0.07497046143+0.1540153786j)
(3822000000+0j),(0.75390172+0.2992482288j),(0.00292512821-0.0006108922535j),(0.002981186612-0.0004836401786j),(0.087714836+0.1538163148j)
(3823000000+0j),(0.7717510462+0.2472558665j),(0.002838884247-0.0007024926017j),(0.002932916628-0.0007175965584j),(0.1007596478+0.1521121755j)
(3824000000+0j),(0.7859396935+0.1937692284j),(0.002758353483-0.001014498295j),(0.002909411443-0.0008864845731j),(0.1140300408+0.1491118435j)
(3825000000+0j),(0.795961082+0.1389156602j),(0.002731987741-0.001212001313j),(0.002882709261-0.001065785415j),(0.1272178888+0.1446481972j)
(3826000000+0j),(0.8020185828+0.08279748461j),(0.002684042789-0.001369123464j),(0.002760804258-0.001344957156j),(0.1400147378+0.1388147731j)
(3827000000+0j),(0.8038873076+0.02598529906j),(0.002574108308-0.001534183975j),(0.002663439373-0.001549272216j),(0.1522587836+0.131777253j)
(3828000000+0j),(0.80141294-0.03189003385j),(0.002438414609-0.001779568382j),(0.002549309982-0.001690787612j),(0.1640519202+0.1232704176j)
(3829000000+0j),(0.7941921949-0.08945942467j),(0.002259706147-0.001890561311j),(0.002442010911-0.001952232327j),(0.175174877+0.113650421j)
