Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.07854180038+0.7074153705j),(-0.0007901789504-0.001925674849j),(-0.000619243423-0.001960903639j),(-0.03303056955+0.06176210014j)
(3801000000+0j),(-0.02256316319+0.7174463849j),(-0.0008612154052-0.001835929579j),(-0.0008550820639-0.001930595026j),(-0.03481151909+0.06504715912j)
(3802000000+0j),(0.03344319761+0.7231642392j),(-0.001131696627-0.001763354521j),(-0.00105876883-0.001818637946j),(-0.03618983552+0.06905970338j)
(3803000000+0j),(0.08874706179+0.7239757509j),(-0.001268066-0.001592279761j),(-0.001136727165-0.001592132496j),(-0.03689606488+0.07371897631j)
(3804000000+0j),(0.1419708431+0.7210121815j),(-0.001305477694-0.001477895887j),(-0.001300952863-0.001557144104j),(-0.03717109188+0.07907453431j)
(3805000000+0j),(0.1958627254+0.7133110639j),(-0.001490052673-0.00131285598j),(-0.001415227773-0.00145970576j),(-0.03665852919+0.08476548636j)
(3806000000+0j),(0.2472918034+0.7017718534j),(-0.001516133081-0.001194967772j),(-0.001546732849-0.001306963735j),(-0.03525095806+0.09086951754j)
(3807000000+0j),(0.2971533239+0.6862509625j),(-0.001694754581-0.001033866196j),(-0.00166160916-0.00107863755j),(-0.03303365037+0.09711237631j)
(3808000000+0j),(0.3454258442+0.6674255412j),(-0.001697350643-0.0009211672004j),(-0.001666908967-0.0009824699955j),(-0.0299404338+0.1034770327j)
(3809000000+0j),(0.3920817077+0.644639591j),(-0.001742601045-0.000738468545j),(-0.001794295269-0.0008795285248j),(-0.02584181353+0.1097572114j)
(3810000000+0j),(0.4360337555+0.6191244488j),(-0.001799845486-0.000530793739j),(-0.001798755955-0.0006680341321j),(-0.02096986584+0.1159200313j)
(3811000000+0j),(0.478326261+0.5906354914j),(-0.001845882391-0.0004752972745j),(-0.001832954935-0.0004969238653j),(-0.01520499587+0.1220154343j)
(3812000000+0j),(0.5181071758+0.55918244j),(-0.00181427924-0.0002226756624j),(-0.001866476377-0.0003933331755j),(-0.008845151402+0.1276853559j)
(3813000000+0j),(0.5552811623+0.5250550737j),(-0.001814777846-0.0001503654785j),(-0.001894412795-0.0002032453922j),(-0.001451224205+0.1329779852j)
(3814000000+0j),(0.5897837877+0.4882094139j),(-0.001813781448-1.661292481e-05j),(-0.001938248286-5.135690299e-05j),(0.006884313188+0.137726092j)
(3815000000+0j),(0.6213162541+0.4490417263j),(-0.001816108939+8.784006786e-05j),(-0.00188924151+5.940584742e-05j),(0.01596289873+0.1417235543j)
(3816000000+0j),(0.6497258544+0.4075485612j),(-0.001833905699+0.0002656104625j),(-0.001875881688+0.0002216141875j),(0.02580782771+0.1448574977j)
(3817000000+0j),(0.6753744483+0.3639658178j),(-0.001724470523+0.0003880786535j),(-0.001851912704+0.0004154222552j),(0.03618871421+0.1470707366j)
(3818000000+0j),(0.6979033947+0.3179067793j),(-0.001697922475+0.0004939140053j),(-0.001776973251+0.0005110980128j),(0.04726326093+0.1480916373j)
(3819000000+0j),(0.7167468071+0.2702940661j),(-0.001666598488+0.0007443711511j),(-0.001815876225+0.0006808174658j),(0.0584484525+0.1480796575j)
(3820000000+0j),(0.7323403358+0.2210331438j),(-0.001629863284+0.00088027725j),(-0.001683965907+0.0007367432117j),(0.0697779879+0.146844798j)
(3821000000+0j),(0.7442124486+0.1702442477j),(-0.001537738368+0.0009854654782j),(-0.001621826203+0.0008938827086j),(0.08111220598+0.1443153421j)
(3822000000+0j),(0.7519148588+0.1190115437j),(-0.001468364964+0.001000033459j),(-0.001577008981+0.001022166689j),(0.09238041192+0.1406893221j)
(3823000000+0j),(0.7556871772+0.06679645527j),(-0.00140647334+0.001211082097j),(-0.001444988535+0.001186829293j),(0.1032705978+0.1361267614j)
(3824000000+0j),(0.755546689+0.01348713029j),(-0.001324105775+0.001344600692j),(-0.001382494695+0.001294364105j),(0.1137376353+0.130378562j)
(3825000000+0j),(0.7511255145-0.04023380629j),(-0.001162544126+0.001467105816j),(-0.001256090705+0.001377995475j),(0.1239167005+0.1234980427j)
(3826000000+0j),(0.7423076034-0.09399505383j),(-0.001096947817+0.001505075255j),(-0.001171514974+0.001502404572j),(0.1332348734+0.1155992142j)
(3827000000+0j),(0.7293041945-0.1481186909j),(-0.0009813871002+0.001584939891j),(-0.001104738214+0.001609468251j),(0.14182657+0.1070165742j)
(3828000000+0j),(0.7116615772-0.2012055211j),(-0.0008531108615+0.001729882671j),(-0.0008757451433+0.00173608365j),(0.1494886577+0.09762505194j)
(3829000000+0j),(0.6892406344-0.2537432145j),(-0.0007543875254+0.001840496669j),(-0.0007632737979+0.001841255813j),(0.1561484784+0.08767285537j)
(3830000000+0j),(0.6623026729-0.3038967236j),(-0.0006120150792+0.001907129539j),(-0.0006594378501+0.001922360272j),(0.1620318145+0.07714126768j)
(3831000000+0j),(0.6304718256-0.3530517465j),(-0.0004295913968+0.001952880528j),(-0.0005243257037+0.001946430304j),(0.1668793708+0.06626351235j)
(3832000000+0j),(0.5939333439-0.4000899675j),(-0.0002957319084+0.00201663468j),(-0.000336186029+0.001951054554j),(0.1708525419+0.05488694762j)
(3833000000+0j),(0.552918613-0.4439063736j),(-0.0001155531354+0.001999983564j),(-0.0001328305225+0.00204512896j),(0.173643738+0.043309692j)
(3834000000+0j),(0.5069566369-0.4853115159j),(1.754996993e-05+0.002004428999j),(4.786354839e-05+0.002068167087j),(0.1755123287+0.03155672876j)
(3835000000+0j),(0.4569641054-0.5225356419j),(0.0002685490763+0.002124539111j),(0.0001944427931+0.002098916797j),(0.1761590689+0.01959490739j)
(3836000000+0j),(0.4028166234-0.5552800789j),(0.0004133809707+0.002013572492j),(0.0003966362274+0.002099118661j),(0.1757029593+0.007917278038j)
(3837000000+0j),(0.3450252116-0.5832632467j),(0.0006283021066+0.002046576003j),(0.0005649199011+0.002095723292j),(0.1741456985-0.003727074768j)
(3838000000+0j),(0.2841441333-0.6057301253j),(0.0008311618003+0.002006652066j),(0.0007898205076+0.00200612843j),(0.1716052294-0.01505768361j)
(3839000000+0j),(0.2201278657-0.6226619057j),(0.00109138852+0.001999352127j),(0.001023613266+0.002026326722j),(0.1680490822-0.02602539211j)
(3840000000+0j),(0.1537874788-0.6332974434j),(0.001234075055+0.001918402035j),(0.00119061186+0.001888665371j),(0.1633997411-0.03656453584j)
(3841000000+0j),(0.0861203745-0.6372596639j),(0.001417264459+0.00180109276j),(0.001327547128+0.001845467836j),(0.1576290876-0.04646299511j)
(3842000000+0j),(0.01700479537-0.6343903037j),(0.001601950964+0.001701110275j),(0.00149909209+0.001711393707j),(0.1508730352-0.0555462347j)
(3843000000+0j),(-0.05215017498-0.6240979435j),(0.001729318523+0.001578153227j),(0.001685307361+0.001607906772j),(0.1434686929-0.06361930649j)
(3844000000+0j),(-0.1203327328-0.6067985638j),(0.001912628883+0.001392077189j),(0.001862370991+0.001434295089j),(0.1353458613-0.07071516833j)
(3845000000+0j),(-0.1868322194-0.582144915j),(0.002122842474+0.001137624378j),(0.002088832436+0.001232124399j),(0.1266610771-0.07684571128j)
(3846000000+0j),(-0.2507829666-0.5505446463j),(0.002258001128+0.0009325729916j),(0.002195608569+0.00112952129j),(0.1174964905-0.08168792254j)
(3847000000+0j),(-0.3115667403-0.5117667527j),(0.002367988229+0.0007627511513j),(0.002269381424+0.0008187511121j),(0.1080149859-0.08523103921j)
(3848000000+0j),(-0.3678977489-0.4665526949j),(0.002426406834+0.0005449878518j),(0.0023506328+0.0006071327953j),(0.0984839648-0.08757030427j)
(3849000000+0j),(-0.4191899598-0.4156712985j),(0.002459199866+0.0002347091213j),(0.002473230474+0.0004410049005j),(0.08903751522-0.08862462551j)
(3850000000+0j),(-0.4647001326-0.359542641j),(0.00251813489-2.031241274e-05j),(0.002535295906+0.0001490644936j),(0.07994604111-0.08848503818j)
(3851000000+0j),(-0.5037091374-0.2988108497j),(0.002487817779-0.0002348501293j),(0.00250569894-0.0001407494419j),(0.07125280797-0.08732015701j)
(3852000000+0j),(-0.5360999107-0.2343248262j),(0.00248873583-0.0005174055113j),(0.002441512654-0.0003459389263j),(0.06309275329-0.08499009679j)
(3853000000+0j),(-0.5612761378-0.167390561j),(0.002380590653-0.0007875558222j),(0.002442878438-0.0006314362981j),(0.05567850918-0.08163060638j)
(3854000000+0j),(-0.5789168477-0.09794893481j),(0.002294550417-0.00100277341j),(0.002380860737-0.0008627316565j),(0.04907837883-0.07756466186j)
(3855000000+0j),(-0.5893001556-0.02849359909j),(0.002180210315-0.001288656378j),(0.002266363706-0.001158033963j),(0.04325248674-0.07269580065j)
(3856000000+0j),(-0.5920123458+0.04182115358j),(0.002073581563-0.001422691159j),(0.002122066449-0.001362603623j),(0.03833860531-0.06720035871j)
(3857000000+0j),(-0.5877315402+0.1107039876j),(0.001881825388-0.001615081448j),(0.00201352709-0.001576893497j),(0.03458574042-0.06124102336j)
(3858000000+0j),(-0.576376915+0.1783719746j),(0.001687348238-0.001802232349j),(0.001801232691-0.001692677848j),(0.03184434399-0.05486458181j)
(3859000000+0j),(-0.5582972169+0.2436785292j),(0.001509795664-0.001943915617j),(0.001592504676-0.001881028642j),(0.03029344976-0.048330338j)
(3860000000+0j),(-0.5342485905+0.3062690995j),(0.001275661984-0.002113145078j),(0.001394195366-0.002072537784j),(0.02990621515-0.04158377053j)
(3861000000+0j),(-0.50457412+0.3650468084j),(0.001013903529-0.002225769218j),(0.001208132366-0.002127164509j),(0.03065050766-0.03490381325j)
(3862000000+0j),(-0.469822675+0.4197895632j),(0.0008726715459-0.002258021152j),(0.0009568014648-0.002165143611j),(0.03273272142-0.0283532266j)
(3863000000+0j),(-0.4304099977+0.4701232667j),(0.0006212865701-0.002358596539j),(0.0006956526777-0.002228653291j),(0.03605422005-0.02234134376j)
(3864000000+0j),(-0.3873009682+0.5161404758j),(0.0003124893701-0.002255906118j),(0.0004725132603-0.002315293532j),(0.04049907252-0.01686956735j)
(3865000000+0j),(-0.340813756+0.5571537806j),(0.0001672542276-0.002322105924j),(0.0002513148938-0.002310912125j),(0.04598278552-0.01214602464j)
(3866000000+0j),(-0.2912685573+0.5931180466j),(-3.495906276e-05-0.002340174047j),(5.843035069e-06-0.002281789668j),(0.05244782567-0.00826623333j)
(3867000000+0j),(-0.2396112382+0.6240179125j),(-0.0002294708393-0.002239337657j),(-0.0001444864465-0.002320537344j),(0.05979337543-0.005385581105j)
(3868000000+0j),(-0.1864800453+0.649747506j),(-0.0004990113666-0.002208884107j),(-0.0004516796616-0.00225393381j),(0.06811852753-0.003893049141j)
(3869000000+0j),(-0.1323140562+0.6702574291j),(-0.0006696830387-0.002109017456j),(-0.0005700056208-0.002100049518j),(0.0768776685-0.003735363861j)
(3870000000+0j),(-0.07671537995+0.6861277201j),(-0.0008727585082-0.002042795066j),(-0.0007273053634-0.002087080618j),(0.08597623557-0.005025628953j)
(3871000000+0j),(-0.02080786973+0.6969172108j),(-0.001001328346-0.001855069655j),(-0.0009367468301-0.001947090146j),(0.09515023977-0.007908021688j)
(3872000000+0j),(0.03427133709+0.7030581957j),(-0.001223036204-0.001767222071j),(-0.001054398599-0.001821682323j),(0.1042263433-0.01237558177j)
(3873000000+0j),(0.0895685181+0.7043487244j),(-0.001221078564-0.001620165887j),(-0.001195351128-0.001765199122j),(0.112979196-0.01828026617j)
(3874000000+0j),(0.1442215741+0.7012217758j),(-0.001387822209-0.001502211206j),(-0.001307008904-0.001613259083j),(0.1211154237-0.02572182506j)
(3875000000+0j),(0.1972420812+0.6937931344j),(-0.001432317076-0.001364792464j),(-0.001449167496-0.001439754269j),(0.1283780336-0.03469884345j)
(3876000000+0j),(0.2495887876+0.6822620167j),(-0.001555669354-0.001294321963j),(-0.001515456359-0.001326034428j),(0.1347008795-0.04465161649j)
(3877000000+0j),(0.2999075055+0.6669185328j),(-0.001672253245-0.001162984176j),(-0.001608059509-0.00121559226j),(0.1398322433-0.05591629668j)
(3878000000+0j),(0.3487609029+0.6477708243j),(-0.001638824004-0.001007843181j),(-0.001740097417-0.001085494412j),(0.1436413676-0.0680266278j)
(3879000000+0j),(0.3957274854+0.6247844573j),(-0.001730360091-0.0008597371052j),(-0.001781041385-0.0009488850483j),(0.1460463256-0.08073554836j)
(3880000000+0j),(0.4404142201+0.5983954446j),(-0.00184442068-0.0007076761103j),(-0.001778124017-0.0008108459879j),(0.1469879746-0.09393671454j)
(3881000000+0j),(0.4830805659+0.5689128937j),(-0.001822947175-0.0006031008088j),(-0.001836170792-0.000595440506j),(0.1465806216-0.107516129j)
(3882000000+0j),(0.5226397514+0.5364074215j),(-0.001876070397-0.0003885585757j),(-0.001861112542-0.0005206873757j),(0.1445993632-0.1213471495j)
(3883000000+0j),(0.5594587922+0.5012552424j),(-0.001950822771-0.0003024059406j),(-0.001898843911-0.000298437255j),(0.1411286294-0.1353092057j)
(3884000000+0j),(0.5937196016+0.4635486984j),(-0.001902566175-2.441584547e-05j),(-0.00195759139-0.0001474865567j),(0.1360960305-0.1490563002j)
(3885000000+0j),(0.6249074936+0.4231260901j),(-0.001941420836+3.27310081e-05j),(-0.002004166832-6.152619608e-05j),(0.1294833273-0.1625658534j)
(3886000000+0j),(0.6530252099+0.380495464j),(-0.001934429398+0.0001657611865j),(-0.001997716259+0.0001247561013j),(0.1213196144-0.1756894863j)
(3887000000+0j),(0.6780184507+0.3355911492j),(-0.00195317599+0.0003533162526j),(-0.001936537214+0.0002781431831j),(0.1116355956-0.1879339284j)
(3888000000+0j),(0.6993983984+0.2890507672j),(-0.001898976392+0.0004994581686j),(-0.001895092661+0.0004529716098j),(0.1006193683-0.1994861355j)
(3889000000+0j),(0.7168591619+0.2409171286j),(-0.001841488411+0.0005421957467j),(-0.001896928065+0.000532018079j),(0.08833489567-0.2099078649j)
(3890000000+0j),(0.7313446999+0.1905354911j),(-0.001830244903+0.000792418432j),(-0.001848106855+0.0006986130029j),(0.07493367791-0.219219138j)
(3891000000+0j),(0.7414568663+0.1393253111j),(-0.001751809148+0.0009049664368j),(-0.001811786555+0.0009380554548j),(0.0604194887-0.2271704847j)
(3892000000+0j),(0.747748673+0.08730410289j),(-0.001672949409+0.001116479165j),(-0.001765412046+0.00102019636j),(0.0448781997-0.2339240964j)
(3893000000+0j),(0.7500016689+0.03445698505j),(-0.001645531622+0.001250162604j),(-0.001675824169+0.001180073712j),(0.02876196429-0.2390178097j)
(3894000000+0j),(0.7479385138-0.01875686249j),(-0.001562980236+0.001409872901j),(-0.001568898209+0.001355927088j),(0.01222187653-0.242610359j)
(3895000000+0j),(0.7415598631-0.07250093369j),(-0.001438778359+0.001498545869j),(-0.001472196192+0.001474241726j),(-0.004948632326-0.2446439188j)
(3896000000+0j),(0.7307546735-0.1257278098j),(-0.001252346323+0.001677916967j),(-0.001379795372+0.001617749338j),(-0.02227740176-0.2449975382j)
(3897000000+0j),(0.7153508067-0.1788641835j),(-0.001192622352+0.001697813743j),(-0.001217401586+0.001697800355j),(-0.03968443349-0.2436993297j)
