Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.4987964332+0.3572893177j),(8.609921679e-06+0.002580682281j),(1.830810652e-05+0.002524463693j),(-0.03184390068+0.05303438289j)
(3801000000+0j),(-0.4713330567+0.4065384832j),(0.0002651218674+0.002541046357j),(0.000109952387+0.00244524749j),(-0.03625230864+0.05597714613j)
(3802000000+0j),(-0.4402576089+0.4530787715j),(0.0004056183097+0.002603341127j),(0.0003173760197+0.002490177751j),(-0.04034465179+0.06014580619j)
(3803000000+0j),(-0.404813081+0.4968339166j),(0.0005894578062+0.002485071775j),(0.0004713951785+0.002507444471j),(-0.04393425211+0.06524674865j)
(3804000000+0j),(-0.3654337823+0.5381500798j),(0.0008013934712+0.002474174602j),(0.0006132058916+0.002517251065j),(-0.04681925476+0.07131323228j)
(3805000000+0j),(-0.3232619166+0.5756629412j),(0.0009363443241+0.002390597481j),(0.0008312824066+0.002436213661j),(-0.04915485159+0.07821203386j)
(3806000000+0j),(-0.2770872116+0.6099741695j),(0.001065273187+0.00239367038j),(0.0009729759186+0.002429797081j),(-0.05031383038+0.08597564525j)
(3807000000+0j),(-0.2284646779+0.6400727132j),(0.001260624384+0.002254382009j),(0.001167354407+0.002330882708j),(-0.05050533637+0.09438414015j)
(3808000000+0j),(-0.176706478+0.6662229047j),(0.001444345457+0.002150116023j),(0.001287442283+0.002235060325j),(-0.0492849052+0.1031957174j)
(3809000000+0j),(-0.1217130944+0.6877167752j),(0.001529374742+0.002086087363j),(0.001448463299+0.002218313748j),(-0.04692228884+0.1123978839j)
(3810000000+0j),(-0.06565753371+0.7045960688j),(0.001700401772+0.002055187477j),(0.001658513676+0.002114892006j),(-0.04298314452+0.1215843015j)
(3811000000+0j),(-0.007811871357+0.7169845119j),(0.00193027046+0.001916020992j),(0.001778337522+0.002039851388j),(-0.03779458627+0.1305230371j)
(3812000000+0j),(0.05135899782+0.7242202853j),(0.002038332634+0.001754134311j),(0.00186445273+0.001928468933j),(-0.03145696968+0.1391013153j)
(3813000000+0j),(0.1117478386+0.7261101629j),(0.002146378858+0.001705084927j),(0.002075457014+0.001757005812j),(-0.02408495545+0.1470592309j)
(3814000000+0j),(0.1725506783+0.7224713143j),(0.002260936657+0.001572406152j),(0.002235867782+0.001750673633j),(-0.01566755213+0.15439977j)
(3815000000+0j),(0.2333337218+0.7132907152j),(0.002400461817+0.001360538998j),(0.002443590201+0.00151690538j),(-0.006524080411+0.1613788311j)
(3816000000+0j),(0.2942097783+0.6979780248j),(0.00255119591+0.001260002493j),(0.002553830389+0.001377975917j),(0.004092707764+0.1674063138j)
(3817000000+0j),(0.3534583151+0.6770471517j),(0.002708046231+0.001060551498j),(0.002722811187+0.001108994824j),(0.01541130058+0.1724526572j)
(3818000000+0j),(0.4107473195+0.6506154131j),(0.002793440595+0.0008260549512j),(0.002871202072+0.0009566747467j),(0.02767435461+0.1763631331j)
(3819000000+0j),(0.4660412073+0.618486973j),(0.002911142772+0.0006170168635j),(0.002990184352+0.0008083608118j),(0.04024739563+0.1791885802j)
(3820000000+0j),(0.5183259845+0.5806578046j),(0.002957122866+0.0003528814414j),(0.003032383276+0.0004701630387j),(0.05357649177+0.1808136646j)
(3821000000+0j),(0.5671241879+0.5381664726j),(0.00303254067+0.0001946166449j),(0.003105995944+0.000254517945j),(0.06724047661+0.1811684084j)
(3822000000+0j),(0.61152035+0.4905634966j),(0.003062790725-5.262629566e-05j),(0.003107041819+7.343442121e-05j),(0.08118345588+0.1801049871j)
(3823000000+0j),(0.6519654989+0.4381154498j),(0.003088537836-0.0003301845572j),(0.00319084269-0.0003293424961j),(0.09526520967+0.1776302787j)
(3824000000+0j),(0.6870552301+0.3817919882j),(0.00313752424-0.0005604493199j),(0.003202566877-0.0005085965386j),(0.1093654558+0.1736708676j)
(3825000000+0j),(0.7162076831+0.3226430966j),(0.003063080832-0.0008394438191j),(0.003137789434-0.0008247420192j),(0.1232772619+0.1682621787j)
(3826000000+0j),(0.7398121357+0.2596445266j),(0.003017519601-0.00115964876j),(0.003040162381-0.001113289851j),(0.1365190446+0.1614244095j)
