Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.0752999559+0.7075058038j),(-0.0006107527879-0.00162077439j),(-0.0006046563503-0.001717861276j),(-0.03932508826+0.09629279208j)
(3801000000+0j),(-0.01939073019+0.7174791186j),(-0.0007967509446-0.001500134356j),(-0.0007304682513-0.001698080101j),(-0.03890181333+0.1003123205j)
(3802000000+0j),(0.03612368181+0.7226402496j),(-0.0008662748733-0.001508791465j),(-0.0008360059001-0.001568800537j),(-0.03789373487+0.1048194563j)
(3803000000+0j),(0.09112494439+0.7237028569j),(-0.001004090649-0.001365674194j),(-0.0009582369821-0.001442890381j),(-0.0365431495+0.1096091191j)
(3804000000+0j),(0.1451475471+0.7199074458j),(-0.001154323691-0.001304815989j),(-0.001122473273-0.001365300384j),(-0.03437749669+0.1147109966j)
(3805000000+0j),(0.1983247995+0.7122333889j),(-0.001281085308-0.001110723242j),(-0.001200870727-0.001331584295j),(-0.0317832455+0.1200002402j)
(3806000000+0j),(0.2498757094+0.7005712436j),(-0.001284830389-0.001037331647j),(-0.001306930557-0.001096607069j),(-0.02842458524+0.125533623j)
(3807000000+0j),(0.3004317284+0.6849074557j),(-0.001282560523-0.0008725753287j),(-0.001405966119-0.0009567771922j),(-0.02422208898+0.1310072923j)
(3808000000+0j),(0.348220557+0.6656280269j),(-0.001449959236-0.0007444991497j),(-0.001485844608-0.0008624903276j),(-0.01938004047+0.1366541474j)
(3809000000+0j),(0.3947249949+0.6426846815j),(-0.00144519913-0.0006436679978j),(-0.001476112753-0.0007364917547j),(-0.01375122555+0.1421160692j)
(3810000000+0j),(0.4385610521+0.6170554291j),(-0.001451773453-0.0004823954951j),(-0.001561911078-0.0006506588543j),(-0.007042819634+0.1472703844j)
(3811000000+0j),(0.4805027843+0.5885813048j),(-0.001429007156-0.0003565467778j),(-0.001518875826-0.0005046754959j),(0.0002650613606+0.1521111901j)
(3812000000+0j),(0.5197594762+0.5573024573j),(-0.001507364796-0.0002721173805j),(-0.001561254729-0.0003763844725j),(0.008237902075+0.1565144834j)
(3813000000+0j),(0.5569143891+0.522686035j),(-0.001549373264-0.0001405114745j),(-0.001579718897-0.0002260661713j),(0.0170500651+0.1603560677j)
(3814000000+0j),(0.5915780067+0.4857543778j),(-0.001497748191-2.350553405e-05j),(-0.001547948923-6.796173693e-05j),(0.02640588768+0.1635122208j)
(3815000000+0j),(0.6232025027+0.4463325368j),(-0.001499798149+0.0001095390908j),(-0.001520361518+3.392102735e-05j),(0.03624418378+0.1658567839j)
(3816000000+0j),(0.6514744163+0.404731917j),(-0.00150186487+0.0002058742539j),(-0.0015736036+0.0001404304203j),(0.04668047652+0.1674492958j)
(3817000000+0j),(0.6769000292+0.3608583151j),(-0.001447395072+0.0002978020057j),(-0.001535569667+0.0002651700343j),(0.05773482844+0.1680896685j)
(3818000000+0j),(0.698913455+0.3152933265j),(-0.001415723353+0.0004031280405j),(-0.00151315378+0.0003257095232j),(0.06898166984+0.1676345169j)
(3819000000+0j),(0.7175406218+0.2678261192j),(-0.001390941441+0.0005401932285j),(-0.001463663881+0.0004777170834j),(0.08026335388+0.1659464449j)
(3820000000+0j),(0.7331730723+0.2184870648j),(-0.001361244125+0.000594938756j),(-0.001448910683+0.0006420593709j),(0.09151674062+0.163369605j)
(3821000000+0j),(0.7444729805+0.167692205j),(-0.001357447938+0.0006896438426j),(-0.001359226415+0.0007409445825j),(0.1027067602+0.1596195284j)
(3822000000+0j),(0.752194047+0.116240931j),(-0.001209979411+0.0007757747662j),(-0.00128653727+0.0007546942797j),(0.1136940718+0.1550219783j)
(3823000000+0j),(0.7561212778+0.06337189469j),(-0.001169328694+0.0009070923552j),(-0.001358717796+0.0008746794774j),(0.1245740205+0.1492460001j)
(3824000000+0j),(0.7556544542+0.0103622445j),(-0.001163911191+0.0009545923094j),(-0.001227102242+0.0009696720517j),(0.1347462088+0.1427043553j)
(3825000000+0j),(0.7510206699-0.04290487829j),(-0.001026738086+0.001114052255j),(-0.001058960799+0.001098720706j),(0.144333303+0.1349524426j)
(3826000000+0j),(0.7419811487-0.09678833904j),(-0.000983519596+0.001089133089j),(-0.001035535708+0.001171942451j),(0.1531803459+0.1264011384j)
(3827000000+0j),(0.7287649512-0.1502272313j),(-0.0008081887499+0.001257852651j),(-0.0008939927211+0.0012657427j),(0.1612937152+0.1172449033j)
(3828000000+0j),(0.7109730244-0.2033695109j),(-0.0007919003838+0.001268926659j),(-0.0008138470002+0.001310718013j),(0.1684506387+0.1075479576j)
(3829000000+0j),(0.6885606647-0.2553801715j),(-0.0007006514352+0.001426991425j),(-0.0007077744231+0.001431605197j),(0.174836725+0.09729341544j)
(3830000000+0j),(0.6612810493-0.3069010815j),(-0.0005820133374+0.001461458975j),(-0.0006038234569+0.001501320745j),(0.1803483367+0.08670011022j)
(3831000000+0j),(0.6292083859-0.3560094291j),(-0.0004890208947+0.001441224245j),(-0.0004974574549+0.001618002076j),(0.1850139946+0.07553013597j)
(3832000000+0j),(0.5924302936-0.4027673485j),(-0.0003032672103+0.001573598012j),(-0.000426076178+0.001635280903j),(0.1887058914+0.06430802046j)
(3833000000+0j),(0.5514848232-0.4460752586j),(-0.0002194942645+0.001507162931j),(-0.0002446309663+0.001607917016j),(0.1913709044+0.05297627615j)
(3834000000+0j),(0.5054789186-0.4872746764j),(-8.872983017e-05+0.001530299545j),(-0.0001167499722+0.001738539315j),(0.1932093203+0.04143498711j)
(3835000000+0j),(0.4557234049-0.5239236924j),(4.797214569e-05+0.001620850759j),(-5.032850095e-05+0.001674379921j),(0.1940700859+0.02988105846j)
(3836000000+0j),(0.4013470709-0.5567801346j),(0.0001593356719+0.001612516236j),(0.0001856069575+0.001723146765j),(0.1939960271+0.01833624944j)
(3837000000+0j),(0.3433117568-0.5846950825j),(0.0002996368858+0.001631910796j),(0.0003370559425+0.001715960563j),(0.19292216+0.006895530604j)
(3838000000+0j),(0.2822636962-0.6070202644j),(0.0004489485291+0.001665327232j),(0.0004560189846+0.001738129999j),(0.1908913702-0.004410304425j)
(3839000000+0j),(0.2179568708-0.6238906868j),(0.0006383180153+0.001635058783j),(0.0006892220117+0.001685865922j),(0.1878870577-0.01530004077j)
(3840000000+0j),(0.1514184624-0.6342566069j),(0.0007892094436+0.001579061733j),(0.0007883898215+0.001706570969j),(0.1838404387-0.02571173394j)
(3841000000+0j),(0.08384916931-0.6379265524j),(0.0009080690797+0.001560810022j),(0.0009851489449+0.001617877046j),(0.1788832545-0.03552518937j)
(3842000000+0j),(0.01513775252-0.6347423611j),(0.00108010741+0.001493364805j),(0.001139781787+0.001601977623j),(0.1731335968-0.04465861373j)
(3843000000+0j),(-0.05395157263-0.624353604j),(0.001272276044+0.001408009557j),(0.001265737112+0.001455758349j),(0.1666814536-0.05297024154j)
(3844000000+0j),(-0.1221350729-0.6068423952j),(0.001387598342+0.001257685712j),(0.001446107402+0.001346763456j),(0.1597049832-0.06042931855j)
(3845000000+0j),(-0.1885602027-0.5819679006j),(0.001517809345+0.001175300684j),(0.001540953526+0.001171320095j),(0.1521512568-0.06684815042j)
(3846000000+0j),(-0.2523830235-0.5499608967j),(0.001626825775+0.0009953044355j),(0.001671729726+0.001020595548j),(0.1440912932-0.07232814624j)
(3847000000+0j),(-0.3133278787-0.5109093026j),(0.001757916878+0.0008131104987j),(0.001764131594+0.0008397657657j),(0.1359237731-0.07655206602j)
(3848000000+0j),(-0.3694145381-0.4654773719j),(0.001833226066+0.0006341796834j),(0.001839251723+0.0006863570889j),(0.1276788861-0.07989480708j)
(3849000000+0j),(-0.4204030633-0.4145520107j),(0.00190738379+0.0005021821125j),(0.001961176982+0.0004841344489j),(0.1194341406-0.08205831262j)
(3850000000+0j),(-0.465577364-0.3583481884j),(0.002019937616+0.0002494858927j),(0.002064027591+0.0003174867015j),(0.1114630103-0.0830958745j)
(3851000000+0j),(-0.5045229197-0.2975317359j),(0.001961254515+4.763715697e-05j),(0.002023709007+7.375624409e-05j),(0.1038301736-0.08314580575j)
(3852000000+0j),(-0.5366657972-0.2331342614j),(0.002025626134-0.0001365317003j),(0.002067453228-9.571749251e-05j),(0.09675653279-0.08221638831j)
(3853000000+0j),(-0.5616203547-0.1653602137j),(0.001981287962-0.0002423623082j),(0.001982216258-0.0002688881068j),(0.0903717652-0.08058912174j)
(3854000000+0j),(-0.5790482163-0.09671597444j),(0.00195629918-0.0004365340865j),(0.001944433432-0.0004696825636j),(0.08464041352-0.07838376275j)
(3855000000+0j),(-0.5893144011-0.02690753752j),(0.001828690525-0.000684612547j),(0.001946818549-0.0007424906362j),(0.07942382991-0.0756069143j)
(3856000000+0j),(-0.5918187499+0.04351537686j),(0.001712667407-0.0008353591547j),(0.001845716382-0.0008931836346j),(0.07502909005-0.07223855458j)
(3857000000+0j),(-0.5871580839+0.1125235363j),(0.001690120436-0.001051353989j),(0.001731522032-0.001019591466j),(0.0715366751-0.06829260853j)
(3858000000+0j),(-0.5756313801+0.1800422858j),(0.001549963956-0.001198275131j),(0.001673777588-0.001184270717j),(0.06883345544-0.06418582397j)
(3859000000+0j),(-0.5574150681+0.2455095423j),(0.00147656526-0.001308458392j),(0.001542569604-0.001342433156j),(0.06724665314-0.05969568695j)
(3860000000+0j),(-0.5331856608+0.3074350375j),(0.00129671942-0.001440377906j),(0.001385536743-0.00145605905j),(0.06670330465-0.05527200966j)
(3861000000+0j),(-0.5034264922+0.3665316855j),(0.001178535051-0.00157230394j),(0.001239377772-0.001586083788j),(0.06715684384-0.05084537092j)
(3862000000+0j),(-0.4686109424+0.4210577903j),(0.001048938953-0.001638567075j),(0.001054836437-0.001707112184j),(0.06871883571-0.04672520697j)
(3863000000+0j),(-0.4288569987+0.4716419601j),(0.0007818762679-0.001815349911j),(0.0008797632763-0.001765549299j),(0.07113903761-0.04299752161j)
(3864000000+0j),(-0.3856811821+0.5172153344j),(0.0006742271944-0.001837106189j),(0.0007947901613-0.001912172418j),(0.07465836406-0.03984800875j)
(3865000000+0j),(-0.3390930593+0.5580175376j),(0.0005051911576-0.00188500504j),(0.0005800395738-0.001951282378j),(0.07893179357-0.03735119564j)
(3866000000+0j),(-0.2898771763+0.5938259351j),(0.0002668195229-0.001905322541j),(0.0003426964395-0.001917611226j),(0.08395617455-0.03577504532j)
(3867000000+0j),(-0.2382889688+0.6245838288j),(0.0001159123058-0.001906334772j),(0.0001580757234-0.00196568016j),(0.08971158415-0.03503892204j)
(3868000000+0j),(-0.1850265414+0.6502664846j),(-5.527456597e-05-0.00191247859j),(-2.90787375e-06-0.001937959343j),(0.09586837888-0.03533067877j)
(3869000000+0j),(-0.1306414902+0.6707252005j),(-0.0002200602175-0.001863182755j),(-0.0001878079202-0.001912471722j),(0.1024363711-0.03688506817j)
(3870000000+0j),(-0.07545647025+0.6864639227j),(-0.0004587524163-0.001790265203j),(-0.0004109005095-0.001841366291j),(0.1092630103-0.03963838273j)
(3871000000+0j),(-0.01989351586+0.6971275138j),(-0.000575657119-0.001772627351j),(-0.0005836354685-0.001761712949j),(0.1161845773-0.04364971319j)
(3872000000+0j),(0.03578871116+0.7030758263j),(-0.0006877299747-0.001712532947j),(-0.0006731376634-0.001682897797j),(0.1229006797-0.04902499538j)
(3873000000+0j),(0.09094128758+0.7041482229j),(-0.0008242336335-0.001591835869j),(-0.0008680225001-0.001604091492j),(0.1291411221-0.05567504947j)
(3874000000+0j),(0.1457797885+0.7011029221j),(-0.0009434513049-0.001484655077j),(-0.0009435428656-0.001555242925j),(0.1348056942-0.06371918083j)
(3875000000+0j),(0.199029848+0.6936186282j),(-0.001052058418-0.001461824751j),(-0.00108099205-0.001460278174j),(0.1395757645-0.07285974623j)
(3876000000+0j),(0.2509796917+0.6821636561j),(-0.001158194034-0.001344813849j),(-0.001161677763-0.001375871827j),(0.1433863193-0.08300731614j)
(3877000000+0j),(0.3016058505+0.6665040431j),(-0.001303583733-0.00121582835j),(-0.001301945536-0.001221161801j),(0.1458179802-0.0939180615j)
(3878000000+0j),(0.3500735164+0.6471292308j),(-0.001346763223-0.001079624053j),(-0.00140414061-0.001076270593j),(0.1471966505-0.1054790064j)
(3879000000+0j),(0.397474736+0.6240758575j),(-0.001434946782-0.001032970729j),(-0.001438710955-0.0009855772369j),(0.1473482251-0.1174423501j)
(3880000000+0j),(0.4421095252+0.5977670036j),(-0.001467821654-0.0008820965886j),(-0.001511945738-0.0008429808659j),(0.14628914-0.1296860827j)
(3881000000+0j),(0.4841099977+0.5684985636j),(-0.001605874742-0.0007922900841j),(-0.001602542121-0.0007540285005j),(0.1439279467-0.1422262013j)
(3882000000+0j),(0.5238118768+0.5359123238j),(-0.001586253522-0.0006242628442j),(-0.001635316177-0.0005871431786j),(0.1403731406-0.154774026j)
(3883000000+0j),(0.5606412888+0.500767087j),(-0.001650669845-0.0004557084467j),(-0.001646448509-0.0004607880546j),(0.1354290992-0.1675687851j)
(3884000000+0j),(0.5946150422+0.4629250676j),(-0.001687683165-0.0002964416053j),(-0.001670637517-0.0003467305214j),(0.1289842725-0.1799610338j)
(3885000000+0j),(0.6261372566+0.4222196886j),(-0.001708618365-0.0002218515583j),(-0.001695725718-0.0001963488758j),(0.1212663352-0.1919712273j)
