Frequency,S33,S32,S23,S22
(3866000000+0j),(-0.5993924141+0.07825304857j),(-0.0007403089548+0.0005274310824j),(-0.0007828465314+0.000548869546j),(0.04214667156-0.04083152911j)
(3867000000+0j),(-0.5927217603+0.1368439573j),(-0.0007359369774+0.0006244240212j),(-0.0007110959268+0.0005360553041j),(0.04587345198-0.03546349846j)
(3868000000+0j),(-0.5810826421+0.1944911777j),(-0.0005962238647+0.0006140606711j),(-0.0006477813004+0.0006313747144j),(0.05047349259-0.03095888615j)
(3869000000+0j),(-0.5647816062+0.2508715622j),(-0.0005355300382+0.0006377467653j),(-0.0005665420322+0.0006461202283j),(0.05603875965-0.0271016619j)
(3870000000+0j),(-0.5436447859+0.3059617529j),(-0.000501484843+0.0007302297163j),(-0.0005506119924+0.0006787402672j),(0.06263661385-0.02420125405j)
(3871000000+0j),(-0.5175611973+0.359509553j),(-0.0004646037123+0.0007420139154j),(-0.0004833473067+0.0006513544358j),(0.06984052807-0.02248289855j)
(3872000000+0j),(-0.4864903688+0.4110172084j),(-0.0003032731765+0.0007198844105j),(-0.0004132595495+0.000771115825j),(0.07755814493-0.02184463754j)
(3873000000+0j),(-0.4513254464+0.4597137851j),(-0.0003127841919+0.0007355969865j),(-0.0003710166202+0.0007000848418j),(0.08590397239-0.02267387685j)
(3874000000+0j),(-0.412083894+0.5053336682j),(-0.0002842638351+0.0007081279182j),(-0.0002896237711+0.0007136793574j),(0.09443613887-0.02505557488j)
(3875000000+0j),(-0.3675919175+0.5480412569j),(-0.0001956199558+0.0007689012564j),(-0.0002629572118+0.000771727704j),(0.1026480496-0.02889490963j)
(3876000000+0j),(-0.319912076+0.5865361033j),(-0.0001771098759+0.0008117672405j),(-0.0002287637908+0.0007454380975j),(0.1108362898-0.03386280359j)
(3877000000+0j),(-0.2684587538+0.6208867948j),(-0.0001921095391+0.0007569749141j),(-0.0002568364143+0.0007936569746j),(0.1188113242-0.04047032806j)
(3878000000+0j),(-0.2142341584+0.6507552518j),(-0.0001856021699+0.0007827559602j),(-0.0001872531429+0.0007313517854j),(0.1260001063-0.04850355151j)
(3879000000+0j),(-0.1569930613+0.6757742768j),(-0.0001034426678+0.0008012377075j),(-0.0001960805384+0.0008264700882j),(0.1322914362-0.05774907608j)
(3880000000+0j),(-0.09669944644+0.6957070349j),(-5.27634329e-05+0.0008529543411j),(-0.0001698850247+0.0008648938965j),(0.1379624307-0.06817477075j)
(3881000000+0j),(-0.03497442603+0.7099441769j),(-1.822807826e-05+0.0008994130767j),(-8.61714434e-05+0.0008514251094j),(0.1423368603-0.07978574372j)
(3882000000+0j),(0.02855355665+0.7185895637j),(1.841396806e-05+0.0008981734281j),(-4.230016657e-06+0.0009552345145j),(0.1453844607-0.0923240006j)
(3883000000+0j),(0.09314967692+0.7213915693j),(3.458159699e-05+0.0009279355872j),(0.0001082401141+0.00097113027j),(0.1471253484-0.1057226074j)
(3884000000+0j),(0.1577431262+0.7182392183j),(0.0001881622884+0.0009428653284j),(0.0001276943658+0.0009363656281j),(0.1473119259-0.1196916843j)
(3885000000+0j),(0.222545296+0.7087272365j),(0.0002170549851+0.0009909876389j),(0.000207844525+0.0009822510183j),(0.1456000358-0.1340945407j)
(3886000000+0j),(0.2864457071+0.6932378661j),(0.0003165341914+0.0009583890787j),(0.0003182077489+0.001006251667j),(0.1420756876-0.148500345j)
(3887000000+0j),(0.348870188+0.6718101961j),(0.0004639851104+0.0009655961185j),(0.0004595558567+0.000942401879j),(0.1369898766-0.1627223826j)
(3888000000+0j),(0.4092401862+0.6440376399j),(0.0005243808264+0.0009258117061j),(0.0004903929075+0.0009252561722j),(0.1304946095-0.1766069766j)
(3889000000+0j),(0.4668980837+0.6106388372j),(0.0006500944728+0.00094412209j),(0.000633578049+0.0009496061248j),(0.1222959012-0.1900730327j)
(3890000000+0j),(0.5212691426+0.5716509353j),(0.0007652821369+0.0008903605049j),(0.0007730027428+0.0009483279428j),(0.1126731932-0.202843476j)
(3891000000+0j),(0.5719861984+0.5272017243j),(0.0008241027244+0.0007965456462j),(0.0008600847796+0.0008313056896j),(0.1019950584-0.2149533961j)
(3892000000+0j),(0.6177896857+0.4782257177j),(0.0009916941635+0.0007170714671j),(0.0009331455803+0.0007547970163j),(0.08968397975-0.2264707345j)
(3893000000+0j),(0.6593545079+0.4245353678j),(0.0009532589465+0.0006510283565j),(0.0009716657223+0.000695826835j),(0.07610142231-0.2369281583j)
(3894000000+0j),(0.6953572035+0.3673205608j),(0.001061069896+0.0005080444971j),(0.001049776445+0.0006116852746j),(0.06115519255-0.2459998901j)
(3895000000+0j),(0.725518167+0.3068155513j),(0.001093199709+0.0004100111837j),(0.001096930588+0.000448875624j),(0.04544310644-0.2537683646j)
(3896000000+0j),(0.7499922514+0.2430947895j),(0.001153374789+0.0003312089248j),(0.001126341987+0.0004024508526j),(0.0284571331-0.2603665532j)
(3897000000+0j),(0.7678029537+0.1778134153j),(0.001168597955+0.0002084905136j),(0.001183979912+0.0002764352248j),(0.01080717705-0.2651931033j)
(3898000000+0j),(0.7793035507+0.1107758965j),(0.001248248271+0.0001740196603j),(0.001224011998+0.0001675584936j),(-0.00740623707-0.2684646507j)
(3899000000+0j),(0.7841491103+0.04312616946j),(0.001185383066-2.044804432e-06j),(0.001273362897+8.837595669e-05j),(-0.02645262517-0.2699205297j)
(3900000000+0j),(0.7823050618-0.02408387175j),(0.001253626426-0.0001246224128j),(0.001249098452-6.616795872e-05j),(-0.04567268491-0.2693467702j)
(3901000000+0j),(0.7741358876-0.09106397234j),(0.001258647768-0.0002148996136j),(0.001272342401-0.0001813892159j),(-0.06470318139-0.2667679375j)
(3902000000+0j),(0.7594895363-0.156348605j),(0.001188300434-0.0003284938866j),(0.00116737152-0.000310991396j),(-0.08351423591-0.2626121588j)
(3903000000+0j),(0.7388707995-0.2199721662j),(0.001143568661-0.0004520653165j),(0.001204852713-0.0003644300159j),(-0.1019817889-0.2566464074j)
(3904000000+0j),(0.711991787-0.2814031275j),(0.001164253685-0.0005486345035j),(0.001166554168-0.0004671888601j),(-0.1200686246-0.2488648093j)
(3905000000+0j),(0.6800372601-0.3386801131j),(0.001129033393-0.0005677265581j),(0.00110262807-0.0006157258758j),(-0.13733235-0.2391336207j)
(3906000000+0j),(0.642553091-0.3932936917j),(0.001040935516-0.000670098525j),(0.001065300428-0.0006437112461j),(-0.1534748673-0.2278431294j)
(3907000000+0j),(0.6006539464-0.4430459255j),(0.0009650451248-0.0008231184911j),(0.001074855682-0.0007578801014j),(-0.1685863286-0.2146551164j)
(3908000000+0j),(0.5542385578-0.4889716241j),(0.0008510488551-0.0009140127222j),(0.0009219619096-0.0007780776941j),(-0.1820377856-0.2001550706j)
(3909000000+0j),(0.5041003823-0.5301977353j),(0.0008341268986-0.001004000893j),(0.0009019944118-0.0009414649685j),(-0.1940641105-0.1845560811j)
(3910000000+0j),(0.4509189725-0.5659380008j),(0.0007656068774-0.00101503206j),(0.0007431341219-0.0009910784429j),(-0.2045696229-0.1678497937j)
(3911000000+0j),(0.3950746059-0.5965858945j),(0.0006989091635-0.001049484708j),(0.0007018797914-0.001049921149j),(-0.2130821496-0.1500883177j)
(3912000000+0j),(0.3368445635-0.6216854255j),(0.0005344374804-0.001106548356j),(0.0005946773454-0.001116311294j),(-0.2195411175-0.1316073303j)
(3913000000+0j),(0.2769989371-0.6415486614j),(0.0004685126478-0.001205720357j),(0.0005028073792-0.0011310993j),(-0.2239896804-0.1126858581j)
(3914000000+0j),(0.2162754387-0.6555425423j),(0.0003886828199-0.001169559197j),(0.0004747064086-0.001235900912j),(-0.2263596952-0.09381082098j)
(3915000000+0j),(0.1549562961-0.6641126926j),(0.0002762800141-0.001278222306j),(0.0003034999536-0.001275260001j),(-0.2266362458-0.07495893361j)
(3916000000+0j),(0.09321945906-0.6670312715j),(0.000176198213-0.001277046977j),(0.0001855697774-0.001311584143j),(-0.2252502292-0.05673758134j)
(3917000000+0j),(0.03149816021-0.6646277456j),(0.0001307102939-0.001265448169j),(0.0001061722869-0.001283434918j),(-0.2218078375-0.0386717097j)
(3918000000+0j),(-0.02850953117-0.6568882474j),(-0.0001348174119-0.001257981174j),(-5.806808986e-06-0.001348777325j),(-0.216429621-0.02131316612j)
(3919000000+0j),(-0.08811177313-0.6439035771j),(-0.0002290147677-0.001275308779j),(-0.0001445896341-0.001350478968j),(-0.2092405707-0.005176408811j)
(3920000000+0j),(-0.145833537-0.6257379778j),(-0.0003225991095-0.001232751296j),(-0.0002524009906-0.001286504092j),(-0.2003304511+0.009764385598j)
(3921000000+0j),(-0.201229766-0.6028364364j),(-0.0004233694344-0.00115533045j),(-0.000415996823-0.001202032319j),(-0.1900048703+0.02343355621j)
(3922000000+0j),(-0.2541154325-0.5755388718j),(-0.0005342023214-0.001098026871j),(-0.0005032898043-0.001172476332j),(-0.1784189045+0.03548643288j)
(3923000000+0j),(-0.3046162724-0.5436690946j),(-0.0006345072761-0.001072240644j),(-0.0006044573383-0.001107574441j),(-0.1656664163+0.04573879179j)
(3924000000+0j),(-0.3515810072-0.5080893001j),(-0.0007014806615-0.0009652966401j),(-0.000631864008-0.001032781671j),(-0.152103126+0.05412093087j)
(3925000000+0j),(-0.3952153027-0.4688472885j),(-0.0007359110168-0.0009218534688j),(-0.0007443585782-0.0009420067072j),(-0.1380176693+0.06073598745j)
(3926000000+0j),(-0.4353658557-0.426177077j),(-0.0007897212054-0.0008278453024j),(-0.0007936736802-0.0009158646571j),(-0.1233879104+0.06524358862j)
(3927000000+0j),(-0.4717197418-0.3801289577j),(-0.0008887421573-0.0008335737512j),(-0.0008656360442-0.0008240402676j),(-0.1087230816+0.06769675224j)
(3928000000+0j),(-0.5040060878-0.3312707545j),(-0.0009410680505-0.0007033083239j),(-0.000891756441-0.0007510230062j),(-0.09424176067+0.06835734155j)
(3929000000+0j),(-0.5321061015-0.2799808162j),(-0.001013302826-0.0007100580842j),(-0.001010723994-0.0006903748726j),(-0.07999135554+0.06688072453j)
(3930000000+0j),(-0.5554798245-0.22676469j),(-0.0009949625237-0.0006004339666j),(-0.0009615799645-0.0006507853977j),(-0.06638190895+0.06351637794j)
(3931000000+0j),(-0.5746236444-0.1715757068j),(-0.001079677604-0.0005584359169j),(-0.001022010343-0.0005367707345j),(-0.05351262167+0.0581729833j)
(3932000000+0j),(-0.5888493061-0.1146042407j),(-0.00119979505-0.0004999756347j),(-0.001134774066-0.0005057369126j),(-0.04201985151+0.0510638212j)
(3933000000+0j),(-0.5983379483-0.05671028269j),(-0.001208882662-0.000322465261j),(-0.001140895649-0.0004033273435j),(-0.0318069309+0.04240395527j)
(3934000000+0j),(-0.6028447747+0.001704669833j),(-0.001137822517-0.0003068518126j),(-0.001177586382-0.0002674055868j),(-0.02329240367+0.03215218363j)
(3935000000+0j),(-0.6023848653+0.06052879993j),(-0.001233077492-0.0001198887694j),(-0.001216138713-0.0002015247446j),(-0.01667619124+0.02079423254j)
(3936000000+0j),(-0.5971607566+0.1188412455j),(-0.001198715763+5.041491022e-06j),(-0.001181416679-0.0001191675838j),(-0.01197646745+0.00865707652j)
(3937000000+0j),(-0.586620152+0.177171617j),(-0.001282934682+8.871316822e-05j),(-0.001223270781+7.714408639e-06j),(-0.00946336519-0.004256950879j)
(3938000000+0j),(-0.5712381005+0.2344209169j),(-0.001238888712+0.0001060301583j),(-0.001248639193+0.0001328940416j),(-0.009279175662-0.01728170631j)
(3939000000+0j),(-0.5509163737+0.2905720667j),(-0.001256732503+0.0002410067536j),(-0.001230798778+0.0001914155873j),(-0.01095821895-0.03011099134j)
(3940000000+0j),(-0.5258399844+0.3447535497j),(-0.001172638033+0.0004020720662j),(-0.00120287016+0.0003634100722j),(-0.01466773078-0.04283402928j)
(3941000000+0j),(-0.4959309995+0.397166226j),(-0.001115200343+0.000467196136j),(-0.001181810861+0.00044365332j),(-0.02071267553-0.05509952463j)
(3942000000+0j),(-0.4615134001+0.446769053j),(-0.001075664186+0.0005509543116j),(-0.001119818771+0.0004688193731j),(-0.02889551967-0.06638850881j)
(3943000000+0j),(-0.4223976433+0.4936835378j),(-0.00104137545+0.0005900795222j),(-0.0009864590829+0.000579647196j),(-0.03906662017-0.07638571787j)
(3944000000+0j),(-0.3792538345+0.5375617357j),(-0.001020737109+0.0006497608265j),(-0.001033539535+0.0006459615543j),(-0.05071409047-0.08493387302j)
(3945000000+0j),(-0.3320907354+0.5771396699j),(-0.0009253274184+0.0007928563864j),(-0.0009360006079+0.0007092896849j),(-0.0639494732-0.09184083097j)
(3946000000+0j),(-0.2810609341+0.612878305j),(-0.0009114019922+0.0008387572016j),(-0.0009665310499+0.000768883503j),(-0.07839663327-0.09693926686j)
(3947000000+0j),(-0.2269167453+0.6438829492j),(-0.0008455166244+0.000885184505j),(-0.0008551819483+0.0008185140323j),(-0.09399873763-0.09995846389j)
(3948000000+0j),(-0.1697170883+0.6701399716j),(-0.0008089914918+0.000952950737j),(-0.0008682651678+0.0009677316411j),(-0.1103677303-0.1007784128j)
(3949000000+0j),(-0.1099104658+0.6911677379j),(-0.0007310561487+0.001051288797j),(-0.0007982908865+0.0009894628311j),(-0.1271682978-0.09940512039j)
(3950000000+0j),(-0.04825237766+0.7067795727j),(-0.0006617990439+0.001162048196j),(-0.0007290845388+0.001189220813j),(-0.1440448165-0.09539825328j)
(3951000000+0j),(0.01531206351+0.7167006721j),(-0.0005281915073+0.001253361348j),(-0.0006095138378+0.001225022483j),(-0.1607171595-0.0892167287j)
(3952000000+0j),(0.07898486406+0.7208040054j),(-0.0004434867296+0.001253468799j),(-0.0004889647826+0.001223193365j),(-0.176936388-0.08082088068j)
(3953000000+0j),(0.1444152594+0.7186211909j),(-0.0003227597044+0.001368666184j),(-0.0004242266587+0.001305433689j),(-0.1922998279-0.07024585594j)
(3954000000+0j),(0.2091243416+0.7104740561j),(-0.0001895409951+0.001381185721j),(-0.0002530551574+0.001368302619j),(-0.2065377235-0.05746493489j)
(3955000000+0j),(0.2735011876+0.6963229173j),(-0.0001162761837+0.00139723788j),(-0.000182692922+0.001409778488j),(-0.2197635621-0.04294310937j)
(3956000000+0j),(0.3364689946+0.675784153j),(6.572462098e-06+0.00142331887j),(1.278263699e-05+0.001453419216j),(-0.2314356118-0.02625603375j)
(3957000000+0j),(0.3965713978+0.6497962514j),(0.0001418753091+0.001430872013j),(5.30882935e-05+0.001441003405j),(-0.2410003692-0.008244426474j)
(3958000000+0j),(0.4553894401+0.6174189777j),(0.0002121782891+0.001434367732j),(0.0002106113243+0.001449978212j),(-0.2488663346+0.01096607295j)
(3959000000+0j),(0.5104314685+0.5798918826j),(0.0004013433645+0.001413119724j),(0.0003441390581+0.00144059374j),(-0.2546804845+0.03128673214j)
(3960000000+0j),(0.5621356368+0.5363858223j),(0.0005150423967+0.001372647705j),(0.0004568826698+0.001391560188j),(-0.2584558129+0.05259435362j)
(3961000000+0j),(0.6089890003+0.4882800674j),(0.0006946770009+0.001352444524j),(0.0006174849113+0.00134876743j),(-0.2598186731+0.0745649905j)
(3962000000+0j),(0.6514774561+0.436001379j),(0.0008106206078+0.001382904476j),(0.0007887859829+0.001344523509j),(-0.2589533329+0.09707773829j)
(3963000000+0j),(0.6885493994+0.3797129627j),(0.000922477222+0.001238359138j),(0.0008442167891+0.001311991015j),(-0.2556121945+0.1196747235j)
(3964000000+0j),(0.7200324535+0.3197257965j),(0.001114603016+0.001204385073j),(0.0009471594822+0.001229395624j),(-0.2497989684+0.1420922941j)
(3965000000+0j),(0.7452280521+0.2575195084j),(0.001141970395+0.001127144904j),(0.001133562531+0.001141800894j),(-0.2418359518+0.1640106399j)
(3966000000+0j),(0.7644194961+0.1927037387j),(0.00126850442+0.001033293782j),(0.001263343613+0.001115172519j),(-0.2314641327+0.1853261243j)
(3967000000+0j),(0.7774175406+0.1263615897j),(0.001430909499+0.0009662833763j),(0.00141174288+0.0009385856101j),(-0.2186772972+0.205581006j)
(3968000000+0j),(0.7837298512+0.05958673738j),(0.001607590471+0.000784681004j),(0.001495611621+0.0008514697547j),(-0.2037164271+0.2246556923j)
(3969000000+0j),(0.7834171653-0.007509942884j),(0.001653669286+0.000618462509j),(0.001588153071+0.0006798807881j),(-0.1868781745+0.2420355425j)
(3970000000+0j),(0.7767155766-0.07391826538j),(0.001739887404+0.0004955114564j),(0.00174277171+0.0004785020428j),(-0.1683708429+0.25811383j)
(3971000000+0j),(0.7659337521-0.1415725558j),(0.001739020227+0.0002804061514j),(0.001723870169+0.0002635890851j),(-0.1504023373+0.274138739j)
(3972000000+0j),(0.7466059327-0.2053201308j),(0.001773243072+2.521011447e-05j),(0.001791973831+0.0001172489356j),(-0.128513962+0.2864363066j)
(3973000000+0j),(0.7215420604-0.2662082292j),(0.00179090898-5.163428796e-05j),(0.001749915769-2.843438415e-05j),(-0.1054309309+0.2965930861j)
(3974000000+0j),(0.6908099055-0.3249174677j),(0.001755891484-0.0003432122758j),(0.001713035861-0.0003063708136j),(-0.08136229962+0.3044660701j)
(3975000000+0j),(0.6550180316-0.3794127817j),(0.001683417708-0.0004166770668j),(0.001676354907-0.0004430233967j),(-0.0564631559+0.3097189008j)
(3976000000+0j),(0.614336431-0.4305228437j),(0.001672313316-0.0006101564504j),(0.001615622314-0.0005719971377j),(-0.03116537444+0.3124583125j)
