Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.1510938704+0.6941859463j),(-0.001378701068+0.0003790482297j),(-0.001365713542+0.0004242987779j),(0.01956774853+0.05192790516j)
(3801000000+0j),(-0.09446313232+0.7115508323j),(-0.001402567024+0.0005335188471j),(-0.001386398333+0.0004989802255j),(0.01544604544+0.04961971622j)
(3802000000+0j),(-0.03831825033+0.7236546008j),(-0.001322093536+0.0006773867644j),(-0.001380474656+0.0006790465559j),(0.01098704059+0.04842513112j)
(3803000000+0j),(0.01798645221+0.7309142498j),(-0.001273821457+0.0008152908995j),(-0.001283579622+0.0007744330796j),(0.006400446873+0.048232436j)
(3804000000+0j),(0.07388103008+0.7337634631j),(-0.001204181812+0.0009540625033j),(-0.001190185198+0.0009200163768j),(0.001711468212+0.04898017861j)
(3805000000+0j),(0.1285452396+0.7317701186j),(-0.001087018871+0.001074419473j),(-0.001170751289+0.0009700296214j),(-0.002936272416+0.05094433105j)
(3806000000+0j),(0.182795912+0.7258056084j),(-0.001058545313+0.001182492706j),(-0.001102622598+0.001082860399j),(-0.006989216898+0.05402025463j)
(3807000000+0j),(0.23495543+0.7155185063j),(-0.0008583856397+0.001230670954j),(-0.0009273346514+0.001199836493j),(-0.0105101373+0.05812809556j)
(3808000000+0j),(0.2857560515+0.7016088833j),(-0.0007968978607+0.001336691086j),(-0.0008541041752+0.001284509781j),(-0.01336132176+0.06302093251j)
(3809000000+0j),(0.335097611+0.6838675158j),(-0.0007479208289+0.001391856698j),(-0.0006957785808+0.001411090139j),(-0.01526754629+0.0685617244j)
(3810000000+0j),(0.3831340969+0.6626042061j),(-0.0006784642464+0.001482922584j),(-0.0006236933405+0.001442489796j),(-0.0166308023+0.07472878273j)
(3811000000+0j),(0.4283491969+0.6384224951j),(-0.0005404653493+0.001495708711j),(-0.0005483527784+0.001444792142j),(-0.01707836427+0.08161252629j)
(3812000000+0j),(0.4715329707+0.611318632j),(-0.0003260287049+0.00146924227j),(-0.0003834242816+0.001489205402j),(-0.01606886648+0.08899128569j)
(3813000000+0j),(0.5125775933+0.5812004641j),(-0.0002624609042+0.001543280669j),(-0.0003624543897+0.001608236693j),(-0.01417485438+0.09655469967j)
(3814000000+0j),(0.5510302186+0.5483136987j),(-0.0001199401886+0.001604533987j),(-0.0001739082363+0.001583717647j),(-0.01108855288+0.1042396027j)
(3815000000+0j),(0.5864229202+0.5128129735j),(-3.909548832e-05+0.001577979769j),(-1.46340326e-05+0.001603215234j),(-0.006835047156+0.1118955968j)
(3816000000+0j),(0.6201708317+0.4741715398j),(0.0001000481061+0.001634603133j),(6.443179154e-05+0.001715760911j),(-0.001107422053+0.1192373846j)
(3817000000+0j),(0.6501088142+0.4337859298j),(0.0002406529384+0.0016209936j),(0.0002190610103+0.001719345804j),(0.00577541301+0.125997618j)
(3818000000+0j),(0.6773970723+0.3908787012j),(0.0003881930024+0.001624603872j),(0.0003414846142+0.001622326323j),(0.01340799313+0.1321932239j)
(3819000000+0j),(0.7017832398+0.3459059906j),(0.00052748085+0.001622911193j),(0.0004471929569+0.001705083414j),(0.02214574814+0.1377238353j)
(3820000000+0j),(0.7225885391+0.2990888836j),(0.0005422713584+0.001617120695j),(0.0005851693568+0.001598859206j),(0.03179229796+0.1424930265j)
(3821000000+0j),(0.7403854132+0.2503671188j),(0.0007461615023+0.001594418893j),(0.0006590303383+0.001674695872j),(0.04220317677+0.1465354889j)
(3822000000+0j),(0.7543259263+0.1999185483j),(0.0009094752604+0.001508991583j),(0.0008397056372+0.001598337782j),(0.05367520824+0.1493714645j)
(3823000000+0j),(0.7643165588+0.1490617269j),(0.0009731484461+0.00150019885j),(0.0009868615307+0.001522532664j),(0.06596528739+0.1510426287j)
(3824000000+0j),(0.7706947327+0.09649929633j),(0.001143454341+0.001443964778j),(0.001126636053+0.001469402923j),(0.07849764824+0.1512949914j)
(3825000000+0j),(0.7730810642+0.04294543599j),(0.001209544018+0.001362155774j),(0.001222929568+0.001384053146j),(0.09145519882+0.1502819566j)
(3826000000+0j),(0.7712016106-0.01124533961j),(0.001349764643+0.001331286738j),(0.00130550703+0.001318672905j),(0.1044837236+0.1477988412j)
(3827000000+0j),(0.7655576468-0.06563473128j),(0.001518373727+0.001266631181j),(0.001477167127+0.001202703454j),(0.1175834462+0.1440932706j)
(3828000000+0j),(0.7551568151-0.1202942397j),(0.001634003595+0.001093783416j),(0.001637744019+0.001133290469j),(0.1306345463+0.1388172951j)
