Frequency,S33,S32,S23,S22
(3853000000+0j),(-0.2850946486-0.5152287832j),(-0.003263268387-0.001856862102j),(-0.003125078743-0.001971114427j),(0.08239871264-0.1229785052j)
(3854000000+0j),(-0.3303964734-0.4810903867j),(-0.003400713671-0.001537634293j),(-0.003299816512-0.001667491742j),(0.07118358463-0.119975218j)
(3855000000+0j),(-0.3722328246-0.4436245393j),(-0.00347977574-0.001285009668j),(-0.003437411506-0.001434501144j),(0.06084792688-0.1160183782j)
(3856000000+0j),(-0.410921216-0.4025269217j),(-0.003683675313-0.001016911468j),(-0.00355232181-0.001160253538j),(0.05109407008-0.1109633146j)
(3857000000+0j),(-0.4458341599-0.3587491653j),(-0.003697629552-0.0007320147124j),(-0.003596029012-0.0008742713835j),(0.04251282662-0.1045980456j)
(3858000000+0j),(-0.4769902229-0.3123775664j),(-0.003813564545-0.0003186386311j),(-0.0037048331-0.0005551576032j),(0.03520930558-0.09723422115j)
(3859000000+0j),(-0.5040801764-0.2637310674j),(-0.003825126681-5.296183735e-05j),(-0.003823147854-0.0002858745283j),(0.02949070558-0.08925065932j)
(3860000000+0j),(-0.5271010399-0.2126495231j),(-0.003902077442+0.0001761043386j),(-0.003824975807+0.0001266350591j),(0.02532353997-0.08094949814j)
(3861000000+0j),(-0.5456426144-0.1606029675j),(-0.003851003014+0.0005109634367j),(-0.003843076061+0.0003322171979j),(0.02252500691-0.07251923766j)
(3862000000+0j),(-0.5600764155-0.10681864j),(-0.003851723624+0.0009284154512j),(-0.003761377186+0.0006923764595j),(0.02094355598-0.06405263913j)
(3863000000+0j),(-0.5699078441-0.05248346527j),(-0.003791847266+0.001313169021j),(-0.003780348692+0.001000990043j),(0.02082035504-0.05559738518j)
(3864000000+0j),(-0.5752007365+0.003282199737j),(-0.003624129808+0.001490277122j),(-0.003703245893+0.001385136624j),(0.02213688567-0.04729780348j)
(3865000000+0j),(-0.5759119391+0.05928819635j),(-0.003534282092+0.001871474087j),(-0.003621135605+0.001665327232j),(0.02477341332-0.03945325755j)
(3866000000+0j),(-0.5719330907+0.1150715917j),(-0.00334444223+0.00212495774j),(-0.003526160726+0.001949174562j),(0.02855491452-0.03222394365j)
(3867000000+0j),(-0.563614428+0.1703234147j),(-0.003183673369+0.002473649103j),(-0.003347099992+0.002315514488j),(0.03377151117-0.02559269518j)
(3868000000+0j),(-0.550625205+0.2246228128j),(-0.002955323784+0.002796570538j),(-0.003086733632+0.002577145817j),(0.0402751863-0.01981520441j)
(3869000000+0j),(-0.5328527093+0.2786291348j),(-0.002793186577+0.003089498263j),(-0.002892979421+0.002903079148j),(0.04776479676-0.0153071331j)
(3870000000+0j),(-0.5104112029+0.3309056878j),(-0.002495791996+0.00330555602j),(-0.002676991746+0.003152807476j),(0.05617281795-0.01206167898j)
(3871000000+0j),(-0.48373124+0.3814497293j),(-0.002230556449+0.003510364098j),(-0.002367972629+0.003391041653j),(0.06523360312-0.0101867704j)
(3872000000+0j),(-0.452778846+0.4297417247j),(-0.001888268976+0.003678221954j),(-0.002088041743+0.0036275608j),(0.07481627911-0.00984327561j)
(3873000000+0j),(-0.4178406298+0.4751598013j),(-0.001627286198+0.003866410116j),(-0.001814080286+0.003821834456j),(0.08456374705-0.01099296345j)
(3874000000+0j),(-0.3785688877+0.5182473324j),(-0.001226358931+0.004046372138j),(-0.0014849531+0.003992816433j),(0.09437229484-0.013752023j)
(3875000000+0j),(-0.3352567554+0.5578527177j),(-0.0009204611997+0.004106094595j),(-0.001096642576+0.004196767695j),(0.1044263616-0.01805511526j)
(3876000000+0j),(-0.2880807519+0.5940303457j),(-0.0006110644899+0.004161261488j),(-0.0007602832629+0.004200798925j),(0.1140078828-0.02394079942j)
(3877000000+0j),(-0.2378636599+0.6260791845j),(-0.0001853876165+0.004264033865j),(-0.0003903442994+0.004307838622j),(0.123093389-0.03145103505j)
(3878000000+0j),(-0.1846033335+0.653722068j),(0.0002188833314+0.004239897244j),(-1.269398695e-06+0.004350517411j),(0.1316284537-0.04054135213j)
(3879000000+0j),(-0.1286630332+0.6768092403j),(0.0005010908353+0.004258025438j),(0.0003481524473+0.004350976087j),(0.1390917599-0.05121488444j)
(3880000000+0j),(-0.07047925889+0.6946918255j),(0.0008698743186+0.004173165187j),(0.0006949884701+0.00430565374j),(0.1451798975-0.0632079521j)
(3881000000+0j),(-0.01013108157+0.7077511231j),(0.001149941585+0.004096157383j),(0.001001662924+0.004263126291j),(0.1498242468-0.07620576777j)
(3882000000+0j),(0.05181733519+0.7149059634j),(0.001475238358+0.003973863088j),(0.001407814096+0.004198563285j),(0.1530944258-0.0898334529j)
(3883000000+0j),(0.1146092489+0.7166996381j),(0.001835117931+0.003856951604j),(0.001754973899+0.004093954805j),(0.1548997909-0.104309443j)
(3884000000+0j),(0.17760095+0.7126014229j),(0.002137036761+0.003766553476j),(0.002043896122+0.003955801949j),(0.1552710384-0.1196457159j)
(3885000000+0j),(0.2406269014+0.7023151715j),(0.002560090041+0.003624161007j),(0.002453743713+0.003876913572j),(0.1539090276-0.1352155808j)
(3886000000+0j),(0.3031060398+0.6862054367j),(0.002846254501+0.00345160393j),(0.002792330459+0.003701176029j),(0.1506638974-0.1510922668j)
(3887000000+0j),(0.363779217+0.6641779648j),(0.0031874259+0.003187465016j),(0.003008281812+0.003442212241j),(0.1456101835-0.1672263446j)
(3888000000+0j),(0.4230134487+0.6357434484j),(0.003443373134+0.002903424203j),(0.003452761797+0.003196978942j),(0.138500154-0.1830010875j)
(3889000000+0j),(0.4792903662+0.6016866949j),(0.003642385127+0.002706322586j),(0.003704306902+0.002881633583j),(0.1296004057-0.1983716954j)
(3890000000+0j),(0.5323934555+0.5623057681j),(0.003901739372+0.00240547047j),(0.004097483587+0.002578281099j),(0.1186987683-0.2130601858j)
(3891000000+0j),(0.5818141103+0.5176938562j),(0.004151364323+0.002006613882j),(0.004286108539+0.002222217852j),(0.1060278267-0.2267776389j)
(3892000000+0j),(0.6266353726+0.4680557976j),(0.004362390377+0.001739735715j),(0.004508980084+0.001846585074j),(0.09164710343-0.2393518893j)
(3893000000+0j),(0.666452229+0.4141848668j),(0.004612047225+0.001253503724j),(0.004731688183+0.001468358561j),(0.0757868588-0.2504393901j)
(3894000000+0j),(0.7009966373+0.3562460877j),(0.004749872722+0.00089895766j),(0.004838028457+0.001083614537j),(0.05874764174-0.2599419835j)
(3895000000+0j),(0.729362607+0.2953629625j),(0.004881106783+0.0004083353269j),(0.004951220937+0.0005596041447j),(0.04041965306-0.2678382685j)
(3896000000+0j),(0.7519180775+0.2316000312j),(0.004915720318-7.816415177e-07j),(0.005031804554+7.572652976e-05j),(0.02116546594-0.2738217431j)
(3897000000+0j),(0.7680851817+0.1659484643j),(0.004924115725-0.0005138859269j),(0.005061775912-0.0004180726246j),(0.001200948027-0.2778822642j)
(3898000000+0j),(0.7773838639+0.09926966629j),(0.004781628028-0.0008819155046j),(0.004983300343-0.0008287030505j),(-0.01941510662-0.2799180968j)
(3899000000+0j),(0.7802789807+0.03166578419j),(0.004751511384-0.001352713327j),(0.004938356578-0.001314500812j),(-0.04010520875-0.2797049909j)
(3900000000+0j),(0.7764273286-0.03584404084j),(0.004587776028-0.001864296268j),(0.004851954989-0.001724223723j),(-0.06076309085-0.2774063069j)
(3901000000+0j),(0.7658252716-0.1026224475j),(0.004469042644-0.002257780638j),(0.004599916749-0.002210629405j),(-0.08111678064-0.2729348152j)
(3902000000+0j),(0.7487197518-0.1674818352j),(0.004251606762-0.002628057962j),(0.004387272522-0.002651610412j),(-0.1007676497-0.2664528434j)
(3903000000+0j),(0.7254751325-0.2303682103j),(0.004019028973-0.002967354143j),(0.004157727119-0.00290184794j),(-0.1194508225-0.2584128761j)
(3904000000+0j),(0.6964748502-0.2895308073j),(0.003748227609-0.003269514069j),(0.003865478793-0.003307052189j),(-0.1377066076-0.2485827622j)
(3905000000+0j),(0.661940515-0.3456670786j),(0.003439249471-0.003632591572j),(0.003503218992-0.003696831409j),(-0.1549194604-0.2371063508j)
(3906000000+0j),(0.6222239137-0.3981954243j),(0.003145833034-0.003888735548j),(0.003227847163-0.004073827527j),(-0.1710255444-0.2239747385j)
(3907000000+0j),(0.5780784488-0.4459518561j),(0.002713461174-0.0043039429j),(0.002807086566-0.004254462197j),(-0.1858031005-0.2091187252j)
(3908000000+0j),(0.5299304724-0.4893039353j),(0.002335187048-0.004482513759j),(0.002369455528-0.004434156232j),(-0.198898986-0.1930007494j)
(3909000000+0j),(0.4781703055-0.5271199495j),(0.00190025242-0.004671534989j),(0.002052201424-0.004707633983j),(-0.2103494257-0.1755059097j)
(3910000000+0j),(0.4234057367-0.5601748416j),(0.001487441128-0.004890207201j),(0.001647082972-0.00484417472j),(-0.2197500467-0.1570421282j)
(3911000000+0j),(0.3663579524-0.5876666472j),(0.00105119776-0.004946229979j),(0.001173799275-0.004959884565j),(-0.2272298187-0.1379091372j)
(3912000000+0j),(0.3075413704-0.6092349451j),(0.0006251974264-0.004968662281j),(0.0007443820941-0.00498791784j),(-0.2328415066-0.1179374779j)
(3913000000+0j),(0.2476607859-0.6253293468j),(0.00017390422-0.005047601648j),(0.0002732484427-0.00510292314j),(-0.2360857129-0.0977765994j)
(3914000000+0j),(0.1865278333-0.6358868992j),(-0.0002891555778-0.005095183849j),(-0.0001334791014-0.004932269454j),(-0.2370235473-0.07769872714j)
(3915000000+0j),(0.125947088-0.6405038314j),(-0.0007108294521-0.004930035211j),(-0.0005591029185-0.004904799163j),(-0.2358929366-0.05776228504j)
(3916000000+0j),(0.06554389745-0.6400111905j),(-0.001086120959-0.004913450684j),(-0.001003645943-0.004910155665j),(-0.2328173518-0.03824682805j)
(3917000000+0j),(0.005495083518-0.6340401154j),(-0.001511344104-0.004765354097j),(-0.001385398675-0.004766686354j),(-0.2275810391-0.01944610526j)
(3918000000+0j),(-0.05303122476-0.6230707701j),(-0.001851954497-0.004624929745j),(-0.001709218021-0.004653498996j),(-0.2201586962-0.001467887112j)
(3919000000+0j),(-0.1099011004-0.6067477172j),(-0.002203788608-0.00450333301j),(-0.002044547815-0.004494717345j),(-0.2109960765+0.0150858578j)
(3920000000+0j),(-0.16480726-0.5859139599j),(-0.002625547117-0.004293340724j),(-0.002473562956-0.004378192127j),(-0.2000406086+0.03021682718j)
(3921000000+0j),(-0.2171592116-0.5604263903j),(-0.00300470111-0.00411884021j),(-0.002828762634-0.004137644544j),(-0.1874771416+0.04379110624j)
(3922000000+0j),(-0.266948849-0.5309654275j),(-0.003331620246-0.003803668078j),(-0.00320454943-0.003896603361j),(-0.1737267822+0.05529570801j)
(3923000000+0j),(-0.3136966228-0.4975762483j),(-0.003694159677-0.003547782078j),(-0.003519485239-0.003573232098j),(-0.159026593+0.06495093542j)
(3924000000+0j),(-0.3572144508-0.4606265499j),(-0.00398418447-0.003164072521j),(-0.003901580116-0.003317422932j),(-0.143392697+0.07261692073j)
(3925000000+0j),(-0.3972985744-0.420115068j),(-0.004277639091-0.002806923818j),(-0.004104988649-0.002943054773j),(-0.1271800548+0.0779045806j)
(3926000000+0j),(-0.4336801767-0.3766203633j),(-0.004453592002-0.002436417388j),(-0.004311827011-0.002568496624j),(-0.1109249666+0.08082169416j)
(3927000000+0j),(-0.4660966694-0.3303638634j),(-0.004620708525-0.002063143998j),(-0.004508490674-0.002252293983j),(-0.09494814277+0.0815870987j)
(3928000000+0j),(-0.4945531487-0.2818462534j),(-0.004829367157-0.001672866405j),(-0.004690146539-0.001831669477j),(-0.07921278477+0.08017755309j)
(3929000000+0j),(-0.5185593963-0.2315903383j),(-0.004931205418-0.001194887678j),(-0.004868280608-0.001402860275j),(-0.06410211325+0.07677976627j)
(3930000000+0j),(-0.5384681821-0.1789990266j),(-0.005067312159-0.0007790058153j),(-0.004973675124-0.001040948322j),(-0.04986076429+0.07128925311j)
(3931000000+0j),(-0.5539425611-0.1256212089j),(-0.005105311982-0.0004298956483j),(-0.004978799727-0.000616842648j),(-0.03672870621+0.06375446103j)
(3932000000+0j),(-0.5649985075-0.07079699301j),(-0.005147937685+7.895787712e-05j),(-0.005073904991-0.0002343029482j),(-0.02525108308+0.05435794468j)
(3933000000+0j),(-0.571216166-0.01489399481j),(-0.005050339736+0.0004358068982j),(-0.005107870791+0.0002018737723j),(-0.01570142992+0.04357530395j)
(3934000000+0j),(-0.5728940964+0.04122666901j),(-0.00503305858+0.000919211423j),(-0.005064842757+0.0006655591424j),(-0.008032306097+0.03180182263j)
(3935000000+0j),(-0.569955349+0.09742799205j),(-0.004920434207+0.001301783137j),(-0.004960256629+0.001060455339j),(-0.001896986854+0.01899255531j)
(3936000000+0j),(-0.5623899698+0.152974722j),(-0.004902146757+0.001718358719j),(-0.004942962434+0.001448858064j),(0.00193571148+0.005334765726j)
(3937000000+0j),(-0.5503493547+0.2078428288j),(-0.004665375222+0.002076761099j),(-0.00483981194+0.001847723266j),(0.003501361469-0.008849956148j)
(3938000000+0j),(-0.5331019759+0.2624793978j),(-0.004542018753+0.002498137765j),(-0.004676350858+0.002226281213j),(0.002723936923-0.02329184752j)
(3939000000+0j),(-0.5117124915+0.3152305701j),(-0.004299339838+0.002781043295j),(-0.004482977558+0.002646002453j),(-0.0006124117062-0.03754451419j)
(3940000000+0j),(-0.4860224128+0.3659660108j),(-0.004154441878+0.003146904754j),(-0.00428660633+0.002998578595j),(-0.006309464574-0.05107759307j)
(3941000000+0j),(-0.4556455612+0.4147845474j),(-0.003918420989+0.003532081842j),(-0.00406824192+0.003383043921j),(-0.01401606668-0.06349340249j)
(3942000000+0j),(-0.4211392105+0.4614915454j),(-0.003653455293+0.003909370396j),(-0.003882534569+0.003738861997j),(-0.02343846671-0.0751202473j)
(3943000000+0j),(-0.3824342191+0.504829532j),(-0.00332393893+0.0042094253j),(-0.003535072319+0.004189122934j),(-0.03511175513-0.08542705325j)
(3944000000+0j),(-0.3402412236+0.545045255j),(-0.002920673462+0.004520930815j),(-0.003231094219+0.004443916492j),(-0.04846991971-0.09380076598j)
(3945000000+0j),(-0.2939249277+0.5818352446j),(-0.002620091196+0.004804246128j),(-0.002757491544+0.004737482406j),(-0.06305336952-0.1001205539j)
(3946000000+0j),(-0.2442607731+0.6146048227j),(-0.002196883317+0.005008182488j),(-0.002438375261+0.004990630317j),(-0.07876942307-0.1046601383j)
(3947000000+0j),(-0.1909161061+0.6433586045j),(-0.001774489298+0.005261031445j),(-0.002024184214+0.005193330348j),(-0.09545915574-0.1070504976j)
(3948000000+0j),(-0.1354803592+0.6670997566j),(-0.001286664628+0.005408157129j),(-0.001544473111+0.005338780116j),(-0.1127106994-0.1071386672j)
(3949000000+0j),(-0.07773779333+0.6860203274j),(-0.0008492179913+0.005520020612j),(-0.001099184039+0.005550666247j),(-0.1304849535-0.1048688615j)
(3950000000+0j),(-0.01790991798+0.6996504886j),(-0.0003810021735+0.00571326213j),(-0.0005927325692+0.005740238354j),(-0.1483211666-0.1001868671j)
(3951000000+0j),(0.0434666276+0.7079304571j),(0.00011947444+0.005652272142j),(-0.0001166299044+0.005793083925j),(-0.1657069325-0.0927818344j)
(3952000000+0j),(0.1061708182+0.7103566332j),(0.0005341348588+0.005721317139j),(0.0004060580104+0.005801968277j),(-0.182309702-0.08310416879j)
(3953000000+0j),(0.1687406898+0.7072480362j),(0.00108863425+0.005735987797j),(0.000956962991+0.005718538072j),(-0.1979444474-0.07118216504j)
(3954000000+0j),(0.2315922529+0.6981354284j),(0.001627176651+0.005657353438j),(0.001508351066+0.005731797777j),(-0.2121970803-0.0573880717j)
(3955000000+0j),(0.2935553789+0.6830027751j),(0.002135812771+0.005504104774j),(0.001970558194+0.005713050254j),(-0.2250836343-0.04187662212j)
(3956000000+0j),(0.3547497392+0.6620288738j),(0.002626021393+0.005335667171j),(0.00257072458+0.005541860592j),(-0.2363849729-0.02460383565j)
(3957000000+0j),(0.4137342572+0.6349921537j),(0.003102372168+0.005166278686j),(0.003009234089+0.005326379556j),(-0.2461073697-0.005821624075j)
(3958000000+0j),(0.469907552+0.6026353943j),(0.00347148627+0.00493727345j),(0.003488343675+0.005024645943j),(-0.2538824379+0.01427915782j)
(3959000000+0j),(0.5232034326+0.564471496j),(0.004056078382+0.004602585454j),(0.004015382845+0.004740288947j),(-0.2597596049+0.03567961496j)
(3960000000+0j),(0.5727096796+0.5208565311j),(0.004466840997+0.004190225154j),(0.004451973829+0.004312218167j),(-0.2631367147+0.05826226967j)
(3961000000+0j),(0.6180301905+0.4726962202j),(0.00488829799+0.003877061885j),(0.00483303424+0.00400100695j),(-0.2641242743+0.08124181647j)
(3962000000+0j),(0.6587242484+0.4199130696j),(0.005268296227+0.003385861171j),(0.005169141106+0.003499524202j),(-0.2625440061+0.1048570532j)
(3963000000+0j),(0.6941036582+0.3629842868j),(0.005566291045+0.002896542894j),(0.005523055326+0.003053975757j),(-0.2583169341+0.1282939031j)
(3964000000+0j),(0.7236397862+0.3029684591j),(0.005843437277+0.002444049809j),(0.005833557807+0.002536912216j),(-0.2515290976+0.1519212053j)
(3965000000+0j),(0.746728003+0.2407820869j),(0.006142576691+0.001829127199j),(0.006123540457+0.002007008065j),(-0.2422189265+0.1744719821j)
(3966000000+0j),(0.763861835+0.1761962999j),(0.006270019803+0.001384005882j),(0.006215028465+0.001371185994j),(-0.2300374508+0.1964686703j)
(3967000000+0j),(0.7745424509+0.1101963366j),(0.006401755847+0.0007681553252j),(0.006355656311+0.0007932963199j),(-0.2159508914+0.2168555005j)
(3968000000+0j),(0.778447628+0.043583296j),(0.006414836273+0.0001418917673j),(0.006388695911+0.000179548224j),(-0.1991176754+0.236110267j)
(3969000000+0j),(0.7759903669-0.02286541458j),(0.006486699451-0.0004151721078j),(0.006464228965-0.0003266164567j),(-0.1807608604+0.2533985383j)
(3970000000+0j),(0.7667258978-0.08840947706j),(0.006378647406-0.001072215498j),(0.006366153713-0.0008775686729j),(-0.1605461538+0.2689185268j)
(3971000000+0j),(0.7534892559-0.1533850262j),(0.006301593035-0.001694229431j),(0.006329935044-0.001517743105j),(-0.1412706524+0.284005782j)
(3972000000+0j),(0.73191154-0.2162180823j),(0.006105845794-0.002225259552j),(0.006140157115-0.002051512711j),(-0.1183794886+0.2954459589j)
(3973000000+0j),(0.7046337128-0.2757109831j),(0.005955753382-0.002745669102j),(0.00595623767-0.002609647112j),(-0.0939770788+0.3047915694j)
(3974000000+0j),(0.671635747-0.3321648343j),(0.005695286207-0.003354039742j),(0.005661608186-0.003222731873j),(-0.06858221442+0.311330131j)
(3975000000+0j),(0.6337544918-0.384538297j),(0.005445240531-0.003798718331j),(0.005477250554-0.003655874869j),(-0.04269774258+0.315142707j)
(3976000000+0j),(0.5911749005-0.4331389758j),(0.004969759379-0.004300515167j),(0.005112854764-0.004069107119j),(-0.01646902785+0.3165225768j)
(3977000000+0j),(0.5444091558-0.4772251358j),(0.004711253103-0.004750101361j),(0.004728707019-0.004546609707j),(0.009803146124+0.314952374j)
(3978000000+0j),(0.4940372109-0.5161467155j),(0.004202416167-0.005163151771j),(0.004344591405-0.005008461885j),(0.03582661226+0.3105582935j)
(3979000000+0j),(0.4410567582-0.5495742794j),(0.003727170173-0.005624135491j),(0.003938138951-0.005397617817j),(0.06088140607+0.3036631299j)
(3980000000+0j),(0.3848948777-0.578325152j),(0.00326780742-0.005943550263j),(0.003439617343-0.005759651307j),(0.08496964723+0.2941164475j)
(3981000000+0j),(0.3274249732-0.6011323469j),(0.002703407081-0.006294343155j),(0.0028420093-0.006042873021j),(0.1080796644+0.2820419967j)
(3982000000+0j),(0.2684566379-0.6183300943j),(0.002114945091-0.006442784332j),(0.00227342546-0.006291241851j),(0.1295447201+0.2675530822j)
