Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2899546027+0.6745390191j),(0.003845019965-0.001956738764j),(0.003871293273-0.001745462301j),(0.1162826866+0.08158847623j)
(3801000000+0j),(-0.2319633812+0.7037734188j),(0.003625906073-0.002258243039j),(0.003742575645-0.002126117703j),(0.1134167686+0.07074214162j)
(3802000000+0j),(-0.172228843+0.7276518842j),(0.00335352472-0.00249544112j),(0.003535780124-0.002341013169j),(0.1092500389+0.06101166674j)
(3803000000+0j),(-0.1125662178+0.7457219733j),(0.003187916707-0.002794408938j),(0.003287248779-0.00272838166j),(0.1039301157+0.05226244802j)
(3804000000+0j),(-0.05261605978+0.7583038566j),(0.002904159483-0.003004232189j),(0.0030495557-0.00285355188j),(0.09777070582+0.04479214406j)
(3805000000+0j),(0.006959679071+0.7658350695j),(0.002566576935-0.003162557026j),(0.002821269678-0.003107348923j),(0.09088849276+0.03870967183j)
(3806000000+0j),(0.0664902702+0.7684684804j),(0.002280929592-0.00341241993j),(0.002486580517-0.003245608183j),(0.08352658153+0.0340920097j)
(3807000000+0j),(0.1246204227+0.7661054611j),(0.001962811686-0.003419918241j),(0.002163877944-0.003503678134j),(0.07563178986+0.03110066148j)
(3808000000+0j),(0.1819723696+0.7593230335j),(0.001760104322-0.003651770763j),(0.001933493419-0.003627723083j),(0.06801307946+0.02946490806j)
(3809000000+0j),(0.2378499806+0.7483042404j),(0.001417450956-0.003777057165j),(0.001650532358-0.003732513171j),(0.0604153946+0.02929796799j)
(3810000000+0j),(0.2924964726+0.7329145994j),(0.001071100007-0.003759305459j),(0.001320003532-0.003810487688j),(0.05314793065+0.03057494704j)
(3811000000+0j),(0.3446409106+0.7143914575j),(0.0008139518904-0.003893422894j),(0.001021584263-0.003866801737j),(0.04640484229+0.03343305148j)
(3812000000+0j),(0.3939959705+0.6922128265j),(0.0004675062664-0.003912275657j),(0.0006958433078-0.003951698542j),(0.04025302082+0.03742098146j)
(3813000000+0j),(0.4423240423+0.6664019728j),(0.000256587402-0.003800538601j),(0.0003626734542-0.003930367529j),(0.03504049778+0.04273656072j)
(3814000000+0j),(0.4877516329+0.6371546935j),(-0.000112874819-0.003937134054j),(8.297772729e-05-0.003957448993j),(0.03108360618+0.04921931137j)
(3815000000+0j),(0.5313140154+0.6049850215j),(-0.0003511824179-0.003927132115j),(-0.0001979976078-0.003943835385j),(0.02834433317+0.05658141207j)
(3816000000+0j),(0.5721340775+0.5693917263j),(-0.0006780811236-0.003780986881j),(-0.0005690364051-0.003932877444j),(0.02723305859+0.06448150743j)
(3817000000+0j),(0.6102211475+0.5312016792j),(-0.0009758719243-0.003776557511j),(-0.0009062434547-0.00379609107j),(0.02748723328+0.07288375878j)
(3818000000+0j),(0.6450368166+0.4902620872j),(-0.001235017669-0.003682030365j),(-0.001152589102-0.003815815086j),(0.02937166207+0.08138953588j)
(3819000000+0j),(0.6768586636+0.4470306927j),(-0.001563246478-0.00358434068j),(-0.001382566872-0.003747541923j),(0.03271863982+0.08996459741j)
(3820000000+0j),(0.7055850029+0.4013986417j),(-0.001807040884-0.003470357042j),(-0.001764701796-0.003624585457j),(0.03770467639+0.09832679853j)
(3821000000+0j),(0.730902493+0.3536781373j),(-0.00202956982-0.00328807137j),(-0.001988741104-0.003460244741j),(0.04452934861+0.1063055928j)
(3822000000+0j),(0.7529824972+0.303616208j),(-0.002289079828-0.003179949243j),(-0.002323910361-0.003312794724j),(0.05269473046+0.1136501748j)
(3823000000+0j),(0.7709838748+0.2525334672j),(-0.00256174081-0.002974913921j),(-0.002589012962-0.003121912247j),(0.06251825392+0.1199152141j)
(3824000000+0j),(0.7854001522+0.1995426235j),(-0.002778756199-0.002872826532j),(-0.002841847017-0.002954244381j),(0.07362943888+0.1248520102j)
(3825000000+0j),(0.7959657907+0.1449818138j),(-0.002968974179-0.002621760359j),(-0.003047478385-0.002690269845j),(0.08561065793+0.1284778246j)
(3826000000+0j),(0.8025341034+0.08889236337j),(-0.003241880331-0.002272919053j),(-0.003273083828-0.002506605349j),(0.09860821813+0.1302762514j)
(3827000000+0j),(0.8049927354+0.03231952295j),(-0.003412494436-0.002106197644j),(-0.003499801271-0.002168101026j),(0.112097241+0.1307662231j)
(3828000000+0j),(0.8029996157-0.02551315017j),(-0.003600873286-0.001820959267j),(-0.003715251805-0.001889945474j),(0.1259304732+0.1296399256j)
(3829000000+0j),(0.7963804603-0.08266629496j),(-0.003772039199-0.001591854263j),(-0.003824471729-0.001614682958j),(0.1400723159+0.126755369j)
(3830000000+0j),(0.7850214839-0.1409001284j),(-0.003955484834-0.001210436691j),(-0.003972522449-0.001323979581j),(0.154288277+0.1222849317j)
(3831000000+0j),(0.769012928-0.1983510864j),(-0.004017613828-0.001040889998j),(-0.00408824021-0.001016760012j),(0.1679224968+0.1159588001j)
(3832000000+0j),(0.7477803826-0.25546143j),(-0.004150598776-0.0006378528778j),(-0.004195666872-0.0007135270862j),(0.1813144833+0.107942338j)
(3833000000+0j),(0.721736908-0.3106788075j),(-0.004238022026-0.0002839385415j),(-0.004232616164-0.0002687408705j),(0.1940312535+0.0983147222j)
(3834000000+0j),(0.6902552247-0.3649208054j),(-0.004275493324+1.402387898e-05j),(-0.004314919468+5.224130291e-05j),(0.2058275789+0.0869347967j)
(3835000000+0j),(0.6535699368-0.41774136j),(-0.004360895138+0.0004395100113j),(-0.004315305036+0.0003799322003j),(0.216494143+0.07445392268j)
(3836000000+0j),(0.6118626595-0.4675054659j),(-0.004300778266+0.0007711386424j),(-0.004344140179+0.00082197343j),(0.2260815799+0.06077286018j)
(3837000000+0j),(0.5648979545-0.514352249j),(-0.004277431406+0.001218612073j),(-0.004321969114+0.001178188366j),(0.2341401577+0.0457907261j)
(3838000000+0j),(0.5131720901-0.5573556886j),(-0.004215217661+0.001547097112j),(-0.004212215543+0.001521299477j),(0.2407145202+0.0301240507j)
(3839000000+0j),(0.4568583965-0.5957232605j),(-0.004163479432+0.001901153126j),(-0.004137440585+0.001881182543j),(0.2457836568+0.01335991447j)
(3840000000+0j),(0.3957405984-0.629623124j),(-0.003929711878+0.002359610051j),(-0.003987336066+0.002269440331j),(0.2491027415-0.003673881098j)
(3841000000+0j),(0.3308012486-0.6578348019j),(-0.003758093808+0.002719671698j),(-0.003801771672+0.002586683957j),(0.2509114742-0.02097652452j)
(3842000000+0j),(0.2622115016-0.6801077093j),(-0.003482626984+0.003140785499j),(-0.003543744795+0.002939981874j),(0.2510761023-0.03874445398j)
(3843000000+0j),(0.1904512048-0.6957911712j),(-0.003268536879+0.003430233104j),(-0.00339138438+0.00325062382j),(0.249429062-0.05632702698j)
(3844000000+0j),(0.1158129349-0.7044433964j),(-0.002968861721+0.003845234169j),(-0.00300428248+0.003585175611j),(0.2462933362-0.07405997655j)
(3845000000+0j),(0.03983620927-0.7053514544j),(-0.002584886272+0.004066884518j),(-0.002679588739+0.003905938705j),(0.2412825525-0.09136715255j)
(3846000000+0j),(-0.03632318974-0.6982871j),(-0.002255931497+0.004365137313j),(-0.002324218862+0.004189424682j),(0.2343898118-0.1081131883j)
(3847000000+0j),(-0.1125444546-0.6831432779j),(-0.001859705662+0.00458468264j),(-0.001970270416+0.004433298018j),(0.2258118391-0.1240191331j)
(3848000000+0j),(-0.1878584623-0.659451587j),(-0.001439297688+0.004714907613j),(-0.001521205064+0.004586635157j),(0.2157412171-0.1390757329j)
(3849000000+0j),(-0.2600039244-0.6279295052j),(-0.0008819049108+0.004952977411j),(-0.001087188604+0.00476364838j),(0.2042620331-0.1528593557j)
(3850000000+0j),(-0.3294119537-0.5880269138j),(-0.0004520195071+0.004972398747j),(-0.0006606585812+0.004805800505j),(0.1915906519-0.165229576j)
(3851000000+0j),(-0.3943712413-0.5410293323j),(5.582764516e-06+0.004955435637j),(-0.0001980809902+0.004945940338j),(0.1778763831-0.1761746442j)
(3852000000+0j),(-0.4538239241-0.4869089078j),(0.0005189208314+0.004908189643j),(0.0003353323555+0.004831623286j),(0.163201794-0.1858760794j)
(3853000000+0j),(-0.5071412921-0.4263586972j),(0.001005601371+0.004859156441j),(0.0007454526494+0.004781427793j),(0.1477310061-0.1935894631j)
(3854000000+0j),(-0.5535216331-0.3605055906j),(0.001511348411+0.004705958534j),(0.001169712865+0.004648476839j),(0.1318488717-0.1996566008j)
(3855000000+0j),(-0.5922604799-0.2902296603j),(0.001917680143+0.004546859302j),(0.001591900014+0.004575125873j),(0.1157629415-0.2038910391j)
(3856000000+0j),(-0.6232329607-0.2162153303j),(0.002317438368+0.004311549012j),(0.002011472126+0.004353022669j),(0.09944985062-0.2064281361j)
(3857000000+0j),(-0.6455327272-0.1396573902j),(0.002718551317+0.004017515108j),(0.002439130098+0.004159953445j),(0.0833209753-0.2072413858j)
