Frequency,S33,S32,S23,S22
(3856000000+0j),(-0.6461516023-0.08106479488j),(0.00205933745-0.004147254396j),(0.00232749735-0.004040140659j),(-0.03893146664-0.1246763634j)
(3857000000+0j),(-0.6548679471-0.003254375364j),(0.00157333957-0.00433400739j),(0.001842688303-0.004188309889j),(-0.04631542787-0.1070761957j)
(3858000000+0j),(-0.6551523805+0.07440980728j),(0.001175216399-0.004436524119j),(0.001436607097-0.004289265256j),(-0.05128720775-0.088818575j)
(3859000000+0j),(-0.647767067+0.1496854266j),(0.0007721750881-0.00440775184j),(0.0009615248418-0.004518279806j),(-0.05355819315-0.07031187444j)
(3860000000+0j),(-0.6327742934+0.223256463j),(0.0003454182588-0.004484737758j),(0.0005208784132-0.004461429548j),(-0.05321567506-0.05176852413j)
(3861000000+0j),(-0.6104130149+0.2934093818j),(-0.0001007033861-0.00438965112j),(0.0001636803063-0.004421796184j),(-0.05021712184-0.03353994157j)
(3862000000+0j),(-0.5823150873+0.3596832375j),(-0.0005860801903-0.004351824522j),(-0.0002541753347-0.004379379097j),(-0.04453371465-0.01591596446j)
(3863000000+0j),(-0.5478643775+0.4219717618j),(-0.0008810032159-0.004198795184j),(-0.000673441682-0.004343516659j),(-0.03615611792+0.0005689939378j)
(3864000000+0j),(-0.5091029406+0.4792343982j),(-0.001292018336-0.004045107402j),(-0.001054351102-0.004190559499j),(-0.02552201226+0.01551913298j)
(3865000000+0j),(-0.4656218588+0.5317079498j),(-0.001637092442-0.003861777019j),(-0.001341984374-0.003993579186j),(-0.01265762094+0.02882703978j)
(3866000000+0j),(-0.4187624753+0.5788326874j),(-0.001927912119-0.003599104937j),(-0.001691820915-0.003771570046j),(0.002216367051+0.04014953557j)
(3867000000+0j),(-0.3688552976+0.6208956053j),(-0.002202861244-0.003488872666j),(-0.002067403402-0.003640809562j),(0.01886950247+0.04925892366j)
(3868000000+0j),(-0.3163556457+0.6576215038j),(-0.002511162311-0.00315840845j),(-0.002397569362-0.003391589504j),(0.03664914519+0.05573791872j)
(3869000000+0j),(-0.2620530427+0.6887082134j),(-0.00274137524-0.002909654519j),(-0.002623488428-0.003131570062j),(0.0555732511+0.05970345765j)
(3870000000+0j),(-0.206136182+0.7148626645j),(-0.002875844948-0.002638633829j),(-0.002808966907-0.002838950604j),(0.0751875788+0.0608364013j)
(3871000000+0j),(-0.149319008+0.7360306621j),(-0.003055475885-0.002368596382j),(-0.003003387712-0.002565558534j),(0.09498713911+0.05912878958j)
(3872000000+0j),(-0.09205197543+0.7519725363j),(-0.003177049104-0.002092046663j),(-0.003205361776-0.002345537301j),(0.1147981361+0.05468511233j)
(3873000000+0j),(-0.03447669372+0.7630396563j),(-0.003337991424-0.001776499674j),(-0.003283465048-0.00200257916j),(0.1342602223+0.04740370331j)
(3874000000+0j),(0.02271474525+0.7695624833j),(-0.003442430403-0.001541217207j),(-0.003446103539-0.001736269565j),(0.1531610042+0.03713257266j)
(3875000000+0j),(0.07942739129+0.7713823882j),(-0.003548925277-0.001274562906j),(-0.003467478557-0.001517390832j),(0.1707935929+0.02417066431j)
(3876000000+0j),(0.1356326044+0.7689279744j),(-0.003586797044-0.0009242877131j),(-0.003574499395-0.001124835457j),(0.1869535893+0.008515320169j)
(3877000000+0j),(0.1909153014+0.762397216j),(-0.00357496459-0.0006674321485j),(-0.003710003337-0.0008059791871j),(0.2011714578-0.009466162812j)
(3878000000+0j),(0.2452678382+0.7515958431j),(-0.003617594019-0.000444629899j),(-0.003715605475-0.000558246742j),(0.2133418769-0.02946710773j)
(3879000000+0j),(0.2977150083+0.7370295581j),(-0.003721108194-0.0001386108925j),(-0.00372791593-0.0002198096918j),(0.2230861336-0.05126976333j)
(3880000000+0j),(0.3490583003+0.7188701988j),(-0.003565435298+0.0002174157707j),(-0.00373701239+4.581682879e-05j),(0.2303869575-0.0747951721j)
(3881000000+0j),(0.3977149725+0.6970258851j),(-0.003563271137+0.0003564928193j),(-0.003710838268+0.0003059040464j),(0.2347235382-0.09978768873j)
(3882000000+0j),(0.4444499314+0.6720594304j),(-0.00349251763+0.0007086846163j),(-0.00364973722+0.0005805725232j),(0.2358971834-0.1254044493j)
(3883000000+0j),(0.4898355901+0.6433482618j),(-0.003514531767+0.001037301612j),(-0.003617949318+0.0009011717048j),(0.2341100574-0.1517470305j)
(3884000000+0j),(0.5326980948+0.611490989j),(-0.003388195299+0.001250242814j),(-0.003531191731+0.001140039996j),(0.2290000618-0.17789j)
(3885000000+0j),(0.5727579594+0.5773114339j),(-0.003256431315+0.001431132434j),(-0.003393522231+0.001406773925j),(0.2207489908-0.2035997616j)
(3886000000+0j),(0.6106948256+0.5399208459j),(-0.003143434646+0.001848368207j),(-0.003274699207+0.001744148671j),(0.2094214261-0.2285935886j)
(3887000000+0j),(0.6458329558+0.4997000741j),(-0.002972253831+0.001984805567j),(-0.003189845709+0.001931301667j),(0.1951255947-0.2525037803j)
(3888000000+0j),(0.6780620217+0.4566448748j),(-0.002776868874+0.002247357043j),(-0.003048104234+0.002101481194j),(0.1780747324-0.2747903418j)
(3889000000+0j),(0.7066952586+0.4119133679j),(-0.002592435572+0.002389606321j),(-0.002818914829+0.002360973507j),(0.1584638357-0.295275414j)
(3890000000+0j),(0.7324752212+0.3641649214j),(-0.002439249773+0.002592698904j),(-0.002622868633+0.002639439423j),(0.1365847588-0.3137489711j)
(3891000000+0j),(0.754930675+0.3147316162j),(-0.002223704709+0.002832693746j),(-0.002393852687+0.00284532737j),(0.1127235368-0.33014891j)
(3892000000+0j),(0.7735901475+0.2631860788j),(-0.002069915412+0.003015487688j),(-0.002182838274+0.003015068825j),(0.08713624626-0.3440468631j)
(3893000000+0j),(0.7885830402+0.2099565013j),(-0.001810313901+0.003111444646j),(-0.002008939162+0.003241965082j),(0.05958400294-0.3552865774j)
(3894000000+0j),(0.7994961739+0.1549723305j),(-0.001535778632+0.003368589329j),(-0.001744878595+0.00339245121j),(0.03102255426-0.3637160973j)
(3895000000+0j),(0.8064886332+0.098528271j),(-0.001299415831+0.003464343259j),(-0.001446070615+0.00353614823j),(0.001544676372-0.3692155536j)
(3896000000+0j),(0.8089455962+0.04105811906j),(-0.001018499141+0.003555920208j),(-0.001169166877+0.003622543067j),(-0.02915705554-0.3716953746j)
(3897000000+0j),(0.8067622185-0.01754429094j),(-0.0007367700455+0.003642963478j),(-0.0008670872776+0.003710375633j),(-0.05987119302-0.3706111149j)
(3898000000+0j),(0.7998424172-0.07627353593j),(-0.0004246718599+0.003704661503j),(-0.0005039661773+0.003791633993j),(-0.09034898877-0.3664201081j)
(3899000000+0j),(0.7878826261-0.1353326134j),(-0.0002080072591+0.003791170195j),(-0.000225488664+0.003875775496j),(-0.1202848554-0.3590095291j)
(3900000000+0j),(0.7709322572-0.1942641166j),(0.0001653441577+0.003833476687j),(1.902694203e-05+0.003886068007j),(-0.1494133323-0.3484773043j)
(3901000000+0j),(0.7485337257-0.2527539527j),(0.0004341265303+0.003725658637j),(0.0003185959067+0.003958526067j),(-0.1772875041-0.3349147254j)
(3902000000+0j),(0.7207291126-0.3101373794j),(0.0007478269399+0.003792254487j),(0.0007036205498+0.003967375495j),(-0.2038063258-0.3185162867j)
(3903000000+0j),(0.6874215603-0.3657427709j),(0.001088385121+0.003674685489j),(0.0009935091948+0.003849927336j),(-0.2285784483-0.2993024367j)
(3904000000+0j),(0.6484898329-0.4192387303j),(0.001380515168+0.003713110695j),(0.001358088106+0.003800508799j),(-0.2509950101-0.2775145933j)
(3905000000+0j),(0.6038534045-0.4701213392j),(0.001734011574+0.003575496143j),(0.001638014102+0.003716493491j),(-0.2710741162-0.2533342389j)
(3906000000+0j),(0.5538961887-0.5173146553j),(0.002076922217+0.003482483793j),(0.002045587404+0.003525759326j),(-0.2881257832-0.2275283281j)
(3907000000+0j),(0.4986414909-0.5602785102j),(0.002387455199+0.003323835321j),(0.002362450818+0.003414961509j),(-0.3023652732-0.1996053831j)
(3908000000+0j),(0.4382212162-0.5987973979j),(0.002670868067+0.003154117381j),(0.002687814878+0.003213367658j),(-0.3131769896-0.1709452992j)
(3909000000+0j),(0.3735012114-0.6315666184j),(0.002941341139+0.002946766559j),(0.003017098177+0.002968098037j),(-0.3207727671-0.1414335574j)
(3910000000+0j),(0.304254055-0.6580137303j),(0.003283584025+0.002621715656j),(0.003266426502+0.002767056925j),(-0.3252609372-0.1114245432j)
(3911000000+0j),(0.2309377491-0.6780913118j),(0.003512143856+0.002282116096j),(0.003509820905+0.00253306888j),(-0.326423794-0.08124749612j)
(3912000000+0j),(0.1554770619-0.6903441789j),(0.003751666052+0.002127323532j),(0.003752788529+0.002137903357j),(-0.3243083954-0.05154865696j)
(3913000000+0j),(0.07750128955-0.6947358983j),(0.00396052096+0.001756000798j),(0.003904291429+0.001794614014j),(-0.3189075291-0.02270507486j)
(3914000000+0j),(-0.001174518722-0.6906541393j),(0.004186840262+0.00137650792j),(0.004069628194+0.001451202901j),(-0.3104117513+0.005298283116j)
(3915000000+0j),(-0.08036451787-0.6780339509j),(0.004287980031+0.001072166953j),(0.004224870354+0.001109894365j),(-0.2987934053+0.03213827527j)
(3916000000+0j),(-0.1580250859-0.6566130912j),(0.004366977606+0.0006357480306j),(0.004382568412+0.0007709143101j),(-0.2844195664+0.05680796416j)
(3917000000+0j),(-0.2338068932-0.6263699967j),(0.004411938135+0.0002231377439j),(0.004426695406+0.0003780830593j),(-0.2673842013+0.07963703379j)
(3918000000+0j),(-0.3060296476-0.5875374585j),(0.004507476464-0.0001154716156j),(0.004414601717-3.688892684e-05j),(-0.2478097081+0.0998894158j)
(3919000000+0j),(-0.3737445474-0.5409227693j),(0.004500393756-0.0005315444432j),(0.004464735277-0.0004313921381j),(-0.2262776494+0.1173215171j)
(3920000000+0j),(-0.436055094-0.4867608925j),(0.004448954016-0.0009546980145j),(0.004445795901-0.0008170682704j),(-0.2030581236+0.1318339085j)
(3921000000+0j),(-0.4918896556-0.4259665266j),(0.004305068869-0.001426490839j),(0.004392016679-0.001310721156j),(-0.1784779429+0.1430710107j)
(3922000000+0j),(-0.5403801799-0.3594072984j),(0.004213428125-0.00183674146j),(0.004291735124-0.001623553107j),(-0.1531318724+0.15095876j)
(3923000000+0j),(-0.5810093284-0.2881004015j),(0.003971469589-0.002284224611j),(0.00408873288-0.002147160936j),(-0.1273945868+0.1552000588j)
(3924000000+0j),(-0.6136794686-0.2131428479j),(0.003797343234-0.002761235693j),(0.003826109227-0.002554796403j),(-0.1014638543+0.1561924409j)
(3925000000+0j),(-0.6371877193-0.1357549443j),(0.003511686344-0.003032859648j),(0.003554899711-0.002871152246j),(-0.07635614276+0.1537657321j)
(3926000000+0j),(-0.6521106362-0.05702480537j),(0.003179054474-0.003341743955j),(0.003310615662-0.003164000111j),(-0.05201721191+0.1479502589j)
(3927000000+0j),(-0.6581587195+0.02193126427j),(0.00277284137-0.003535439726j),(0.002975932788-0.00341882417j),(-0.02912227623+0.1389936366j)
(3928000000+0j),(-0.6560793519+0.100066582j),(0.002489819657-0.003817475867j),(0.002637424972-0.003675521817j),(-0.007869726047+0.1269557762j)
(3929000000+0j),(-0.6451698542+0.1767880488j),(0.00211131596-0.003994991072j),(0.002301464789-0.00392525224j),(0.01114991494+0.1125068864j)
(3930000000+0j),(-0.6275516748+0.250003053j),(0.001711235847-0.004193732981j),(0.001927895239-0.004153870977j),(0.02770037577+0.09543208646j)
(3931000000+0j),(-0.6023586988+0.3206979886j),(0.001329664257-0.004256871995j),(0.001459777821-0.004262376577j),(0.04145395011+0.07636212435j)
(3932000000+0j),(-0.5709680915+0.3867609468j),(0.0008248064551-0.00438199332j),(0.001144432928-0.004358178005j),(0.05213913321+0.05573792546j)
(3933000000+0j),(-0.533562541+0.4488035639j),(0.0004509626597-0.004390965682j),(0.0006806331221-0.004452793859j),(0.05972624943+0.0338165397j)
(3934000000+0j),(-0.4917113781+0.5052701356j),(5.902309204e-05-0.004466366488j),(0.0003348450991-0.004452627618j),(0.06376265734+0.01106629509j)
(3935000000+0j),(-0.4450127184+0.5567270113j),(-0.0003385195159-0.00435403781j),(-0.0001553050824-0.004386395216j),(0.06439460814-0.01207908556j)
(3936000000+0j),(-0.3948105574+0.6027496266j),(-0.0007113927277-0.004255279433j),(-0.000567192852-0.004314492457j),(0.06142147258-0.03479038297j)
(3937000000+0j),(-0.3414497972+0.6432225506j),(-0.001098152366-0.004140084144j),(-0.0009271869203-0.00423879642j),(0.05522160232-0.05708863988j)
(3938000000+0j),(-0.285935849+0.677924897j),(-0.001444679685-0.003945154138j),(-0.001307015191-0.004112607334j),(0.04561835527-0.07812440541j)
(3939000000+0j),(-0.2286827117+0.7073495804j),(-0.001730572665-0.003801651532j),(-0.001625593519-0.003979512025j),(0.03292929754-0.0975052112j)
(3940000000+0j),(-0.1696994603+0.7312851206j),(-0.002042801818-0.003564072773j),(-0.001930435188-0.003748090472j),(0.0177075509-0.1149244092j)
(3941000000+0j),(-0.1103625074+0.7495523193j),(-0.002368486952-0.003390224418j),(-0.00227208389-0.003486695932j),(6.395432865e-05-0.1301919834j)
(3942000000+0j),(-0.05095824599+0.762664825j),(-0.002635170706-0.003120161127j),(-0.00245105708-0.003252505092j),(-0.0199185852-0.1430833271j)
(3943000000+0j),(0.008813071065+0.7706832195j),(-0.002797038527-0.002861647867j),(-0.00269855815-0.003055966459j),(-0.04173774645-0.1532906501j)
(3944000000+0j),(0.06792646646+0.7738230664j),(-0.003017578507-0.002594944322j),(-0.002917875769-0.002803075127j),(-0.06519752741-0.1604556376j)
(3945000000+0j),(0.1263852119+0.7719278119j),(-0.003073831555-0.002367728157j),(-0.003174806247-0.002495315857j),(-0.08973822743-0.1645462224j)
(3946000000+0j),(0.1834302694+0.7660644204j),(-0.003305026097-0.002116794931j),(-0.003292341484-0.002176312497j),(-0.1150768027-0.1652283784j)
(3947000000+0j),(0.2394339293+0.7554842906j),(-0.003437263425-0.001802839106j),(-0.003394670784-0.001934084226j),(-0.140732497-0.1626846579j)
(3948000000+0j),(0.2938946486+0.740682103j),(-0.003502857639-0.001446640701j),(-0.003527769586-0.001601388562j),(-0.1664318442-0.1564670838j)
(3949000000+0j),(0.3466869891+0.7221241643j),(-0.003553149523-0.00124462822j),(-0.003554133698-0.001374241663j),(-0.1913837492-0.1472033134j)
(3950000000+0j),(0.397044152+0.6999278198j),(-0.003636296839-0.0010123963j),(-0.003693384817-0.001134396531j),(-0.2155519873-0.1342611864j)
(3951000000+0j),(0.4452334344+0.6739224105j),(-0.003670299659-0.0007230631891j),(-0.003726767376-0.0008967537433j),(-0.2382142842-0.1182402646j)
(3952000000+0j),(0.4914915562+0.6446886655j),(-0.003706780961-0.0004362614709j),(-0.003799045458-0.0006634173333j),(-0.2591316998-0.09937588503j)
(3953000000+0j),(0.5346958041+0.6122947509j),(-0.003794033313-0.0002075716475j),(-0.003743847366-0.0002602172317j),(-0.2779096663-0.07736803255j)
(3954000000+0j),(0.575812459+0.5765218441j),(-0.003737895051+8.374965546e-05j),(-0.003772765398-5.905340731e-05j),(-0.2939526439-0.0531607162j)
(3955000000+0j),(0.6138055325+0.5385679562j),(-0.003826466389+0.0003005147737j),(-0.003811349627+0.0002806783305j),(-0.3074163795-0.02709831171j)
(3956000000+0j),(0.6487932205+0.497988453j),(-0.003739329753+0.0005762379733j),(-0.003779822728+0.0004998815712j),(-0.3178745508+0.0008169811412j)
(3957000000+0j),(0.68120718+0.4542230413j),(-0.003751889104+0.0008432975155j),(-0.003852790454+0.0008419912192j),(-0.3252550662+0.02986051398j)
(3958000000+0j),(0.7102182508+0.4082206646j),(-0.003790365532+0.001214209246j),(-0.00375145697+0.00108528987j),(-0.3291958869+0.06019533737j)
(3959000000+0j),(0.7353951335+0.3610918505j),(-0.003613591427+0.001427697716j),(-0.003675699234+0.001381393406j),(-0.3299891651+0.0908055575j)
(3960000000+0j),(0.7573034763+0.3107796054j),(-0.003570652334+0.001762179425j),(-0.003537575481+0.001783633837j),(-0.3273155987+0.1218490633j)
(3961000000+0j),(0.7756547332+0.2591369668j),(-0.003412805498+0.002084578155j),(-0.003432847792+0.002033876255j),(-0.3215176761+0.1525592362j)
(3962000000+0j),(0.7901293635+0.2060197511j),(-0.00322848279+0.002275716513j),(-0.003298401833+0.002157655079j),(-0.3125192523+0.1827760188j)
(3963000000+0j),(0.8003043532+0.1513782051j),(-0.003114581341+0.002577770501j),(-0.003141207388+0.002565004397j),(-0.3001992702+0.212374576j)
(3964000000+0j),(0.8064928055+0.09606373387j),(-0.002890697913+0.002892403165j),(-0.002967522247+0.002819434972j),(-0.2848549187+0.2406619218j)
(3965000000+0j),(0.8083363771+0.03934059482j),(-0.002648074878+0.003083924763j),(-0.002784035867+0.003049947787j),(-0.2658861279+0.2678846463j)
(3966000000+0j),(0.8059771061-0.01781809797j),(-0.002527615521+0.003356169211j),(-0.002550499747+0.003316765185j),(-0.2444390655+0.2929167423j)
(3967000000+0j),(0.7988116741-0.0750538464j),(-0.002222988289+0.003584082704j),(-0.002233752748+0.003513393225j),(-0.2195651233+0.3157779807j)
(3968000000+0j),(0.7869659066-0.1327352929j),(-0.001967677614+0.003749145428j),(-0.002018459374+0.003758167848j),(-0.1927445829+0.3357758485j)
(3969000000+0j),(0.7701229453-0.1901083701j),(-0.001610653242+0.003984586801j),(-0.001809402602+0.003909986001j),(-0.1638896763+0.3529766872j)
(3970000000+0j),(0.7485389113-0.2466176821j),(-0.00127514347+0.004172843881j),(-0.001376673812+0.004093827214j),(-0.1332108378+0.3671884628j)
(3971000000+0j),(0.7234899402-0.3037447676j),(-0.000998988864+0.004326597787j),(-0.001066521043+0.004259472247j),(-0.1037728637+0.3805356842j)
(3972000000+0j),(0.691378057-0.3581404802j),(-0.0006771500339+0.004464904312j),(-0.0007589527522+0.004430294503j),(-0.07067109644+0.3885253777j)
(3973000000+0j),(0.6541802883-0.4100169164j),(-0.0001977495122+0.004568918142j),(-0.0003314123023+0.004480706528j),(-0.03610214591+0.3929119363j)
(3974000000+0j),(0.6120631695-0.4588779755j),(0.0001754345867+0.004565447103j),(2.339431558e-05+0.004550429992j),(-0.001606289181+0.3937908612j)
(3975000000+0j),(0.5643779635-0.5052002389j),(0.0005729079712+0.004607527051j),(0.0004586833238+0.004512047861j),(0.03300483525+0.3908327011j)
(3976000000+0j),(0.5116325617-0.5476316563j),(0.0009145511431+0.004611292854j),(0.0008264573407+0.004553803243j),(0.06756746024+0.3840246669j)
(3977000000+0j),(0.4543871582-0.5854577434j),(0.001412215293+0.004577245563j),(0.001227183151+0.004528941587j),(0.1009141877+0.373522575j)
(3978000000+0j),(0.3928134441-0.618110025j),(0.001790936338+0.004463471007j),(0.001647403697+0.00440524891j),(0.1326036155+0.3596207061j)
(3979000000+0j),(0.3270718753-0.6453112524j),(0.002221661387+0.00429392932j),(0.00197570608+0.004341072403j),(0.1630886793+0.3422207933j)
(3980000000+0j),(0.2579244077-0.6661420178j),(0.002644261811+0.004159839824j),(0.002402107231+0.004161214456j),(0.1909879595+0.3209013991j)
(3981000000+0j),(0.1856694818-0.6802903002j),(0.002981076948+0.003989077639j),(0.002757195383+0.004018202424j),(0.2161989808+0.2971602389j)
