Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2899837792+0.6776843889j),(0.0005244652275+0.001987789059j),(0.0004459953925+0.002100857906j),(0.01061642636+0.05548160986j)
(3801000000+0j),(-0.2315942496+0.7065552009j),(0.0008453114424+0.001989908749j),(0.000660102407+0.002073915442j),(0.006411673501+0.05553452861j)
(3802000000+0j),(-0.1719586253+0.7303724197j),(0.0009883969324+0.001969335368j),(0.0007798182196+0.002038891194j),(0.002021991648+0.05664941038j)
(3803000000+0j),(-0.1120189279+0.7481088807j),(0.00107458781+0.001818386838j),(0.00098484708+0.001983727096j),(-0.002212897176+0.05885955263j)
(3804000000+0j),(-0.05160047486+0.7604883247j),(0.001303411438+0.001814162941j),(0.001183752669+0.001883104793j),(-0.005966201425+0.06212892551j)
(3805000000+0j),(0.008629677817+0.7679379873j),(0.001427741139+0.001636307687j),(0.001351897605+0.001768303802j),(-0.009172433056+0.06626171366j)
(3806000000+0j),(0.06755013764+0.7702075357j),(0.00162282493+0.001586382277j),(0.001463663881+0.001690482022j),(-0.0114881862+0.07128944588j)
(3807000000+0j),(0.1266954243+0.7675084374j),(0.001716458122+0.001473513315j),(0.001674841158+0.001662746305j),(-0.01297461335+0.07699372376j)
(3808000000+0j),(0.1841182709+0.7605943644j),(0.001793822041+0.001370844548j),(0.001808595844+0.001484738779j),(-0.01375561673+0.08313653317j)
(3809000000+0j),(0.239836365+0.7490949765j),(0.001951587386+0.001184588531j),(0.001965099247+0.001348495018j),(-0.01328478754+0.08979300794j)
(3810000000+0j),(0.2942996025+0.7334685619j),(0.002118979581+0.001104117022j),(0.002091950504+0.001139429864j),(-0.01216114871+0.09677157345j)
(3811000000+0j),(0.3464104831+0.7143790711j),(0.002222661395+0.0008692014962j),(0.002191295149+0.001027272665j),(-0.01018877793+0.1041168589j)
(3812000000+0j),(0.3968241811+0.6916824796j),(0.002302168636+0.0007439430337j),(0.002333787503+0.0008862753166j),(-0.006968043279+0.1115615774j)
(3813000000+0j),(0.4451846778+0.6654091723j),(0.002354106167+0.000559832959j),(0.002379162936+0.0007409016835j),(-0.002430446679+0.1192613516j)
(3814000000+0j),(0.4909427762+0.6357191691j),(0.002419786528+0.0003311887558j),(0.002470672829+0.0005203025648j),(0.003424170893+0.1265400038j)
(3815000000+0j),(0.5345293283+0.6026976785j),(0.002368158894+0.0001803217601j),(0.002516991692+0.0003151668934j),(0.0102210287+0.1334728677j)
(3816000000+0j),(0.5748354197+0.5671592828j),(0.002541879425-4.58261311e-05j),(0.00257035275+0.0001369529491j),(0.01821679436+0.1397698161j)
(3817000000+0j),(0.6126227379+0.5284257397j),(0.002465704922-0.0002145619364j),(0.002616446931-7.967187412e-05j),(0.02724901214+0.1453562993j)
(3818000000+0j),(0.6475551724+0.4871408661j),(0.002470149426-0.0003693863109j),(0.002666763961-0.0003750247415j),(0.0371924378+0.1501119033j)
(3819000000+0j),(0.6792976856+0.4431367274j),(0.002511566039-0.0006661550724j),(0.002574450569-0.0005588597851j),(0.0479885079+0.153993909j)
(3820000000+0j),(0.7079662681+0.3965925989j),(0.002526654163-0.0007658000104j),(0.002579893917-0.0006889570504j),(0.05978785083+0.1568840592j)
(3821000000+0j),(0.7328683138+0.3485951536j),(0.002405823441-0.001028674422j),(0.002528128913-0.0009648411651j),(0.07207933813+0.1584141067j)
(3822000000+0j),(0.7545865774+0.2981071033j),(0.00241436623-0.001213890617j),(0.002551508835-0.001192636555j),(0.0849905014+0.1585815366j)
(3823000000+0j),(0.7727150321+0.2464107723j),(0.00239076768-0.00146983657j),(0.00249021803-0.001421897905j),(0.09783834219+0.1576630503j)
(3824000000+0j),(0.7864362597+0.1930690131j),(0.002294809325-0.001703302492j),(0.002387255896-0.001706117298j),(0.1111726239+0.1553544398j)
(3825000000+0j),(0.7966045141+0.137712538j),(0.00214191759-0.001887509017j),(0.002319596941-0.001868317835j),(0.124615036+0.1513845148j)
(3826000000+0j),(0.802443862+0.08180443928j),(0.002070628107-0.002117772354j),(0.002182212425-0.002101259306j),(0.1379263252+0.1461317358j)
(3827000000+0j),(0.8042191267+0.02479370213j),(0.001958268229-0.002257060958j),(0.002056044061-0.00232799747j),(0.1510100663+0.1392803459j)
(3828000000+0j),(0.8018208742-0.03307677975j),(0.001764075132-0.002570948331j),(0.001903800992-0.00252963067j),(0.1631717235+0.131177949j)
(3829000000+0j),(0.7945279479-0.09056293064j),(0.00156143296-0.002684316831j),(0.001649519079-0.002720407676j),(0.1748402566+0.1216645101j)
(3830000000+0j),(0.7823781967-0.1489805865j),(0.001304634963-0.002909833333j),(0.001477791579-0.00295410445j),(0.1852293015+0.1109922394j)
(3831000000+0j),(0.76565063-0.2062996353j),(0.001181715867-0.003021270502j),(0.00125887664-0.003013547743j),(0.1948134452+0.09915789138j)
(3832000000+0j),(0.7437443137-0.2635012096j),(0.0008654712001-0.00325184851j),(0.0009862072766-0.003200473264j),(0.2032792419+0.08647830664j)
(3833000000+0j),(0.7167413235-0.3188341474j),(0.0006443464081-0.003355655819j),(0.0007324927719-0.003342628945j),(0.210666433+0.07281370068j)
(3834000000+0j),(0.6847663522-0.3727775393j),(0.0003228496353-0.003502534237j),(0.0003925303754-0.003511446295j),(0.2167341262+0.05863956715j)
(3835000000+0j),(0.6475377083-0.4248386999j),(7.081924559e-05-0.003488038434j),(0.0001278449199-0.003505594097j),(0.2214149386+0.04375419793j)
(3836000000+0j),(0.6049104333-0.474355072j),(-0.0003009933571-0.003574362257j),(-0.0002729839762-0.003690683283j),(0.2246148735+0.02815266937j)
(3837000000+0j),(0.557354629-0.5209223645j),(-0.0006379685365-0.003706476884j),(-0.0005209264345-0.003689146601j),(0.2260595113+0.01246812477j)
(3838000000+0j),(0.5046845675-0.563608496j),(-0.0009563665953-0.003592225956j),(-0.0009192624129-0.003664310556j),(0.2259691656-0.003632297761j)
(3839000000+0j),(0.4474141598-0.6016609558j),(-0.00138642278-0.003547564382j),(-0.001179838437-0.003641951596j),(0.2243342698-0.01930932864j)
(3840000000+0j),(0.3863067329-0.6343605707j),(-0.001709648408-0.003553844523j),(-0.001553898095-0.003597954521j),(0.2210768759-0.03465644697j)
(3841000000+0j),(0.3208987415-0.6617135122j),(-0.001992201433-0.003476813668j),(-0.001961325295-0.003503812244j),(0.2163455486-0.04943928948j)
(3842000000+0j),(0.2516946495-0.683255776j),(-0.00244935439-0.003252825234j),(-0.002291506389-0.003310822416j),(0.2100801915-0.06362310321j)
(3843000000+0j),(0.1794079095-0.6982215466j),(-0.00276330323-0.003088114085j),(-0.002664899919-0.003192980308j),(0.2025643438-0.07697011667j)
(3844000000+0j),(0.1054015234-0.7056174398j),(-0.003099344671-0.002859711414j),(-0.002983266255-0.002957902383j),(0.1937800646-0.08913508584j)
(3845000000+0j),(0.02958583087-0.7055582231j),(-0.003438138403-0.002638445236j),(-0.003318363335-0.00272437348j),(0.1837590039-0.1003347278j)
(3846000000+0j),(-0.04691358656-0.697494759j),(-0.003729326883-0.002276942832j),(-0.003586337902-0.002400332829j),(0.1728021652-0.1101078159j)
(3847000000+0j),(-0.123059772-0.6812306306j),(-0.003983591218-0.001903160359j),(-0.003868241562-0.002047023503j),(0.1612134278-0.1183769764j)
(3848000000+0j),(-0.1975627989-0.6567268551j),(-0.004225965124-0.001513283933j),(-0.004125804175-0.00172253279j),(0.1491347849-0.1252573737j)
(3849000000+0j),(-0.2697843313-0.6240585048j),(-0.004427008331-0.001127149444j),(-0.004228423815-0.00137071684j),(0.1367733926-0.1306355928j)
(3850000000+0j),(-0.3382327855-0.5836221953j),(-0.00455407938-0.0006925944472j),(-0.00444155978-0.0009267454734j),(0.1241510957-0.1345041294j)
(3851000000+0j),(-0.4026532173-0.5353195637j),(-0.004652076401-0.0001642958669j),(-0.004558042157-0.0004407088563j),(0.111666739-0.1369346383j)
(3852000000+0j),(-0.4612955749-0.4805816873j),(-0.004722460173+0.0002556784893j),(-0.004610246513-1.251401318e-05j),(0.09940565377-0.1378130401j)
