Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2905349433+0.6774560383j),(-0.00244843564-6.697561912e-05j),(-0.002467418788-0.0002793130698j),(0.04461141676+0.05552789946j)
(3801000000+0j),(-0.2320682108+0.7068040693j),(-0.002372204559+0.0001586323342j),(-0.002430771943+6.343967107e-05j),(0.04083681852+0.05131531019j)
(3802000000+0j),(-0.1720101982+0.7303933184j),(-0.00239841966+0.0004301379377j),(-0.002396838041+0.0002970741771j),(0.03635406122+0.04817570057j)
(3803000000+0j),(-0.1119063273+0.7481979777j),(-0.00220789155+0.0006649867282j),(-0.00229800283+0.0005094253574j),(0.03155216947+0.04604406646j)
(3804000000+0j),(-0.05203379691+0.7605951895j),(-0.00211660401+0.0008907328011j),(-0.002254388062+0.0007425812073j),(0.02636181004+0.04508353621j)
(3805000000+0j),(0.008165616542+0.7679147547j),(-0.002058812417+0.001180102583j),(-0.002137727104+0.001009895466j),(0.02125384845+0.04522623507j)
(3806000000+0j),(0.06764458865+0.7701277369j),(-0.001851269975+0.001244031359j),(-0.002005999209+0.001214741846j),(0.01628877781+0.04666443009j)
(3807000000+0j),(0.1260061413+0.7678510389j),(-0.001660337322+0.00140807475j),(-0.001786913374+0.001467657741j),(0.01180012804+0.04931483653j)
(3808000000+0j),(0.1835877746+0.7607932855j),(-0.00149264012+0.001609831117j),(-0.001609456609+0.001495637931j),(0.007811123971+0.05276850522j)
(3809000000+0j),(0.2396982163+0.7492128503j),(-0.001396825071+0.00175091438j),(-0.001493924996+0.001682955655j),(0.004453252535+0.05724480396j)
(3810000000+0j),(0.2939691842+0.7337192433j),(-0.001144352602+0.001750446274j),(-0.001270952751+0.001824508538j),(0.00194557081+0.0625828115j)
(3811000000+0j),(0.3467558622+0.7144965961j),(-0.0009746472351+0.001934283879j),(-0.001070568222+0.001846184721j),(0.0002739138436+0.06883895926j)
(3812000000+0j),(0.3965723515+0.692084803j),(-0.000775750028+0.001975878142j),(-0.0009384194273+0.001916443347j),(-8.608266944e-05+0.07558549301j)
(3813000000+0j),(0.4453625977+0.6654425336j),(-0.0006220267387+0.002036363352j),(-0.000753854576+0.001987343188j),(0.0006467385101+0.08271246165j)
(3814000000+0j),(0.4911052883+0.6356801204j),(-0.0004136589123+0.002007809468j),(-0.0004906580434+0.002052104566j),(0.002411935246+0.08993912471j)
(3815000000+0j),(0.533934474+0.603432555j),(-0.000222383489+0.002062377986j),(-0.0002738284238+0.002060803352j),(0.005226423033+0.09735983605j)
(3816000000+0j),(0.5744459033+0.5676883418j),(-3.743514389e-05+0.002025769558j),(-0.000158468305+0.002118462697j),(0.009492776357+0.1047972229j)
(3817000000+0j),(0.6125338078+0.5286622064j),(0.0001660193666+0.002004233655j),(7.741563763e-07+0.002070373856j),(0.0151098324+0.1120180849j)
(3818000000+0j),(0.647505939+0.4873595028j),(0.000284857204+0.002002557507j),(0.0002382255479+0.002094433643j),(0.02192912064+0.1186906586j)
(3819000000+0j),(0.6792164445+0.4432482311j),(0.0005257207667+0.001903091441j),(0.0004155833449+0.001992119942j),(0.02995019406+0.1246339226j)
(3820000000+0j),(0.7078175545+0.3971116548j),(0.0005879377713+0.001859797398j),(0.0005668835365+0.001999550033j),(0.03887129202+0.1299021347j)
(3821000000+0j),(0.7328547239+0.3489850693j),(0.0007595042698+0.001805552747j),(0.0007008309476+0.001883585704j),(0.04886879399+0.1342030408j)
(3822000000+0j),(0.7545596957+0.298642489j),(0.0009265428525+0.001715066377j),(0.0008652588003+0.001775937504j),(0.05960687622+0.1373665104j)
(3823000000+0j),(0.7722812891+0.2462233314j),(0.001076646149+0.001642436371j),(0.001061575604+0.001765605062j),(0.07104707509+0.1394970526j)
(3824000000+0j),(0.7863514423+0.1930996388j),(0.001268946449+0.001572221983j),(0.001287914114+0.00167525094j),(0.08319181204+0.1403996773j)
(3825000000+0j),(0.796459794+0.138583959j),(0.001384883071+0.00144573662j),(0.001411341131+0.001568609616j),(0.09582381696+0.1398421873j)
(3826000000+0j),(0.8024731278+0.08238873535j),(0.001538166078+0.001265907777j),(0.001509698341+0.001405295101j),(0.1085232198+0.1378209273j)
(3827000000+0j),(0.8041315079+0.02553559477j),(0.001585679827+0.00122306298j),(0.001583843958+0.001324663404j),(0.1213376224+0.1345691441j)
(3828000000+0j),(0.8017101288-0.03190670221j),(0.001770001487+0.00104622147j),(0.001795691438+0.001225446584j),(0.1340343803+0.1298956859j)
(3829000000+0j),(0.7947129607-0.09059329287j),(0.001877190312+0.000895092322j),(0.001824333216+0.00100303255j),(0.1464303136+0.1239047631j)
(3830000000+0j),(0.7827058434-0.1487799326j),(0.001951934188+0.0007197722443j),(0.001959317364+0.000828350021j),(0.1583174914+0.1163852088j)
(3831000000+0j),(0.7656518221-0.2063197483j),(0.00200917176+0.0005818110076j),(0.002004208509+0.0006670868606j),(0.1695506722+0.1076822948j)
(3832000000+0j),(0.7438012362-0.2630669172j),(0.00207483978+0.0004499591887j),(0.002167610219+0.0004802921321j),(0.1801253855+0.09766232243j)
(3833000000+0j),(0.7170798779-0.3184171003j),(0.002125568688+0.0002231098624j),(0.00221117842+0.0002820580266j),(0.1900178045+0.08634232975j)
(3834000000+0j),(0.6848692298-0.3726072633j),(0.002197448397+8.680700557e-05j),(0.002239489229+7.00518649e-05j),(0.1988842189+0.07380880519j)
(3835000000+0j),(0.6476800442-0.4249384595j),(0.002240757924-8.353179146e-05j),(0.002292471705-9.801646229e-05j),(0.2061417997+0.06039337977j)
(3836000000+0j),(0.605286479-0.4742519484j),(0.002216134919-0.0004043699882j),(0.002254866995-0.0003336966329j),(0.2121232599+0.04603482659j)
(3837000000+0j),(0.5577718019-0.5206238615j),(0.002259813249-0.0006088549853j),(0.002274913015-0.0005706262891j),(0.2166589648+0.03106013057j)
(3838000000+0j),(0.505027473-0.5633334478j),(0.002152637579-0.0008679312305j),(0.002199135255-0.0007861928898j),(0.2196728885+0.01561184371j)
(3839000000+0j),(0.4480048418-0.6011410438j),(0.002139868448-0.001090691076j),(0.002172335051-0.001046691905j),(0.2212148011-0.0001645855757j)
(3840000000+0j),(0.3863945305-0.6345050296j),(0.0020205162-0.001260020654j),(0.002019689884-0.001247559558j),(0.220999524-0.01595882587j)
(3841000000+0j),(0.3210505545-0.6618075134j),(0.001956458436-0.001453333301j),(0.001951748971-0.001461582258j),(0.2192005068-0.03186339737j)
(3842000000+0j),(0.2519352138-0.68313253j),(0.001775880228-0.001685311901j),(0.00186914322-0.001661377028j),(0.215714857-0.04754378129j)
(3843000000+0j),(0.1800228059-0.6979751742j),(0.001724841306-0.001943340641j),(0.001666821656-0.001868436229j),(0.2106985748-0.06275124165j)
(3844000000+0j),(0.1055479646-0.7056836761j),(0.001460801344-0.002178782597j),(0.001483946457-0.002068661852j),(0.2040700614-0.0770478496j)
(3845000000+0j),(0.02954491042-0.7055444027j),(0.001173820579-0.002383645857j),(0.001332244487-0.002244689036j),(0.1959323734-0.09070320942j)
(3846000000+0j),(-0.0466639027-0.6976072207j),(0.001065002405-0.002474597655j),(0.001090895385-0.002418768825j),(0.1863606572-0.1029801295j)
(3847000000+0j),(-0.1225053892-0.6813225739j),(0.0006372565404-0.002608966082j),(0.0008017700166-0.002553406172j),(0.1757744402-0.1140726953j)
(3848000000+0j),(-0.1967336684-0.6571810445j),(0.0005147150368-0.002733052941j),(0.000511979335-0.00260234531j),(0.1642325968-0.1237576201j)
(3849000000+0j),(-0.2694689929-0.6243122681j),(0.0002053569333-0.002746012527j),(0.0003431140503-0.002705436433j),(0.1519263536-0.1321463556j)
(3850000000+0j),(-0.3382119834-0.5836168795j),(-0.0001880893251-0.002762249205j),(2.412553295e-05-0.002754752059j),(0.1389632076-0.1390366437j)
(3851000000+0j),(-0.4024513662-0.5355082398j),(-0.0004728873319-0.002774406224j),(-0.0002741340431-0.002763357945j),(0.1255961061-0.1442130682j)
(3852000000+0j),(-0.4612667263-0.4806536518j),(-0.0007734833634-0.002762889024j),(-0.0006373788347-0.002741036238j),(0.1118965372-0.1477982539j)
(3853000000+0j),(-0.513610363-0.419824888j),(-0.001065534074-0.00259146723j),(-0.0009196720202-0.002695993986j),(0.09818779677-0.1495524912j)
(3854000000+0j),(-0.5589891076-0.3531851257j),(-0.001393751008-0.002494561486j),(-0.001206679735-0.002555571496j),(0.08496166021-0.1495567066j)
(3855000000+0j),(-0.5967905521-0.2828287816j),(-0.001615471672-0.002327208174j),(-0.001446387032-0.002398895798j),(0.07221856713-0.1482325732j)
(3856000000+0j),(-0.6267605424-0.2083771155j),(-0.001884890255-0.002165957354j),(-0.001751790987-0.002270560013j),(0.06015323475-0.1453840099j)
(3857000000+0j),(-0.6480461955-0.1318218037j),(-0.002100266749-0.001959687099j),(-0.001982348273-0.002025395399j),(0.04891547933-0.1413637163j)
(3858000000+0j),(-0.6609534025-0.05397899037j),(-0.002279640874-0.001690811245j),(-0.002141209319-0.001840185258j),(0.03865773976-0.1362968938j)
(3859000000+0j),(-0.6654414535+0.02429378256j),(-0.002463239944-0.001451967517j),(-0.002397331642-0.001580184209j),(0.02929640189-0.1303159915j)
(3860000000+0j),(-0.6615462303+0.1014874642j),(-0.002565764822-0.001170972711j),(-0.00253375899-0.001350171748j),(0.02091608569-0.1233267529j)
(3861000000+0j),(-0.6500980258+0.1770189361j),(-0.002729830565-0.0008712113486j),(-0.002614564029-0.001025006757j),(0.01382029429-0.1154642171j)
(3862000000+0j),(-0.6312469244+0.2494127385j),(-0.002774195978-0.0005905604339j),(-0.002775636502-0.0007421607152j),(0.008162050508-0.1069525849j)
(3863000000+0j),(-0.6047763228+0.3191719426j),(-0.002769321669-0.0002714604489j),(-0.002826080192-0.0005121986615j),(0.003854048904-0.09801548659j)
(3864000000+0j),(-0.5728211403+0.384281196j),(-0.002775032306-6.069028677e-05j),(-0.002797282068-0.0001976670319j),(0.001055019558-0.08896963218j)
(3865000000+0j),(-0.5344238281+0.4457807131j),(-0.002723449143+0.0002533909574j),(-0.002786846133+0.0001547637657j),(-0.0003081598843-0.07979536039j)
(3866000000+0j),(-0.4916027486+0.5018521584j),(-0.002649505856+0.0005765876267j),(-0.002766647609+0.0004237924877j),(-0.000164180572-0.07068392559j)
(3867000000+0j),(-0.4443421066+0.5528579685j),(-0.002588493749+0.0008068486932j),(-0.002646505367+0.0007093885797j),(0.001451294054-0.06210450704j)
(3868000000+0j),(-0.3929768205+0.5982494184j),(-0.00243573403+0.001036640373j),(-0.002546597039+0.000923136482j),(0.004461183678-0.05399123745j)
(3869000000+0j),(-0.3389656544+0.6382572991j),(-0.002368276473+0.001312809181j),(-0.002467341023+0.001190327806j),(0.008691747673-0.04660687936j)
(3870000000+0j),(-0.2820802331+0.6723893978j),(-0.002182357945+0.001509130816j),(-0.002321629552+0.001426622621j),(0.01402175426-0.04008013551j)
(3871000000+0j),(-0.2235891372+0.7009457407j),(-0.002053463133+0.001677739783j),(-0.002116254997+0.001579964999j),(0.02055972256-0.03461303704j)
(3872000000+0j),(-0.163868621+0.7237939552j),(-0.001821180806+0.001910213265j),(-0.001994225895+0.001745510614j),(0.02804458141-0.03036504493j)
(3873000000+0j),(-0.1035781875+0.7411533368j),(-0.001589707215+0.002016334794j),(-0.001802604296+0.001936967601j),(0.03628407419-0.02726771084j)
(3874000000+0j),(-0.04268557951+0.7532221004j),(-0.001408796408+0.00202462147j),(-0.001599274226+0.002066756133j),(0.04523584619-0.0256624055j)
(3875000000+0j),(0.01823011599+0.7601290664j),(-0.001290275599+0.002183790551j),(-0.001362563227+0.002189239254j),(0.05468998477-0.025774421j)
(3876000000+0j),(0.07835613191+0.7617732579j),(-0.001073622494+0.002260144567j),(-0.001243746141+0.002292623976j),(0.06430114806-0.0275721991j)
(3877000000+0j),(0.1376079023+0.7584923799j),(-0.0008658324368+0.002327802591j),(-0.00110737409+0.002364792628j),(0.07363600284-0.03109693492j)
(3878000000+0j),(0.1956890821+0.7508677129j),(-0.0006441049045+0.002411123365j),(-0.0008174151299+0.002421306446j),(0.08282780647-0.03632821457j)
(3879000000+0j),(0.2525338531+0.7386102124j),(-0.0005036876537+0.002423177706j),(-0.0006155552692+0.002502643038j),(0.09123183787-0.0429109826j)
(3880000000+0j),(0.3076705039+0.7220270176j),(-0.000274760765+0.002479691524j),(-0.0004418865137+0.002551170764j),(0.09905771911-0.05121102881j)
(3881000000+0j),(0.3602971733+0.7018787484j),(-9.087116632e-05+0.002503708238j),(-0.000191075902+0.002583845053j),(0.1058694869-0.06084060946j)
(3882000000+0j),(0.4113037586+0.6774754816j),(0.000226776363+0.002549879253j),(2.394248668e-06+0.002600664506j),(0.1113552004-0.07180125134j)
(3883000000+0j),(0.4597838223+0.6495496522j),(0.0003424887836+0.002559323562j),(0.0002427806903+0.002608263167j),(0.1154676229-0.08397439781j)
(3884000000+0j),(0.5061885715+0.618129337j),(0.0005910036271+0.002520703711j),(0.0004592233745+0.002636329737j),(0.1181603372-0.09673600318j)
(3885000000+0j),(0.5491687655+0.5837780567j),(0.0008534670342+0.002486851066j),(0.0007969852886+0.002597796265j),(0.1192974225-0.1103259929j)
(3886000000+0j),(0.5896729231+0.5462570769j),(0.001056748326+0.002412293106j),(0.001049261657+0.002513522981j),(0.1188272685-0.1246424374j)
(3887000000+0j),(0.6272262335+0.5059714661j),(0.001298901043+0.002327478491j),(0.001241271268+0.002462780103j),(0.1163905561-0.1393076034j)
(3888000000+0j),(0.6614991426+0.4629538369j),(0.001558768563+0.002189409221j),(0.001487755799+0.002391170477j),(0.112190634-0.1540935735j)
(3889000000+0j),(0.6926236153+0.4173360437j),(0.00178290566+0.002083036816j),(0.001628201571+0.002236481057j),(0.1057853699-0.1686628936j)
(3890000000+0j),(0.7203034163+0.36957816j),(0.001943577896+0.001880835393j),(0.001897913287+0.002067871857j),(0.09751390666-0.1827370546j)
(3891000000+0j),(0.7441678047+0.3199180153j),(0.002084698761+0.00169594388j),(0.002163241152+0.001836433192j),(0.08743623644-0.1961368257j)
(3892000000+0j),(0.764292717+0.2681180697j),(0.002207613317+0.001581580378j),(0.002282089088+0.001708409633j),(0.07563076913-0.2085648656j)
(3893000000+0j),(0.7806564569+0.2148774782j),(0.002385873348+0.001406130032j),(0.002478789072+0.00148502877j),(0.06225733832-0.2195728358j)
(3894000000+0j),(0.7929704189+0.1602152844j),(0.002621463267+0.001104079071j),(0.002598495455+0.001253320486j),(0.04768994078-0.229387909j)
(3895000000+0j),(0.801250577+0.1043210709j),(0.002682495862+0.0008922771085j),(0.002687805332+0.001074023079j),(0.03182216734-0.237882654j)
(3896000000+0j),(0.8051260114+0.04675818796j),(0.00280995341+0.0006698313518j),(0.002810704987+0.0007926747785j),(0.01492642611-0.2448584515j)
(3897000000+0j),(0.8046110272-0.01082790513j),(0.002840002067+0.0003709001467j),(0.002985779895+0.0004860089975j),(-0.002983377781-0.2500977236j)
(3898000000+0j),(0.7994340658-0.06897509815j),(0.002887887647+4.824289499e-05j),(0.002948268782+0.0002814069449j),(-0.02180513926-0.2535661245j)
(3899000000+0j),(0.7895807028-0.1268243286j),(0.002898863982-0.0001636972156j),(0.002915261779-7.620417455e-05j),(-0.04118633643-0.2549112126j)
(3900000000+0j),(0.7749720812-0.1846504408j),(0.002882468747-0.0004724194878j),(0.002935125958-0.0003357841051j),(-0.0608057715-0.2541212916j)
(3901000000+0j),(0.7552152276-0.2419539563j),(0.002765212907-0.0006891373778j),(0.002885397291-0.0006740700337j),(-0.08036003262-0.251118787j)
(3902000000+0j),(0.7306204438-0.2978185165j),(0.002718108706-0.0009611209389j),(0.002830975922-0.0008252898115j),(-0.09952609986-0.2461363367j)
(3903000000+0j),(0.7008948326-0.3525816234j),(0.002674072282-0.001182044158j),(0.002765276236-0.001066428376j),(-0.1179803014-0.2391134087j)
(3904000000+0j),(0.6662224531-0.405423635j),(0.002590440447-0.001417633495j),(0.002709751716-0.00132915657j),(-0.1355903149-0.2303572661j)
(3905000000+0j),(0.6263731718-0.4560693836j),(0.002495793859-0.001642458141j),(0.002534535248-0.001535126241j),(-0.1523093283-0.2198707536j)
(3906000000+0j),(0.5813447237-0.5036321077j),(0.002379477024-0.001883531222j),(0.002416067757-0.00179498631j),(-0.1679791957-0.2078141321j)
(3907000000+0j),(0.5317628384-0.5474810021j),(0.002169410698-0.002071946627j),(0.002267189557-0.002070625778j),(-0.182325542-0.1942752988j)
(3908000000+0j),(0.4770862162-0.5875922225j),(0.002027541166-0.002273932798j),(0.002082014456-0.002275295556j),(-0.1952441633-0.1794910046j)
(3909000000+0j),(0.4183267355-0.6228730871j),(0.001828695065-0.002594677964j),(0.001942142728-0.002512584673j),(-0.2067783177-0.1635775257j)
(3910000000+0j),(0.3554879427-0.6529329626j),(0.001621153555-0.002778676571j),(0.001756904763-0.002645825269j),(-0.2168801278-0.1467244274j)
(3911000000+0j),(0.2890160382-0.6772177937j),(0.001381040085-0.002943724161j),(0.001538474113-0.002885973547j),(-0.2252749503-0.1288236512j)
(3912000000+0j),(0.2188887745-0.6954910012j),(0.001136022736-0.003118545981j),(0.001224864507-0.00305111683j),(-0.2318241298-0.1100385049j)
(3913000000+0j),(0.1468225121-0.7067570297j),(0.0007101313095-0.003278345102j),(0.0009246109985-0.003197606886j),(-0.2363744974-0.09069567163j)
(3914000000+0j),(0.07255557925-0.7109667351j),(0.0005252060364-0.003368241712j),(0.0006377059617-0.003316683928j),(-0.2386050075-0.07103417149j)
(3915000000+0j),(-0.002991346177-0.7074229441j),(9.726477583e-05-0.003433984937j),(0.0002539056586-0.003341501113j),(-0.2387275398-0.05141029726j)
(3916000000+0j),(-0.07867383212-0.6959953074j),(-0.0001864313526-0.003382594092j),(-3.519250458e-05-0.00344428001j),(-0.2369099855-0.03215344702j)
(3917000000+0j),(-0.1533236206-0.6766467612j),(-0.0005302685895-0.003456069855j),(-0.0003243742685-0.003403769806j),(-0.2331648469-0.01350596864j)
(3918000000+0j),(-0.2265519053-0.6491373965j),(-0.0008760090568-0.003432581667j),(-0.0006804056466-0.003444124246j),(-0.2274923474+0.00444662605j)
(3919000000+0j),(-0.297044158-0.6135990087j),(-0.001230686437-0.003361405805j),(-0.001048804144-0.003359586466j),(-0.2201564163+0.02165992919j)
(3920000000+0j),(-0.36348629-0.5706294456j),(-0.001531872549-0.003197208047j),(-0.001372855506-0.003317198483j),(-0.2110967785+0.03773791079j)
(3921000000+0j),(-0.4253574312-0.5204200798j),(-0.002001716988-0.003119389759j),(-0.001733439625-0.003224545857j),(-0.2004074603+0.05285098945j)
(3922000000+0j),(-0.4820576608-0.4631271629j),(-0.00230087433-0.00290746917j),(-0.002170963679-0.002966318047j),(-0.1882411689+0.06650018578j)
(3923000000+0j),(-0.5319266319-0.4008729332j),(-0.002531107282-0.002654336859j),(-0.002426641993-0.002756003058j),(-0.1746519804+0.07857375337j)
(3924000000+0j),(-0.5749644041-0.3325651773j),(-0.002854509745-0.002460387303j),(-0.002709204331-0.00254497095j),(-0.1598687172+0.08883585311j)
(3925000000+0j),(-0.6101315022-0.2602545947j),(-0.003117302665-0.002077396493j),(-0.002954050666-0.002307682764j),(-0.1439553052+0.09702494104j)
(3926000000+0j),(-0.6372855902-0.1849002464j),(-0.003326442325-0.001790914917j),(-0.00321326335-0.00198511919j),(-0.1273887604+0.102979179j)
(3927000000+0j),(-0.6560756564-0.1074312223j),(-0.003451338736-0.001443587127j),(-0.003377617337-0.001637256471j),(-0.1104312092+0.1068546605j)
(3928000000+0j),(-0.6663147807-0.02890807215j),(-0.003592961701-0.001101782778j),(-0.003512530588-0.001270356355j),(-0.09334048629+0.108476054j)
(3929000000+0j),(-0.6681620479+0.04948861261j),(-0.003742533736-0.0007039305638j),(-0.003681781236-0.0008952874923j),(-0.07629485428+0.1076833064j)
(3930000000+0j),(-0.6612787843+0.1275589523j),(-0.003718493972-0.0003758083913j),(-0.003792310599-0.0005480628461j),(-0.0598439239+0.1044950168j)
(3931000000+0j),(-0.6467759013+0.2038508987j),(-0.003740393324+4.004676885e-05j),(-0.003834402421-0.0002610356314j),(-0.04413983598+0.09916287934j)
(3932000000+0j),(-0.6247365475+0.2763612194j),(-0.003729464719+0.0004534358741j),(-0.003819094039+0.0002396216296j),(-0.02970950305+0.09155363426j)
(3933000000+0j),(-0.5955945253+0.3459093723j),(-0.003668876598+0.0008237513248j),(-0.003763467772+0.0005630966625j),(-0.01677510142+0.08189925751j)
(3934000000+0j),(-0.5600483418+0.411163103j),(-0.003592064371+0.001185224392j),(-0.003732288256+0.0008847230929j),(-0.005709537305+0.07061785641j)
(3935000000+0j),(-0.5184152722+0.4719404045j),(-0.003477273509+0.001480822335j),(-0.003637022572+0.001265228377j),(0.003337080823+0.05790023879j)
(3936000000+0j),(-0.4723060727+0.5268932797j),(-0.003315011272+0.001850504545j),(-0.003467519302+0.001613622298j),(0.01010110416+0.0439713359j)
(3937000000+0j),(-0.4215393066+0.5766469091j),(-0.003065690864+0.002186373109j),(-0.003264177125+0.001953595551j),(0.01437653136+0.02924194255j)
