Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.5050695539+0.3459173359j),(7.435709267e-05+0.0026056387j),(-1.278205582e-05+0.002578609856j),(-0.03076391295+0.05173184153j)
(3801000000+0j),(-0.4781348407+0.3960848318j),(0.0002615603735+0.002622517757j),(0.0001787916699+0.002547404496j),(-0.03476020321+0.05437749364j)
(3802000000+0j),(-0.4467394352+0.4438872118j),(0.0004324520996+0.002573448932j),(0.0002749799169+0.002577237552j),(-0.03862602636+0.05817640876j)
(3803000000+0j),(-0.4119590223+0.4887541062j),(0.0006204411038+0.002537072403j),(0.000591339136+0.002600484062j),(-0.04208509624+0.06293591319j)
(3804000000+0j),(-0.373380065+0.5304420385j),(0.0008355064783+0.002556396415j),(0.0006612322759+0.002534018829j),(-0.04497808218+0.0686577684j)
(3805000000+0j),(-0.3305281997+0.5694428126j),(0.0009602786158+0.002522573574j),(0.0007836088771+0.002507954137j),(-0.04752217978+0.07518783669j)
(3806000000+0j),(-0.2840614021+0.604522544j),(0.001154632308+0.002436175942j),(0.0009998807218+0.002487031277j),(-0.04864710569+0.08280636135j)
(3807000000+0j),(-0.2349002659+0.6355707522j),(0.001353471191+0.002260247711j),(0.001134659979+0.002450585598j),(-0.04877590761+0.09097742881j)
(3808000000+0j),(-0.1829979569+0.6621331931j),(0.001491405535+0.002217079978j),(0.001435487997+0.002315214137j),(-0.04781555012+0.09949046745j)
(3809000000+0j),(-0.1280821562+0.6846527851j),(0.001577345654+0.002077988349j),(0.001467811177+0.002224625787j),(-0.04558648914+0.1082185274j)
(3810000000+0j),(-0.07198206335+0.7022428825j),(0.001842656173+0.001989005832j),(0.001735607395+0.002094030147j),(-0.04170556366+0.1170983111j)
(3811000000+0j),(-0.01250126585+0.7149837174j),(0.001930557308+0.001856329502j),(0.001828168752+0.002046253532j),(-0.03683447838+0.1258624489j)
(3812000000+0j),(0.04743182659+0.7226028852j),(0.002123527229+0.001783501706j),(0.002041843254+0.001943498384j),(-0.03083718009+0.1341306298j)
(3813000000+0j),(0.1082360744+0.7245977778j),(0.002224437427+0.00166997523j),(0.00215113+0.001751467586j),(-0.0237411987+0.1418329506j)
(3814000000+0j),(0.1693426073+0.7213850708j),(0.002357104095+0.001449896023j),(0.002390738809+0.001630449085j),(-0.01565013081+0.1491071263j)
(3815000000+0j),(0.2309020609+0.7122716711j),(0.002416772069+0.001319471281j),(0.002475737594+0.001533041243j),(-0.006758162752+0.1558081523j)
(3816000000+0j),(0.2916224301+0.6974024664j),(0.002596042817+0.001164189307j),(0.00264219637+0.001341616036j),(0.003414829494+0.1616193091j)
(3817000000+0j),(0.351644218+0.6763994341j),(0.002731838962+0.0009964242345j),(0.002750050277+0.001182873268j),(0.01432316098+0.1665337703j)
(3818000000+0j),(0.4093244672+0.6498587368j),(0.00277059502+0.0008047929732j),(0.002919460647+0.0009600438643j),(0.02598513104+0.1704362304j)
(3819000000+0j),(0.4650155604+0.6176503296j),(0.002882728353+0.0006028557546j),(0.002962989733+0.0007044603117j),(0.03831243142+0.1733569505j)
(3820000000+0j),(0.5176441073+0.5800728522j),(0.003018974559+0.0003666621633j),(0.003076091642+0.0004249759368j),(0.05125297606+0.1750481574j)
(3821000000+0j),(0.5668945313+0.5371700159j),(0.003091706894+0.0001124789851j),(0.003135118634+0.0001854036527j),(0.06463576853+0.1753464735j)
(3822000000+0j),(0.6115091443+0.4896667331j),(0.003068158403-0.0001469380222j),(0.003232562914-3.027161983e-05j),(0.07820354402+0.1743971282j)
(3823000000+0j),(0.6521494985+0.4371491252j),(0.003133797087-0.0003704462142j),(0.003229453461-0.0003083854972j),(0.09202355891+0.1720360198j)
(3824000000+0j),(0.6870791316+0.3812118358j),(0.003099452006-0.0006637684419j),(0.003184066387-0.000559758395j),(0.1056203097+0.1682902841j)
(3825000000+0j),(0.7166403532+0.3215830465j),(0.003057279857-0.001001670607j),(0.003208376467-0.00086110743j),(0.119025737+0.1631194548j)
(3826000000+0j),(0.7400924563+0.2594738476j),(0.003002950456-0.001175817335j),(0.003120918293-0.001158156549j),(0.1321347952+0.1563443084j)
(3827000000+0j),(0.757584095+0.1949421813j),(0.002964112908-0.001446025097j),(0.002994022332-0.00144017546j),(0.14440763+0.1486456665j)
(3828000000+0j),(0.7687770128+0.128694532j),(0.002800246701-0.001719538006j),(0.002941095037-0.001686410513j),(0.1559725851+0.1398909996j)
(3829000000+0j),(0.7732201815+0.06202198136j),(0.00272158673-0.002013930352j),(0.002809479134-0.001918978174j),(0.1667434722+0.1299508223j)
(3830000000+0j),(0.7707561255-0.004924606674j),(0.002468078397-0.002202150179j),(0.002568762749-0.002212785184j),(0.1768067628+0.1189005646j)
(3831000000+0j),(0.7619004846-0.07127351557j),(0.002294681733-0.00244780723j),(0.002440671669-0.002375488402j),(0.1857956797+0.1068348784j)
(3832000000+0j),(0.7464039922-0.1362015948j),(0.00211333367-0.002578154672j),(0.002168549923-0.002628008137j),(0.1938743442+0.09379097569j)
(3833000000+0j),(0.7246025801-0.1986397306j),(0.001884611789-0.002889827127j),(0.001952387509-0.002816591645j),(0.2002785802+0.0802415349j)
(3834000000+0j),(0.6969174147-0.258310479j),(0.001764869317-0.002978536999j),(0.001714188023-0.003034272697j),(0.205335483+0.0659347016j)
(3835000000+0j),(0.6634786129-0.3147292234j),(0.001445980393-0.003131212201j),(0.001545579638-0.003122752067j),(0.2092329562+0.05127819702j)
