Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2116775513+0.7194027852j),(0.0005141818547-0.0009462828748j),(0.0005254429416-0.0009042773745j),(-0.09238482267+0.009518071515j)
(3801000000+0j),(-0.1544925421+0.7407093654j),(0.0002860460372-0.0009307012078j),(0.0003046525235-0.0009474357939j),(-0.1020603627+0.0213532972j)
(3802000000+0j),(-0.09660766274+0.7570865711j),(0.0001967103162-0.0008802526863j),(0.000300196145-0.0009691606974j),(-0.1101185605+0.03480922273j)
(3803000000+0j),(-0.03935871273+0.7684549802j),(6.381561252e-05-0.0009181145579j),(0.0001065602191-0.001010240638j),(-0.1165152863+0.04955525701j)
(3804000000+0j),(0.01781033538+0.7752318596j),(-5.430580859e-05-0.0009818357648j),(3.186307367e-05-0.001013126457j),(-0.121007897+0.06538217781j)
(3805000000+0j),(0.07432985306+0.7770778171j),(-0.0001182220876-0.0009594436851j),(-9.890438378e-05-0.0009264895343j),(-0.1235346422+0.0820823012j)
(3806000000+0j),(0.1305132061+0.7747561627j),(-0.0003148572578-0.0009267931455j),(-0.0002339721104-0.0009976942092j),(-0.1240570471+0.09948852793j)
(3807000000+0j),(0.1848118752+0.768310966j),(-0.0003829824855-0.0009061918245j),(-0.00027559101-0.000960439851j),(-0.1218977645+0.1174416875j)
(3808000000+0j),(0.2383873165+0.7579696381j),(-0.0005216711434-0.0008252338739j),(-0.0004574997292-0.0009144431097j),(-0.1177984849+0.1352124068j)
(3809000000+0j),(0.2911198437+0.7433943734j),(-0.0005912097404-0.0007764295442j),(-0.0005441741087-0.0008348655538j),(-0.1111389026+0.1528237078j)
(3810000000+0j),(0.3407176435+0.7257035543j),(-0.000669476809-0.0006870197249j),(-0.0006623188383-0.0007022565696j),(-0.1025737673+0.1698642281j)
(3811000000+0j),(0.3889037073+0.7050783571j),(-0.0007649190375-0.000606425805j),(-0.0007662986172-0.0006503286422j),(-0.09188501537+0.1865178008j)
(3812000000+0j),(0.435821861+0.6808868914j),(-0.00081484986-0.0004996525822j),(-0.0008328965632-0.00059421279j),(-0.0790957287+0.2022319666j)
(3813000000+0j),(0.4806598127+0.6532901963j),(-0.0009114278946-0.0003884138714j),(-0.0009089836967-0.0004860527697j),(-0.06417309493+0.2166485008j)
(3814000000+0j),(0.5228549838+0.6229963948j),(-0.0009447531775-0.0003700468806j),(-0.001030583982-0.000366723747j),(-0.04760291055+0.2295604141j)
(3815000000+0j),(0.5628588796+0.5897994735j),(-0.0009714916814-0.0003100784379j),(-0.000976141193-0.0003315316571j),(-0.02903036959+0.2409118492j)
(3816000000+0j),(0.6007887721+0.5533775567j),(-0.001026618993-0.0001672053477j),(-0.0009983673226-0.0001916714828j),(-0.009102785029+0.2502996763j)
(3817000000+0j),(0.6358020306+0.5144910199j),(-0.001091138343-1.157263614e-05j),(-0.001060648821-0.0001287422929j),(0.01222620998+0.2577437418j)
(3818000000+0j),(0.6679102182+0.4732172184j),(-0.001021909527-2.007288487e-07j),(-0.001082164817-2.224043237e-05j),(0.03494955599+0.2629987449j)
(3819000000+0j),(0.6975255013+0.4289459352j),(-0.001085784403+0.0001930276048j),(-0.001109770383+0.0001517094934j),(0.05828227848+0.2656460152j)
(3820000000+0j),(0.7234485745+0.3831347314j),(-0.001110514859+0.0003082987969j),(-0.001191814896+0.0003474022378j),(0.08275206387+0.2655043758j)
(3821000000+0j),(0.7467499971+0.334584901j),(-0.001058896654+0.0003673664469j),(-0.001113092178+0.0004299264401j),(0.1069502831+0.263044856j)
(3822000000+0j),(0.7664244175+0.2842004584j),(-0.001017126371+0.0006050874945j),(-0.001049853861+0.0005947179161j),(0.1314293444+0.2574692471j)
(3823000000+0j),(0.7822703719+0.2323824641j),(-0.001011012006+0.000683676044j),(-0.00106747949+0.0006553980638j),(0.1551019549+0.2490831829j)
(3824000000+0j),(0.7947620749+0.1779996202j),(-0.0009799629916+0.0007684931625j),(-0.0009453959065+0.0008312123246j),(0.1779552549+0.2382199234j)
(3825000000+0j),(0.8027745485+0.1231617502j),(-0.0007930828142+0.0009404562879j),(-0.000976196432+0.0009549535462j),(0.1998223215+0.2247664864j)
