Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.6277647614+0.3797536783j),(0.002022799337-0.004324408248j),(0.002222033683-0.00415415829j),(0.1792154759+0.02288054421j)
(3801000000+0j),(-0.5919977427+0.4365548669j),(0.001520366757-0.00437572971j),(0.001837952062-0.004270161968j),(0.1683696061+0.006709359324j)
(3802000000+0j),(-0.5521540046+0.4894073217j),(0.001205811626-0.004539081827j),(0.001363636809-0.004421527497j),(0.155608356-0.007332582126j)
(3803000000+0j),(-0.5081399083+0.5383943308j),(0.0007016817108-0.00467415154j),(0.0009833050426-0.004547042772j),(0.1415585279-0.01948848378j)
(3804000000+0j),(-0.4602901936+0.5828638538j),(0.0002317493781-0.004687228706j),(0.0006227626582-0.004600521177j),(0.125992164-0.0290975245j)
(3805000000+0j),(-0.407705605+0.6234754294j),(-0.000108440865-0.004621616099j),(5.382485324e-05-0.004624603316j),(0.1095026955-0.03632668466j)
(3806000000+0j),(-0.3531138301+0.6588827474j),(-0.0005563594168-0.004600261338j),(-0.0002803308889-0.004635707475j),(0.09239733219-0.04097856597j)
(3807000000+0j),(-0.2953524292+0.6892474653j),(-0.0009123329073-0.004451268818j),(-0.0007308035856-0.004608397372j),(0.07494401932-0.04266196744j)
(3808000000+0j),(-0.2353938222+0.7144495015j),(-0.001402238267-0.004366377834j),(-0.001034502639-0.004447284155j),(0.05788480118-0.04182818553j)
(3809000000+0j),(-0.1735952348+0.7344585052j),(-0.001767346053-0.004181129858j),(-0.001502045314-0.004321632907j),(0.04124879465-0.03828780308j)
(3810000000+0j),(-0.1097667366+0.7488476893j),(-0.002126858104-0.003999277949j),(-0.001928880229-0.004213113338j),(0.02560692094-0.03215217543j)
(3811000000+0j),(-0.04500842094+0.7581590451j),(-0.002435535891-0.003827452194j),(-0.002303773537-0.003967526834j),(0.0112101119-0.02360099979j)
(3812000000+0j),(0.02028289996+0.7617254568j),(-0.002722737147-0.003543797182j),(-0.002607857343-0.003724942217j),(-0.001639949158-0.01289764587j)
(3813000000+0j),(0.08538281173+0.7598026038j),(-0.003045344492-0.003339082934j),(-0.00301780575-0.003504296765j),(-0.01253858395-0.0003003766952j)
(3814000000+0j),(0.1503446698+0.752107797j),(-0.003350331914-0.002979502082j),(-0.003208381124-0.003240526887j),(-0.02120160311+0.01398385628j)
(3815000000+0j),(0.2145645916+0.7385619441j),(-0.003553461051-0.002662902931j),(-0.003497995669-0.002970003523j),(-0.02762509696+0.02963539133j)
