Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2146485448+0.7200433241j),(-0.001657775021-0.002958226483j),(-0.001557231066-0.003045075806j),(-0.08050823957-0.004619788903j)
(3801000000+0j),(-0.1573198736+0.7414978704j),(-0.001795790973-0.002753411653j),(-0.001734779333-0.002872852609j),(-0.09339474142+0.006774314002j)
(3802000000+0j),(-0.1000601649+0.7577647321j),(-0.002041284693-0.002589224605j),(-0.001889951061-0.002676560776j),(-0.1045238748+0.02044123046j)
(3803000000+0j),(-0.04225413874+0.769396119j),(-0.002177922055-0.002429592889j),(-0.002128589666-0.0025374447j),(-0.113851659+0.03583283898j)
(3804000000+0j),(0.01435670443+0.7762022576j),(-0.002283730311-0.002228839323j),(-0.002196042566-0.002344090957j),(-0.1211616546+0.05274937435j)
(3805000000+0j),(0.0711722374+0.7784115034j),(-0.002419129945-0.001935071195j),(-0.00234913663-0.002202156931j),(-0.1257236898+0.07109495923j)
(3806000000+0j),(0.1262234151+0.7764236834j),(-0.002559007145-0.001801936072j),(-0.002467109589-0.001943674404j),(-0.1281108111+0.09025281517j)
(3807000000+0j),(0.1813120097+0.7700462957j),(-0.002675926778-0.001529442728j),(-0.002662553219-0.001807847177j),(-0.1277781576+0.1100396673j)
(3808000000+0j),(0.2352432013+0.7596289798j),(-0.002748775529-0.001424154616j),(-0.002759850118-0.001618902548j),(-0.1247806028+0.1300152389j)
(3809000000+0j),(0.2869381011+0.7457597637j),(-0.002826470649-0.001197941718j),(-0.002796554705-0.001369037316j),(-0.1193497553+0.1498338352j)
(3810000000+0j),(0.3373705447+0.7279884141j),(-0.002880925778-0.001028394094j),(-0.002884156303-0.001138136839j),(-0.1109441817+0.1693879213j)
(3811000000+0j),(0.3859499991+0.7071016127j),(-0.002916891128-0.0007870182162j),(-0.002996674972-0.0009173400467j),(-0.1005372852+0.1881470119j)
(3812000000+0j),(0.432259053+0.6833337219j),(-0.002924387809-0.0005638793227j),(-0.003048166633-0.0007416992448j),(-0.08775515109+0.206033292j)
(3813000000+0j),(0.476662457+0.6564672693j),(-0.002988675842-0.000385164225j),(-0.003100731643-0.0004774067784j),(-0.07251072675+0.22264994j)
(3814000000+0j),(0.5196738243+0.6258870883j),(-0.00305029517-0.0001550032466j),(-0.003096404485-0.0002764676174j),(-0.05508321524+0.2378036841j)
(3815000000+0j),(0.5598066449+0.5925860606j),(-0.003038177732+9.215036698e-05j),(-0.003151677549-2.390606278e-05j),(-0.03533537686+0.2511931628j)
(3816000000+0j),(0.5975528359+0.556788389j),(-0.003066296456+0.0002488977625j),(-0.003077874891+0.0001710248034j),(-0.01394450013+0.2624518398j)
(3817000000+0j),(0.6327124238+0.5178517116j),(-0.003063384444+0.0005109093618j),(-0.003103764029+0.000383208564j),(0.008873127401+0.2712480609j)
(3818000000+0j),(0.6655005217+0.4763566125j),(-0.003013386158+0.0006629658747j),(-0.003127132077+0.0005912532215j),(0.03312113881+0.2775699333j)
(3819000000+0j),(0.6950160265+0.4326387501j),(-0.00293898792+0.0008779480704j),(-0.003124202369+0.0008527034079j),(0.0582109578+0.28122421j)
(3820000000+0j),(0.7217946053+0.3862908906j),(-0.002903850283+0.001152160577j),(-0.003077897942+0.001092100632j),(0.08406410366+0.2820465739j)
(3821000000+0j),(0.7450384498+0.337961527j),(-0.002901824424+0.001340146293j),(-0.002963397419+0.001346238889j),(0.1104099676+0.2801275289j)
(3822000000+0j),(0.7648208141+0.2874070146j),(-0.002691342263+0.001504441723j),(-0.002880311105+0.001451250282j),(0.1363688707+0.2753141481j)
(3823000000+0j),(0.7809558511+0.2352940933j),(-0.00268554315+0.001790215378j),(-0.002837165026+0.001795765595j),(0.1620888859+0.2676887892j)
(3824000000+0j),(0.7933834791+0.1814275369j),(-0.002668693895+0.002014969708j),(-0.002695086645+0.002006011782j),(0.1871981323+0.2572667162j)
(3825000000+0j),(0.8019206524+0.125729415j),(-0.002410170855+0.002296800958j),(-0.002505680779+0.002254908672j),(0.2113414109+0.2439904702j)
(3826000000+0j),(0.8059927225+0.06899330489j),(-0.002287882846+0.002433649497j),(-0.002396762138+0.002494572662j),(0.234383449+0.2279168867j)
(3827000000+0j),(0.8060132265+0.01127678852j),(-0.002064839005+0.00260277302j),(-0.002233751817+0.002669746522j),(0.2552098632+0.2097924005j)
(3828000000+0j),(0.8012220263-0.04742359202j),(-0.001862614998+0.0028628211j),(-0.001989369979+0.002833991079j),(0.2742890716+0.1892921198j)
(3829000000+0j),(0.7917510271-0.1065771088j),(-0.001712422702+0.002989177359j),(-0.001778113656+0.003003592603j),(0.2914845049+0.1665068678j)
(3830000000+0j),(0.7769988179-0.1654272333j),(-0.001471949276+0.003151127603j),(-0.001502615516+0.00324850739j),(0.3060479462+0.1419165576j)
(3831000000+0j),(0.7570499182-0.2241979127j),(-0.001175632584+0.003348830855j),(-0.001191189513+0.003325952915j),(0.3179305494+0.1156284587j)
(3832000000+0j),(0.7317163348-0.2819185503j),(-0.0009692125604+0.003455021186j),(-0.001022354816+0.003488701535j),(0.3267246187+0.08859098721j)
(3833000000+0j),(0.7006174326-0.3390079891j),(-0.0006098358426+0.003611636581j),(-0.0006974829594+0.003630619962j),(0.3325748146+0.06039746538j)
(3834000000+0j),(0.6641059518-0.3934462116j),(-0.0004406324588+0.003736891085j),(-0.0003911173553+0.003666815581j),(0.3352413476+0.03188591935j)
(3835000000+0j),(0.6218675971-0.4457231351j),(-6.091901378e-05+0.003689327277j),(-8.563145093e-05+0.003743133508j),(0.3347643018+0.003172507137j)
(3836000000+0j),(0.5738399029-0.494932222j),(0.0002640595485+0.003787386231j),(0.0001941523078+0.003800496459j),(0.3309533894-0.02479240428j)
(3837000000+0j),(0.52045995-0.5401876457j),(0.0006281059468+0.003778387327j),(0.0006472402602+0.003806111403j),(0.324208647-0.05246908423j)
