Frequency,S33,S32,S23,S22
(3823000000+0j),(0.6518037915+0.4376585175j),(0.003020573873-0.0004057419137j),(0.003200172679-0.0003165006638j),(0.09476193786+0.1753193772j)
(3824000000+0j),(0.6868272424+0.3816192578j),(0.003057594178-0.0006181135541j),(0.00324238441-0.0005337757757j),(0.1086897552+0.1714457794j)
(3825000000+0j),(0.7164520621+0.3220765163j),(0.003047796432-0.0008804086829j),(0.00319136749-0.00085829827j),(0.1224697381+0.1661822385j)
(3826000000+0j),(0.7398803234+0.2595901211j),(0.002997139236-0.001145420014j),(0.003116326174-0.001181297819j),(0.1358059645+0.159426063j)
(3827000000+0j),(0.7575811744+0.194717431j),(0.002892767079-0.001414269092j),(0.003037089016-0.001505481894j),(0.1485109627+0.1516311889j)
(3828000000+0j),(0.7683935165+0.1289137513j),(0.002748897066-0.001681630383j),(0.002955013188-0.001715581981j),(0.1605634242+0.1425499095j)
(3829000000+0j),(0.7724842429+0.06188979105j),(0.002693318063-0.002016751328j),(0.002807646058-0.001916221809j),(0.1716915816+0.13229611j)
(3830000000+0j),(0.7699074745-0.005190410556j),(0.002505597891-0.002230836777j),(0.002559722401-0.002173343906j),(0.1818270981+0.1210958031j)
(3831000000+0j),(0.760902524-0.07116726858j),(0.002300091321-0.002406226238j),(0.002374029486-0.002438021125j),(0.1911129802+0.1089934486j)
(3832000000+0j),(0.7452042103-0.1354263479j),(0.002088506008-0.002601663582j),(0.002249703743-0.002640812891j),(0.1993079633+0.09577286487j)
(3833000000+0j),(0.7230942249-0.1985661514j),(0.001902168151-0.002792307641j),(0.001917487825-0.002779161325j),(0.2061197311+0.08170940779j)
(3834000000+0j),(0.6951249838-0.2583295335j),(0.001699406537-0.002968889195j),(0.001717378385-0.003001441481j),(0.2116165012+0.06686415985j)
(3835000000+0j),(0.6615414619-0.315060675j),(0.00142268429-0.003088912228j),(0.001435679267-0.003165752394j),(0.215577215+0.05193289848j)
(3836000000+0j),(0.6223141551-0.3681902944j),(0.001153455814-0.003260370111j),(0.001168269315-0.003214910394j),(0.2182040215+0.03647022721j)
(3837000000+0j),(0.5789008141-0.416299729j),(0.0008603166207-0.003288856009j),(0.0009584775544-0.003387330333j),(0.2193214297+0.02085252464j)
(3838000000+0j),(0.5314730406-0.4598269886j),(0.0005505749141-0.003345376113j),(0.0006314373459-0.003416598542j),(0.218888551+0.005208130557j)
(3839000000+0j),(0.4804422557-0.4977238888j),(0.0003157506289-0.00338577386j),(0.0003279990051-0.003400574671j),(0.2166374773-0.01051166281j)
(3840000000+0j),(0.4263196886-0.5306472523j),(-3.868743443e-05-0.003415250219j),(9.43913692e-05-0.003462513676j),(0.212746039-0.02565355752j)
(3841000000+0j),(0.3697190583-0.5581854442j),(-0.000234679319-0.003400773741j),(-0.0001642631396-0.003461413551j),(0.2071942389-0.03997775574j)
(3842000000+0j),(0.3116614819-0.5799580455j),(-0.0005349974381-0.003412812017j),(-0.0004646301095-0.003423521761j),(0.2005081177-0.05335572916j)
(3843000000+0j),(0.2519468963-0.5960888081j),(-0.0007800408057-0.003350144019j),(-0.0007052611909-0.003370256862j),(0.1926813126-0.06578519794j)
(3844000000+0j),(0.191818133-0.6069293527j),(-0.001019115443-0.003398567438j),(-0.0009808583418-0.003362214193j),(0.1836940497-0.07733464764j)
(3845000000+0j),(0.1316628605-0.6118345057j),(-0.001402228954-0.003300328972j),(-0.001249690889-0.003216021229j),(0.1736064106-0.08742163448j)
(3846000000+0j),(0.07191038132-0.6112411488j),(-0.001640588162-0.003178885672j),(-0.001537265838-0.003195736557j),(0.1627849042-0.09643136057j)
(3847000000+0j),(0.01268683281-0.6053109719j),(-0.001977156848-0.003073732834j),(-0.001797768637-0.002998861484j),(0.151149407-0.1039165789j)
(3848000000+0j),(-0.04481995106-0.5943889364j),(-0.002150641754-0.002879927866j),(-0.002016332233-0.002946643624j),(0.1391453892-0.1098422566j)
(3849000000+0j),(-0.1008447856-0.5784401169j),(-0.002373209922-0.002792106709j),(-0.002317835577-0.002750826767j),(0.126678139-0.1142574763j)
(3850000000+0j),(-0.1541708708-0.5582132773j),(-0.002674146788-0.00256244815j),(-0.002531797625-0.002612049226j),(0.1141152605-0.116870262j)
(3851000000+0j),(-0.2055234462-0.5333929065j),(-0.002893148689-0.002333995653j),(-0.00278411014-0.00236103218j),(0.1017462462-0.117813211j)
(3852000000+0j),(-0.2540629506-0.504519822j),(-0.003097306006-0.002029275754j),(-0.002959181322-0.002124095568j),(0.09007501602-0.117178685j)
(3853000000+0j),(-0.2995165586-0.4721598923j),(-0.003272381146-0.001808073139j),(-0.003178883577-0.001904570963j),(0.07900927961-0.1152599366j)
(3854000000+0j),(-0.3418343067-0.4362043772j),(-0.003454564139-0.001486558001j),(-0.003313164692-0.001601664699j),(0.06876049191-0.1121574356j)
(3855000000+0j),(-0.3806833923-0.3972803561j),(-0.003559049219-0.001217972022j),(-0.003469263902-0.001297138631j),(0.0592857115-0.1079388315j)
(3856000000+0j),(-0.4159171879-0.3554390955j),(-0.003620527219-0.0009489866206j),(-0.003514202777-0.001002905308j),(0.05081091821-0.1028333262j)
(3857000000+0j),(-0.4474054277-0.3109820958j),(-0.003707812866-0.0006427863846j),(-0.003601795062-0.0007860222249j),(0.04327348247-0.09666845599j)
(3858000000+0j),(-0.4751345813-0.2642757798j),(-0.003746913513-0.0003576064773j),(-0.003657511435-0.0004482659278j),(0.0369450897-0.08978083188j)
(3859000000+0j),(-0.4987690449-0.215884693j),(-0.003771136515-8.349381096e-05j),(-0.003767484799-0.0002213846019j),(0.03215928376-0.08219491956j)
(3860000000+0j),(-0.5183820128-0.1655797122j),(-0.003757756669+0.0003115743748j),(-0.003749721916+9.966730431e-05j),(0.02880175039-0.07449272694j)
(3861000000+0j),(-0.5338335633-0.1144903218j),(-0.003808509791+0.0004967412679j),(-0.003782911459+0.000405380124j),(0.02666681074-0.06675209798j)
(3862000000+0j),(-0.5450969934-0.0622266575j),(-0.003766385373+0.0009141715127j),(-0.003768582363+0.0006953740958j),(0.02575125918-0.05895220571j)
(3863000000+0j),(-0.5519939065-0.009467241119j),(-0.003680385184+0.001184105058j),(-0.003696526866+0.001070263213j),(0.02626606263-0.05132892533j)
(3864000000+0j),(-0.5545961261+0.04409528252j),(-0.003613918321+0.001566667692j),(-0.003581459401+0.001346228295j),(0.02777251415-0.04390417886j)
(3865000000+0j),(-0.5531491637+0.09754650005j),(-0.003581662197+0.001803226187j),(-0.003656296292+0.001596786082j),(0.03063500673-0.03680704872j)
(3866000000+0j),(-0.5473189354+0.1503125815j),(-0.003371549072+0.002190307016j),(-0.003451201366+0.001979755703j),(0.03476695716-0.03028439208j)
(3867000000+0j),(-0.5370948315+0.2032122407j),(-0.003165481612+0.002395905321j),(-0.003310797038+0.002192738233j),(0.04000378773-0.02436763577j)
(3868000000+0j),(-0.5225720406+0.2548900811j),(-0.003020799952+0.002724752063j),(-0.003134263447+0.002573415637j),(0.04640227556-0.01952635988j)
(3869000000+0j),(-0.5038360953+0.3057025168j),(-0.00274922722+0.002939280355j),(-0.002963956911+0.002826801036j),(0.05382036418-0.01580318022j)
(3870000000+0j),(-0.4808919728+0.3548461695j),(-0.002543854294+0.003217563266j),(-0.002640144667+0.003063416108j),(0.06206237525-0.01336141327j)
(3871000000+0j),(-0.454130888+0.4021098204j),(-0.002270344645+0.003410317702j),(-0.002428858075+0.003325493308j),(0.07077924162-0.01224262946j)
(3872000000+0j),(-0.4233620763+0.4473572632j),(-0.001963157207+0.003584839404j),(-0.002149445005+0.003457389306j),(0.07994850725-0.01256945197j)
(3873000000+0j),(-0.3886840343+0.4900905238j),(-0.001752460725+0.003810211783j),(-0.00192282279+0.003715854604j),(0.08936983347-0.01443200281j)
(3874000000+0j),(-0.3502135277+0.5303342328j),(-0.001366991433+0.003973322921j),(-0.001576964627+0.003886386752j),(0.09870240092-0.01767839765j)
(3875000000+0j),(-0.3080608249+0.5673217536j),(-0.001146737835+0.004042208195j),(-0.001334045082+0.004058411811j),(0.1081059873-0.02242556532j)
(3876000000+0j),(-0.2627761662+0.6009783555j),(-0.0007138453075+0.004129634704j),(-0.0009070811211+0.004168879706j),(0.1170486584-0.02875875903j)
(3877000000+0j),(-0.2142469287+0.6310054432j),(-0.0003586142266+0.004235847853j),(-0.0005907803425+0.004242614843j),(0.1254638433-0.03656258994j)
(3878000000+0j),(-0.1623538435+0.6568306587j),(-1.283337497e-05+0.004205082078j),(-0.000235274274+0.004317162093j),(0.1332931519-0.04577019233j)
(3879000000+0j),(-0.1081565171+0.6785431162j),(0.0003275531635+0.004216221161j),(0.0001256302348+0.004333547316j),(0.1400939673-0.05644320943j)
(3880000000+0j),(-0.05178783461+0.6952586514j),(0.0007177721127+0.00421538949j),(0.0004525301338+0.004316465929j),(0.1456559449-0.06855263731j)
(3881000000+0j),(0.006561775226+0.7072602311j),(0.001037830836+0.004230957944j),(0.0008879991947+0.004300171975j),(0.1496880502-0.08151360905j)
(3882000000+0j),(0.06598860025+0.713868937j),(0.001385661308+0.004084449727j),(0.001202047919+0.004274799488j),(0.1522894949-0.09517515095j)
(3883000000+0j),(0.1268775016+0.7152431575j),(0.001694851206+0.004080004059j),(0.001553151291+0.00418352522j),(0.1535373777-0.1094241147j)
(3884000000+0j),(0.1881708056+0.7110331398j),(0.002049714793+0.003926316276j),(0.001921940711+0.004128865898j),(0.1533442885-0.1243926126j)
(3885000000+0j),(0.2492269874+0.7010663745j),(0.002402020153+0.003769241972j),(0.002365873195+0.004006883595j),(0.1514540613-0.1398023462j)
(3886000000+0j),(0.3100294769+0.6849581381j),(0.002755508758+0.003643953474j),(0.002645812696+0.003834227799j),(0.1478561163-0.1553573619j)
(3887000000+0j),(0.3696328104+0.6632111031j),(0.003103062045+0.003419761313j),(0.003061028663+0.003594392445j),(0.1423422843-0.1711287936j)
(3888000000+0j),(0.427365005+0.6354435983j),(0.003395835636+0.003177945269j),(0.003465415444+0.003431782359j),(0.1350604147-0.1866322859j)
(3889000000+0j),(0.4828649759+0.6019812685j),(0.00365736126+0.002942796098j),(0.003721685149+0.003031245433j),(0.1256003082-0.2018783167j)
(3890000000+0j),(0.5350680351+0.5629180372j),(0.004031073768+0.002587158233j),(0.004038909916+0.002774901688j),(0.1143259257-0.2161584259j)
(3891000000+0j),(0.5834766626+0.5188915239j),(0.004293103702+0.002304068534j),(0.004312310368+0.002457289957j),(0.1012500152-0.229466705j)
(3892000000+0j),(0.6279442906+0.4694391303j),(0.004564214032+0.00193587353j),(0.004662625492+0.00208993745j),(0.08660459518-0.2416012714j)
(3893000000+0j),(0.6673009992+0.4156668418j),(0.004751140717+0.001521746046j),(0.004775175359+0.001663220581j),(0.07028615475-0.2522296511j)
(3894000000+0j),(0.7009732127+0.3583549984j),(0.004898983054+0.001044872566j),(0.005002372898+0.001188919996j),(0.05305594951-0.2610779437j)
(3895000000+0j),(0.7292657495+0.2973061899j),(0.005006567575+0.0005785251851j),(0.00520812301+0.0007205908187j),(0.03460159525-0.2684491966j)
(3896000000+0j),(0.7513038516+0.233288806j),(0.00508659333+0.0001547545107j),(0.005228915252+0.000247886288j),(0.01523941476-0.2738793154j)
(3897000000+0j),(0.7665187716+0.1681028371j),(0.005102223251-0.0004272036895j),(0.005142832641-0.0001785744244j),(-0.004877736792-0.2774020911j)
(3898000000+0j),(0.7753306627+0.1004553182j),(0.005070225336-0.0008679597522j),(0.005170673132-0.0007756933919j),(-0.02561594173-0.2786753724j)
(3899000000+0j),(0.7771359086+0.0324992665j),(0.004989580251-0.00135215011j),(0.005120194051-0.001190812094j),(-0.0462564826-0.2778640797j)
(3900000000+0j),(0.7718546987-0.03495908838j),(0.004854808096-0.00184145919j),(0.004956664983-0.001776927384j),(-0.06670321524-0.2748827818j)
(3901000000+0j),(0.7600278258-0.1019352521j),(0.004731548484-0.002183004282j),(0.004824039526-0.002162642078j),(-0.08702549338-0.2696607763j)
(3902000000+0j),(0.7414220572-0.1668331999j),(0.004443899728-0.00262822886j),(0.00457695825-0.002608043607j),(-0.1061897352-0.262697572j)
(3903000000+0j),(0.7165661454-0.2292811645j),(0.004218716174-0.00314148725j),(0.004339798354-0.003060966963j),(-0.1248287559-0.2539869025j)
(3904000000+0j),(0.6854711771-0.2883376857j),(0.003897181479-0.003490368836j),(0.004007093608-0.003445300041j),(-0.1426957101-0.2435403794j)
(3905000000+0j),(0.6489467025-0.3435594572j),(0.00361818145-0.003835690441j),(0.003718971275-0.003696489381j),(-0.1593021303-0.2314545456j)
(3906000000+0j),(0.6074243188-0.3949355003j),(0.003198405728-0.004123250954j),(0.003298183205-0.004098477773j),(-0.1748896539-0.2176616196j)
(3907000000+0j),(0.5617114305-0.4411920362j),(0.002859415254-0.00440440746j),(0.002971691778-0.004289932083j),(-0.1889144033-0.2025518035j)
(3908000000+0j),(0.5113627911-0.4829516409j),(0.002378615085-0.004626912531j),(0.002517155372-0.004647012334j),(-0.201362893-0.1856941425j)
(3909000000+0j),(0.4581983984-0.5188729652j),(0.001958350884-0.004785868805j),(0.002153156791-0.004766864702j),(-0.2119675875-0.167812099j)
(3910000000+0j),(0.401955694-0.5494368661j),(0.001519592013-0.004965468775j),(0.001742401859-0.004989677574j),(-0.2206247151-0.1491882643j)
(3911000000+0j),(0.3438684344-0.57416971j),(0.001129560522-0.00508887507j),(0.00117867277-0.005040233023j),(-0.2272633165-0.129794904j)
(3912000000+0j),(0.2841357589-0.5930321277j),(0.0006937893922-0.005141186528j),(0.0007883941289-0.005092337728j),(-0.2317601591-0.1097652711j)
(3913000000+0j),(0.2237449586-0.606102585j),(0.0002832252649-0.00517369993j),(0.000323146669-0.005153689068j),(-0.2339331806-0.0897792487j)
(3914000000+0j),(0.1631171554-0.6134068138j),(-0.0002860935056-0.00518224109j),(-0.0001072559899-0.005153927952j),(-0.2338976562-0.06982574665j)
(3915000000+0j),(0.1025333554-0.615145592j),(-0.000711832894-0.005120065995j),(-0.0005828212597-0.005099133588j),(-0.2318533957-0.05038165016j)
(3916000000+0j),(0.04248010367-0.6113060446j),(-0.001089003053-0.004959198646j),(-0.0009657411138-0.004946732428j),(-0.2277701795-0.03148522916j)
(3917000000+0j),(-0.01580149122-0.6021765035j),(-0.001511589042-0.004894711543j),(-0.001355913468-0.00487982342j),(-0.2216838896-0.01331620348j)
(3918000000+0j),(-0.072652556-0.5881268806j),(-0.001905775629-0.004670904949j),(-0.0016388105-0.004753563553j),(-0.2135645747+0.003753426164j)
(3919000000+0j),(-0.1277378798-0.5692225765j),(-0.002235595137-0.004525202792j),(-0.002113430761-0.004609164316j),(-0.2036314309+0.01956727411j)
(3920000000+0j),(-0.1801500022-0.5458929223j),(-0.002612228505-0.004346160218j),(-0.0024418924-0.004391841125j),(-0.1920735091+0.03370211914j)
(3921000000+0j),(-0.2299299091-0.5182322483j),(-0.003070817562-0.004112098366j),(-0.002866700292-0.004219380673j),(-0.179332301+0.04607209336j)
(3922000000+0j),(-0.2766791284-0.4867642477j),(-0.003361328971-0.003917276394j),(-0.003272147849-0.004000421613j),(-0.1655236334+0.05645100227j)
(3923000000+0j),(-0.3203329444-0.4517191851j),(-0.003749102354-0.003527268069j),(-0.003573149443-0.003711508587j),(-0.1506873369+0.06499222133j)
(3924000000+0j),(-0.3607351184-0.4134584382j),(-0.003971644677-0.003239877056j),(-0.00383406342-0.003355370136j),(-0.1352289319+0.07150423303j)
(3925000000+0j),(-0.3971297145-0.3723462237j),(-0.004258900415-0.002834681887j),(-0.004168779589-0.003059631912j),(-0.1194686368+0.07561330421j)
(3926000000+0j),(-0.4300014079-0.3286158946j),(-0.004469774663-0.002453850349j),(-0.004347691312-0.002788258716j),(-0.1038179323+0.07768084195j)
(3927000000+0j),(-0.4590721428-0.2822634523j),(-0.004663918633-0.002113005146j),(-0.004666164983-0.002303546295j),(-0.08824640512+0.07751592287j)
(3928000000+0j),(-0.483827889-0.2341085357j),(-0.004891929682-0.00175575004j),(-0.004735973664-0.001952813007j),(-0.0732011348+0.07532188704j)
(3929000000+0j),(-0.504657805-0.1845197307j),(-0.004981223028-0.001288373373j),(-0.004912603647-0.001501284773j),(-0.0590845421+0.07122955885j)
(3930000000+0j),(-0.5212320089-0.1333714924j),(-0.005060117692-0.0008900658577j),(-0.005009669345-0.00112050504j),(-0.04568647966+0.0651778712j)
(3931000000+0j),(-0.5335602164-0.08113997972j),(-0.005174693651-0.0005172078381j),(-0.005052370485-0.0007595287752j),(-0.03366335481+0.05729346629j)
(3932000000+0j),(-0.541629374-0.02823411023j),(-0.005165011622-0.0001333124383j),(-0.005083812866-0.000312944816j),(-0.02318234742+0.04771645787j)
(3933000000+0j),(-0.5453776121+0.02486785358j),(-0.005170355551+0.0002991456422j),(-0.005180030596+0.0001816686272j),(-0.01432938036+0.03692803761j)
(3934000000+0j),(-0.5447152257+0.07848098074j),(-0.005105477292+0.0007563715917j),(-0.005126743112+0.0005853214534j),(-0.007489382755+0.02497168871j)
(3935000000+0j),(-0.539860487+0.1314468574j),(-0.005023360252+0.001182847307j),(-0.005034075119+0.001013724366j),(-0.00264413259+0.01218821565j)
(3936000000+0j),(-0.5305178761+0.1845067829j),(-0.004896361381+0.001573011978j),(-0.004990752786+0.001283335849j),(0.0001970109297-0.001290601926j)
(3937000000+0j),(-0.5169330239+0.2365648105j),(-0.004847630858+0.002007105388j),(-0.004861936904+0.001731821569j),(0.0007391875261-0.01509547312j)
(3938000000+0j),(-0.4988323152+0.2876661457j),(-0.004650986288+0.002332981909j),(-0.004786462057+0.002252019476j),(-0.0009804426227-0.02895661272j)
(3939000000+0j),(-0.4772720039+0.3370727971j),(-0.004489949439+0.002678098856j),(-0.00465584686+0.002481809817j),(-0.004986636341-0.04240184805j)
(3940000000+0j),(-0.4511008263+0.3848420548j),(-0.004319664557+0.003069390776j),(-0.004399924073+0.002890693257j),(-0.01118391007-0.05518266983j)
(3941000000+0j),(-0.4213033617+0.4302445287j),(-0.004124247003+0.00347765442j),(-0.004265747964+0.003229433671j),(-0.01934859343-0.06695753323j)
(3942000000+0j),(-0.3875509501+0.4736477764j),(-0.003854326904+0.003769963281j),(-0.004081895575+0.003707887372j),(-0.02938640304-0.07769142515j)
(3943000000+0j),(-0.349843502+0.5142085257j),(-0.003544128733+0.004188276362j),(-0.003802024992+0.004073478281j),(-0.04129276797-0.08689877353j)
(3944000000+0j),(-0.3084439635+0.5519594165j),(-0.00319990539+0.004510986619j),(-0.003411433659+0.004376380704j),(-0.05466388911-0.09435319659j)
(3945000000+0j),(-0.2635052502+0.5864437031j),(-0.002902108477+0.004808824044j),(-0.003064198885+0.004683215637j),(-0.06939893961-0.09989801104j)
(3946000000+0j),(-0.2153095305+0.616953573j),(-0.002494799206+0.005061828997j),(-0.002647608984+0.00496924296j),(-0.08502803743-0.1034397045j)
(3947000000+0j),(-0.1647842377+0.6434319575j),(-0.002053156728+0.005298671778j),(-0.00227508531+0.005247259978j),(-0.101408422-0.104925889j)
(3948000000+0j),(-0.1115156189+0.6657697195j),(-0.001561380224+0.005465161521j),(-0.001806481858+0.005529405549j),(-0.1184128672-0.1041439043j)
(3949000000+0j),(-0.05595947057+0.6833268244j),(-0.001096632564+0.00575477723j),(-0.001361821545+0.005675064865j),(-0.1356670558-0.1010067384j)
(3950000000+0j),(0.001634303713+0.6960823346j),(-0.0006146699307+0.005808594171j),(-0.000903895183+0.00579828769j),(-0.1528206915-0.09547494535j)
(3951000000+0j),(0.0604663603+0.7036749385j),(-0.0001860711491+0.005939575378j),(-0.000397623051+0.005960055161j),(-0.1694386452-0.08756814473j)
(3952000000+0j),(0.121008575+0.7057498859j),(0.0003076309513+0.005975276232j),(0.0001103914838+0.005984727293j),(-0.1852127612-0.07745192525j)
(3953000000+0j),(0.1821431518+0.7026464842j),(0.000815833977+0.005949890241j),(0.0006401070859+0.006059039384j),(-0.200016737-0.06534303963j)
(3954000000+0j),(0.2427726388+0.6934377352j),(0.001348612597+0.005953466054j),(0.001236742362+0.005978384521j),(-0.2135692537-0.05114704911j)
(3955000000+0j),(0.3030160069+0.6788436196j),(0.001950733247+0.005824787077j),(0.001788219903+0.005965418182j),(-0.2258012742-0.03566672633j)
(3956000000+0j),(0.3620039523+0.6585389536j),(0.002543903189+0.005723802838j),(0.002353127114+0.005796271842j),(-0.2364092469-0.01815206457j)
(3957000000+0j),(0.4196243882+0.6322420566j),(0.003034312045+0.005552820396j),(0.002910227282+0.005669981707j),(-0.2452789843+0.0005177118297j)
(3958000000+0j),(0.4747385383+0.6004561015j),(0.003608123865+0.005335744936j),(0.003430466866+0.005391459912j),(-0.2523516417+0.02063618203j)
(3959000000+0j),(0.5274866223+0.5629178687j),(0.004051553551+0.005044394638j),(0.003952031024+0.005086135585j),(-0.2573590577+0.04181361739j)
(3960000000+0j),(0.5762283802+0.5200516627j),(0.004493551794+0.004665262531j),(0.004489921965+0.004741063807j),(-0.2600812316+0.0640477661j)
(3961000000+0j),(0.6205319762+0.4724915484j),(0.00501203537+0.00423680665j),(0.004902494606+0.004442765377j),(-0.2604475319+0.0867621565j)
(3962000000+0j),(0.6605567336+0.4202848477j),(0.005426555406+0.003843880957j),(0.005345697049+0.00395987602j),(-0.2582104504+0.1099827251j)
(3963000000+0j),(0.6952732205+0.3641059197j),(0.005848297384+0.003268934088j),(0.005824364256+0.003429556265j),(-0.2533065677+0.1332849148j)
(3964000000+0j),(0.7244682312+0.3044885874j),(0.006164895836+0.002768799197j),(0.006037519779+0.002901578555j),(-0.2460165769+0.1559688615j)
(3965000000+0j),(0.7469810247+0.2423564721j),(0.006442991551+0.002237794921j),(0.006290355232+0.002402041806j),(-0.2360736281+0.1782143989j)
(3966000000+0j),(0.7636210322+0.1778586496j),(0.006602360401+0.001579517848j),(0.006570867263+0.001807655906j),(-0.2236321121+0.1992106855j)
(3967000000+0j),(0.7733588815+0.1123860486j),(0.006794189103+0.001036443398j),(0.006761236116+0.001128429198j),(-0.2090388089+0.2192147003j)
(3968000000+0j),(0.7767391801+0.0458343405j),(0.006841357797+0.0003730680328j),(0.006822299678+0.0005197093706j),(-0.1922820657+0.237669094j)
(3969000000+0j),(0.7732132673-0.02058988473j),(0.006910739932-0.0002852127654j),(0.006897039246-4.030972559e-05j),(-0.1734926254+0.2542284952j)
(3970000000+0j),(0.763045013-0.08671648161j),(0.00690390449-0.0009192326688j),(0.0069410461-0.000789408281j),(-0.1532991976+0.2689501984j)
(3971000000+0j),(0.7486737967-0.1514112851j),(0.006795833819-0.001531786169j),(0.00676206965-0.001361938892j),(-0.1343833208+0.283175302j)
(3972000000+0j),(0.7257165313-0.2137687586j),(0.006723267958-0.002198989503j),(0.006649325602-0.001974824117j),(-0.1110642925+0.2940436826j)
(3973000000+0j),(0.6967337132-0.2725855362j),(0.006452409551-0.002792507177j),(0.006431115791-0.002600884764j),(-0.08663229644+0.3023479015j)
(3974000000+0j),(0.6622373462-0.3284046784j),(0.006190963555-0.003444380825j),(0.006221604533-0.0031864841j),(-0.06161169335+0.3082316804j)
(3975000000+0j),(0.6225900054-0.3801675071j),(0.005906709936-0.003994584084j),(0.005894822069-0.003752902616j),(-0.03593138978+0.3114182134j)
(3976000000+0j),(0.5784729719-0.4271307752j),(0.005529741757-0.004490301013j),(0.005531160627-0.004239939619j),(-0.01011040714+0.3118656415j)
(3977000000+0j),(0.5301753879-0.4695575607j),(0.005064005498-0.005016167648j),(0.005108900368-0.004761418328j),(0.01568386704+0.3095516153j)
(3978000000+0j),(0.4785543084-0.506525667j),(0.004596212413-0.005498641636j),(0.004762689117-0.005175011698j),(0.04093393311+0.3046905713j)
(3979000000+0j),(0.4240656495-0.5381847532j),(0.004121437669-0.005861714017j),(0.004167872947-0.00564802764j),(0.06562937796+0.297035212j)
(3980000000+0j),(0.3674249649-0.5640269475j),(0.003575066803-0.006238713395j),(0.003730536206-0.006005218718j),(0.08868280798+0.2870137411j)
(3981000000+0j),(0.3087742031-0.5843757325j),(0.002930589253-0.006545424461j),(0.003064844292-0.006316425279j),(0.1108762398+0.2747654334j)
(3982000000+0j),(0.2496595234-0.5988474905j),(0.002363268752-0.00680841459j),(0.002577708336-0.006595291197j),(0.1316500306+0.2601564092j)
