Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.5173338056+0.4551531591j),(-5.822231469e-05+0.001296337228j),(-1.735445949e-05+0.001362857409j),(-0.02067756467+0.05944642715j)
(3801000000+0j),(-0.4831408858+0.5000965058j),(0.0001764598273+0.001286550309j),(4.820751201e-05+0.001373297186j),(-0.02392197028+0.06116900965j)
(3802000000+0j),(-0.4451208115+0.5421389553j),(0.0002145688341+0.001279191813j),(0.0001821108308+0.00133752008j),(-0.02710020542+0.06363888744j)
(3803000000+0j),(-0.4044139087+0.5808983685j),(0.000311294134+0.001188089256j),(0.0003021193261+0.001274500042j),(-0.02978135273+0.06713944654j)
(3804000000+0j),(-0.3609122634+0.6161817103j),(0.0004126860003+0.001126480754j),(0.0002999242861+0.001205246896j),(-0.03208233416+0.07138146451j)
(3805000000+0j),(-0.3147855699+0.647673137j),(0.0004808517115+0.00111014198j),(0.0004049854178+0.00117226271j),(-0.03378591686+0.07614926492j)
(3806000000+0j),(-0.2660813332+0.6756134838j),(0.0005298977485+0.001036751899j),(0.0004890781129+0.001089080586j),(-0.03466693684+0.08179706888j)
(3807000000+0j),(-0.215205729+0.6993254999j),(0.0006160653429+0.0009823540458j),(0.0005496900994+0.0009865203174j),(-0.0346253477+0.08780488116j)
(3808000000+0j),(-0.1627714783+0.7192462382j),(0.0006027829368+0.0008879077504j),(0.0005665945355+0.0009792463388j),(-0.03401679173+0.09387461637j)
(3809000000+0j),(-0.1081774831+0.734997007j),(0.0006986823282+0.000819406705j),(0.0006723216502+0.000843408925j),(-0.03280958906+0.1003760305j)
(3810000000+0j),(-0.05202502385+0.7459523688j),(0.0007144494448+0.0007208507159j),(0.0006674680044+0.0008698362508j),(-0.0306908004+0.1071819411j)
(3811000000+0j),(0.005103849806+0.7530764836j),(0.0007101164665+0.0006863978342j),(0.0007045043167+0.0008354179445j),(-0.0277769994+0.1143414137j)
(3812000000+0j),(0.06236862391+0.7556220237j),(0.0007751486846+0.0006541419425j),(0.0008493031492+0.0008121680003j),(-0.02387920767+0.1214825786j)
(3813000000+0j),(0.1207947731+0.7531446878j),(0.0008084651199+0.00062129664j),(0.0008411047747+0.000702284975j),(-0.01890476979+0.1287483529j)
(3814000000+0j),(0.179082036+0.7457269892j),(0.0008427468129+0.0005052959896j),(0.0008743770886+0.0006607964169j),(-0.01262259297+0.1358035079j)
(3815000000+0j),(0.2375995964+0.7334474716j),(0.0008517172537+0.000543606875j),(0.0009378085379+0.000519703899j),(-0.005619192962+0.1422597976j)
(3816000000+0j),(0.2949666381+0.7158881389j),(0.0008892452461+0.000485085824j),(0.0009219316998+0.0004901165958j),(0.002473433968+0.1482605765j)
(3817000000+0j),(0.3514804542+0.6932207647j),(0.001013688277+0.0003692942555j),(0.0009670102154+0.0005014499766j),(0.01185796317+0.1536322107j)
(3818000000+0j),(0.4059765935+0.6654582411j),(0.0009602117934+0.0002926114539j),(0.001000208198+0.0003279576777j),(0.02191878669+0.1581932624j)
(3819000000+0j),(0.4592964053+0.6324767957j),(0.001034857705+0.0002734805748j),(0.0009813740617+0.000334525248j),(0.03252313286+0.1616971388j)
(3820000000+0j),(0.5091229081+0.5949227195j),(0.001005730708+0.0001476812613j),(0.001012883615+0.0002130416542j),(0.0439986065+0.16435299j)
(3821000000+0j),(0.5568884015+0.5521600779j),(0.00101365603+7.13217305e-05j),(0.001037099981+0.0001768953953j),(0.05621246248+0.1657717808j)
(3822000000+0j),(0.6006883979+0.5039646867j),(0.001054821652-3.395519889e-05j),(0.001121746609+0.0001003817233j),(0.06858257949+0.1659738178j)
(3823000000+0j),(0.6402654648+0.4521816088j),(0.001023801276-5.448612137e-05j),(0.001053894171+6.092567128e-05j),(0.08123699576+0.165030925j)
