Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.07544918358+0.7073338829j),(-0.0004855123989-0.001488497248j),(-0.0004581596586-0.001534923096j),(-0.03653967381+0.09776110123j)
(3801000000+0j),(-0.01947188564+0.7175783763j),(-0.0006344214198-0.001425020513j),(-0.0006083164481-0.001506907982j),(-0.03548431396+0.1014923368j)
(3802000000+0j),(0.03623334691+0.722825179j),(-0.0007028316031-0.001333422028j),(-0.000704328937-0.001380308764j),(-0.03416140378+0.1055246102j)
(3803000000+0j),(0.09125898033+0.723553643j),(-0.0008270764374-0.001301762997j),(-0.0008009572048-0.001337806229j),(-0.03221949935+0.109908126j)
(3804000000+0j),(0.1453078389+0.7201017026j),(-0.0009303750703-0.001122722053j),(-0.0009362949058-0.001281244797j),(-0.02974783257+0.1145513782j)
(3805000000+0j),(0.198213309+0.7122944316j),(-0.0009746462456-0.001030206913j),(-0.0009810919873-0.001196652302j),(-0.02673254535+0.1193548578j)
(3806000000+0j),(0.2496441156+0.7007264262j),(-0.001098052016-0.001022643293j),(-0.001060034265-0.0009860419668j),(-0.0231844075+0.1242712534j)
(3807000000+0j),(0.2999598086+0.6848801739j),(-0.001053446555-0.0008721172344j),(-0.001086140983-0.0009544889326j),(-0.01866154373+0.1292287932j)
(3808000000+0j),(0.347979188+0.6657494773j),(-0.001168026472-0.0008301489288j),(-0.001214443473-0.0007987423451j),(-0.01351514924+0.1341212721j)
(3809000000+0j),(0.3939718902+0.6431965602j),(-0.001229091431-0.000609648414j),(-0.001252321061-0.0006398258847j),(-0.007772560231+0.1388368244j)
(3810000000+0j),(0.4382394254+0.6171798568j),(-0.001287452411-0.0005825093249j),(-0.001243066159-0.0005646024947j),(-0.001190534444+0.14317147j)
(3811000000+0j),(0.4804222584+0.5886816069j),(-0.001278282842-0.0004584812559j),(-0.001301808632-0.0004991607275j),(0.00588274328+0.1474278952j)
(3812000000+0j),(0.5203800797+0.5568976036j),(-0.001298207091-0.0003356013622j),(-0.00135779928-0.0003718474181j),(0.01396786701+0.1510899042j)
(3813000000+0j),(0.5571331382+0.5228306203j),(-0.001323187724-0.0002594851831j),(-0.001371162478-0.0002829269797j),(0.02251251228+0.1542329517j)
(3814000000+0j),(0.591360271+0.4858500081j),(-0.001323301462-0.0001259140408j),(-0.001367274672-0.0002032333432j),(0.03148890287+0.1566057682j)
(3815000000+0j),(0.6228091717+0.4465054908j),(-0.001379771275-4.013530997e-05j),(-0.001383538591-8.669158706e-05j),(0.04101268575+0.1582593491j)
(3816000000+0j),(0.6515594125+0.4046835979j),(-0.001264632214+6.997547462e-05j),(-0.001362074283+4.847240416e-05j),(0.05097042024+0.1590338754j)
(3817000000+0j),(0.6767697334+0.3611551579j),(-0.001317623188+9.15761193e-05j),(-0.001353801577+9.880309517e-05j),(0.06126331165+0.158914488j)
(3818000000+0j),(0.699113965+0.3149053135j),(-0.001313686837+0.0002246964141j),(-0.001332390355+0.000241109592j),(0.07169150561+0.1579462073j)
(3819000000+0j),(0.7181717753+0.2672291437j),(-0.001315593021+0.0003084317432j),(-0.001328585669+0.0003557208111j),(0.08213046938+0.1558989648j)
(3820000000+0j),(0.7329465151+0.2187550643j),(-0.001285916078+0.0003599041665j),(-0.001292139408+0.0003739791282j),(0.0926161781+0.1528932624j)
(3821000000+0j),(0.7445232868+0.1681634545j),(-0.00127616676+0.0005511491909j),(-0.001286118058+0.0004849636462j),(0.1029941589+0.1488167567j)
(3822000000+0j),(0.7524559498+0.116706525j),(-0.001183128566+0.0006283447728j),(-0.001241710503+0.0006463806494j),(0.1128345653+0.1439231207j)
(3823000000+0j),(0.7559527159+0.06401812804j),(-0.001222179504+0.000686866988j),(-0.001125109731+0.0007057471084j),(0.1223873273+0.1382734377j)
(3824000000+0j),(0.7558279634+0.01061720427j),(-0.001081065275+0.0008569104248j),(-0.001159510808+0.0008263390046j),(0.131502375+0.1317742151j)
(3825000000+0j),(0.7511387467-0.04317508118j),(-0.001071651699+0.000888802344j),(-0.001102514681+0.0009455919499j),(0.1401392072+0.1244498705j)
(3826000000+0j),(0.7423356175-0.0972219171j),(-0.0009660936194+0.0009828241309j),(-0.001029826119+0.001022566459j),(0.1481819451+0.1163758439j)
(3827000000+0j),(0.7288371921-0.1507799236j),(-0.0009321115795+0.001060104696j),(-0.0009276618948+0.001022114884j),(0.1554789394+0.1078539735j)
(3828000000+0j),(0.7112182975-0.2038200076j),(-0.0008740420453+0.001204126165j),(-0.0008605264593+0.001138329273j),(0.161958009+0.09879197062j)
(3829000000+0j),(0.6888406873-0.2557361586j),(-0.0007332162932+0.00119946443j),(-0.0007519966457+0.001251383685j),(0.1677616835+0.08927370157j)
(3830000000+0j),(0.661519289-0.3067777813j),(-0.0005933966604+0.001352196792j),(-0.0006367688184+0.00130108709j),(0.1728281528+0.07925001142j)
(3831000000+0j),(0.6295499802-0.3556821413j),(-0.0005148081109+0.001379167079j),(-0.0005534776137+0.001359716989j),(0.1770833135+0.06899470256j)
(3832000000+0j),(0.5929534435-0.4023435288j),(-0.0004690863134+0.001417688094j),(-0.0004055917962+0.001457646838j),(0.1805460751+0.05838620965j)
(3833000000+0j),(0.5515456796-0.4465413212j),(-0.0003463162866+0.00150732114j),(-0.0002767260303+0.001423599897j),(0.1830781251+0.04756752591j)
(3834000000+0j),(0.5056677461-0.4873658537j),(-0.0001786169742+0.001548318542j),(-0.0001998312655+0.001487405272j),(0.1847690791+0.03671397266j)
(3835000000+0j),(0.4557101429-0.5243850762j),(-4.794963752e-05+0.001520889462j),(-8.862885443e-05+0.001539069577j),(0.1856539547+0.02534065431j)
(3836000000+0j),(0.4015368223-0.5571432491j),(0.0001151915421+0.001549289911j),(6.679040962e-05+0.001482617692j),(0.1851828843+0.01448610263j)
(3837000000+0j),(0.343695581-0.5848496798j),(0.0002756298054+0.001554336515j),(0.0001948263816+0.001551540568j),(0.1840150803+0.003658496677j)
(3838000000+0j),(0.2822434008-0.6075539716j),(0.0003726656432+0.001549817272j),(0.0003639674978+0.001572459238j),(0.1818238795-0.007130985009j)
(3839000000+0j),(0.2181286514-0.6241536144j),(0.0004958619829+0.00156080653j),(0.0005204566987+0.001534574898j),(0.1787054092-0.0173741636j)
(3840000000+0j),(0.1517917365-0.634549887j),(0.0006777937524+0.001512766816j),(0.0006599156768+0.001521011116j),(0.1746226698-0.02727666352j)
(3841000000+0j),(0.08355848491-0.6383379942j),(0.0008371702861+0.001405388932j),(0.0007530987496+0.00149417948j),(0.1696182638-0.03646400606j)
(3842000000+0j),(0.01519125514-0.6351405024j),(0.0009850190254+0.001409559161j),(0.0009238923667+0.001419869019j),(0.1638540477-0.04501674949j)
(3843000000+0j),(-0.05366510898-0.6248008955j),(0.001131375204+0.00136251736j),(0.001064072829+0.001279779826j),(0.1574949622-0.0526848643j)
(3844000000+0j),(-0.1219070703-0.6073161845j),(0.00127370772+0.001189726638j),(0.001166669303+0.0012339924j),(0.1504566073-0.05941772679j)
(3845000000+0j),(-0.1885668337-0.5824995116j),(0.001310079242+0.001086775912j),(0.001316540525+0.001054488705j),(0.1430812329-0.06512370568j)
(3846000000+0j),(-0.2527119517-0.5502983809j),(0.00146258506+0.000915310462j),(0.001411528094+0.0009326224681j),(0.1354091465-0.06986062006j)
(3847000000+0j),(-0.3134762049-0.5112667757j),(0.001649976824+0.0007925523096j),(0.001518692705+0.0008162757149j),(0.1274432242-0.07377866751j)
(3848000000+0j),(-0.3696513474-0.4661780934j),(0.001656076754+0.0006031894009j),(0.001617981121+0.0006653833552j),(0.1195323765-0.07622480968j)
(3849000000+0j),(-0.4205999672-0.4149360856j),(0.001733443234+0.0004456442257j),(0.001645282959+0.0004419676843j),(0.1117274985-0.07762889263j)
(3850000000+0j),(-0.4658639729-0.3587047646j),(0.001777251367+0.0003044900077j),(0.001684287679+0.000317969505j),(0.1044629961-0.07814882634j)
(3851000000+0j),(-0.5049580932-0.297794997j),(0.00177279592+0.0001114525003j),(0.001718847081+0.0001788376394j),(0.09761390835-0.07770273826j)
(3852000000+0j),(-0.5371337533-0.233009357j),(0.001784745371-6.74091425e-05j),(0.00177818886+2.261079771e-06j),(0.09126599133-0.07657791261j)
(3853000000+0j),(-0.5620391369-0.1658297825j),(0.001768201822-0.0002538455883j),(0.001742106979-9.40329337e-05j),(0.08553549647-0.07471392802j)
(3854000000+0j),(-0.5795056224-0.09668098282j),(0.001778830308-0.000436964765j),(0.001677083317-0.000298929197j),(0.08053636551-0.07239341786j)
(3855000000+0j),(-0.5896037221-0.02688558473j),(0.001675690291-0.0005979282432j),(0.00169885694-0.0004632264026j),(0.07610689104-0.06956429023j)
(3856000000+0j),(-0.5922005773+0.04301754734j),(0.001686897594-0.0007782829925j),(0.001583585516-0.0006091919495j),(0.07248561084-0.06619904535j)
(3857000000+0j),(-0.587864995+0.1123747388j),(0.001456057071-0.0009316589567j),(0.001556104166-0.0007854560972j),(0.06973963231-0.06237506316j)
(3858000000+0j),(-0.5761886835+0.1797666064j),(0.001423606765-0.001000506221j),(0.001436332939-0.0009634098969j),(0.06795259565-0.0583920097j)
(3859000000+0j),(-0.5581890941+0.2451968363j),(0.001228607493-0.001222597202j),(0.00139344763-0.001110031386j),(0.06708146632-0.05445035434j)
(3860000000+0j),(-0.5339382291+0.3075366033j),(0.001090337872-0.001365298172j),(0.001223616418-0.001174202189j),(0.06711152941-0.05052785059j)
(3861000000+0j),(-0.5038837194+0.3662568726j),(0.001029454288-0.001349515049j),(0.001176592661-0.001277536852j),(0.06815993041-0.04670408224j)
(3862000000+0j),(-0.4686061144+0.4213132206j),(0.000961716345-0.001505155233j),(0.0009711260209-0.001385997981j),(0.07018585503-0.0432263049j)
(3863000000+0j),(-0.4292702079+0.4717261327j),(0.0007545268745-0.001540592639j),(0.0008066882729-0.001470034942j),(0.07302234322-0.04019466043j)
(3864000000+0j),(-0.3860209286+0.5172699135j),(0.0005735270097-0.001641562209j),(0.000689408218-0.001549237175j),(0.07671966404-0.03787616672j)
(3865000000+0j),(-0.3393121064+0.5583107295j),(0.000402603182-0.001649917453j),(0.0005416361964-0.001570898923j),(0.08109135181-0.03631405087j)
(3866000000+0j),(-0.2900116444+0.5942150516j),(0.0002737354371-0.001714483136j),(0.0003767394519-0.001611262676j),(0.08620138466-0.03554821929j)
(3867000000+0j),(-0.2386346012+0.624695769j),(0.0001555624767-0.001635359949j),(0.0002338408667-0.001646020915j),(0.09177196026-0.03586198462j)
(3868000000+0j),(-0.1855691522+0.6503614003j),(-2.931280142e-05-0.001667496283j),(2.556404252e-05-0.001635536435j),(0.09761004895-0.03716848476j)
(3869000000+0j),(-0.13087672+0.6710216321j),(-0.0001799885504-0.00154810946j),(-7.092504529e-05-0.001587272622j),(0.1036637127-0.03963686418j)
(3870000000+0j),(-0.07549405098+0.686660589j),(-0.0003158008913-0.001514683245j),(-0.0003615892492-0.001535636256j),(0.1095921025-0.04324051591j)
(3871000000+0j),(-0.01999017596+0.6973454694j),(-0.0004880849738-0.001510443981j),(-0.0004199099203-0.001513614552j),(0.1154367626-0.04799304974j)
(3872000000+0j),(0.03545984998+0.7033700047j),(-0.0005701067275-0.001391272875j),(-0.0005182740861-0.001462257933j),(0.1209444851-0.05369643035j)
(3873000000+0j),(0.09093688428+0.7045571545j),(-0.0006904643378-0.001338879811j),(-0.0006247501587-0.001375793945j),(0.1259460896-0.06058734061j)
(3874000000+0j),(0.1453857124+0.7013788303j),(-0.0007960603107-0.001338042319j),(-0.0006973618874-0.001299553202j),(0.1303934902-0.06852559951j)
(3875000000+0j),(0.1988441497+0.6937886189j),(-0.0008564915624-0.001136167208j),(-0.0008435256314-0.001184875844j),(0.1338682622-0.07732501121j)
(3876000000+0j),(0.250842303+0.6822567917j),(-0.0009487493662-0.001089855446j),(-0.0008783974918-0.001130305463j),(0.1366004348-0.08699901625j)
(3877000000+0j),(0.3014800251+0.6667267823j),(-0.0009706124547-0.0009787589079j),(-0.0009846113389-0.001046866179j),(0.1382075548-0.09730452505j)
(3878000000+0j),(0.3503385782+0.6473729727j),(-0.001108650118-0.0009414121741j),(-0.001094622654-0.0009550270042j),(0.1387325078-0.1080520686j)
(3879000000+0j),(0.3968976736+0.6245938753j),(-0.0011178524-0.000822353235j),(-0.00112711417-0.0007653858047j),(0.1381380707-0.1189991281j)
(3880000000+0j),(0.4416994452+0.5983635644j),(-0.001199034625-0.0007190576289j),(-0.001121797832-0.0007113936008j),(0.136445418-0.1304339593j)
(3881000000+0j),(0.4843111336+0.5685814501j),(-0.001235551666-0.0006399312406j),(-0.001174223959-0.0006323390407j),(0.1335918605-0.1419777172j)
(3882000000+0j),(0.5238417387+0.5361104626j),(-0.001212138566-0.0005121104186j),(-0.001283470774-0.0005379918148j),(0.1293709576-0.1536758038j)
