Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.4918982387+0.3993381524j),(-4.696693213e-05+0.001589406165j),(-0.0001101318194+0.001444624038j),(-0.01946317777+0.06026902584j)
(3801000000+0j),(-0.4637768865+0.4444329686j),(6.735376519e-05+0.001528825029j),(2.686624612e-05+0.001513949363j),(-0.02277889289+0.06214267727j)
(3802000000+0j),(-0.431352973+0.4871883648j),(0.0001572564361+0.001499783364j),(0.0001967317803+0.001458407147j),(-0.02607698366+0.06486587486j)
(3803000000+0j),(-0.396014154+0.5271275396j),(0.0002941197017+0.001421168447j),(0.0002254129504+0.001382230315j),(-0.0288151186+0.06856116726j)
(3804000000+0j),(-0.3578622639+0.564289003j),(0.0003712149046+0.001370687969j),(0.0003761546686+0.001419345965j),(-0.03103055619+0.07281204247j)
(3805000000+0j),(-0.3164807856+0.5981944863j),(0.0004826098739+0.0013362139j),(0.0004349450755+0.001290548476j),(-0.03256015107+0.07776981769j)
(3806000000+0j),(-0.2713138461+0.6293228024j),(0.0005420417292+0.0012911089j),(0.0005664986675+0.001289720996j),(-0.03346368298+0.08339413921j)
(3807000000+0j),(-0.2245257795+0.6563774348j),(0.0006047807983+0.0012425147j),(0.0006356951781+0.001203478547j),(-0.03356492519+0.08932852731j)
(3808000000+0j),(-0.1749168187+0.6797673796j),(0.0007220174884+0.001089034718j),(0.0006880902802+0.001174174948j),(-0.03293713182+0.09561995885j)
(3809000000+0j),(-0.1235269159+0.6990960405j),(0.0007836631266+0.0009938830044j),(0.0007760578301+0.001060187235j),(-0.03159801662+0.1022165627j)
(3810000000+0j),(-0.06942991167+0.7142542336j),(0.0008694495191+0.0009829500923j),(0.0008216507267+0.0009991292609j),(-0.02931893058+0.1092460451j)
(3811000000+0j),(-0.0145827923+0.7251572327j),(0.0008205665508+0.000848513504j),(0.0009101203759+0.0009451756487j),(-0.0262335483+0.1165456322j)
(3812000000+0j),(0.04208210856+0.7316776313j),(0.0009548930684+0.0008031721809j),(0.0009572551353+0.0008458166849j),(-0.02200998552+0.1239808605j)
(3813000000+0j),(0.09936131537+0.7333231957j),(0.0009820769774+0.0007159550441j),(0.001014975016+0.0007221350679j),(-0.01669317298+0.1311964799j)
(3814000000+0j),(0.1569010615+0.729958756j),(0.001052005682+0.0006435455289j),(0.001076426124+0.000714236754j),(-0.01055776328+0.1381347799j)
(3815000000+0j),(0.2148622721+0.7213596735j),(0.001119147521+0.0005250810646j),(0.001062903204+0.0006318153464j),(-0.003009863896+0.1446805104j)
(3816000000+0j),(0.2731834948+0.7074206369j),(0.001068718615+0.0005006952561j),(0.001167853014+0.0005603550235j),(0.005486805458+0.1506113305j)
(3817000000+0j),(0.3303225935+0.6881100588j),(0.001197292819+0.0004011350684j),(0.001199232996+0.0004929410643j),(0.01493758429+0.155877214j)
(3818000000+0j),(0.3862163424+0.6635041528j),(0.00120040169+0.00027008896j),(0.001195685356+0.0004119356745j),(0.02510119975+0.1602293161j)
(3819000000+0j),(0.4406538308+0.6330649154j),(0.001207436901+0.0002816428896j),(0.001189408242+0.000261318899j),(0.03590709344+0.163858044j)
(3820000000+0j),(0.4918177724+0.5979291715j),(0.00125137635+5.443927148e-05j),(0.001282114652+0.0001438820473j),(0.0478993617+0.1663776846j)
(3821000000+0j),(0.5404785872+0.5572167098j),(0.001208326314+3.334688881e-05j),(0.001247758977+8.79782383e-05j),(0.06019312888+0.1676074221j)
