Frequency,S33,S32,S23,S22
(3817000000+0j),(0.635838747+0.5145323954j),(-0.001549721463-0.0009169909172j),(-0.001554289134-0.001016860129j),(0.02692997828+0.2503417489j)
(3818000000+0j),(0.6682851315+0.4731270822j),(-0.001550911227-0.0008040174143j),(-0.001671675942-0.0008825452533j),(0.04928099364+0.2548966115j)
(3819000000+0j),(0.6973410845+0.4292868327j),(-0.001664372743-0.0007404185599j),(-0.001704416238-0.0007554970798j),(0.07258550823+0.2568973436j)
(3820000000+0j),(0.7236074805+0.3830405223j),(-0.001718349056-0.0005914290668j),(-0.001830079942-0.0006283477996j),(0.09646034241+0.2562771077j)
(3821000000+0j),(0.7469586134+0.3345640322j),(-0.001774439705-0.0005139995483j),(-0.001848873915-0.0005535386736j),(0.1204758137+0.2528676851j)
(3822000000+0j),(0.766641438+0.284158665j),(-0.001945448108-0.0003613808949j),(-0.001902902732-0.0004304014728j),(0.1442669481+0.2466705136j)
(3823000000+0j),(0.7822726369+0.2328189879j),(-0.001894416288-0.0003073672997j),(-0.001923181931-0.0002922847343j),(0.1677809805+0.2375630515j)
(3824000000+0j),(0.7946290374+0.1784682928j),(-0.001941399765-8.405226981e-05j),(-0.002014130587-0.0001642896677j),(0.189782396+0.2259238923j)
(3825000000+0j),(0.8027630448+0.1232881447j),(-0.001977871405+2.688917994e-05j),(-0.001986310817-1.931849329e-05j),(0.2109290212+0.2118662169j)
(3826000000+0j),(0.8069577813+0.06627232619j),(-0.001970351441+0.0002109712659j),(-0.002047708724+0.0001750526571j),(0.2302925289+0.1955995127j)
(3827000000+0j),(0.8069636822+0.008669358037j),(-0.002014427679+0.000316550053j),(-0.002071373397+0.0003506633802j),(0.2480700165+0.1774089515j)
(3828000000+0j),(0.802128315-0.04997023708j),(-0.002031334676+0.0004793320259j),(-0.002087401925+0.0005316773895j),(0.26361835+0.1575782021j)
(3829000000+0j),(0.7923542857-0.1087917231j),(-0.002024682239+0.0006102338084j),(-0.002142454498+0.0006414469681j),(0.2772856355+0.1361223216j)
(3830000000+0j),(0.7775344849-0.1673424486j),(-0.001972563099+0.00080206251j),(-0.001994501799+0.0008729431429j),(0.2884188592+0.1134155691j)
(3831000000+0j),(0.7575033307-0.2261474287j),(-0.001966746757+0.0009724595584j),(-0.001996607985+0.001046670834j),(0.297432214+0.08919783438j)
(3832000000+0j),(0.7322573662-0.2837597283j),(-0.001837395015+0.001213883283j),(-0.001974979183+0.001219083788j),(0.3038207889+0.06411646072j)
(3833000000+0j),(0.7011221051-0.3404496207j),(-0.001832604292+0.001388721983j),(-0.001810847665+0.001354652224j),(0.307287544+0.03858431283j)
(3834000000+0j),(0.6644263864-0.3954063223j),(-0.001669028774+0.001503915992j),(-0.001729222946+0.001485501882j),(0.3082273901+0.01285535693j)
(3835000000+0j),(0.6224758625-0.4467755999j),(-0.001645986922+0.001674436964j),(-0.001681939233+0.001649004058j),(0.3059395254-0.01237270901j)
(3836000000+0j),(0.5746064782-0.4959648343j),(-0.001578290132+0.001868629828j),(-0.001553408918+0.001867749379j),(0.301129818-0.03737784849j)
(3837000000+0j),(0.5213388801-0.5408316114j),(-0.001380278147+0.002034605015j),(-0.001473941258+0.001947490731j),(0.2937557995-0.06118181357j)
(3838000000+0j),(0.4628580213-0.581493791j),(-0.001203224529+0.002156015718j),(-0.00125368603+0.002163906116j),(0.2838721275-0.08392809042j)
(3839000000+0j),(0.3995274007-0.616751285j),(-0.001050600316+0.00229704706j),(-0.001066793106+0.002316330094j),(0.271936357-0.1053915749j)
(3840000000+0j),(0.331304878-0.6462889371j),(-0.0008137587574+0.002458326519j),(-0.0008625288028+0.002385219326j),(0.2577926815-0.1251606845j)
(3841000000+0j),(0.2593462467-0.668957937j),(-0.0006897794665+0.002600973006j),(-0.0006638455088+0.002592646284j),(0.2417884171-0.1429901243j)
(3842000000+0j),(0.1843963265-0.6841919624j),(-0.0004491798172+0.002672471106j),(-0.0004974749754+0.002634122968j),(0.2242029607-0.1586814809j)
(3843000000+0j),(0.1067221835-0.6917846652j),(-0.0002358025085+0.002676576143j),(-0.0003018525022+0.002641752595j),(0.2053666115-0.1724275368j)
(3844000000+0j),(0.02710860223-0.6910327252j),(7.46817168e-05+0.002645001514j),(-3.697228749e-05+0.00270770723j),(0.1854139268-0.1836796187j)
(3845000000+0j),(-0.05226692185-0.6815452369j),(0.0002736175084+0.002737694653j),(0.0001830877591+0.002682371764j),(0.1646428853-0.192678992j)
(3846000000+0j),(-0.131049037-0.6630858934j),(0.0005104228039+0.002782399533j),(0.0004468028201+0.002756114583j),(0.1430277377-0.1992652284j)
(3847000000+0j),(-0.2079088241-0.6357115791j),(0.0008200589218+0.002764107892j),(0.0007639738615+0.002775860019j),(0.1211874932-0.2029515527j)
(3848000000+0j),(-0.2817729115-0.5998042143j),(0.001100698602+0.002738167299j),(0.001016078168+0.002685913816j),(0.09928036481-0.2040307102j)
(3849000000+0j),(-0.351277709-0.5556028044j),(0.001398740569+0.002692149952j),(0.001252143877+0.002644173335j),(0.07799891382-0.2023129083j)
(3850000000+0j),(-0.4154924452-0.5039097214j),(0.001689866418+0.002505077049j),(0.001473371056+0.002513277577j),(0.05742106587-0.1980651238j)
(3851000000+0j),(-0.4735617638-0.4451372498j),(0.001922092633+0.002346544759j),(0.001743376954+0.002392950002j),(0.0379094258-0.191477583j)
(3852000000+0j),(-0.5244175792-0.3807198113j),(0.002121906029+0.002179781673j),(0.00203679991+0.002207239158j),(0.01978931762-0.1825912037j)
(3853000000+0j),(-0.5674592257-0.3109681716j),(0.002343309112+0.001954001375j),(0.002224687254+0.002042352455j),(0.003328798106-0.1717260671j)
(3854000000+0j),(-0.6026310325-0.237186033j),(0.002552059712+0.001785944914j),(0.002352952724+0.001895283582j),(-0.01126654167-0.1589421664j)
(3855000000+0j),(-0.6289173365-0.1613340473j),(0.002706408501+0.001527837128j),(0.002573355567+0.001615786692j),(-0.02369722538-0.1447753795j)
(3856000000+0j),(-0.6464418769-0.08364361682j),(0.002810966223+0.001291175024j),(0.002691873349+0.001410146593j),(-0.03396241367-0.1292567434j)
(3857000000+0j),(-0.6553432941-0.005510121081j),(0.002984503284+0.001010124222j),(0.002953668125+0.001146758092j),(-0.04176715016-0.1128230707j)
(3858000000+0j),(-0.6561039686+0.07209544502j),(0.003069190076+0.0006856641849j),(0.002997470088+0.0008107754402j),(-0.04719688743-0.0958352265j)
(3859000000+0j),(-0.648322463+0.148432002j),(0.003040155862+0.0004938899074j),(0.003025110113+0.0006102346233j),(-0.05012558773-0.07847305008j)
(3860000000+0j),(-0.63379848+0.2216343925j),(0.003087982303+0.0001507275156j),(0.003125385614+0.000246000709j),(-0.05045544356-0.06101319074j)
(3861000000+0j),(-0.6115625501+0.2921521328j),(0.003185963258-0.00010040099j),(0.003123813309+9.009754285e-05j),(-0.04827893898-0.04403398163j)
(3862000000+0j),(-0.583120048+0.3588640534j),(0.003055997426-0.0003587540414j),(0.003117593704-0.0002967443725j),(-0.04376766458-0.02778864504j)
(3863000000+0j),(-0.5490928292+0.4212491315j),(0.003018411342-0.0006429560017j),(0.003115733154-0.0005357241025j),(-0.03695892915-0.0123515117j)
(3864000000+0j),(-0.5101041198+0.4786589546j),(0.00297784619-0.00093021465j),(0.003047330771-0.0007607082371j),(-0.02803894319+0.00202477052j)
(3865000000+0j),(-0.466843009+0.5310563745j),(0.002880160231-0.001227059052j),(0.003014271613-0.001025411533j),(-0.01687162742+0.01484816867j)
(3866000000+0j),(-0.4197712541+0.578608335j),(0.002719945041-0.00145526533j),(0.002876061713-0.001317644026j),(-0.004115511198+0.02590019974j)
(3867000000+0j),(-0.3697143197+0.6207189436j),(0.002574890852-0.001647554338j),(0.002744536148-0.001581691322j),(0.01048836019+0.03502936706j)
(3868000000+0j),(-0.317073375+0.6575014269j),(0.002482026583-0.001966065029j),(0.002596348524-0.001762863947j),(0.02615954913+0.04201389908j)
(3869000000+0j),(-0.2620368302+0.6889675884j),(0.002348719165-0.002154983114j),(0.002460972872-0.002062758896j),(0.04305458441+0.04681096707j)
(3870000000+0j),(-0.2062620819+0.7151785346j),(0.002097583609-0.002327016555j),(0.002244770061-0.002326867776j),(0.06085642427+0.04934134329j)
(3871000000+0j),(-0.1494933516+0.7361724541j),(0.001923570991-0.002505310811j),(0.002055137185-0.002492334694j),(0.07943715155+0.04916313301j)
(3872000000+0j),(-0.0918436572+0.7520809311j),(0.001620234339-0.002686242107j),(0.001821000362-0.002662228653j),(0.09809751064+0.04638170928j)
(3873000000+0j),(-0.03431954235+0.7633682538j),(0.001414557337-0.002827616641j),(0.001516235992-0.002823857823j),(0.1168722734+0.04069133033j)
(3874000000+0j),(0.02312289923+0.7697013442j),(0.001144202659-0.002878289437j),(0.001308095874-0.002931097988j),(0.1348802894+0.03223440859j)
(3875000000+0j),(0.08057820052+0.7715200256j),(0.0008553553489-0.003009650158j),(0.001013891655-0.003092508065j),(0.1520798057+0.02116655674j)
(3876000000+0j),(0.1366841197+0.7689345429j),(0.0005589703796-0.003014463233j),(0.0007430703845-0.003147939919j),(0.1682594121+0.007313662107j)
(3877000000+0j),(0.1922080964+0.7621662224j),(0.0003773268254-0.003067569109j),(0.0004533845058-0.003095633117j),(0.182864368-0.009043793142j)
(3878000000+0j),(0.2461973131+0.7514066843j),(0.0001218474426-0.003086451208j),(0.0002766020189-0.003107340774j),(0.1953227669-0.02762226541j)
(3879000000+0j),(0.2985506952+0.7368037918j),(-0.0001273012895-0.003053436987j),(-7.970219303e-05-0.003168423427j),(0.2054111063-0.04804771085j)
(3880000000+0j),(0.3495618403+0.7184417902j),(-0.0004347174545-0.003039600793j),(-0.0003055104753-0.003088407917j),(0.213092491-0.07025433399j)
(3881000000+0j),(0.3988969326+0.6965594236j),(-0.0006101768231-0.003028583247j),(-0.0005809140857-0.003049067687j),(0.2180058211-0.09389461894j)
(3882000000+0j),(0.4459824264+0.6712034581j),(-0.0008500742842-0.002953492803j),(-0.0007722213631-0.002999342512j),(0.2199059427-0.1182027995j)
(3883000000+0j),(0.4912169278+0.6424190695j),(-0.001118537388-0.002733118599j),(-0.001017226605-0.002911013551j),(0.2188937962-0.1431650866j)
(3884000000+0j),(0.5343571901+0.6107168654j),(-0.001390832243-0.002673271578j),(-0.001299555064-0.002848437987j),(0.2148674726-0.1682649532j)
(3885000000+0j),(0.5743324757+0.5759679806j),(-0.001541151316-0.002638902282j),(-0.001499894424-0.002719308017j),(0.2077970058-0.1933761635j)
(3886000000+0j),(0.6120138168+0.5388699475j),(-0.00175317633-0.002565369708j),(-0.001690213801-0.00257923617j),(0.1978093982-0.2178317056j)
(3887000000+0j),(0.6469046474+0.498402994j),(-0.001911550062-0.002331356052j),(-0.001856152667-0.002509264043j),(0.1845316142-0.241464429j)
(3888000000+0j),(0.6789532304+0.4558095634j),(-0.002088364679-0.002244998701j),(-0.0020798482-0.002315872116j),(0.168616578-0.2638379127j)
(3889000000+0j),(0.7075027227+0.4104800905j),(-0.002227049554-0.002077219309j),(-0.002219324233-0.002161783399j),(0.1498612463-0.2845203128j)
(3890000000+0j),(0.7334875464+0.3629183105j),(-0.002424715552-0.001939008129j),(-0.002377044177-0.00201012264j),(0.1286662966-0.3031499016j)
(3891000000+0j),(0.755681932+0.3128945798j),(-0.00262125372-0.001702271053j),(-0.00254084263-0.001890330692j),(0.1051448733-0.31945358j)
(3892000000+0j),(0.7743113041+0.2613649461j),(-0.002677490935-0.001576586626j),(-0.002694663825-0.001724643284j),(0.07979524136-0.3333646942j)
(3893000000+0j),(0.789210856+0.2081373602j),(-0.002863209229-0.001394267543j),(-0.002871008357-0.001457852544j),(0.05276055634-0.3446075447j)
(3894000000+0j),(0.8000337481+0.1530466892j),(-0.003037664108-0.001210444723j),(-0.003051784355-0.001225223299j),(0.02423980087-0.35282517j)
(3895000000+0j),(0.8065693378+0.09695524619j),(-0.003140355693-0.0009688944556j),(-0.003195333527-0.001010706532j),(-0.005306156352-0.3578727809j)
(3896000000+0j),(0.8088546395+0.03936003147j),(-0.00320499111-0.000720085809j),(-0.003264050698-0.0007950509316j),(-0.03523090482-0.3597431083j)
(3897000000+0j),(0.8066980839-0.01850242762j),(-0.003378884168-0.0004893817822j),(-0.003395541105-0.0005243935739j),(-0.06511247903-0.3584274088j)
(3898000000+0j),(0.7998892069-0.07726480548j),(-0.003466779366-0.0002040021063j),(-0.003543161321-0.0002088921901j),(-0.09482988715-0.3539107882j)
(3899000000+0j),(0.7878434658-0.1365362298j),(-0.003447757103+0.0001380728208j),(-0.003538447432+8.17448672e-05j),(-0.1240888163-0.3463489035j)
(3900000000+0j),(0.77079916-0.1952971132j),(-0.003518082667+0.0004871834826j),(-0.003506327048+0.0003624791279j),(-0.1527157873-0.3354424154j)
(3901000000+0j),(0.7483156919-0.2534322936j),(-0.003541253973+0.0007079294883j),(-0.003538651858+0.0007456336753j),(-0.1800551414-0.3218632547j)
(3902000000+0j),(0.7205139399-0.3107651972j),(-0.003520500148+0.001055121771j),(-0.003556793788+0.000988783082j),(-0.2056360096-0.3053551481j)
(3903000000+0j),(0.6871520281-0.3661559066j),(-0.003466801019+0.001371298102j),(-0.003526924411+0.001278489362j),(-0.2291999608-0.2861350667j)
(3904000000+0j),(0.6483032107-0.4194705164j),(-0.003350310726+0.001751778298j),(-0.003420696827+0.001714824466j),(-0.2507777214-0.2646479901j)
(3905000000+0j),(0.6039665341-0.4700113486j),(-0.003238433739+0.002099932404j),(-0.003264626721+0.00204312196j),(-0.2698842883-0.2409349303j)
(3906000000+0j),(0.5541216731-0.5171236131j),(-0.003130471334+0.002401425969j),(-0.003122428199+0.002371595241j),(-0.2865022123-0.2152207765j)
(3907000000+0j),(0.4989369214-0.5603634435j),(-0.002878020983+0.002735802438j),(-0.002935966942+0.002623947104j),(-0.2999532223-0.1882171534j)
(3908000000+0j),(0.4391997457-0.5984982411j),(-0.002654168988+0.003007460386j),(-0.002709122375+0.002963477513j),(-0.3104350567-0.1599137058j)
(3909000000+0j),(0.3741585612-0.6313502097j),(-0.002353789983+0.003282887163j),(-0.002453139285+0.003167225048j),(-0.3176915348-0.1307468737j)
(3910000000+0j),(0.3051533103-0.658018335j),(-0.002151591936+0.003496630816j),(-0.002163672354+0.003467524657j),(-0.3218209743-0.1010922429j)
(3911000000+0j),(0.2323281765-0.6778930824j),(-0.001784098218+0.003772508819j),(-0.001835902804+0.003679793328j),(-0.3226886392-0.071971334j)
(3912000000+0j),(0.1569792926-0.6903356673j),(-0.00140856416+0.003954542801j),(-0.00152000587+0.003830687143j),(-0.3203000426-0.04244579274j)
(3913000000+0j),(0.07935332507-0.6949734585j),(-0.001066297293+0.004079402424j),(-0.001120690256+0.004071986303j),(-0.3145360649-0.01384851902j)
(3914000000+0j),(0.0007622395642-0.6912355234j),(-0.0006795537192+0.004252525046j),(-0.0007808206719+0.00422035018j),(-0.3056494296+0.01374967611j)
(3915000000+0j),(-0.07796242088-0.6786273726j),(-0.0002586292103+0.00435316423j),(-0.0004480537318+0.004265870899j),(-0.2937759459+0.03971015613j)
(3916000000+0j),(-0.1558769047-0.6574192907j),(0.0001226198947+0.004454211332j),(4.381635517e-05+0.004351940937j),(-0.2791109383+0.06392284985j)
(3917000000+0j),(-0.2315983176-0.6273863319j),(0.0005697888555+0.004384146072j),(0.0003949449165+0.004370450974j),(-0.2619817853+0.08578862686j)
(3918000000+0j),(-0.3038634658-0.5889205489j),(0.001052760636+0.004361280706j),(0.0008757367614+0.004283411428j),(-0.2428119779+0.1052588561j)
(3919000000+0j),(-0.3719200194-0.5425406302j),(0.001446288195+0.004266763572j),(0.001256640069+0.004241149873j),(-0.2217595279+0.1220353211j)
(3920000000+0j),(-0.434068948-0.4890025605j),(0.001857786556+0.004180952907j),(0.001725611393+0.004103600513j),(-0.1990696788+0.1361845609j)
(3921000000+0j),(-0.4899590015-0.4283981465j),(0.002315597842+0.003917329479j),(0.002059807302+0.00391502073j),(-0.1750635356+0.1473322518j)
(3922000000+0j),(-0.5388028622-0.3620294205j),(0.002675079741+0.003739667358j),(0.00245011691+0.003765492234j),(-0.1502454877+0.1552564108j)
(3923000000+0j),(-0.5796146989-0.2909007387j),(0.003145797877+0.003386044642j),(0.002724369057+0.003509341506j),(-0.1249760762+0.1596351844j)
(3924000000+0j),(-0.6121184826-0.2164051611j),(0.003255527234+0.003186862217j),(0.003130511148+0.003279346507j),(-0.09939210117+0.1607939266j)
(3925000000+0j),(-0.6360812187-0.1387622126j),(0.00360149215+0.002811325248j),(0.003415450687+0.002959731966j),(-0.0743874684+0.1585845962j)
(3926000000+0j),(-0.6513255835-0.06001983545j),(0.003857072443+0.002484226367j),(0.003770991694+0.002599899424j),(-0.05039614812+0.1528957364j)
(3927000000+0j),(-0.6577470899+0.01880766776j),(0.004121929873+0.002139234217j),(0.00396306254+0.002259098459j),(-0.02776602842+0.1441335493j)
(3928000000+0j),(-0.6558050513+0.09674856908j),(0.004255275708+0.0017535144j),(0.004233670421+0.001898345537j),(-0.006783904508+0.132550453j)
(3929000000+0j),(-0.645645082+0.173410507j),(0.004374516662+0.001247980981j),(0.004374210723+0.001526258537j),(0.01209520828+0.1183139806j)
(3930000000+0j),(-0.627966702+0.2470439828j),(0.004548705183+0.0008274020511j),(0.00446937792+0.001097647357j),(0.02846759558+0.1018186817j)
(3931000000+0j),(-0.6030317545+0.3177395137j),(0.004635199904+0.0003359229595j),(0.004564069211+0.0006535204593j),(0.04207821935+0.08335731905j)
(3932000000+0j),(-0.5716485977+0.3843214038j),(0.004680414684-2.614802179e-05j),(0.004715617746+0.0001840284385j),(0.05286566168+0.06342518797j)
(3933000000+0j),(-0.5341963172+0.4464509004j),(0.00459306594-0.0005270918482j),(0.004677509423-0.0003234090691j),(0.06080720574+0.04221496645j)
(3934000000+0j),(-0.4920861721+0.5034315919j),(0.00453152461-0.001019693096j),(0.00455514621-0.0007518361672j),(0.06535818428+0.02023174981j)
(3935000000+0j),(-0.4457382262+0.5547957832j),(0.004324610345-0.001431710087j),(0.004474304616-0.001192892785j),(0.06650350988-0.002197412913j)
(3936000000+0j),(-0.3955422938+0.600912197j),(0.004287502728-0.001781279803j),(0.004309973679-0.001629771083j),(0.06452185661-0.02456482371j)
(3937000000+0j),(-0.3417510092+0.6418002328j),(0.004019803833-0.002168785781j),(0.004093166441-0.001984511036j),(0.05926955864-0.04643831293j)
(3938000000+0j),(-0.2860209346+0.6767194974j),(0.003757471452-0.002605374902j),(0.003873751033-0.002402764978j),(0.05056263879-0.06751388756j)
(3939000000+0j),(-0.2284820378+0.706227131j),(0.003496867139-0.002876819344j),(0.003659070237-0.002729119733j),(0.03889102489-0.0871190468j)
(3940000000+0j),(-0.1702109128+0.7297436866j),(0.003206568072-0.003141103778j),(0.003358742921-0.003046754049j),(0.02419608831-0.1048107648j)
(3941000000+0j),(-0.1105953306+0.7484448979j),(0.002882861067-0.003350627841j),(0.003005648963-0.00319987908j),(0.007074641995-0.1202726496j)
(3942000000+0j),(-0.05146056041+0.7612931326j),(0.002502499614-0.003553681774j),(0.002767431084-0.003509788075j),(-0.01231694873-0.1331406505j)
(3943000000+0j),(0.008603408933+0.7694528331j),(0.002208358608-0.003746886039j),(0.002407320077-0.003716734238j),(-0.03350491449-0.1432555891j)
(3944000000+0j),(0.06759001315+0.7725049789j),(0.001890156651-0.003898886498j),(0.002021392575-0.003851858433j),(-0.0560875386-0.1504521067j)
(3945000000+0j),(0.1264071614+0.7708736527j),(0.001474036952-0.00396683393j),(0.001688501798-0.003993759397j),(-0.07969482243-0.154622847j)
(3946000000+0j),(0.1839379519+0.7645020033j),(0.001207649009-0.004001951776j),(0.001335537992-0.004051528405j),(-0.103914775-0.1557635087j)
(3947000000+0j),(0.2403808981+0.7537600491j),(0.0009611749556-0.004170825705j),(0.0009798454121-0.004168854095j),(-0.1285430342-0.1536207786j)
(3948000000+0j),(0.294657737+0.7391983334j),(0.0004894812591-0.004180372227j),(0.0006188883563-0.004236419685j),(-0.1532449573-0.1482437986j)
(3949000000+0j),(0.3475144506+0.7202578917j),(0.0003039183212-0.004245459102j),(0.0002843380498-0.004216633271j),(-0.1773388535-0.1396469072j)
(3950000000+0j),(0.3974876702+0.6979761576j),(-7.892626309e-05-0.004225350451j),(-6.121845217e-05-0.004276845139j),(-0.2006389052-0.1279345836j)
(3951000000+0j),(0.4460532367+0.6719610256j),(-0.0004594559723-0.004190563224j),(-0.0003544921055-0.004209143575j),(-0.2226891071-0.113138813j)
(3952000000+0j),(0.4920352995+0.6425375177j),(-0.0007600228419-0.004125256091j),(-0.0007305925246-0.004185710102j),(-0.2430354208-0.09542852215j)
(3953000000+0j),(0.5352250934+0.6100387433j),(-0.00119251851-0.004000796471j),(-0.001061515417-0.004074761178j),(-0.2615547478-0.07512840656j)
(3954000000+0j),(0.5757956505+0.5743610666j),(-0.001486029709-0.003908526618j),(-0.001386010088-0.003966595046j),(-0.2776985765-0.0522610062j)
(3955000000+0j),(0.6141154766+0.5364197616j),(-0.001808837289-0.003787465859j),(-0.00166703586-0.003893411253j),(-0.2913943827-0.02736386067j)
(3956000000+0j),(0.6493819952+0.4953253635j),(-0.00207021297-0.003677994711j),(-0.00201268564-0.003740565619j),(-0.3022379875-0.0005142919914j)
(3957000000+0j),(0.6812910438+0.4516772081j),(-0.002307293471-0.003453042591j),(-0.002288858173-0.003538362449j),(-0.310146451+0.02735047267j)
(3958000000+0j),(0.7101841569+0.4056941229j),(-0.002600678941-0.003352358472j),(-0.002622859785-0.003390209517j),(-0.3145764172+0.05708318173j)
(3959000000+0j),(0.7354525328+0.3580395839j),(-0.002913487842-0.00313057052j),(-0.002904160647-0.003159494605j),(-0.3161008954+0.0867956407j)
(3960000000+0j),(0.7568467259+0.3082942561j),(-0.00319280196-0.002897874685j),(-0.003107491648-0.002971257083j),(-0.3142077029+0.1170336004j)
(3961000000+0j),(0.7751893997+0.2565539464j),(-0.003420930821-0.002669518115j),(-0.003364502452-0.002688696142j),(-0.3087951541+0.147439785j)
(3962000000+0j),(0.7890235186+0.2039413089j),(-0.003690114478-0.002427907195j),(-0.003554467577-0.002431359375j),(-0.3000616431+0.1774559454j)
(3963000000+0j),(0.7995696664+0.1488997716j),(-0.003841084428-0.00207267818j),(-0.003807577072-0.002218327019j),(-0.2881035805+0.2066645678j)
(3964000000+0j),(0.8056027889+0.09356838001j),(-0.004052641336-0.001728937263j),(-0.003975124564-0.001832183101j),(-0.2728876472+0.2349382941j)
(3965000000+0j),(0.8073896766+0.03675341474j),(-0.004223176744-0.001452522003j),(-0.004164142534-0.001528481371j),(-0.2544814646+0.2613801255j)
(3966000000+0j),(0.8047284484-0.02019467264j),(-0.004394426011-0.00120753888j),(-0.00427107932-0.001234662952j),(-0.2332243323+0.2859142977j)
(3967000000+0j),(0.7974464297-0.07733152613j),(-0.004429209046-0.0008364869864j),(-0.004353428725-0.0008418475045j),(-0.2093081474+0.3082128167j)
(3968000000+0j),(0.7855608463-0.1344912449j),(-0.004586335737-0.0003954429994j),(-0.004553537816-0.0005114363157j),(-0.1827754527+0.3278768941j)
(3969000000+0j),(0.7687166333-0.1919925407j),(-0.004597350024-0.0001186042573j),(-0.004546244163-0.0001529418078j),(-0.1540194452+0.3447151798j)
(3970000000+0j),(0.7468742728-0.248132282j),(-0.004670496099+0.0003460978623j),(-0.004571321886+0.0002310417622j),(-0.1235943213+0.3584263935j)
(3971000000+0j),(0.7223313451-0.303952028j),(-0.00465368107+0.0006706641871j),(-0.004603385925+0.0006568078534j),(-0.09496565163+0.3708134442j)
(3972000000+0j),(0.6904358864-0.3574590742j),(-0.004648419563+0.001109650359j),(-0.004578586668+0.0009992750129j),(-0.06217208505+0.3781726602j)
(3973000000+0j),(0.65324229-0.4096000955j),(-0.00463959435+0.001548357424j),(-0.004587103147+0.001410642057j),(-0.02862998471+0.3818744905j)
(3974000000+0j),(0.6109337211-0.4586382553j),(-0.004496309906+0.001992028905j),(-0.004514327738+0.001797422883j),(0.004844637588+0.3821377743j)
(3975000000+0j),(0.5634357333-0.5047300597j),(-0.004411440343+0.002347194124j),(-0.004413028713+0.002149420325j),(0.03841113299+0.3789503258j)
(3976000000+0j),(0.51148808-0.546764375j),(-0.004256717861+0.002761973767j),(-0.004228252452+0.002503283322j),(0.07178441435+0.3720630099j)
(3977000000+0j),(0.4543762505-0.5847135999j),(-0.00402727956+0.003190511139j),(-0.004068802577+0.002931365976j),(0.1038514599+0.3618549084j)
(3978000000+0j),(0.3926293552-0.6176051293j),(-0.003885151353+0.003573709866j),(-0.003848157125+0.003320167074j),(0.1343373358+0.3481988047j)
(3979000000+0j),(0.3273939192-0.6447234801j),(-0.003565312363+0.003897111397j),(-0.003597719595+0.003719962202j),(0.1638995856+0.3312587998j)
(3980000000+0j),(0.2585694492-0.6655874093j),(-0.00325462874+0.004302451387j),(-0.003277118783+0.004068795126j),(0.1905574352+0.3115353493j)
(3981000000+0j),(0.1864546537-0.679881894j),(-0.002828338649+0.004686641507j),(-0.002946622903+0.004440231249j),(0.2153725773+0.2884906225j)
