Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3816000000+0j),(0.5720019341+0.5173397917j),(0.0005586607731+0.0009664439713j),(0.0005564713501+0.0009717185749j),(0.04047683254+0.1131591065j)
(3817000000+0j),(0.6040315628+0.4806344526j),(0.0006625265814+0.0008490917971j),(0.0006272706087+0.0009122673073j),(0.0446199663+0.1181155022j)
(3818000000+0j),(0.633438766+0.4416653424j),(0.0007435883163+0.0008695838624j),(0.000679985038+0.0009147455567j),(0.05037822574+0.1229552138j)
(3819000000+0j),(0.6602045298+0.4001990588j),(0.00078227208+0.0007571760798j),(0.0007018082542+0.0008003580733j),(0.05681878701+0.1274650386j)
(3820000000+0j),(0.6840032339+0.3566952378j),(0.0008350400603+0.000693240203j),(0.0008561200229+0.0008688881062j),(0.06463692337+0.1313055821j)
(3821000000+0j),(0.7045866251+0.3115008876j),(0.0008914913051+0.0007316166302j),(0.0009514462436+0.000742033124j),(0.0729964748+0.1345684768j)
(3822000000+0j),(0.7220433354+0.2643609097j),(0.000961814425+0.000651711307j),(0.0009474383551+0.0007001362974j),(0.08250172436+0.1367043738j)
(3823000000+0j),(0.7359705567+0.2158232783j),(0.001080242335+0.0005761501961j),(0.001043280121+0.0005548459594j),(0.09242045134+0.1379883882j)
(3824000000+0j),(0.7464185357+0.1658926221j),(0.001063398784+0.000466186204j),(0.00112057582+0.0004621914122j),(0.1027095839+0.1380982747j)
(3825000000+0j),(0.7530201674+0.1142229563j),(0.001095456653+0.0003699137014j),(0.00116780668+0.0004007182142j),(0.1134965569+0.1373487789j)
(3826000000+0j),(0.7555675507+0.06223831854j),(0.001131164492+0.0003016245028j),(0.001171796699+0.0002901781409j),(0.1246305183+0.1354551022j)
(3827000000+0j),(0.7547497153+0.008883125072j),(0.001136489329+0.0001509390713j),(0.001185021363+0.000210008875j),(0.1360116154+0.1324421311j)
(3828000000+0j),(0.7492783666-0.04454045864j),(0.001120777219+0.0001018833354j),(0.001166929491+0.0001222477877j),(0.147188738+0.1284174351j)
(3829000000+0j),(0.7395912409-0.09793790807j),(0.001178061473-2.277547719e-05j),(0.001237016753-4.016426101e-05j),(0.1582695246+0.1229254099j)
(3830000000+0j),(0.7250947356-0.1510646456j),(0.001183111686-0.0001259906567j),(0.001174684381-0.0001019414121j),(0.1691067964+0.1165522805j)
(3831000000+0j),(0.705953896-0.2041514436j),(0.001160055748-0.0001533389732j),(0.00119854894-9.173942817e-05j),(0.1796050072+0.1088804875j)
(3832000000+0j),(0.6824105382-0.2564681948j),(0.001201258157-0.0002825371921j),(0.001218455029-0.0002643401967j),(0.1896962523+0.1000551016j)
(3833000000+0j),(0.6537902951-0.3070712467j),(0.001147385454-0.0003601624339j),(0.001223222935-0.0003897194401j),(0.1990435421+0.08999884838j)
(3834000000+0j),(0.6201354861-0.3560765901j),(0.00110859971-0.0004394489515j),(0.001106252777-0.000457848364j),(0.2075314075+0.07910428819j)
(3835000000+0j),(0.5818530917-0.4024401668j),(0.001067340258-0.0006254106993j),(0.001134895138-0.0005877928925j),(0.2151254267+0.0671098533j)
(3836000000+0j),(0.5385555625-0.4462013518j),(0.0009783883579-0.000703044585j),(0.001097097178-0.0006452891976j),(0.2216679454+0.054455407j)
(3837000000+0j),(0.4908100367-0.4863042394j),(0.0009973524138-0.000876267266j),(0.001031904598-0.0007994928746j),(0.2271853387+0.04096164335j)
(3838000000+0j),(0.4386753142-0.5221639694j),(0.000966551539-0.0009355811053j),(0.001008579624-0.0009277116042j),(0.2314342558+0.02688009169j)
(3839000000+0j),(0.3823986948-0.553510618j),(0.000814050145-0.001050894381j),(0.0008138050907-0.001067628502j),(0.2343071252+0.01222670161j)
(3840000000+0j),(0.322052151-0.5801020742j),(0.0007185960421-0.001053644461j),(0.0007813817356-0.001116045984j),(0.236087665-0.002841613156j)
(3841000000+0j),(0.2589074671-0.600630737j),(0.0006396246608-0.001222700113j),(0.0006460031727-0.001139714499j),(0.236256808-0.0180908205j)
(3842000000+0j),(0.1928058714-0.6149123936j),(0.000527772354-0.001249199384j),(0.0005290207337-0.001235422795j),(0.2347222865-0.03310177115j)
(3843000000+0j),(0.1245756671-0.622751559j),(0.0003474596015-0.001310295891j),(0.0004640882253-0.001314806752j),(0.2320674956-0.04835658969j)
(3844000000+0j),(0.05499095097-0.6236947086j),(0.0002532306826-0.001318804454j),(0.0002959945414-0.001308560604j),(0.2277746499-0.06294737904j)
(3845000000+0j),(-0.0152783636-0.617149557j),(0.0001335641427-0.0013880037j),(0.0001505275432-0.001384776202j),(0.221996516-0.07710848216j)
(3846000000+0j),(-0.0849969089-0.6032426096j),(-4.440502744e-05-0.001417590189j),(1.045462432e-05-0.001301862882j),(0.2150096297-0.09066939036j)
(3847000000+0j),(-0.1530797631-0.5818782365j),(-0.0002107892651-0.00139717164j),(-0.0001306345075-0.001355210552j),(0.2066820413-0.1030787955j)
(3848000000+0j),(-0.2195760757-0.5528779513j),(-0.0003126794763-0.001381398877j),(-0.0002301826171-0.001371247228j),(0.1972193569-0.1144854254j)
(3849000000+0j),(-0.2820186019-0.5171819434j),(-0.0004465119273-0.001317903399j),(-0.0004172642075-0.00128027855j),(0.1868140996-0.1247108239j)
(3850000000+0j),(-0.3409560919-0.4744627202j),(-0.0005453300546-0.001207196154j),(-0.000486827601-0.001274867798j),(0.1757489294-0.1336884231j)
(3851000000+0j),(-0.394803375-0.4257690477j),(-0.0006503842305-0.001157611841j),(-0.0006917073624-0.001132081961j),(0.163887307-0.1412648257j)
(3852000000+0j),(-0.4431077838-0.3715998775j),(-0.0008370134165-0.001123932307j),(-0.0007213629433-0.001099827467j),(0.1515892297-0.1474266228j)
(3853000000+0j),(-0.4853247404-0.3122418758j),(-0.0008463377017-0.001047623926j),(-0.0008423436084-0.001009795698j),(0.1392098963-0.151913417j)
(3854000000+0j),(-0.5204898715-0.2495735347j),(-0.001026082202-0.0008462192491j),(-0.0008975454257-0.0009709288715j),(0.1268436015-0.1549983488j)
(3855000000+0j),(-0.5488578081-0.1837537153j),(-0.001045734389-0.0007467039977j),(-0.0009635272436-0.0008567073965j),(0.114824608-0.1568907771j)
(3856000000+0j),(-0.5695969462-0.1161515077j),(-0.001129473443-0.000738208415j),(-0.001052079257-0.0007569447043j),(0.1028966457-0.1575057393j)
(3857000000+0j),(-0.5830737352-0.0472841599j),(-0.001164477086-0.0005443198606j),(-0.001148440642-0.0006541019538j),(0.09150888771-0.1568784156j)
(3858000000+0j),(-0.5893167257+0.02211697136j),(-0.001218591118-0.0004244086449j),(-0.001136919134-0.0005154532846j),(0.08054798841-0.1550499555j)
(3859000000+0j),(-0.5884585977+0.09074511855j),(-0.0012146933-0.0003370529739j),(-0.00123490463-0.0004458434414j),(0.07039030641-0.1521425004j)
(3860000000+0j),(-0.580775857+0.1578533069j),(-0.001226030756-0.0002239140595j),(-0.00126514677-0.0003122509224j),(0.06107504293-0.1482982839j)
(3861000000+0j),(-0.5664887428+0.2229967914j),(-0.001261918806-7.72017811e-05j),(-0.001286057057-0.0002404431434j),(0.05269219726-0.1435144944j)
(3862000000+0j),(-0.5459296107+0.2858607268j),(-0.001189872972-2.781349212e-05j),(-0.001208314206-5.943386714e-05j),(0.04538482055-0.137900869j)
(3863000000+0j),(-0.520352304+0.3449203896j),(-0.001193365199+0.0001439886255j),(-0.001226993161+8.421469829e-05j),(0.03936872259-0.1318355854j)
(3864000000+0j),(-0.489153415+0.4007728195j),(-0.001158556552+0.0002706276719j),(-0.001162678003+0.0001683705341j),(0.03457057849-0.1254460693j)
(3865000000+0j),(-0.4539495707+0.4524627268j),(-0.001021005563+0.000385822088j),(-0.00105515786+0.0002778767957j),(0.03091008402-0.118931015j)
(3866000000+0j),(-0.4147356749+0.4995066229j),(-0.0009908354841+0.0004493795859j),(-0.001080213347+0.0003330373147j),(0.02845653892-0.1123619052j)
(3867000000+0j),(-0.3724904954+0.5421012298j),(-0.0008973265067+0.0004886763636j),(-0.001032949309+0.0003960130271j),(0.02715230174-0.1059273529j)
(3868000000+0j),(-0.3264655471+0.5807548221j),(-0.0009120510076+0.0005738139153j),(-0.0009455005056+0.0005325542879j),(0.02696910128-0.09978870367j)
(3869000000+0j),(-0.2784615457+0.6141522232j),(-0.0008575791726+0.0006050535594j),(-0.0009207080584+0.000571209006j),(0.02788824402-0.0940339845j)
(3870000000+0j),(-0.2293611169+0.6427281282j),(-0.0007615552749+0.0006477829884j),(-0.0008882790571+0.0005984673044j),(0.02992719412-0.08880955796j)
(3871000000+0j),(-0.1778949499+0.6667192414j),(-0.0007712124498+0.0007132485625j),(-0.0007384298369+0.0006878997665j),(0.03295707703-0.08438913345j)
(3872000000+0j),(-0.1255781353+0.6863468381j),(-0.0006468173233+0.000759570743j),(-0.0006948598311+0.0006949629169j),(0.03674766049-0.08087479307j)
(3873000000+0j),(-0.07315189391+0.7010081559j),(-0.0006505150814+0.0006998119061j),(-0.0006307587028+0.0007500330685j),(0.04121701047-0.07829728061j)
(3874000000+0j),(-0.02034304664+0.7112505983j),(-0.0005796602927+0.0007623166894j),(-0.0005852385075+0.0007872843416j),(0.04623819143-0.07683033022j)
(3875000000+0j),(0.03271104023+0.7173357019j),(-0.0005087803002+0.0008031660691j),(-0.0005414937041+0.0007656518137j),(0.05163345113-0.07658804693j)
(3876000000+0j),(0.08561693132+0.7189026896j),(-0.0004831115657+0.0008645309717j),(-0.0005276833544+0.0008396073827j),(0.05711383745-0.07743190064j)
(3877000000+0j),(0.1374897361+0.7168610685j),(-0.000315027748+0.0008716184529j),(-0.0004753043177+0.0008471736219j),(0.06272232533-0.07942352995j)
(3878000000+0j),(0.1880789548+0.7106728753j),(-0.0003008680942+0.0009266462293j),(-0.0003586257808+0.0009419380222j),(0.06831392646-0.0825949922j)
(3879000000+0j),(0.2389430851+0.7006571215j),(-0.0003072410473+0.0009331654292j),(-0.0003030883672+0.000928260386j),(0.07365331799-0.08707375294j)
(3880000000+0j),(0.2873858213+0.687111373j),(-0.0002147761697+0.0009294421179j),(-0.0003173183068+0.0009490188677j),(0.0785998255-0.09254375611j)
(3881000000+0j),(0.3346864283+0.6700988853j),(-0.0001557596115+0.000930986891j),(-0.0002048138704+0.0009808837203j),(0.0829629153-0.09924946157j)
(3882000000+0j),(0.3803678453+0.6496736239j),(-3.848801134e-05+0.0009105362114j),(-8.847378922e-05+0.0009995565051j),(0.08667197078-0.1071930408j)
(3883000000+0j),(0.4241764545+0.6258862533j),(-5.62161913e-05+0.0009405124583j),(-7.394549903e-05+0.0009711573948j),(0.08951098472-0.1160825861j)
(3884000000+0j),(0.4658635557+0.5990770004j),(1.128174154e-05+0.0009863193845j),(-3.749016287e-06+0.0009986507939j),(0.09129541367-0.1260461086j)
(3885000000+0j),(0.5051871538+0.5696364512j),(0.0001193132339+0.001018833835j),(0.0001011716304+0.001056995476j),(0.09177294374-0.1369268062j)
(3886000000+0j),(0.5426080823+0.537259411j),(0.0002596690028+0.000987842679j),(0.0001609166211+0.001096946187j),(0.09071106464-0.1482848304j)
(3887000000+0j),(0.5771625638+0.5021718073j),(0.0003057924041+0.001070625731j),(0.0003117269953+0.00108009635j),(0.08821023256-0.1600923807j)
(3888000000+0j),(0.6093940735+0.4644952759j),(0.0003743672278+0.000917202211j),(0.0003412901424+0.001085683121j),(0.08418845385-0.1719952261j)
(3889000000+0j),(0.6387944221+0.4246052128j),(0.0005406611017+0.0009250906296j),(0.0004639223334+0.0009777954547j),(0.07858969271-0.1839094968j)
(3890000000+0j),(0.6653829813+0.3823086498j),(0.0006450778455+0.000950229587j),(0.0005345262471+0.0009892233647j),(0.07131928951-0.1956188928j)
(3891000000+0j),(0.6888962388+0.3379976544j),(0.0007127569406+0.0008158728015j),(0.0006950417883+0.0009195714374j),(0.06257539988-0.2071155213j)
(3892000000+0j),(0.7089388371+0.2919661283j),(0.0007397868903+0.0008091596537j),(0.0007414892898+0.000895437086j),(0.05207985267-0.2179236965j)
(3893000000+0j),(0.7257153988+0.244103928j),(0.0007537154597+0.0007491377182j),(0.000790183607+0.0007455303567j),(0.04021613672-0.227744561j)
(3894000000+0j),(0.738830328+0.1947400609j),(0.0009299157537+0.0006429096684j),(0.0008696538862+0.0006694264011j),(0.02700881474-0.2366110662j)
(3895000000+0j),(0.7485628724+0.1434649112j),(0.0008997529512+0.0006249740254j),(0.000863531779+0.0006320615648j),(0.01255343203-0.244337179j)
(3896000000+0j),(0.7540909052+0.09181735309j),(0.001000371645+0.0005201901658j),(0.0009286178974+0.0006125962245j),(-0.003078916809-0.2507826221j)
(3897000000+0j),(0.7556009293+0.03956718969j),(0.001023473917+0.000490636332j),(0.0009739473462+0.0004944545217j),(-0.01973548159-0.2556833168j)
(3898000000+0j),(0.7530087233-0.01373769018j),(0.001022728742+0.0003733752237j),(0.00108159089+0.0004220526025j),(-0.03717788309-0.2590994309j)
(3899000000+0j),(0.7461454868-0.06768159496j),(0.001151387114+0.0003190867137j),(0.001083467971+0.0002982830047j),(-0.05541875213-0.2607128073j)
(3900000000+0j),(0.7347183824-0.1213112948j),(0.001088631107+0.0003093159175j),(0.001145058894+0.0001730627118j),(-0.07412295789-0.2602286196j)
(3901000000+0j),(0.7187986374-0.174801224j),(0.001109096338+0.0001122761241j),(0.001106952783+0.000184967721j),(-0.09310188144-0.2577365773j)
(3902000000+0j),(0.6981501579-0.2271972328j),(0.001137251733+8.881859685e-05j),(0.001182563952+9.244232933e-05j),(-0.1116063744-0.2533532545j)
(3903000000+0j),(0.672732532-0.2787006353j),(0.001171873068-4.696443648e-05j),(0.001182327513+4.649599578e-05j),(-0.1298699379-0.2468704669j)
(3904000000+0j),(0.6423422694-0.3290938385j),(0.001166869071-0.0001621736883j),(0.001192063093-0.0001226783643j),(-0.1475354433-0.2387038588j)
(3905000000+0j),(0.6071311235-0.3771795305j),(0.001155430102-0.0002715713636j),(0.001274480252-0.0002785979304j),(-0.1645065248-0.2285590876j)
(3906000000+0j),(0.5673012733-0.4224465889j),(0.001210323535-0.0004143669503j),(0.001159111853-0.0003314056084j),(-0.1802092791-0.21682004j)
(3907000000+0j),(0.5228295922-0.4643579998j),(0.001214857097-0.0004742372548j),(0.001177699887-0.0004705084721j),(-0.1948111355-0.2033150383j)
(3908000000+0j),(0.4737913907-0.5031499288j),(0.00110298756-0.0005715336301j),(0.001249580178-0.0005542018916j),(-0.2076774091-0.1884607411j)
(3909000000+0j),(0.4205447733-0.537602814j),(0.001124714734-0.0007745676558j),(0.00115955167-0.0006792549975j),(-0.2191450149-0.1725438208j)
(3910000000+0j),(0.3633162081-0.5672108144j),(0.001039134688-0.0008012029575j),(0.001052937703-0.0007726919721j),(-0.2289424688-0.1556098535j)
(3911000000+0j),(0.3022821844-0.5919104643j),(0.000954064657-0.0009246767731j),(0.001020867494-0.0009447491611j),(-0.2368500382-0.1381738145j)
(3912000000+0j),(0.2385593057-0.6106794671j),(0.000806847529-0.00104966003j),(0.0008799348725-0.001021908363j),(-0.2429580688-0.1198485578j)
(3913000000+0j),(0.1719552428-0.6230610371j),(0.0008503252175-0.001085390337j),(0.0007371401298-0.001093721716j),(-0.2473171651-0.1013660123j)
(3914000000+0j),(0.1039685979-0.62883836j),(0.0006681879167-0.001209427137j),(0.0007258852711-0.001168539515j),(-0.2497859895-0.08282943129j)
(3915000000+0j),(0.03455901891-0.6276300262j),(0.0005898990785-0.001321237185j),(0.0005956924288-0.001218863414j),(-0.2503841221-0.06422906372j)
(3916000000+0j),(-0.03534420952-0.6191406802j),(0.0004431436828-0.00134395354j),(0.0004871014971-0.001303122728j),(-0.2490655482-0.04586259029j)
(3917000000+0j),(-0.1040179878-0.6031883295j),(0.0002769040293-0.001398975146j),(0.0003169439442-0.001341157011j),(-0.246044144-0.02796754539j)
(3918000000+0j),(-0.1715160757-0.5800052867j),(0.0001667808683-0.001357213245j),(0.0001770341478-0.001355222194j),(-0.241211921-0.01084952302j)
(3919000000+0j),(-0.236838758-0.5494343196j),(2.593319005e-05-0.001417588326j),(6.312450569e-05-0.001390670659j),(-0.234759286+0.005524749817j)
(3920000000+0j),(-0.2989944816-0.5117047614j),(-7.672283391e-05-0.001441319939j),(2.632012183e-05-0.001454155659j),(-0.2267529964+0.02058450908j)
(3921000000+0j),(-0.3564141691-0.4679554993j),(-0.0002341797081-0.001462003216j),(-0.000186737976-0.001432387508j),(-0.2174057364+0.03436106269j)
(3922000000+0j),(-0.4092527628-0.4176677581j),(-0.0004025066155-0.001450186595j),(-0.0003697779612-0.001364353579j),(-0.2070060968+0.0467811318j)
(3923000000+0j),(-0.456165731-0.3624627407j),(-0.0005018392694-0.001453950768j),(-0.0004464702797-0.001413321821j),(-0.1955433786+0.05770719168j)
(3924000000+0j),(-0.4968339801-0.3024601665j),(-0.0006843674346-0.00132948719j),(-0.0006053426187-0.001332074869j),(-0.1833336502+0.06717893541j)
(3925000000+0j),(-0.5309195518-0.2385894999j),(-0.0007577846409-0.00128624693j),(-0.0007717334665-0.00125517277j),(-0.1706480384+0.07501546427j)
(3926000000+0j),(-0.5577876568-0.1715282306j),(-0.0009348684689-0.001185024623j),(-0.0008755318704-0.001233074465j),(-0.1575583965+0.08105240822j)
(3927000000+0j),(-0.5772495866-0.1030456477j),(-0.001041745418-0.001027437742j),(-0.001007011277-0.001111559337j),(-0.1440622211+0.08555838717j)
(3928000000+0j),(-0.5893118382-0.03321221474j),(-0.001178850071-0.0008505053702j),(-0.001185513334-0.0009803121211j),(-0.1306504905+0.08837782826j)
(3929000000+0j),(-0.5940310359+0.03677415444j),(-0.001251572045-0.0007902393118j),(-0.001223434112-0.000773140986j),(-0.1173710003+0.08926828009j)
(3930000000+0j),(-0.5911607742+0.1062671907j),(-0.001348020276-0.0006659557112j),(-0.001225872082-0.0006744752754j),(-0.1046000719+0.08850758103j)
(3931000000+0j),(-0.5816532969+0.1744841016j),(-0.001313614077-0.0004793904664j),(-0.001288137981-0.0005615259288j),(-0.09257078916+0.08617725864j)
(3932000000+0j),(-0.5655357242+0.2400614921j),(-0.001393491402-0.0003607182589j),(-0.001349090366-0.0003834615054j),(-0.08138273656+0.08239012593j)
(3933000000+0j),(-0.5429618955+0.3033359165j),(-0.001359602553-0.0001789485395j),(-0.001338182949-0.0002965879103j),(-0.07096539438+0.07718595613j)
(3934000000+0j),(-0.5146642327+0.3632664863j),(-0.001403559465-0.0001517311175j),(-0.001338141388-0.0001344270131j),(-0.0619751811+0.07074876126j)
(3935000000+0j),(-0.4815339446+0.4188894148j),(-0.001373409177+5.473752026e-05j),(-0.001320370007-2.801405753e-05j),(-0.05442643166+0.063231064j)
(3936000000+0j),(-0.4436148703+0.470508696j),(-0.00130158558+0.0001332045358j),(-0.001307047089+2.348854468e-05j),(-0.04831423983+0.05488440719j)
(3937000000+0j),(-0.4016844034+0.5175575544j),(-0.001303675235+0.0002313481673j),(-0.001253432943+0.0002241537877j),(-0.04372345656+0.04594662949j)
(3938000000+0j),(-0.3564679623+0.5596882449j),(-0.00119575602+0.0004067692207j),(-0.001309185755+0.0002645077184j),(-0.04091097414+0.03659588115j)
(3939000000+0j),(-0.308714658+0.5973696853j),(-0.001165063237+0.0004810620158j),(-0.001238478813+0.000388851302j),(-0.03980879113+0.02710670959j)
(3940000000+0j),(-0.2580933571+0.6299225785j),(-0.001205889974+0.0005046603037j),(-0.001210514456+0.0004807943478j),(-0.04050188884+0.01766367948j)
(3941000000+0j),(-0.206232667+0.657313873j),(-0.001133205486+0.0006552133709j),(-0.001100729569+0.0005855266354j),(-0.04262135923+0.008490417198j)
(3942000000+0j),(-0.1529946029+0.6798173084j),(-0.001010035863+0.0007549590664j),(-0.001066149562+0.0006693073083j),(-0.04657385871-0.0003221632661j)
(3943000000+0j),(-0.09870520979+0.6974662714j),(-0.0009447684279+0.0008143182495j),(-0.001039884635+0.0007681866991j),(-0.05225211382-0.008387910077j)
(3944000000+0j),(-0.04398142546+0.710069923j),(-0.0008783542435+0.0008684194763j),(-0.0009506779024+0.0008583691088j),(-0.05946111679-0.01544104691j)
(3945000000+0j),(0.01138393488+0.7183880838j),(-0.0008167187334+0.0009439950227j),(-0.0008685375797+0.0008734165458j),(-0.06804024428-0.02118773701j)
(3946000000+0j),(0.066555731+0.7219316689j),(-0.0007505243993+0.000995600014j),(-0.0007680840208+0.0009873292875j),(-0.07781565189-0.02545519953j)
(3947000000+0j),(0.1204182208+0.7210027505j),(-0.0006631203578+0.001019692514j),(-0.0006831781357+0.001084011281j),(-0.08842686564-0.02810398626j)
(3948000000+0j),(0.1737824976+0.7158015755j),(-0.0005237376317+0.001084599644j),(-0.0005891005276+0.001034493209j),(-0.09978951514-0.02904698272j)
(3949000000+0j),(0.2249789089+0.706686097j),(-0.0004164741258+0.001140196808j),(-0.0005044227+0.001129906857j),(-0.11163757-0.02836981959j)
(3950000000+0j),(0.2761229277+0.6935534879j),(-0.0004009631812+0.001177336322j),(-0.0004036360187+0.001161343069j),(-0.1238273978-0.02559419608j)
(3951000000+0j),(0.3250965476+0.6767218568j),(-0.0002341504878+0.001175577869j),(-0.0002793504682+0.001222841674j),(-0.1360294521-0.02100813754j)
(3952000000+0j),(0.3719006777+0.6563999894j),(-0.0001434997539+0.001227317145j),(-0.0001791490213+0.001238863566j),(-0.1479647756-0.01436488019j)
(3953000000+0j),(0.4170186818+0.6328475748j),(-4.122591417e-05+0.001255576964j),(-8.734452422e-05+0.00122255052j),(-0.1592172235-0.005720007841j)
(3954000000+0j),(0.4602915347+0.6059275937j),(0.0001016062743+0.001182583277j),(6.472938549e-05+0.001198193524j),(-0.1694548279+0.00447806357j)
(3955000000+0j),(0.5012404919+0.5762015551j),(0.0002256618754+0.001185072935j),(0.000134280388+0.001293840702j),(-0.1786688268+0.01634739427j)
(3956000000+0j),(0.5395177603+0.5436639943j),(0.0002804055985+0.001170408446j),(0.0002462806297+0.001248473884j),(-0.186730966+0.02968878079j)
(3957000000+0j),(0.5746418238+0.5086957644j),(0.0003880397126+0.001230141846j),(0.0003134813451+0.001183846034j),(-0.1935137957+0.04411560627j)
(3958000000+0j),(0.6075318456+0.4712092262j),(0.000485936238+0.00119150884j),(0.0003987404925+0.001225681161j),(-0.1987035573+0.05969992248j)
(3959000000+0j),(0.6375309229+0.4312451195j),(0.0004899877822+0.001073352527j),(0.0005092192441+0.001139640226j),(-0.2023096085+0.07664706274j)
(3960000000+0j),(0.6642894149+0.3893232905j),(0.0006398517871+0.001026414917j),(0.0005911946646+0.0010347059j),(-0.2040688097+0.09413107798j)
(3961000000+0j),(0.6883618236+0.3451598512j),(0.0006507756189+0.0009612312424j),(0.0006045908667+0.001024158206j),(-0.2039106637+0.1124085166j)
(3962000000+0j),(0.7087672949+0.2994893262j),(0.0007438122411+0.0009315324714j),(0.0007896486786+0.0009399268311j),(-0.2014293969+0.1309778709j)
(3963000000+0j),(0.7256386876+0.2523504429j),(0.0008846196579+0.0008083511493j),(0.0008150252397+0.0008011768805j),(-0.1968448609+0.1497715155j)
(3964000000+0j),(0.7393163443+0.2033171401j),(0.0009607465472+0.0007403569762j),(0.0008624233888+0.0008147098124j),(-0.1904720962+0.1680513472j)
(3965000000+0j),(0.7491031885+0.1536716648j),(0.0009395070374+0.0007203189889j),(0.0009067449719+0.0007800739259j),(-0.1815354824+0.1861305781j)
(3966000000+0j),(0.7554935813+0.1025619837j),(0.0009830279741+0.0006938556326j),(0.00100665132+0.0006681723753j),(-0.1708711535+0.2033778072j)
(3967000000+0j),(0.7575842142+0.05176975338j),(0.001050311839+0.0006365926238j),(0.001014982117+0.0006466641207j),(-0.158375755+0.2196170733j)
(3968000000+0j),(0.7559638023-0.0003476812607j),(0.001147826086+0.0005951935891j),(0.001081311842+0.0005688741803j),(-0.1440734267+0.2346713654j)
(3969000000+0j),(0.7499931455-0.05216817548j),(0.001145365648+0.0004607040901j),(0.001131843077+0.0004501533695j),(-0.1281015277+0.2485826172j)
(3970000000+0j),(0.7402613759-0.1041304997j),(0.001193975448+0.0003767531307j),(0.001181166386+0.0003869987559j),(-0.1106508225+0.2608184569j)
(3971000000+0j),(0.728210628-0.1583714955j),(0.001269350876+0.0001950672013j),(0.00118448888+0.0003181190114j),(-0.0942806676+0.2735457141j)
(3972000000+0j),(0.7095919847-0.2098117183j),(0.001302622375+0.0001956033375j),(0.001237918856+0.000152532928j),(-0.07415761799+0.2826142706j)
(3973000000+0j),(0.6867536306-0.2597413487j),(0.001299398718+0.0001126383577j),(0.001268758904+6.366930756e-05j),(-0.05303777382+0.2899048699j)
(3974000000+0j),(0.6593704224-0.3084650079j),(0.001357952598-4.273331069e-05j),(0.001291081309-4.995225027e-05j),(-0.03099191748+0.2949704271j)
(3975000000+0j),(0.6274333-0.3559346329j),(0.001401910326-0.0002172657987j),(0.001273986301-9.652896551e-05j),(-0.008360697888+0.2978471067j)
(3976000000+0j),(0.5912422538-0.4004426543j),(0.001367592136-0.0002622159082j),(0.001316101756-0.0003126140218j),(0.01448751707+0.2983277124j)
(3977000000+0j),(0.5506585836-0.442662573j),(0.001291558961-0.0004533031024j),(0.001273654634-0.0003984494251j),(0.03733911365+0.2965661129j)
