Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.4987857044+0.3566894425j),(0.0001074793763+0.002605278511j),(-3.84117775e-05+0.002598311054j),(-0.03371974453+0.05253871929j)
(3801000000+0j),(-0.4713371396+0.4057945708j),(0.0002115529787+0.002649574308j),(0.0001600478427+0.002633896424j),(-0.03812648356+0.05564476151j)
(3802000000+0j),(-0.4400916398+0.4523024708j),(0.0004284477909+0.002562672598j),(0.0003429243225+0.002644797321j),(-0.04213488847+0.0599704549j)
(3803000000+0j),(-0.4053221941+0.4962833209j),(0.000675531337+0.002591673285j),(0.0004939699429+0.002550464356j),(-0.04570233077+0.06532980464j)
(3804000000+0j),(-0.3664004207+0.5372019655j),(0.0007911177818+0.002506697783j),(0.0007045348175+0.002529629739j),(-0.04852357879+0.07148117282j)
(3805000000+0j),(-0.3234710395+0.5754342319j),(0.001000880613+0.002513033105j),(0.0008435324999+0.002522973111j),(-0.05068420619+0.07845846302j)
(3806000000+0j),(-0.2774975896+0.609318588j),(0.001141413464+0.002428922337j),(0.0009896047413+0.002448062878j),(-0.05193694308+0.08639914476j)
(3807000000+0j),(-0.2288422734+0.6397592825j),(0.001352172345+0.002316804603j),(0.00119953067+0.002461011289j),(-0.05183768645+0.09489721664j)
(3808000000+0j),(-0.1766638607+0.6656982104j),(0.001445962+0.002188501647j),(0.001389774494+0.00233176956j),(-0.05054348335+0.1037632442j)
(3809000000+0j),(-0.1226438582+0.6874868382j),(0.001598166185+0.002186409198j),(0.001532416791+0.00219319202j),(-0.04793674871+0.1130202001j)
(3810000000+0j),(-0.06592171639+0.7043440772j),(0.001770267845+0.002026976785j),(0.00163830258+0.002097650664j),(-0.04365164787+0.1221698346j)
(3811000000+0j),(-0.007878318429+0.7168425174j),(0.001916452195+0.001894994988j),(0.001790463575+0.002061341424j),(-0.03868260235+0.1311229185j)
(3812000000+0j),(0.05100291222+0.7240007081j),(0.002036797116+0.001786727458j),(0.00195871084+0.001920443145j),(-0.03213445097+0.1395030033j)
(3813000000+0j),(0.1117477491+0.7260633422j),(0.002213731175+0.001667587319j),(0.002106330357+0.001750206808j),(-0.02482012473+0.1474514759j)
(3814000000+0j),(0.1724407375+0.7222822385j),(0.002310554031+0.001473774551j),(0.00226461445+0.001684670569j),(-0.01620687731+0.1547354398j)
(3815000000+0j),(0.2331816554+0.7131969676j),(0.00242129527+0.001347974874j),(0.002433388028+0.001523382729j),(-0.006812809967+0.1615396419j)
(3816000000+0j),(0.2939662039+0.6978962218j),(0.002551255282+0.001185969799j),(0.00258676731+0.001344419667j),(0.003444063477+0.1675500824j)
(3817000000+0j),(0.3533829153+0.6771219804j),(0.002717612078+0.001042993274j),(0.002711281646+0.001223749598j),(0.01469220035+0.1725353188j)
(3818000000+0j),(0.4109022915+0.650522925j),(0.002785393037+0.0008466364816j),(0.00289415149+0.000959489611j),(0.02681998722+0.1764269561j)
(3819000000+0j),(0.4660384655+0.6183044836j),(0.002892571501+0.0006310911267j),(0.002926750574+0.000773946871j),(0.03963131085+0.1793126543j)
(3820000000+0j),(0.5183027387+0.5807115849j),(0.003059083596+0.0003673511965j),(0.003040155396+0.000530679361j),(0.05308997631+0.1808235718j)
(3821000000+0j),(0.5674110651+0.5377328544j),(0.003058762522+0.0001625864388j),(0.003082954558+0.000323239743j),(0.06668317318+0.1811658814j)
(3822000000+0j),(0.6120135784+0.4902051412j),(0.003049256979-0.000169898849j),(0.003165761707+4.966481356e-05j),(0.08061213046+0.18006232j)
(3823000000+0j),(0.6520049572+0.4382500989j),(0.003160281805-0.0003559466859j),(0.003174183425-0.000251168356j),(0.09465841204+0.1777173508j)
(3824000000+0j),(0.6872419119+0.3817237929j),(0.003118727589-0.0005895271897j),(0.003200705862-0.0005672079278j),(0.1087574139+0.1737441509j)
(3825000000+0j),(0.7163375616+0.3224938742j),(0.003013406415-0.0008188411011j),(0.003202144057-0.0008618743741j),(0.1226228625+0.168357069j)
(3826000000+0j),(0.7399522066+0.2594373741j),(0.002929015784-0.001130626071j),(0.003140626475-0.001165086753j),(0.1359362006+0.1614826067j)
(3827000000+0j),(0.7571997046+0.1947106974j),(0.002934804885-0.001423924114j),(0.003046623897-0.00142701366j),(0.1485623866+0.1533261708j)
(3828000000+0j),(0.7678046823+0.1287059418j),(0.002796916524-0.001726842602j),(0.00289613381-0.001644612406j),(0.1604984254+0.1440930118j)
(3829000000+0j),(0.7719426751+0.06176224311j),(0.002659535734-0.001911979518j),(0.002749759005-0.001892821048j),(0.1714364886+0.1337761777j)
(3830000000+0j),(0.7693221569-0.00518946422j),(0.002509316429-0.002179256175j),(0.0026377514-0.002135713352j),(0.1816236228+0.1223817206j)
(3831000000+0j),(0.7598367929-0.07129265932j),(0.002352667972-0.002378002973j),(0.002414828632-0.0024206792j),(0.1908381283+0.1100701347j)
(3832000000+0j),(0.7438735366-0.1365783774j),(0.002177407034-0.002611576812j),(0.00227261032-0.002554820152j),(0.198868975+0.0969554394j)
(3833000000+0j),(0.7214431763-0.1990852541j),(0.001912097447-0.00275563891j),(0.00202963734-0.0027617577j),(0.2056638151+0.08276838227j)
(3834000000+0j),(0.6931150556-0.2594999831j),(0.001614102162-0.002951290226j),(0.001776864985-0.003003582591j),(0.2109151483+0.06798892451j)
(3835000000+0j),(0.6592444777-0.3157827644j),(0.001450165641-0.003101278329j),(0.001517301775-0.003137673717j),(0.2147065252+0.05318894825j)
(3836000000+0j),(0.6197732687-0.3682059918j),(0.001272498397-0.003232275601j),(0.001255124691-0.003220521146j),(0.2171012908+0.03790849127j)
(3837000000+0j),(0.575968802-0.4165872428j),(0.0008665960049-0.003351884196j),(0.0009554403368-0.003282741178j),(0.2181738764+0.0223478911j)
(3838000000+0j),(0.5275431275-0.4600259066j),(0.0005877690273-0.003363554133j),(0.0006464144681-0.003385113087j),(0.2175643444+0.006816098795j)
(3839000000+0j),(0.4758135378-0.4984038338j),(0.0003646927944-0.003494454082j),(0.0003951280669-0.003423770191j),(0.2154084146-0.008714271855j)
(3840000000+0j),(0.4211013913-0.5308684396j),(4.966611232e-05-0.003462423803j),(0.0001333796099-0.003446505871j),(0.2113592029-0.02361911397j)
(3841000000+0j),(0.3642223477-0.5579038726j),(-0.0002459335083-0.003475169186j),(-0.000151698463-0.003550375113j),(0.2058405578-0.03788923547j)
(3842000000+0j),(0.305770129-0.5792188772j),(-0.0005135124084-0.003382001072j),(-0.0004109906149-0.003466946306j),(0.1991705149-0.05118439851j)
(3843000000+0j),(0.2462207526-0.5946991732j),(-0.000737989496-0.003424029797j),(-0.0006803500582-0.003480023937j),(0.1913570017-0.06347130073j)
(3844000000+0j),(0.1858666539-0.6046598736j),(-0.001070039347-0.003340393538j),(-0.001019180752-0.003365133423j),(0.1824364066-0.07466323166j)
(3845000000+0j),(0.1254471391-0.6090538732j),(-0.001361637842-0.00332739274j),(-0.001243791543-0.003333477071j),(0.172387436-0.08478977344j)
(3846000000+0j),(0.06518961489-0.6078586482j),(-0.001580834738-0.00319480896j),(-0.001532381284-0.003271937603j),(0.1616981179-0.09348322681j)
(3847000000+0j),(0.006515687332-0.6013481616j),(-0.00184322719-0.003029182088j),(-0.001775009441-0.003127189819j),(0.1501985937-0.1010315111j)
(3848000000+0j),(-0.05099782348-0.5896857198j),(-0.002143354621-0.002936252393j),(-0.002046450274-0.002995063318j),(0.1381528676-0.1067740738j)
(3849000000+0j),(-0.1067470759-0.5733347363j),(-0.002459372627-0.002782989759j),(-0.002344933571-0.002841506619j),(0.1258877665-0.1111545323j)
(3850000000+0j),(-0.160459742-0.5520480874j),(-0.002712707734-0.002589029958j),(-0.002542357193-0.002662995597j),(0.1133343279-0.1137009711j)
(3851000000+0j),(-0.2112371325-0.5266835226j),(-0.002874475205-0.002408721717j),(-0.00283375592-0.00248145056j),(0.1010892466-0.1144638487j)
(3852000000+0j),(-0.2594318092-0.4973929363j),(-0.003135673702-0.002110783011j),(-0.003057499882-0.002165455604j),(0.08948046714-0.1136533955j)
(3853000000+0j),(-0.3046166003-0.4641896942j),(-0.003303129459-0.001879402902j),(-0.003175789956-0.001948021818j),(0.07852467149-0.1116287288j)
(3854000000+0j),(-0.3461388052-0.4278869274j),(-0.003426719457-0.001534251729j),(-0.003384836949-0.001620220253j),(0.0684518218-0.108348088j)
(3855000000+0j),(-0.3844468892-0.3886483706j),(-0.003542888211-0.001279952121j),(-0.003488236107-0.001258383971j),(0.05909549817-0.1039285612j)
(3856000000+0j),(-0.4189746082-0.3466685916j),(-0.003679900896-0.0009685000405j),(-0.003583371406-0.001046092133j),(0.05078443512-0.0986362188j)
(3857000000+0j),(-0.4499424994-0.301971058j),(-0.00373990857-0.0006744270795j),(-0.003669335507-0.0007346898201j),(0.0434476845-0.09237455672j)
(3858000000+0j),(-0.4770467281-0.2551320674j),(-0.003780116327-0.0003757290251j),(-0.003755494254-0.0004673054209j),(0.03751475364-0.08523612718j)
(3859000000+0j),(-0.4999055266-0.2065953497j),(-0.003847831162-7.921906217e-05j),(-0.003814411582-0.0002118473494j),(0.03300300986-0.07755917636j)
(3860000000+0j),(-0.5188702345-0.1564882067j),(-0.003833452007+0.0002461254771j),(-0.003819757374+8.611936937e-05j),(0.02997166663-0.06985542009j)
(3861000000+0j),(-0.5335865617-0.1049607743j),(-0.003850671928+0.0005543634761j),(-0.003797577461+0.0004003830545j),(0.02813088521-0.06203627387j)
(3862000000+0j),(-0.5442361832-0.05310365252j),(-0.003777890699+0.0009004275198j),(-0.003795772092+0.0007208088064j),(0.02754612081-0.05417916836j)
(3863000000+0j),(-0.550431788-0.000571191575j),(-0.003764295485+0.001274385839j),(-0.003757419297+0.001057802117j),(0.02834925614-0.04653743982j)
(3864000000+0j),(-0.5528711677+0.05238995444j),(-0.003636479378+0.00154698221j),(-0.00367896352+0.001330828178j),(0.03032583371-0.0391603327j)
(3865000000+0j),(-0.5504296422+0.1056942902j),(-0.003559336066+0.00188581727j),(-0.003593008732+0.001648408943j),(0.03340293467-0.03223260004j)
(3866000000+0j),(-0.5439357758+0.1586311517j),(-0.003393009538+0.002243673662j),(-0.003497973084+0.002016569255j),(0.0379108265-0.0258573626j)
(3867000000+0j),(-0.5335587263+0.2105336841j),(-0.003149480093+0.00250390172j),(-0.003292709356+0.002309678588j),(0.04351177439-0.0201114779j)
(3868000000+0j),(-0.5189548731+0.261543473j),(-0.003020588774+0.002764027799j),(-0.003125968622+0.002635039389j),(0.0502367951-0.01543576115j)
(3869000000+0j),(-0.4998676777+0.3120609447j),(-0.002796194749+0.00306305103j),(-0.002985887229+0.002832288621j),(0.05797036737-0.01193534806j)
(3870000000+0j),(-0.4766337276+0.360709249j),(-0.002538301051+0.003230291652j),(-0.002703678561+0.003101126524j),(0.06639669091-0.009717897255j)
(3871000000+0j),(-0.4494751394+0.4074015005j),(-0.002215151442+0.003467166098j),(-0.002423659898+0.0033886733j),(0.07547805458-0.008843014187j)
(3872000000+0j),(-0.4183669388+0.4521919971j),(-0.001993804704+0.003593379399j),(-0.002164744074+0.003566613421j),(0.08501259238-0.009526592097j)
(3873000000+0j),(-0.3835942745+0.4944697743j),(-0.001705457922+0.003871349618j),(-0.001865141443+0.003771980526j),(0.09446915984-0.01173161182j)
(3874000000+0j),(-0.3456484675+0.5339291817j),(-0.001312446431+0.003971772268j),(-0.001584190875+0.00394487381j),(0.1040087417-0.0153505976j)
(3875000000+0j),(-0.3035563529+0.5703404794j),(-0.001051550265+0.004086241592j),(-0.001216484932+0.004137516487j),(0.1134939492-0.02035492377j)
