Frequency,S33,S32,S23,S22
(3844000000+0j),(0.115867801-0.7043461667j),(0.00415024953+0.002390667098j),(0.003969843499+0.002408555709j),(0.2389645278-0.1179975092j)
(3845000000+0j),(0.03963836282-0.7053455724j),(0.004330634139+0.002007787116j),(0.004235102795+0.002111177659j),(0.2283164263-0.133759657j)
(3846000000+0j),(-0.03639068827-0.6981134838j),(0.004556902219+0.001599548967j),(0.004437660798+0.001677594963j),(0.2161979079-0.1484206287j)
(3847000000+0j),(-0.1128777787-0.6829950091j),(0.004761086777+0.001147328061j),(0.004550270736+0.001279240008j),(0.202660948-0.1615150618j)
(3848000000+0j),(-0.1877285391-0.6594192509j),(0.004851224367+0.000658225501j),(0.004775001667+0.0008258661255j),(0.1880280524-0.173165979j)
(3849000000+0j),(-0.2605227232-0.6275955452j),(0.004983530845+0.0001937041961j),(0.00489020627+0.0002664147469j),(0.1724000126-0.1828607265j)
(3850000000+0j),(-0.3296155035-0.5880325762j),(0.004993221257-0.0003449634823j),(0.004904942121-0.0001790351525j),(0.156311363-0.1907780555j)
(3851000000+0j),(-0.3943088651-0.5409501436j),(0.005016730167-0.000776545261j),(0.004927895963-0.0006844784948j),(0.1396623552-0.1970044886j)
(3852000000+0j),(-0.4540619254-0.486636652j),(0.004886853974-0.001401564106j),(0.004780834075-0.001106414245j),(0.1226654053-0.201220218j)
(3853000000+0j),(-0.5071638823-0.4264022391j),(0.00467373617-0.001764881308j),(0.004644244909-0.001624630182j),(0.1058852971-0.2034460305j)
(3854000000+0j),(-0.5534121394-0.3604938813j),(0.004488847218-0.002297970699j),(0.004499200266-0.002104307991j),(0.08921356499-0.204041503j)
(3855000000+0j),(-0.5924330354-0.2896974637j),(0.004210222512-0.002722146921j),(0.004280501045-0.002516234992j),(0.07302860171-0.2027793842j)
(3856000000+0j),(-0.6231460571-0.2162100651j),(0.003952509724-0.003124314127j),(0.004008716904-0.002891753102j),(0.05737020448-0.1997181171j)
(3857000000+0j),(-0.6455250978-0.1394622313j),(0.003538089339-0.003523143241j),(0.00358952838-0.003292900277j),(0.04269658774-0.195041613j)
(3858000000+0j),(-0.6594737172-0.06215661228j),(0.003220198909-0.00374199939j),(0.003336515976-0.003625984071j),(0.02902010083-0.1891503779j)
(3859000000+0j),(-0.665058136+0.01599998117j),(0.002760762814-0.004064955283j),(0.002873938531-0.003907460254j),(0.01636949368-0.1818430927j)
(3860000000+0j),(-0.6620528698+0.09375387563j),(0.002316170372-0.004278037231j),(0.002612582874-0.004141634796j),(0.005096596666-0.1733491259j)
(3861000000+0j),(-0.6512497663+0.1695854874j),(0.00192653574-0.004357451107j),(0.002132827183-0.004321562126j),(-0.00487308763-0.1639444558j)
(3862000000+0j),(-0.6330000758+0.2425268648j),(0.001482368447-0.004564946983j),(0.001675620442-0.00451450143j),(-0.013457519-0.1535725608j)
(3863000000+0j),(-0.6080543399+0.3123996552j),(0.001051296131-0.004692842253j),(0.001231610077-0.004532481544j),(-0.020182373-0.1424415753j)
(3864000000+0j),(-0.5765528679+0.378477106j),(0.0006218086928-0.004733240232j),(0.0008261817857-0.004669161513j),(-0.02522755787-0.1310345334j)
(3865000000+0j),(-0.5388776064+0.4400667635j),(8.829009312e-05-0.004683079664j),(0.0003803572617-0.004675431643j),(-0.02862425707-0.1194886346j)
(3866000000+0j),(-0.4965356886+0.4967543292j),(-0.0003057102731-0.004659088328j),(-2.786363984e-05-0.004594851751j),(-0.030473046-0.107726908j)
(3867000000+0j),(-0.4497945309+0.548055868j),(-0.0007477433537-0.004446306732j),(-0.0004865605442-0.004561039153j),(-0.03025527857-0.09612881221j)
(3868000000+0j),(-0.3994588256+0.5941422894j),(-0.001160020474-0.004353657365j),(-0.0008710526163-0.004490412306j),(-0.02834240906-0.08513357697j)
(3869000000+0j),(-0.345210284+0.6348964571j),(-0.001405474963-0.004213403445j),(-0.001311592408-0.004396028817j),(-0.02482993715-0.07479386173j)
(3870000000+0j),(-0.2893609107+0.6696397408j),(-0.001776297344-0.003990187775j),(-0.001667876728-0.00413494138j),(-0.01979199424-0.06539393531j)
(3871000000+0j),(-0.2314117253+0.6989059213j),(-0.002113430528-0.00378714921j),(-0.001969759353-0.003954248037j),(-0.01332815643-0.05718873628j)
(3872000000+0j),(-0.1717522144+0.7224683875j),(-0.002418225165-0.003547952743j),(-0.002261700574-0.00367839844j),(-0.005593493581-0.05051422944j)
(3873000000+0j),(-0.1119283438+0.7407502198j),(-0.002661610022-0.003273637732j),(-0.002493004547-0.003465494374j),(0.003023901721-0.04511152687j)
(3874000000+0j),(-0.05160828307+0.7534478762j),(-0.002829490229-0.002965184627j),(-0.002830549143-0.003152025165j),(0.01253265329-0.0413426677j)
(3875000000+0j),(0.009028883651+0.7608820601j),(-0.003081918461-0.002704305341j),(-0.003046413651-0.002919882536j),(0.02265703492-0.03944780643j)
(3876000000+0j),(0.06901706755+0.763361948j),(-0.003328060498-0.0024451809j),(-0.003300138516-0.002656635828j),(0.03287899122-0.03938357043j)
(3877000000+0j),(0.1284039617+0.7611190096j),(-0.003434869461-0.002130675362j),(-0.003458463354-0.002350242576j),(0.04331789166-0.04089923531j)
(3878000000+0j),(0.1866400242+0.754044085j),(-0.003640345996-0.001865027822j),(-0.003527714871-0.002033862285j),(0.05365034565-0.04414153316j)
(3879000000+0j),(0.2430004478+0.7423797777j),(-0.003630721476-0.001511975424j),(-0.003695755964-0.001699154847j),(0.06369460374-0.04932106699j)
(3880000000+0j),(0.2982111275+0.7270003285j),(-0.00378317805-0.001233796822j),(-0.003823600011-0.001410556375j),(0.07322903723-0.05670968026j)
(3881000000+0j),(0.3512002528+0.7072971687j),(-0.003769213334-0.0009481877205j),(-0.003852981841-0.001045640907j),(0.08174785972-0.06585196787j)
(3882000000+0j),(0.4020974934+0.6838844497j),(-0.003898637602-0.0006542829797j),(-0.003920176066-0.0007925925893j),(0.08880486339-0.07665858732j)
(3883000000+0j),(0.4509547353+0.6566852925j),(-0.003880247474-0.0002949391201j),(-0.00391161209-0.000594758545j),(0.09422840178-0.08887631022j)
(3884000000+0j),(0.4972820282+0.6260131951j),(-0.003872966627-4.746044942e-05j),(-0.003933032509-0.0001688071497j),(0.09806060046-0.1019742523j)
(3885000000+0j),(0.5413562655+0.5920936545j),(-0.003810919588+0.0002999741992j),(-0.003966041375+7.828040543e-05j),(0.1001084745-0.1160992593j)
(3886000000+0j),(0.5820212364+0.5555685075j),(-0.003835686948+0.0004515311157j),(-0.003923573066+0.0004457209143j),(0.09996957332-0.1310476994j)
(3887000000+0j),(0.6198453307+0.5155977524j),(-0.00382535276+0.0008030249155j),(-0.003912800923+0.0006980116596j),(0.0979578495-0.1461021328j)
(3888000000+0j),(0.6547703743+0.4733594804j),(-0.003712164704+0.001120081637j),(-0.003807693254+0.001001758152j),(0.09379478544-0.1612911418j)
(3889000000+0j),(0.6862766147+0.4283512896j),(-0.003667558078+0.001455317833j),(-0.003804401029+0.001282203943j),(0.08760210872-0.1761889718j)
(3890000000+0j),(0.7144342661+0.3815017229j),(-0.003579494078+0.001644489006j),(-0.003682799637+0.001630215091j),(0.07953330874-0.1905566421j)
(3891000000+0j),(0.7386448383+0.3324461546j),(-0.003460102016+0.002018916886j),(-0.003569713794+0.001879261457j),(0.06957213581-0.2042689963j)
(3892000000+0j),(0.7598821521+0.2807444703j),(-0.003339191666+0.002296190476j),(-0.00344419945+0.002263794653j),(0.05799937993-0.2171216588j)
(3893000000+0j),(0.7771128416+0.2279949896j),(-0.003161654109+0.002540012123j),(-0.00327871996+0.002523341915j),(0.04458834976-0.2289839337j)
(3894000000+0j),(0.7904113531+0.1735690753j),(-0.002889389405+0.002846964402j),(-0.003011167049+0.002827012446j),(0.02968207374-0.2395586653j)
(3895000000+0j),(0.799339354+0.1179409351j),(-0.002686352236+0.0030866249j),(-0.002785619814+0.003105484648j),(0.01343531068-0.2488542692j)
(3896000000+0j),(0.8038609624+0.06133089585j),(-0.002429721644+0.003382240655j),(-0.002531455364+0.003373844316j),(-0.004203394521-0.2566111192j)
(3897000000+0j),(0.8044752479+0.00391366974j),(-0.002099572681+0.0034953875j),(-0.002255389933+0.003534085816j),(-0.02323341556-0.2625186144j)
(3898000000+0j),(0.8002809882-0.05396628392j),(-0.001843645354+0.003677972127j),(-0.001922325231+0.003733525053j),(-0.04302207381-0.2664320801j)
(3899000000+0j),(0.7914213538-0.1118402782j),(-0.001521321712+0.003825900843j),(-0.001599802985+0.003888241015j),(-0.06346958876-0.2684041991j)
(3900000000+0j),(0.7779186964-0.1694388528j),(-0.001178517705+0.003956538625j),(-0.001326944679+0.00404385617j),(-0.08453465998-0.2680134641j)
(3901000000+0j),(0.7592702508-0.2269469524j),(-0.0008597382111+0.004108158406j),(-0.0009724716074+0.004129009787j),(-0.1057374403-0.2652944876j)
(3902000000+0j),(0.7357624173-0.2833325632j),(-0.0005767960683+0.004177454859j),(-0.0005195936537+0.00420109788j),(-0.126735121-0.2604407137j)
(3903000000+0j),(0.7072245479-0.3384285849j),(-0.0001293675014+0.00432999339j),(-0.0001595341164+0.004249173217j),(-0.1472929269-0.2534429497j)
(3904000000+0j),(0.6733712554-0.3921610027j),(0.0001734917751+0.00430310145j),(0.0001704660244+0.004282698035j),(-0.167279914-0.244249692j)
(3905000000+0j),(0.6346333027-0.4428567922j),(0.0006226613186+0.004286337178j),(0.0005406171549+0.004249915481j),(-0.1865707785-0.2327375323j)
(3906000000+0j),(0.590788722-0.4910974835j),(0.001007762738+0.004184027668j),(0.0009603220387+0.004239315167j),(-0.2045177221-0.2196087274j)
(3907000000+0j),(0.5422286391-0.53573595j),(0.001455743331+0.004094494507j),(0.001293046982+0.004088887013j),(-0.2212321162-0.2047262972j)
(3908000000+0j),(0.4887059033-0.5766766359j),(0.001760218758+0.003989237826j),(0.001668552519+0.003990529105j),(-0.2365258038-0.1876983199j)
(3909000000+0j),(0.4308388531-0.6129559798j),(0.002192533109+0.003785817884j),(0.001961318543+0.003830585862j),(-0.2498951405-0.1693632267j)
(3910000000+0j),(0.3689690828-0.644050896j),(0.002465562662+0.003597276984j),(0.002382849576+0.003682852024j),(-0.2617104352-0.1495269482j)
(3911000000+0j),(0.303066045-0.6698996435j),(0.002722328994+0.003472788027j),(0.002629636554+0.003474851605j),(-0.2713618279-0.1286601468j)
(3912000000+0j),(0.2335712016-0.6894226676j),(0.003026833758+0.003104984062j),(0.002998421434+0.003223627107j),(-0.2786600292-0.1069721717j)
(3913000000+0j),(0.1612885445-0.7023426744j),(0.003296202514+0.002814604901j),(0.003178278683+0.002936985809j),(-0.2838826478-0.08458518176j)
(3914000000+0j),(0.08744814247-0.7079362646j),(0.003503557527+0.002527973847j),(0.003365548095+0.002584786154j),(-0.2865506709-0.0620686171j)
(3915000000+0j),(0.01215801667-0.7059662255j),(0.003735513659+0.00223268941j),(0.003668534569+0.002376803663j),(-0.287178278-0.03930490029j)
(3916000000+0j),(-0.06312792003-0.6961035105j),(0.003866888583+0.001891235355j),(0.003797139972+0.002001644578j),(-0.2852846682-0.01646138126j)
(3917000000+0j),(-0.1380545497-0.6784328323j),(0.004069778603+0.001530344598j),(0.004018405918+0.001714836457j),(-0.2811296284+0.005956875187j)
(3918000000+0j),(-0.211810112-0.6522982052j),(0.004264167976+0.001240222249j),(0.004100590479+0.001373904292j),(-0.2747036219+0.02739686069j)
(3919000000+0j),(-0.2828465104-0.6186245414j),(0.00432949001+0.0008385197725j),(0.004281424452+0.001039347844j),(-0.266032666+0.04797399433j)
(3920000000+0j),(-0.3505061865-0.5768643467j),(0.004431629553+0.0004562084505j),(0.004315658007+0.0006544683711j),(-0.2551428676+0.06730954088j)
(3921000000+0j),(-0.4135417044-0.5278452641j),(0.004457785282+6.196677714e-05j),(0.004457462579+0.0002807263809j),(-0.2425409406+0.08519847056j)
(3922000000+0j),(-0.4712286592-0.4718591221j),(0.004473899957-0.0003726159048j),(0.004414090887-0.0001117150605j),(-0.2279483527+0.1014527384j)
(3923000000+0j),(-0.5223420262-0.4104713316j),(0.004527260084-0.0007642266573j),(0.004442663863-0.0005505725858j),(-0.2118740529+0.1157566436j)
(3924000000+0j),(-0.5665014386-0.3435154305j),(0.00438672537-0.001069386955j),(0.004411686212-0.0009282546234j),(-0.1945116073+0.1278953835j)
(3925000000+0j),(-0.6032707691-0.2719357539j),(0.00425593229-0.001529364032j),(0.004293779843-0.001329545747j),(-0.1762962192+0.1375753267j)
(3926000000+0j),(-0.6320384145-0.1969948291j),(0.004109296482-0.001933802734j),(0.004141906742-0.00170459121j),(-0.1575275064+0.1451143065j)
(3927000000+0j),(-0.6523038745-0.1200221072j),(0.003857716452-0.002321023727j),(0.003980413545-0.002068988979j),(-0.1380710453+0.1504706641j)
(3928000000+0j),(-0.6639393568-0.04136124973j),(0.003658626927-0.002593119862j),(0.003742187517-0.002458672971j),(-0.1187795922+0.1532518186j)
(3929000000+0j),(-0.6671996713+0.0375380126j),(0.00346228038-0.002976562129j),(0.00355866109-0.002750671003j),(-0.09918128699+0.1538419154j)
(3930000000+0j),(-0.6619623303+0.1154526252j),(0.003134718863-0.003268264933j),(0.003357510315-0.00311325863j),(-0.07999384403+0.1516454682j)
(3931000000+0j),(-0.6489393711+0.1914819347j),(0.002863294678-0.003587775631j),(0.003054104978-0.003375429893j),(-0.06185481325+0.1469088822j)
(3932000000+0j),(-0.6282098293+0.2645342011j),(0.002601976041-0.003760135267j),(0.002770696301-0.00370646338j),(-0.04477072135+0.1398903715j)
(3933000000+0j),(-0.6002069116+0.3346722378j),(0.002121981001-0.003987861797j),(0.002394981682-0.003950248007j),(-0.0296348352+0.1310267576j)
(3934000000+0j),(-0.5659559965+0.4004872295j),(0.001735545811-0.004147403874j),(0.002054651035-0.00401945319j),(-0.01594424061+0.1204057255j)
(3935000000+0j),(-0.5256984234+0.4616994742j),(0.001425803057-0.004286613781j),(0.001652449253-0.004242097493j),(-0.004239064176+0.1080744422j)
(3936000000+0j),(-0.4802753925+0.5178943765j),(0.0009279281949-0.004332936835j),(0.001162147615-0.004406126682j),(0.005402096082+0.09462024676j)
(3937000000+0j),(-0.4300818741+0.5686403751j),(0.0006404495216-0.004442222882j),(0.0006604790688-0.004458135925j),(0.01277068257+0.08027769162j)
(3938000000+0j),(-0.3766929209+0.6133710829j),(0.0001389549143-0.004486992024j),(0.0003437472915-0.004492779262j),(0.01777896099+0.06516222352j)
(3939000000+0j),(-0.3202713132+0.6524718566j),(-0.0002142332669-0.004404926207j),(-7.395455759e-05-0.004433271941j),(0.02028460056+0.04997184067j)
(3940000000+0j),(-0.2615174055+0.6857334078j),(-0.0006080418825-0.004305191338j),(-0.000436725386-0.004410986323j),(0.02044126205+0.0347818664j)
(3941000000+0j),(-0.2006742656+0.7127411784j),(-0.00108091312-0.004204370547j),(-0.0008626116905-0.004214186687j),(0.01838961244+0.01987014721j)
(3942000000+0j),(-0.1384824067+0.7341261013j),(-0.001324215438-0.004136764444j),(-0.00129856891-0.004148503765j),(0.01402570587+0.005547314978j)
(3943000000+0j),(-0.07611055672+0.749571235j),(-0.001691061072-0.003928288352j),(-0.001515215263-0.003974335268j),(0.007493747864-0.007903781925j)
(3944000000+0j),(-0.01330927946+0.7592487984j),(-0.001979180612-0.003710742807j),(-0.001912066946-0.003825030755j),(-0.001119684661-0.02032257987j)
(3945000000+0j),(0.04898920655+0.7636843749j),(-0.002217695583-0.00348497089j),(-0.002131920308-0.003590866225j),(-0.01160517428-0.031160206j)
(3946000000+0j),(0.1102551147+0.7627034128j),(-0.002517090645-0.003312627319j),(-0.00247888593-0.003392569255j),(-0.02386973612-0.04029994947j)
(3947000000+0j),(0.1714641005+0.7567000769j),(-0.002713797847-0.003019518917j),(-0.002686121268-0.003108688165j),(-0.03761051595-0.04750282961j)
(3948000000+0j),(0.2298913747+0.7460945772j),(-0.002892136341-0.002761520213j),(-0.002933938988-0.002851797268j),(-0.05261540413-0.05268180086j)
(3949000000+0j),(0.2872018218+0.7306170801j),(-0.003157447791-0.002488541882j),(-0.003154775361-0.002552704886j),(-0.06860223413-0.05554147905j)
(3950000000+0j),(0.3426882327+0.7109085368j),(-0.003298467724-0.002241007751j),(-0.003289066488-0.002252080478j),(-0.08541930467-0.05584862482j)
(3951000000+0j),(0.3949393034+0.6873800918j),(-0.003424019087-0.002024673857j),(-0.003331421642-0.002134709619j),(-0.1022145599-0.05356077053j)
(3952000000+0j),(0.4455268681+0.6595833418j),(-0.003516456112-0.001664487994j),(-0.00344558619-0.001822124003j),(-0.11906562-0.04857839143j)
(3953000000+0j),(0.4931312501+0.628373738j),(-0.003581435652-0.001471836935j),(-0.003666113829-0.00142978644j),(-0.1354739517-0.04098347505j)
(3954000000+0j),(0.5377335548+0.5938135296j),(-0.003681632923-0.001168613438j),(-0.003678377951-0.001239272184j),(-0.1507641971-0.03086681847j)
(3955000000+0j),(0.579382956+0.556463447j),(-0.003844646504-0.0008651668322j),(-0.003758515231-0.000936717086j),(-0.1649744809-0.01856996872j)
(3956000000+0j),(0.6178269982+0.5163064074j),(-0.003860521596-0.0005739020999j),(-0.003868896049-0.0006710336893j),(-0.1779129058-0.004225858657j)
(3957000000+0j),(0.6536634564+0.4729854751j),(-0.00391551014-0.0003150923294j),(-0.003921220079-0.0003667608544j),(-0.1889809072+0.01216491737j)
(3958000000+0j),(0.6858292818+0.4271028426j),(-0.003883360885-2.330099733e-06j),(-0.003915389534-0.000184871853j),(-0.1978245825+0.03034467375j)
(3959000000+0j),(0.7139701247+0.3794476711j),(-0.003947874997+0.0002343315427j),(-0.004034586716+0.0002104346058j),(-0.2046515048+0.04986560083j)
(3960000000+0j),(0.7383218408+0.3299429431j),(-0.004003156442+0.0006242253003j),(-0.003975622356+0.0005279692123j),(-0.2088798136+0.07039952109j)
(3961000000+0j),(0.75937289+0.278149045j),(-0.003952563275+0.001004070509j),(-0.003928754013+0.0008389912546j),(-0.2105808407+0.09173160294j)
(3962000000+0j),(0.7756983638+0.2258190612j),(-0.003848112421+0.001281830249j),(-0.003837546567+0.001194600249j),(-0.2099670768+0.1133517249j)
(3963000000+0j),(0.7884935737+0.1714679118j),(-0.003776067402+0.001512516406j),(-0.00375120854+0.001477084472j),(-0.2067405134+0.135031016j)
(3964000000+0j),(0.7972893715+0.1157665352j),(-0.003682555631+0.001826525666j),(-0.003694370156+0.001746206661j),(-0.2008905411+0.1569204686j)
(3965000000+0j),(0.8015671372+0.05975570684j),(-0.003551594215+0.00216456526j),(-0.003612076398+0.002022410277j),(-0.1927613765+0.1780281797j)
(3966000000+0j),(0.8016873598+0.00321203668j),(-0.003328772495+0.002435747767j),(-0.00339309033+0.002322319895j),(-0.1823227704+0.198309208j)
(3967000000+0j),(0.7971428633-0.05336037191j),(-0.003137792461+0.00265710894j),(-0.003196974285+0.002596039092j),(-0.16919218+0.2178971233j)
(3968000000+0j),(0.7883306146-0.1104958986j),(-0.003027019557+0.002955614356j),(-0.002980351215+0.00284688524j),(-0.154270798+0.2360509131j)
(3969000000+0j),(0.7745810747-0.1665867462j),(-0.002885221504+0.003147681942j),(-0.002731360495+0.00308861793j),(-0.1371347308+0.252734831j)
(3970000000+0j),(0.7563863397-0.2226140157j),(-0.00261591468+0.003510166192j),(-0.002613959135+0.003380355891j),(-0.1181026846+0.2679038802j)
(3971000000+0j),(0.7357119322-0.2777137997j),(-0.002302110428+0.00376944989j),(-0.002287192503+0.003669991624j),(-0.1005142927+0.2823615037j)
(3972000000+0j),(0.7081444263-0.3311965929j),(-0.002010136843+0.004024895839j),(-0.002071845811+0.003824450774j),(-0.07852737606+0.2937530773j)
(3973000000+0j),(0.6757899523-0.3831459476j),(-0.001658614259+0.004160624929j),(-0.00177053269+0.0040684985j),(-0.05506774038+0.3030886423j)
(3974000000+0j),(0.6386021376-0.4326278354j),(-0.001278119977+0.004370278213j),(-0.001363679185+0.004267160781j),(-0.0305940602+0.309900854j)
(3975000000+0j),(0.5968418717-0.479699375j),(-0.001018493203+0.004552747589j),(-0.0009956284193+0.004425458144j),(-0.00560780149+0.3143106945j)
(3976000000+0j),(0.5503488779-0.5232672893j),(-0.0005682294141+0.004563415889j),(-0.0006545088254+0.004518891685j),(0.02047105134+0.3160649916j)
(3977000000+0j),(0.4993725717-0.5635346476j),(-0.0001945486147+0.004625371657j),(-0.0002803627285+0.004591825418j),(0.04654021934+0.31519304j)
(3978000000+0j),(0.4441527128-0.5998172468j),(0.0002329373965+0.004681695253j),(0.0001583607373+0.004597004503j),(0.07242431492+0.3117402977j)
(3979000000+0j),(0.385227263-0.6307624178j),(0.0006675883778+0.004655422643j),(0.0004636335361+0.004608833697j),(0.09837318957+0.3053897801j)
(3980000000+0j),(0.3224497437-0.6568992513j),(0.001027426566+0.004610170145j),(0.0009092313121+0.004595616832j),(0.122978963+0.2963623077j)
(3981000000+0j),(0.2565137148-0.6771925689j),(0.001415811945+0.004506689031j),(0.001294258866+0.004531968851j),(0.1470464766+0.2844280878j)
(3982000000+0j),(0.1877052039-0.6916100968j),(0.001834647614+0.004458115436j),(0.001731946133+0.004424028564j),(0.169239521+0.2704955124j)
