Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3849000000+0j),(-0.2835203707-0.5160651412j),(-0.0003895263944-0.001302380464j),(-0.0002766663383-0.001296964823j),(0.1832827181-0.09073590534j)
(3850000000+0j),(-0.3422400653-0.4730495171j),(-0.0004869420372-0.001356752706j),(-0.0003980638576-0.001375047839j),(0.17421031-0.09954719887j)
(3851000000+0j),(-0.3961617947-0.4240845407j),(-0.0005903338897-0.001266319887j),(-0.00051052653-0.001354737789j),(0.1646500975-0.1072467264j)
(3852000000+0j),(-0.4439739585-0.3700826584j),(-0.0007387023652-0.001204129774j),(-0.0006746138679-0.001207270194j),(0.1546764672-0.1138501951j)
(3853000000+0j),(-0.4858420789-0.3113085955j),(-0.0008868055884-0.001075260108j),(-0.0007104803808-0.00112466584j),(0.1442638338-0.1192338961j)
(3854000000+0j),(-0.5210478902-0.2485160576j),(-0.0009729057783-0.00101256941j),(-0.0008277954767-0.001112266094j),(0.133856222-0.123394562j)
(3855000000+0j),(-0.5490241051-0.1827939202j),(-0.0009660903015-0.0009336603107j),(-0.0009449330391-0.0009626540123j),(0.1234071329-0.1262808921j)
(3856000000+0j),(-0.5698042512-0.1146206412j),(-0.001070321654-0.0007568966248j),(-0.001086230739-0.0008250420215j),(0.1129169688-0.1281178868j)
(3857000000+0j),(-0.5831460953-0.04591390222j),(-0.001174855279-0.0006746028666j),(-0.001099205809-0.0006220507785j),(0.1027667075-0.1285698734j)
(3858000000+0j),(-0.5890495777+0.02351510779j),(-0.001268764609-0.0004574030172j),(-0.00120630546-0.0006100959145j),(0.09304134548-0.1280140081j)
(3859000000+0j),(-0.5880132318+0.0918568375j),(-0.001293146517-0.0003590141714j),(-0.001242144383-0.0004530729202j),(0.08383885771-0.1263903745j)
(3860000000+0j),(-0.5798348188+0.1595342128j),(-0.001214412972-0.0002592751989j),(-0.001258743228-0.0003097117878j),(0.07530811429-0.1237193857j)
(3861000000+0j),(-0.5657454729+0.2245104996j),(-0.001329306164-0.0002116489486j),(-0.001255673356-0.0001987260039j),(0.06767670065-0.1203376972j)
(3862000000+0j),(-0.5454381108+0.286766878j),(-0.001269630622-6.586813106e-05j),(-0.001319651841-6.904804468e-05j),(0.06084544584-0.1161091404j)
(3863000000+0j),(-0.5193312764+0.3460505229j),(-0.001229147892+7.15517599e-05j),(-0.001265830011-4.519385766e-05j),(0.05479554459-0.1111697898j)
(3864000000+0j),(-0.4888342619+0.4012020752j),(-0.001194851124+0.0002134690149j),(-0.001251394162+0.0001723683672j),(0.05009179935-0.1056449593j)
(3865000000+0j),(-0.4530194104+0.4529231125j),(-0.001111474587+0.0003108737583j),(-0.001162762404+0.0002331653377j),(0.04661425576-0.0998589371j)
(3866000000+0j),(-0.414018333+0.5001938292j),(-0.001055063913+0.0003799792903j),(-0.001135406084+0.0003725451825j),(0.04420019314-0.09398651955j)
(3867000000+0j),(-0.3711464107+0.5429520032j),(-0.001017039991+0.0004948082496j),(-0.001119141001+0.0004216603702j),(0.04302921146-0.08802104785j)
(3868000000+0j),(-0.3255808651+0.5810144813j),(-0.001026778016+0.000622806605j),(-0.001049121143+0.0004790445091j),(0.04302467406-0.08223596143j)
(3869000000+0j),(-0.277998209+0.6144880956j),(-0.0008981463616+0.0006767968298j),(-0.0009856756078+0.0006514275447j),(0.04438507557-0.07673066443j)
(3870000000+0j),(-0.2284962833+0.6428547312j),(-0.0008946114685+0.0007529358263j),(-0.0008791064029+0.0007190320757j),(0.04688353464-0.07188534415j)
(3871000000+0j),(-0.1771534234+0.6670310182j),(-0.00080260291+0.0007665066514j),(-0.000775829074+0.0007343782345j),(0.05042162538-0.06786414851j)
(3872000000+0j),(-0.1246361956+0.6863340317j),(-0.0006850776845+0.0008766629035j),(-0.0007585617132+0.0007590625319j),(0.05488142371-0.06491362565j)
(3873000000+0j),(-0.07217217982+0.7010175739j),(-0.0006490671076+0.00087364309j),(-0.0007334311376+0.0008607357158j),(0.05989356339-0.0629822405j)
(3874000000+0j),(-0.01932222582+0.7112159456j),(-0.0006022658199+0.0009288846632j),(-0.0006241204683+0.0008946876624j),(0.06542857736-0.0621171451j)
(3875000000+0j),(0.03381246701+0.717176661j),(-0.0005163307651+0.0009307587752j),(-0.0005084375152+0.0009145435179j),(0.07143288851-0.06243764035j)
(3876000000+0j),(0.08631782979+0.7191234105j),(-0.0003648103157+0.0009149758262j),(-0.0004220716073+0.000917858968j),(0.07756713778-0.06417796125j)
(3877000000+0j),(0.1381992996+0.7167017581j),(-0.0002744919038+0.001019230927j),(-0.0004054811725+0.000962537888j),(0.08369522542-0.06711217395j)
(3878000000+0j),(0.1890854836+0.7104732253j),(-0.0002368172136+0.0009947536746j),(-0.0002842280664+0.0009839519626j),(0.08972127736-0.07118485581j)
(3879000000+0j),(0.2389784902+0.7005122598j),(-0.0001532983879+0.0009148191893j),(-0.0001608113816+0.001006381353j),(0.09548448771-0.07667803289j)
(3880000000+0j),(0.2878359556+0.6870132569j),(-6.783449498e-05+0.0009341518744j),(-0.0001178596576+0.001027347753j),(0.1002398804-0.08381130597j)
(3881000000+0j),(0.3351714611+0.6696462701j),(-1.366891865e-05+0.001010534936j),(-3.980233305e-05+0.0009843430016j),(0.1045924202-0.09171524436j)
(3882000000+0j),(0.3809701204+0.6490583587j),(0.0001228482433+0.0009834014345j),(4.740414806e-05+0.001019786228j),(0.1082248688-0.1005235525j)
(3883000000+0j),(0.4248150587+0.6253732633j),(0.000227105571+0.0009834924713j),(0.0001168936797+0.00101234403j),(0.1106929183-0.1104363144j)
(3884000000+0j),(0.4662789106+0.598699719j),(0.0001794113341+0.0009825218003j),(0.0001677733817+0.0009270866867j),(0.1120494381-0.121093228j)
(3885000000+0j),(0.5059404969+0.5689948253j),(0.0002307092072+0.0009171212441j),(0.0002801263763+0.0009823824512j),(0.112115711-0.1324113721j)
(3886000000+0j),(0.5431391001+0.5363426215j),(0.0004027811228+0.0008606459596j),(0.000336742145+0.0009027342894j),(0.1108234078-0.1443171341j)
(3887000000+0j),(0.5776606202+0.5015075664j),(0.0003887968487+0.0008516869857j),(0.0004383462947+0.0008747439715j),(0.1080038324-0.1563585244j)
(3888000000+0j),(0.6096992493+0.4641525378j),(0.000510392827+0.0007710359059j),(0.0004825617361+0.0008058067178j),(0.103807278-0.1685037279j)
(3889000000+0j),(0.6390181184+0.4241658191j),(0.0005670711398+0.0007654070505j),(0.0005767859984+0.0007511160802j),(0.09811437875-0.1806894067j)
(3890000000+0j),(0.6658726931+0.3815265571j),(0.0005772555596+0.0007534997421j),(0.0005696718581+0.0007591609028j),(0.09083991498-0.1925853103j)
(3891000000+0j),(0.689031899+0.3371920947j),(0.0006777944509+0.0006409792695j),(0.0006895810948+0.0007283849991j),(0.08215203136-0.2042585124j)
(3892000000+0j),(0.7091226578+0.2914128499j),(0.0006907392526+0.0006158864126j),(0.0006703086547+0.0006080853636j),(0.07177348435-0.2153088327j)
(3893000000+0j),(0.7259991765+0.2432338178j),(0.0007031744462+0.0005183592439j),(0.0006962979096+0.0005692931009j),(0.06009244919-0.2253804249j)
(3894000000+0j),(0.7391762733+0.1940815234j),(0.0007873245049+0.0005376629415j),(0.0007955018664+0.000536397798j),(0.04697328806-0.2344992783j)
(3895000000+0j),(0.7487029433+0.1433011805j),(0.0007997764624+0.000458543509j),(0.0008237746661+0.0004982666578j),(0.03283787891-0.2423010815j)
(3896000000+0j),(0.7541323304+0.09157753699j),(0.0008324884693+0.0003726287105j),(0.00079842587+0.0003803292057j),(0.0175508447-0.2488100862j)
(3897000000+0j),(0.7556852102+0.03889781147j),(0.0009282880346+0.000294300844j),(0.0009613874136+0.0003937170841j),(0.001293120906-0.2540969384j)
(3898000000+0j),(0.7530961037-0.01394187797j),(0.000910835166+0.0002441191464j),(0.0009226637194+0.0002715692972j),(-0.01557636913-0.2575888059j)
(3899000000+0j),(0.7460220456-0.06808622074j),(0.0008606803603+0.0002328715927j),(0.0009246448171+0.0002780169016j),(-0.03310332447-0.2595209661j)
(3900000000+0j),(0.7347087264-0.121405699j),(0.0008876680513+0.0001268609485j),(0.0009546807851+0.0002103210136j),(-0.05084092915-0.2596445201j)
(3901000000+0j),(0.7187331319-0.1747447336j),(0.0009922315367+6.767647574e-05j),(0.0009613930015+7.416546578e-05j),(-0.06882474571-0.257942183j)
(3902000000+0j),(0.6979765296-0.2277018948j),(0.0009434245876+1.990671444e-05j),(0.0009503053152+4.394268035e-05j),(-0.08653914183-0.2544884133j)
(3903000000+0j),(0.6725974679-0.2790097671j),(0.0009548258386-6.992952694e-05j),(0.001019691466-6.656762707e-05j),(-0.1040612906-0.2492097542j)
(3904000000+0j),(0.6422815323-0.3290251996j),(0.0009699149523-0.0001543183316j),(0.001009103144-0.0001567569707j),(-0.1208747923-0.2424830766j)
(3905000000+0j),(0.6071864963-0.3769550793j),(0.0009569282993-0.0002428901353j),(0.0009865312604-0.0003067703219j),(-0.1372462511-0.2338465972j)
(3906000000+0j),(0.5674072504-0.4222006939j),(0.0009324963903-0.0004123488034j),(0.0009734007181-0.0003041599994j),(-0.1526117623-0.2237281038j)
(3907000000+0j),(0.522810936-0.4645354338j),(0.0009416035609-0.0004636770464j),(0.0009541006875-0.0004581319517j),(-0.1671660393-0.2122676723j)
(3908000000+0j),(0.4739108682-0.5031496906j),(0.0009019965073-0.0004948613932j),(0.0008836325142-0.0004666339664j),(-0.1803259254-0.1993856112j)
(3909000000+0j),(0.4206821322-0.5375374185j),(0.0008418728248-0.0006197087932j),(0.0008753714501-0.0006071526441j),(-0.1922408491-0.1853489235j)
(3910000000+0j),(0.3633209169-0.5675081585j),(0.0007100704825-0.0006658682832j),(0.000832468213-0.0006397492834j),(-0.2026833445-0.1704007425j)
(3911000000+0j),(0.3027352989-0.5917732931j),(0.0007556616911-0.0007719486603j),(0.0007240980631-0.0007621927653j),(-0.2117893249-0.1543299859j)
(3912000000+0j),(0.2389492989-0.6104511054j),(0.0006832008949-0.0008434214978j),(0.0006659982027-0.0007572744507j),(-0.2191140652-0.1373517505j)
(3913000000+0j),(0.1723008007-0.6229903629j),(0.0005895712529-0.0009037731215j),(0.0006146788364-0.0007853292627j),(-0.224485293-0.1200529115j)
(3914000000+0j),(0.1043823138-0.6288069202j),(0.000519078807-0.0008918431704j),(0.0005256896256-0.0009293177282j),(-0.228055045-0.1026225158j)
(3915000000+0j),(0.03516237065-0.6276750867j),(0.0004792595282-0.0009243773529j),(0.0003630227293-0.001006020699j),(-0.2299330384-0.08498270932j)
(3916000000+0j),(-0.03433348611-0.6193166005j),(0.0003333589411-0.001029700739j),(0.0003518160374-0.0009953681147j),(-0.2298907042-0.06755011966j)
(3917000000+0j),(-0.1034330949-0.6034248369j),(0.0002562891168-0.001090049278j),(0.0002605378395-0.0009912964888j),(-0.2280825227-0.050520119j)
(3918000000+0j),(-0.1710150093-0.5803507848j),(0.0002020452812-0.001080485759j),(0.0001467276888-0.001102883834j),(-0.2246183008-0.03385604469j)
(3919000000+0j),(-0.2366528511-0.5497532278j),(5.664801211e-05-0.001139460597j),(8.765201346e-05-0.001061195508j),(-0.2194542736-0.01783292766j)
(3920000000+0j),(-0.300740689-0.5102153814j),(-6.211241271e-05-0.0009583175997j),(-8.111129864e-05-0.001146935276j),(-0.2127267271-0.002997518279j)
(3921000000+0j),(-0.3583192229-0.4658784555j),(-0.0001561746758-0.001110654441j),(-0.0001706885232-0.001067953068j),(-0.2044820338+0.01055836427j)
(3922000000+0j),(-0.410602808-0.415803551j),(-0.0003031982924-0.0009929980151j),(-0.000212577972-0.001055747271j),(-0.1949691027+0.02290182513j)
(3923000000+0j),(-0.4573095739-0.360609658j),(-0.0003995816223-0.00100176991j),(-0.0003288350708-0.001009869622j),(-0.1845234782+0.03361176516j)
(3924000000+0j),(-0.4980440438-0.3000902154j),(-0.000509132049-0.0009375136578j),(-0.0004213709035-0.0009919627337j),(-0.1730393022+0.04304356169j)
(3925000000+0j),(-0.5316189528-0.2361273062j),(-0.0006023680908-0.0008901130641j),(-0.0005161212757-0.0008769847918j),(-0.1610858887+0.05071817065j)
(3926000000+0j),(-0.5581701398-0.1693956826j),(-0.0005938840332-0.0008671779651j),(-0.000585187634-0.0008584834868j),(-0.1486038268+0.05686238608j)
(3927000000+0j),(-0.5774570704-0.1008604623j),(-0.0006841845461-0.0007747232448j),(-0.0006770922919-0.000760247116j),(-0.1357857883+0.06117112672j)
(3928000000+0j),(-0.5891724825-0.03116103554j),(-0.0007507770788-0.000682779355j),(-0.0006852424121-0.0006673729513j),(-0.1227973029+0.06365332414j)
(3929000000+0j),(-0.5936579108+0.03890339681j),(-0.0007784648333-0.0005356444162j),(-0.0007361216121-0.0006727143191j),(-0.1099415645+0.06407836029j)
(3930000000+0j),(-0.5908113122+0.1084851017j),(-0.0008700346807-0.000549229444j),(-0.0008560860879-0.0005519217229j),(-0.09771202505+0.06279528171j)
(3931000000+0j),(-0.5808117986+0.1764408882j),(-0.0008871132741-0.0004157680378j),(-0.0008443110273-0.0005078313407j),(-0.08610809594+0.05979969197j)
(3932000000+0j),(-0.5643947721+0.2421611253j),(-0.0008942558779-0.0003851938527j),(-0.0009854400996-0.0004660324485j),(-0.07571853697+0.05499055745j)
(3933000000+0j),(-0.5419377685+0.3051746324j),(-0.0008817216731-0.0002839550434j),(-0.0009509774973-0.0003882640158j),(-0.06657288224+0.04897388152j)
(3934000000+0j),(-0.5135362148+0.3648534011j),(-0.0009365224396-0.0002503538562j),(-0.0009191663703-0.0003409642959j),(-0.05885428935+0.04177837405j)
(3935000000+0j),(-0.4801841676+0.4204176576j),(-0.000907425012-0.0001818510354j),(-0.0009490524535-0.0002004553826j),(-0.05267802626+0.03356505953j)
(3936000000+0j),(-0.4421887696+0.4718487767j),(-0.0009675413021-5.411952588e-05j),(-0.0009027881897-0.0001034856687j),(-0.04811233282+0.02476298745j)
(3937000000+0j),(-0.4004645348+0.5186137532j),(-0.0009600180201-5.080078336e-05j),(-0.0009591144044-7.888551045e-05j),(-0.04531061649+0.01537108312j)
(3938000000+0j),(-0.3551166356+0.5607183504j),(-0.0009635395254+6.829817721e-05j),(-0.000942210434+3.133389691e-05j),(-0.04444519803+0.005561744779j)
(3939000000+0j),(-0.3069595993+0.5980131779j),(-0.0009238023194+8.143084415e-05j),(-0.0009717834764+8.386303671e-05j),(-0.04528621584-0.004009662093j)
(3940000000+0j),(-0.2566155791+0.630540505j),(-0.0009293074254+0.0001911855361j),(-0.0009381037671+0.0001817242883j),(-0.04819668457-0.01320340606j)
(3941000000+0j),(-0.2046438605+0.6577504577j),(-0.0009595770389+0.000394046423j),(-0.0009614672745+0.0002731570567j),(-0.05254301056-0.02171241283j)
(3942000000+0j),(-0.151110068+0.6802031253j),(-0.0008730951813+0.0003885339247j),(-0.0008704689099+0.0003790383053j),(-0.05856534466-0.02949076199j)
(3943000000+0j),(-0.09683786333+0.6976613505j),(-0.0008150112117+0.000450721971j),(-0.0008682877524+0.0004511901643j),(-0.06581863761-0.03625293661j)
(3944000000+0j),(-0.041846212+0.7102662786j),(-0.0007381519536+0.0004877977481j),(-0.0008131422801+0.0004393178679j),(-0.07446870953-0.04187857791j)
(3945000000+0j),(0.0128920665+0.7182190049j),(-0.000730308413+0.0005368973361j),(-0.0007705392782+0.0005356867914j),(-0.08427098393-0.04624804171j)
(3946000000+0j),(0.06748495996+0.7216809765j),(-0.0007052030996+0.0006074546254j),(-0.0007087972481+0.0005813834141j),(-0.09498941898-0.04909364979j)
(3947000000+0j),(0.1212640256+0.7207231284j),(-0.0006484744372+0.0007070348365j),(-0.0006846606848+0.0006713875337j),(-0.1067374125-0.05027365851j)
(3948000000+0j),(0.1746745855+0.7156421211j),(-0.0005078553222+0.0006807577447j),(-0.0006647740956+0.0007038316689j),(-0.1187912077-0.04963860754j)
(3949000000+0j),(0.2265686691+0.7062149006j),(-0.0005216635182+0.0007584149716j),(-0.0005368990824+0.0007471983554j),(-0.1311953515-0.04727042496j)
(3950000000+0j),(0.2770538032+0.6929873335j),(-0.0004545405973+0.0006515840651j),(-0.0005231490359+0.0006994575378j),(-0.1435450315-0.0429266991j)
(3951000000+0j),(0.3262141645+0.6761503956j),(-0.0004516417393+0.0008332568686j),(-0.0004240938579+0.0007847241941j),(-0.1557661295-0.036729392j)
(3952000000+0j),(0.3734835386+0.655870289j),(-0.0003083528718+0.0008225363563j),(-0.0003824186279+0.0008443229599j),(-0.1672910154-0.0289051227j)
(3953000000+0j),(0.4184427261+0.6320225927j),(-0.0002706485393+0.0009171196143j),(-0.0003459627915+0.0008324440569j),(-0.1782021075-0.01924594466j)
(3954000000+0j),(0.4611590803+0.6052679347j),(-0.0002475291258+0.0008485672297j),(-0.0002807549608+0.0008528171456j),(-0.1882601529-0.008138234505j)
(3955000000+0j),(0.5017930865+0.5755976008j),(-0.0001464758534+0.0009105640347j),(-0.0001880526397+0.0009033562965j),(-0.1972826868+0.004383968234j)
(3956000000+0j),(0.5396550894+0.5430517048j),(-9.223820962e-05+0.0008875057101j),(-0.0001564823324+0.000897660444j),(-0.2050104439+0.01829610356j)
(3957000000+0j),(0.5752012134+0.5078445203j),(-7.083339733e-05+0.0009065145859j),(-6.453877722e-05+0.0008868515724j),(-0.211304307+0.03349714361j)
(3958000000+0j),(0.6079919934+0.4705836894j),(-3.221179941e-05+0.0009127989761j),(-3.266364001e-05+0.001010118984j),(-0.2161716372+0.04966568585j)
(3959000000+0j),(0.6383210421+0.4298646201j),(9.078536095e-05+0.0009599340847j),(0.0001027769904+0.0009654131718j),(-0.2191150784+0.06692750398j)
(3960000000+0j),(0.6651972532+0.3880078316j),(0.0001619033428+0.0009795167716j),(0.0001174262579+0.0009503716137j),(-0.2204371542+0.08446586431j)
(3961000000+0j),(0.6884636283+0.3444590941j),(0.0002493281499+0.000952845905j),(0.0002079031256+0.001066048979j),(-0.2199345231+0.1025499015j)
(3962000000+0j),(0.7090117931+0.2985525751j),(0.0003483522451+0.000996581628j),(0.0002814045874+0.0009799055988j),(-0.2175415903+0.1207842652j)
(3963000000+0j),(0.7260196209+0.2511810112j),(0.000446608843+0.0009818457766j),(0.0003845112806+0.0009684877587j),(-0.213160798+0.1391263597j)
(3964000000+0j),(0.7394224405+0.2027875233j),(0.0004524838005+0.0008975222008j),(0.0004846148659+0.0009501579916j),(-0.2069617212+0.1571411197j)
(3965000000+0j),(0.7492829561+0.1526145057j),(0.0005813557073+0.0008991097566j),(0.0005405248376+0.0008758974727j),(-0.1988348812+0.1750379614j)
(3966000000+0j),(0.7553052902+0.1024116271j),(0.0007053287118+0.0008640955202j),(0.0005843838444+0.0008533717482j),(-0.1887465864+0.1922425626j)
(3967000000+0j),(0.7575264573+0.0505746614j),(0.0007563995896+0.0007940768264j),(0.000747883867+0.0008429353475j),(-0.1769678295+0.2085415701j)
(3968000000+0j),(0.7558561563-0.001034086316j),(0.0007717117551+0.0006894249818j),(0.0008056780789+0.0007682850701j),(-0.1633952856+0.2237860395j)
(3969000000+0j),(0.7499253154-0.05351284219j),(0.000902251224+0.0006583071081j),(0.0009160333429+0.000643642561j),(-0.1481469274+0.2378136841j)
(3970000000+0j),(0.7400309443-0.1055641267j),(0.0009748341399+0.0005839903606j),(0.0009702547104+0.0005910752807j),(-0.1316714436+0.2502598925j)
(3971000000+0j),(0.7279515266-0.1586520776j),(0.001044106204+0.000537590764j),(0.001007848885+0.0005345072132j),(-0.1161255389+0.263162568j)
(3972000000+0j),(0.7093075514-0.2099790893j),(0.001102564507+0.0004326429626j),(0.001052753767+0.000451080472j),(-0.0972084403+0.2727632765j)
(3973000000+0j),(0.6863645315-0.2606338276j),(0.001127626514+0.0003422166337j),(0.001106227632+0.0003876452101j),(-0.0771946758+0.2804880711j)
(3974000000+0j),(0.6589356661-0.3093102199j),(0.001192338765+0.0002556644613j),(0.001123565715+0.0001878137555j),(-0.05637039989+0.2863637168j)
(3975000000+0j),(0.626989603-0.3563130155j),(0.001172547927+0.0001223867002j),(0.001146108611+0.0001521408121j),(-0.03518110514+0.2901542552j)
(3976000000+0j),(0.5908146501-0.4008951396j),(0.001181165921-6.778762327e-05j),(0.001252514077-2.772660082e-05j),(-0.01326909289+0.2919275456j)
