Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3972000000+0j),(0.7262027264-0.1490450624j),(-7.470609853e-05-0.0002646774519j),(-8.307874668e-05-0.0002789421123j),(-0.1178181842+0.2762997298j)
(3973000000+0j),(0.7085983157-0.2004939662j),(-9.758950182e-05-0.0001498952042j),(-0.000171517735-0.0001784795313j),(-0.09458196163+0.2850895439j)
(3974000000+0j),(0.6863943338-0.2510043816j),(-0.0001133668775-0.0001943468815j),(-0.0001703728776-0.000210829181j),(-0.07035621256+0.2911430793j)
(3975000000+0j),(0.659733057-0.300139333j),(-0.0002143869206-0.0002233194682j),(-0.0001923600357-0.000198490452j),(-0.04564839602+0.2947600662j)
(3976000000+0j),(0.6288004518-0.347211381j),(-0.000181717216-0.0001840265468j),(-0.0002271262783-0.0002221298782j),(-0.02073891088+0.2955999695j)
(3977000000+0j),(0.5931749344-0.3923063056j),(-0.0002061747946-0.0001732403034j),(-0.0001718470594-0.0001702260051j),(0.003742248518+0.2938278496j)
(3978000000+0j),(0.5534672737-0.4348070044j),(-0.0002710852714-0.0001583477861j),(-0.0002667990047-0.0001799544698j),(0.02770839073+0.2896504788j)
(3979000000+0j),(0.5093711615-0.4742626706j),(-0.0003548239765-0.0001227458706j),(-0.0002117547847-0.0001804182248j),(0.05098591372+0.2830026564j)
(3980000000+0j),(0.4613310397-0.5100715108j),(-0.0002927763562-0.0001293249952j),(-0.0003637917107-0.0001087096825j),(0.07309601456+0.2739319982j)
(3981000000+0j),(0.4094590247-0.5419517204j),(-0.0003000670986-0.000100591642j),(-0.0003121850314-5.45116709e-05j),(0.09406474978+0.2629598275j)
(3982000000+0j),(0.3543735147-0.5690069715j),(-0.0002990910725-0.0001083976167j),(-0.000329836359-7.845627988e-05j),(0.1133049056+0.2499144863j)
(3983000000+0j),(0.2953937352-0.591507854j),(-0.0003475700214-0.0001102454407j),(-0.0003685160773+1.832497247e-07j),(0.1311641783+0.2349007058j)
(3984000000+0j),(0.2342594415-0.6085111288j),(-0.0003087933583+4.230910781e-05j),(-0.0003869388602+1.705317482e-05j),(0.1471289396+0.2185053308j)
(3985000000+0j),(0.1706314683-0.6197661998j),(-0.0003379785339+1.85896879e-05j),(-0.0003895178088+3.225608452e-05j),(0.1611092091+0.2007854153j)
(3986000000+0j),(0.105149895-0.6251132826j),(-0.0003164702212+7.778504369e-05j),(-0.0003376987006+9.239405335e-05j),(0.1730214953+0.1817960836j)
(3987000000+0j),(0.03908276185-0.6236834731j),(-0.0003937417932+0.0001163766719j),(-0.0003453026875+7.63527205e-05j),(0.1825522929+0.1617407959j)
(3988000000+0j),(-0.02776947431-0.6155801731j),(-0.0003311674518+0.0001777910657j),(-0.0003788559115+0.0001250039495j),(0.1897356808+0.1412266981j)
(3989000000+0j),(-0.09382604808-0.6005634328j),(-0.0003524033818+0.0001936118206j),(-0.0002709128312+0.0001289530046j),(0.1944532245+0.1202757372j)
(3990000000+0j),(-0.1586734802-0.5788994436j),(-0.0002984728198+0.0001966599229j),(-0.0002861557005+0.0001269216446j),(0.1968338192+0.09908862335j)
(3991000000+0j),(-0.2216272354-0.550214879j),(-0.0003418755368+0.000243292161j),(-0.0002639660961+0.0003132408019j),(0.1965123266+0.07835246421j)
(3992000000+0j),(-0.2816641033-0.5149623494j),(-0.000261530542+0.0002538887493j),(-0.000262915506+0.0003237223136j),(0.1939804852+0.05763530222j)
(3993000000+0j),(-0.3380027115-0.473492214j),(-0.0002077871322+0.0003394548257j),(-0.0001714073587+0.0003007137566j),(0.1887437701+0.03779038402j)
(3994000000+0j),(-0.3898867965-0.4258405736j),(-0.0002028960298+0.0003118082532j),(-0.0002442696423+0.0003137273015j),(0.1811508387+0.01933174134j)
(3995000000+0j),(-0.4365504384-0.3728681755j),(-0.0001898196788+0.0003425510658j),(-0.0001549435256+0.0004135018098j),(0.171402663+0.002251223285j)
(3996000000+0j),(-0.4772577286-0.3158813416j),(-0.0001091841696+0.0003412400547j),(-0.0001268241758+0.0003118148015j),(0.1597775519-0.01304325509j)
(3997000000+0j),(-0.5118060112-0.2539430805j),(-0.0001541032252+0.0004017882748j),(-7.35851936e-05+0.0003920132294j),(0.146411106-0.02644495434j)
(3998000000+0j),(-0.5395442843-0.1895260997j),(-4.024884402e-05+0.0003200697538j),(-1.905095996e-05+0.0004214892979j),(0.1317201257-0.0376459294j)
(3999000000+0j),(-0.5602650642-0.1226858741j),(-2.150067485e-05+0.0003929850936j),(-5.177612547e-05+0.0004033219593j),(0.1158655435-0.04648222466j)
(4000000000+0j),(-0.5735780001-0.05415091117j),(6.831352493e-06+0.000379025907j),(7.53157874e-05+0.0003787735186j),(0.09927732497-0.05295369283j)
(4001000000+0j),(-0.58519876+0.006802232374j),(9.74968425e-05+0.0003953345295j),(9.235319885e-05+0.0003863283491j),(0.08146511018-0.0575381206j)
(4002000000+0j),(-0.5852872133+0.07583114299j),(0.0001080666916+0.0003617753682j),(9.63130442e-05+0.0003873946262j),(0.06440874934-0.0587331519j)
(4003000000+0j),(-0.5782262087+0.1441196957j),(0.0001607974991+0.0004008510732j),(0.0001003986326+0.0003484300396j),(0.04753004387-0.05745700349j)
(4004000000+0j),(-0.5644358397+0.2106359052j),(0.000154318288+0.0003737358202j),(0.0001698482374+0.0003118707973j),(0.03108944371-0.05350192689j)
(4005000000+0j),(-0.543990314+0.2745502637j),(0.0001873043948+0.0003483234323j),(0.00017761036+0.0003099853639j),(0.01556955837-0.04705897298j)
(4006000000+0j),(-0.5178911686+0.335469503j),(0.0002202856413+0.000289119751j),(0.0002249237878+0.0003141126654j),(0.001376906643-0.03826778248j)
(4007000000+0j),(-0.4860740304+0.3926693838j),(0.0002397984354+0.0002658821759j),(0.0002802743693+0.0003264909901j),(-0.01103520859-0.02743260275j)
(4008000000+0j),(-0.4494977593+0.4457277931j),(0.0003128761018+0.0002536826942j),(0.0002809290017+0.0002214922279j),(-0.02165008523-0.01480728592j)
(4009000000+0j),(-0.4084542096+0.494361052j),(0.0002919808903+0.0002230336104j),(0.0002996268449+0.0002245849319j),(-0.03018542193-0.0006944952095j)
(4010000000+0j),(-0.3638437688+0.5383377922j),(0.0003364087897+0.0002401694801j),(0.0003203988599+0.0001846119994j),(-0.0365524292+0.01469947536j)
(4011000000+0j),(-0.3159900308+0.577135371j),(0.0003164021473+0.0001773455879j),(0.0003430530778+0.0002180293377j),(-0.04047549888+0.0310679339j)
(4012000000+0j),(-0.2654815912+0.6110883359j),(0.0003423181479+0.0001462714572j),(0.0002930581395+9.123163181e-05j),(-0.04184410349+0.04801780744j)
(4013000000+0j),(-0.2131899893+0.6398123436j),(0.0003731826728+9.509707888e-05j),(0.0003244493855+9.347398009e-05j),(-0.04053745046+0.06518114182j)
(4014000000+0j),(-0.1588530689+0.6634321444j),(0.0003908236686+9.522648179e-05j),(0.000352945528+4.746762716e-05j),(-0.03668375313+0.08220993788j)
(4015000000+0j),(-0.1042428538+0.6819140256j),(0.000330725743+2.900975596e-05j),(0.0002986803884+9.169928671e-05j),(-0.03030959144+0.09866309786j)
(4016000000+0j),(-0.04809040576+0.6953843697j),(0.0003512534895+3.414607272e-05j),(0.0003011994413+6.089422459e-05j),(-0.02172417939+0.1144517872j)
(4017000000+0j),(0.007681875024+0.7039778047j),(0.0002978504635+2.733561996e-05j),(0.0003327851591+3.024296529e-05j),(-0.01077510882+0.1292359652j)
(4018000000+0j),(0.06267760694+0.7076868752j),(0.0003075028071-5.82757857e-05j),(0.0002978240664-2.057372694e-05j),(0.002800505608+0.1429129465j)
(4019000000+0j),(0.1173679009+0.7068159739j),(0.0002725441882-5.341440556e-05j),(0.0003721781541+2.336412399e-05j),(0.01804607362+0.1548688716j)
(4020000000+0j),(0.1709481776+0.7017894501j),(0.0003664043325-8.569194324e-05j),(0.0003224300162-7.250977797e-05j),(0.03542175144+0.1648887575j)
(4021000000+0j),(0.2234907001+0.692253569j),(0.000346918765-0.0001070363724j),(0.0002626871283-0.0001178811362j),(0.05403576419+0.1726204137j)
(4022000000+0j),(0.2747890949+0.6791008171j),(0.0002729265252-0.0001428442192j),(0.0003173096047-7.548785652e-05j),(0.07391662151+0.1783304067j)
(4023000000+0j),(0.3244956136+0.661811046j),(0.0003078909358-0.0001369396341j),(0.0002664902131-0.0001342065952j),(0.0950883925+0.1814683512j)
(4024000000+0j),(0.3722292185+0.6408752866j),(0.0002290088451-0.0001299446885j),(0.0002239988535-0.0001091036102j),(0.1167964563+0.1821222657j)
(4025000000+0j),(0.4178878367+0.6164025016j),(0.0002083045256-0.0001966888813j),(0.0002975624229-0.0001842359052j),(0.1391816735+0.1800833704j)
(4026000000+0j),(0.4611946642+0.58900402j),(0.000294665515-0.0001709466014j),(0.0002366162225-0.0001484063541j),(0.1613109261+0.1751669064j)
(4027000000+0j),(0.5019673705+0.5581711236j),(0.0002199077862-0.0002290538832j),(0.0002119740384-0.0001857762691j),(0.1832786649+0.1675107333j)
(4028000000+0j),(0.5399020314+0.5249885063j),(0.0001698928245-0.0002023699926j),(0.0001893324516-0.0002468354942j),(0.2044573575+0.1572022208j)
(4029000000+0j),(0.5753387213+0.4890110825j),(0.0001656027598-0.0001973929466j),(0.0001835564763-0.0002123935701j),(0.2247169316+0.1444325774j)
(4030000000+0j),(0.6079448462+0.4502961322j),(0.000146377366-0.0001705901959j),(0.0001464684465-0.0002352170995j),(0.2435825765+0.1292776895j)
(4031000000+0j),(0.6371745467+0.4095268534j),(0.0001659364061-0.000285217393j),(0.0001036243193-0.0002113296941j),(0.260838747+0.1120249737j)
(4032000000+0j),(0.6632908583+0.3668314725j),(0.0001532948518-0.0002538666886j),(0.0001810601243-0.0002260867768j),(0.276448071+0.09269102936j)
(4033000000+0j),(0.6863651872+0.3218609914j),(0.0001010228589-0.0002710355329j),(0.0001415318548-0.000247296819j),(0.290127784+0.07134993696j)
(4034000000+0j),(0.7057974935+0.2756717847j),(0.0001244171726-0.0002961179707j),(5.388654972e-05-0.0002556749969j),(0.3014295399+0.04860737465j)
(4035000000+0j),(0.7219086289+0.2277265345j),(7.30791653e-05-0.0002775813336j),(4.789971354e-05-0.0003116452135j),(0.3104550242+0.02459933079j)
(4036000000+0j),(0.7343227863+0.1783376807j),(6.544892676e-05-0.0003383140138j),(7.624099817e-05-0.0003159088665j),(0.3170024157-0.00041030377j)
(4037000000+0j),(0.7429474592+0.1280159485j),(-3.972981631e-06-0.0003124323557j),(1.779094418e-06-0.0002789608552j),(0.3208795786-0.02641798377j)
(4038000000+0j),(0.7477833629+0.07654420212j),(1.662247087e-05-0.00028937764j),(5.240702194e-06-0.0003388430632j),(0.322003454-0.05275946279j)
(4039000000+0j),(0.7485768795+0.02498302464j),(2.112532457e-05-0.0002759991039j),(1.882945071e-05-0.0002935719094j),(0.3204005361-0.0791358842j)
(4040000000+0j),(0.7455486655-0.02720964517j),(-6.601094356e-05-0.0003493139811j),(1.621438605e-05-0.0002644062624j),(0.3161660135-0.1052664206j)
(4041000000+0j),(0.7381032705-0.0790426187j),(-7.886136154e-05-0.0002956686367j),(6.471791949e-06-0.0002598413848j),(0.3093681335-0.131076846j)
(4042000000+0j),(0.7265328765-0.1307240723j),(-4.383386113e-05-0.0003024138859j),(-7.378588634e-05-0.0002329600102j),(0.2999141216-0.15605142j)
(4043000000+0j),(0.7108389735-0.1820102531j),(-8.887612785e-05-0.000300334912j),(-0.0001103912291-0.000284851616j),(0.2880218029-0.1801807496j)
(4044000000+0j),(0.6906741858-0.2325401691j),(-7.415252185e-05-0.0003457801067j),(-8.653952682e-05-0.0003194948076j),(0.2735378444-0.2030833236j)
(4045000000+0j),(0.6660106182-0.281933773j),(-0.0002002294495-0.0002482758136j),(-0.0001565355924-0.0002740273194j),(0.2567949593-0.2244371443j)
(4046000000+0j),(0.6371489167-0.3294220401j),(-0.0001916930487-0.0002978486591j),(-0.0001390023826-0.0002766806574j),(0.2380006909-0.2438580444j)
(4047000000+0j),(0.603811264-0.3750928039j),(-0.0001716994884-0.0001826346997j),(-0.0001694887906-0.0002449039021j),(0.2171021998-0.261330327j)
(4048000000+0j),(0.5663810372-0.4178375845j),(-0.0001926000696-0.0002033800702j),(-0.0002310221025-0.0001860733319j),(0.1946181506-0.2763635158j)
(4049000000+0j),(0.5243910551-0.4587063758j),(-0.0002307678806-0.0001639251714j),(-0.0002466218721-0.0001859523327j),(0.1711525023-0.2888776963j)
(4050000000+0j),(0.4786078334-0.4955376934j),(-0.0002279848413-0.0002060627448j),(-0.0002445807913-0.0001652617211j),(0.1465060711-0.2990773663j)
(4051000000+0j),(0.4295624495-0.5284076134j),(-0.0003016314586-0.000178432907j),(-0.0002650359529-0.0001777743455j),(0.120997481-0.3067063861j)
(4052000000+0j),(0.3763590753-0.5573962653j),(-0.0002550681529-0.0001119047083j),(-0.0002487938327-0.0001512683812j),(0.09492610395-0.3115726911j)
(4053000000+0j),(0.3196921647-0.581883412j),(-0.0003167999384-0.0001480846258j),(-0.000296488608-0.0001594831992j),(0.06860546768-0.3138410628j)
(4054000000+0j),(0.2602986991-0.6012290618j),(-0.0003544726933-0.0001311333763j),(-0.0002333087468-0.0001225964515j),(0.04222898185-0.3131049696j)
(4055000000+0j),(0.1986342072-0.6150606646j),(-0.0002810766455-9.899625002e-05j),(-0.0003260137746-5.900940232e-05j),(0.01632752828-0.3095618704j)
(4056000000+0j),(0.1351806074-0.6228345393j),(-0.0002914416254-6.170476263e-05j),(-0.0003100056492-6.08788614e-05j),(-0.008889324963-0.3032925199j)
(4057000000+0j),(0.07045273483-0.6244615017j),(-0.000317590835+1.121147034e-05j),(-0.0003192113072-6.351255433e-05j),(-0.03293632716-0.2943047083j)
(4058000000+0j),(0.004669088405-0.619678726j),(-0.0003811403876-3.408186603e-05j),(-0.0003027029161-9.519342711e-05j),(-0.05575941876-0.2826341707j)
(4059000000+0j),(-0.06115360558-0.608063429j),(-0.000354643038-3.791655763e-05j),(-0.0002911906631+3.853187081e-05j),(-0.07674264908-0.2686159639j)
(4060000000+0j),(-0.1257273704-0.5900327902j),(-0.0003149626427+8.993441588e-05j),(-0.0003096472064+2.513297841e-05j),(-0.09570514411-0.252510754j)
(4061000000+0j),(-0.1888059229-0.564961586j),(-0.0003074441338+7.108751015e-05j),(-0.0002906964801+3.894676047e-05j),(-0.1124256626-0.2344514104j)
(4062000000+0j),(-0.2495053113-0.5333399149j),(-0.0003471405362+0.0001278392447j),(-0.0003235300828+0.0001246885804j),(-0.1266183108-0.2149179357j)
(4063000000+0j),(-0.3070836663-0.4953430047j),(-0.0003189723648+0.0001011109707j),(-0.0003409676137+0.0001067271951j),(-0.1380700618-0.1940593266j)
(4064000000+0j),(-0.3605593741-0.4510710363j),(-0.0003227955895+0.0001959033107j),(-0.0002686937805+0.0001382762857j),(-0.1467756778-0.1724046171j)
(4065000000+0j),(-0.4094841778-0.4015798908j),(-0.0003024558828+0.000160167474j),(-0.0003202084918+0.0001129952652j),(-0.1525270641-0.150152313j)
(4066000000+0j),(-0.4528048635-0.3466998159j),(-0.0002716967429+0.0002156138507j),(-0.0003177107428+0.0001907403348j),(-0.1553359032-0.1278645702j)
(4067000000+0j),(-0.4903288782-0.287418479j),(-0.0002335904137+0.0002136377589j),(-0.0002150832879+0.000235987507j),(-0.1552963257-0.1057365373j)
(4068000000+0j),(-0.5213361382-0.2244618924j),(-0.0002663595078+0.0002690622932j),(-0.0002436896175+0.0002056333469j),(-0.1522863507-0.08426645653j)
(4069000000+0j),(-0.5454784632-0.1585594543j),(-0.0001900011557+0.0003393284278j),(-0.0002421890676+0.0003121228947j),(-0.1465428621-0.06383477521j)
(4070000000+0j),(-0.5623902082-0.09104537349j),(-0.0001669830381+0.0003432105877j),(-0.0001889534033+0.0003183594672j),(-0.1381080449-0.04483065244j)
(4071000000+0j),(-0.5721108913-0.02219743699j),(-0.0001208742906+0.0003251519811j),(-0.000183828437+0.0003184514062j),(-0.1275085658-0.02742740879j)
(4072000000+0j),(-0.5745330453+0.04686376712j),(-8.219378651e-05+0.0003098395828j),(-0.0001361080795+0.0003401261056j),(-0.1149088442-0.01195494212j)
(4073000000+0j),(-0.5695902109+0.1155295196j),(-5.820183287e-05+0.0003698958317j),(-0.0001360765455+0.0003406920587j),(-0.1003177464+0.001358508188j)
(4074000000+0j),(-0.5577585697+0.1825254689j),(-1.94208551e-05+0.0003632411535j),(-7.539751095e-05+0.0003500157036j),(-0.08427602798+0.01222673944j)
(4075000000+0j),(-0.5394800901+0.2474823429j),(1.645592988e-06+0.0002963032457j),(-3.63934887e-05+0.0003298314114j),(-0.06696745008+0.02069595331j)
(4076000000+0j),(-0.514626503+0.3095217643j),(7.503782399e-05+0.000370861293j),(1.510681614e-05+0.0003790866467j),(-0.04879434779+0.02641365142j)
(4077000000+0j),(-0.48421067+0.368180571j),(5.138875349e-05+0.0003170175769j),(8.469591558e-05+0.0003712004691j),(-0.02986678109+0.02935000943j)
(4078000000+0j),(-0.4485681057+0.4227660618j),(0.0001258852717+0.0003385822056j),(8.029848686e-05+0.0002930973424j),(-0.01062515471+0.02924431142j)
(4079000000+0j),(-0.4084357917+0.4726120469j),(0.0001474815945+0.0003279185039j),(0.0001509251306+0.0003161543282j),(0.008262265474+0.0262568765j)
(4080000000+0j),(-0.3638758063+0.5182070627j),(0.0001252193324+0.0002258801978j),(0.0001376889413+0.0002946392051j),(0.02661325596+0.02018594909j)
(4081000000+0j),(-0.3156354129+0.5587077992j),(0.0002649002417+0.0002696864831j),(0.0001709072822+0.0002941423154j),(0.04378011078+0.01123900798j)
(4082000000+0j),(-0.2653058767+0.5937173355j),(0.0002839926165+0.0002815485059j),(0.0002300274791+0.0002814823529j),(0.05954451114-0.0002935627098j)
(4083000000+0j),(-0.2123876959+0.6235500974j),(0.0001707398333+0.0001868276449j),(0.0002103863953+0.0002431437606j),(0.07343114913-0.01428746877j)
(4084000000+0j),(-0.1576225162+0.6478959721j),(0.0002741849166+0.0001644754666j),(0.0002738067706+0.0001823816274j),(0.08510615677-0.03043366861j)
(4085000000+0j),(-0.1018897295+0.6671725283j),(0.0002236212895+0.0001699891291j),(0.0002589662326+0.0001357119763j),(0.09449007362-0.04840216521j)
(4086000000+0j),(-0.04520317912+0.6811396581j),(0.0003437650448+0.0001840158802j),(0.0002744954254+0.0001488510898j),(0.1010411307-0.06790597438j)
(4087000000+0j),(0.01167776901+0.6899998607j),(0.0003167726391+0.0001222780556j),(0.0002927922178+0.0001821168553j),(0.104775995-0.08846046744j)
(4088000000+0j),(0.06838490814+0.6938709596j),(0.0003047826758+9.139737085e-05j),(0.0002897726081+9.52804694e-05j),(0.1054475382-0.1096401431j)
(4089000000+0j),(0.124388434+0.6927929017j),(0.0003323784331+3.298101728e-05j),(0.0003090751125+4.600015745e-05j),(0.1030210108-0.1310212342j)
(4090000000+0j),(0.1794021428+0.6872172176j),(0.0002772808075-2.205075816e-06j),(0.0002294669539+6.853433297e-05j),(0.09769971669-0.1521621415j)
(4091000000+0j),(0.2329946011+0.6770419379j),(0.0003107368248-5.797006088e-05j),(0.0002897648956-1.348223577e-05j),(0.08952634037-0.172662448j)
(4092000000+0j),(0.2852299511+0.6626654879j),(0.0002863254631-2.698084791e-05j),(0.0002876650251-3.236336488e-05j),(0.0786190331-0.192325554j)
(4093000000+0j),(0.3354369998+0.6442967246j),(0.0002762513759-7.776509301e-05j),(0.0002637781436-2.206947283e-05j),(0.06504051387-0.2107182293j)
(4094000000+0j),(0.3836642802+0.6221585392j),(0.000288762094-9.258811042e-05j),(0.0002547499025-4.620763502e-05j),(0.04913502932-0.2276039724j)
(4095000000+0j),(0.4294179678+0.5965268024j),(0.0002257555752-0.000116170886j),(0.0002146113111-7.41234835e-05j),(0.03097096458-0.2427671919j)
(4096000000+0j),(0.4722392261+0.5678899192j),(0.0001876999886-0.000174185363j),(0.0002057111269-0.0001002304634j),(0.0105648255-0.2558227057j)
(4097000000+0j),(0.512740314+0.5358143661j),(0.0001344619668-0.0001426033996j),(0.0002073724027-0.0001344878256j),(-0.01150417887-0.2667170868j)
(4098000000+0j),(0.5504749417+0.5009873452j),(0.0001739241125-0.0001963548566j),(0.0001892482687-0.0001087708151j),(-0.03527247906-0.274880087j)
(4099000000+0j),(0.5850101113+0.4636614864j),(0.0001307044877-0.0001935670589j),(0.0001158476443-0.0001885593374j),(-0.06006268412-0.2803656285j)
(4100000000+0j),(0.6166502237+0.4237841731j),(7.959769573e-05-0.0002180155716j),(0.0001050527717-0.0001566356805j),(-0.08562119305-0.2828469375j)
(4101000000+0j),(0.6450877786+0.3816039114j),(0.0001408281096-0.0002002103283j),(0.0001809574169-0.0001643952855j),(-0.1114826873-0.2826754356j)
(4102000000+0j),(0.6699224114+0.3376232505j),(7.164670387e-05-0.0001748895738j),(8.66246628e-05-0.0002042334527j),(-0.1375096887-0.2794719356j)
(4103000000+0j),(0.6912120581+0.2924227741j),(0.0001230266789-0.0002168915817j),(0.0001349808736-0.0002204004995j),(-0.1633652747-0.2734281744j)
(4104000000+0j),(0.7091013193+0.2452230313j),(2.654571108e-05-0.0002180379379j),(4.150197128e-05-0.0001597636292j),(-0.188524425-0.2646023482j)
(4105000000+0j),(0.7235702276+0.1966071119j),(3.440494038e-05-0.0001998967637j),(8.67296767e-05-0.0001380493632j),(-0.2127811611-0.2531890204j)
(4106000000+0j),(0.7338244319+0.1476451009j),(3.695883061e-05-0.0002104497689j),(2.892853627e-05-0.0001751961972j),(-0.2359683067-0.2390793711j)
(4107000000+0j),(0.7406713367+0.09750569266j),(2.91789238e-05-0.0001835086296j),(1.197305937e-05-0.0001317489077j),(-0.2577574253-0.2227124928j)
(4108000000+0j),(0.7436331511+0.04686640851j),(-2.220698843e-05-0.0001940984803j),(-7.553356227e-06-0.0001488499984j),(-0.2780071497-0.2039567928j)
(4109000000+0j),(0.7424555421-0.004387912995j),(-7.000158075e-05-0.0001626233134j),(-5.979411799e-05-0.0001213822688j),(-0.2962294817-0.1830897026j)
(4110000000+0j),(0.7374101281-0.05542952073j),(-3.555722287e-05-0.0001487892587j),(-5.839854566e-05-0.0001636155794j),(-0.312310189-0.1604761897j)
(4111000000+0j),(0.7283660173-0.1062692124j),(-8.854666521e-05-0.0001332868414j),(-5.293567301e-05-0.0001527183194j),(-0.326173842-0.1361132001j)
(4112000000+0j),(0.7152904868-0.1563066091j),(-9.810698248e-05-0.0001734956313j),(-2.659565689e-05-0.0001506355911j),(-0.337683022-0.1103324319j)
(4113000000+0j),(0.6981064677-0.2056511193j),(-0.0001022987635-0.0001529964502j),(-0.0001506863773-0.0001336315327j),(-0.3464151323-0.08350948892j)
(4114000000+0j),(0.6769657135-0.2539079579j),(-0.0001735582919-7.865825319e-05j),(-9.402576688e-05-0.0001510402362j),(-0.3524200022-0.055874436j)
(4115000000+0j),(0.6514583826-0.3010867231j),(-5.495254663e-05-0.0001068451675j),(-0.0001131166209-0.0001238214172j),(-0.3556423485-0.02756830451j)
(4116000000+0j),(0.6222257614-0.3464582187j),(-0.000100332938-0.0001140260501j),(-8.810616418e-05-0.0001060644499j),(-0.3558346331+0.0008614845778j)
(4117000000+0j),(0.5889116526-0.3893668514j),(-0.0001101093221-0.0001086534467j),(-6.081768879e-05-2.596820195e-05j),(-0.3532218039+0.02894522076j)
(4118000000+0j),(0.5514364243-0.4301361865j),(-8.02752329e-05-4.920002539e-05j),(-0.0001215960729-5.331664943e-05j),(-0.347786516+0.05673515754j)
(4119000000+0j),(0.5103178024-0.4681612889j),(-0.0001232148061-3.150479097e-05j),(-0.0001090481164-0.0001078384448j),(-0.33959499+0.08374635352j)
(4120000000+0j),(0.4656832516-0.5027112689j),(-6.819840928e-05-1.976147178e-05j),(-0.0001234232623-2.016447979e-05j),(-0.3287044466+0.1096785086j)
(4121000000+0j),(0.4173083603-0.5339214661j),(-0.0001302598539-1.61547996e-05j),(-9.443685121e-05-2.528015466e-05j),(-0.3149624467+0.1345375923j)
(4122000000+0j),(0.3660657406-0.5608381292j),(-0.0001056264737+4.025554153e-05j),(-0.0001158482555-1.113958842e-05j),(-0.2990588546+0.157336133j)
(4123000000+0j),(0.3117499053-0.58346091j),(-0.0001464876259+7.131138409e-05j),(-0.0001258618286-2.871508696e-05j),(-0.2808733881+0.1783142506j)
(4124000000+0j),(0.2547763288-0.6012563439j),(-0.0001369422826-1.451171192e-05j),(-0.0001210286937-1.608620369e-05j),(-0.2606078088+0.1972874275j)
(4125000000+0j),(0.1957132369-0.6142356246j),(-0.0001009701518+6.333740021e-05j),(-0.0001309591025+6.387070243e-06j),(-0.2386410385+0.2137464547j)
(4126000000+0j),(0.1347133964-0.6214423276j),(-7.48541861e-05+1.782942491e-05j),(-8.090781193e-05-3.389931953e-05j),(-0.2151842117+0.2275971487j)
(4127000000+0j),(0.07263129205-0.6230854043j),(-5.935759327e-05+2.68572112e-05j),(-0.0001382817136+2.430596851e-06j),(-0.1906264424+0.238510162j)
(4128000000+0j),(0.009959769435-0.6187453076j),(-2.40565023e-05+1.592462831e-05j),(-9.463004244e-05+2.837356988e-05j),(-0.1649937481+0.2466569303j)
(4129000000+0j),(-0.05293351039-0.608232349j),(-7.847157394e-05+4.973593968e-05j),(-0.0001105904448+4.003186768e-05j),(-0.1393757164+0.2515799681j)
(4130000000+0j),(-0.1153754145-0.5913193087j),(-9.300422244e-05+6.642474182e-05j),(-6.857841072e-05+9.004741878e-05j),(-0.1134140566+0.2536973244j)
(4131000000+0j),(-0.176115036-0.5681083766j),(-2.299925109e-05+2.766021498e-05j),(-5.882763799e-05+4.557189823e-05j),(-0.08786711842+0.2526287025j)
(4132000000+0j),(-0.2349748611-0.538696414j),(-3.330677646e-05+3.720391396e-05j),(-0.0001058165071+5.149207209e-05j),(-0.06306695938+0.2486758429j)
(4133000000+0j),(-0.2910960317-0.5029934803j),(-0.0001219178666+8.14876912e-05j),(-7.122255192e-05+4.585783608e-05j),(-0.03913561627+0.2419491647j)
(4134000000+0j),(-0.3438120186-0.4613702351j),(-7.188968448e-05+4.3319611e-05j),(-9.423471784e-05+0.0001163238267j),(-0.01675868407+0.2323902532j)
(4135000000+0j),(-0.3920899928-0.4143760378j),(-7.753067621e-05+8.630911907e-05j),(-5.834778131e-05+6.184100494e-05j),(0.004164013546+0.2202777201j)
(4136000000+0j),(-0.4353018999-0.3625553693j),(-6.105846114e-05+0.0001217304743j),(-2.465553007e-05+8.189437358e-05j),(0.02274706401+0.2057923512j)
(4137000000+0j),(-0.473398-0.3059979711j),(-3.496734507e-06+6.819303962e-05j),(-6.570426194e-05+0.000161405711j),(0.03885547072+0.189357818j)
(4138000000+0j),(-0.5051839948-0.245782065j),(-7.456933236e-05+0.0001338893344j),(-4.37018607e-05+0.0001291810768j),(0.05242659524+0.1713605132j)
(4139000000+0j),(-0.5306709409-0.1819990924j),(-5.195034464e-05+9.382639109e-05j),(-7.133499457e-05+8.794182213e-05j),(0.06319840997+0.1521092994j)
(4140000000+0j),(-0.5492535233-0.1164325707j),(1.021135631e-05+0.0001148361116j),(-2.032860721e-05+9.299062367e-05j),(0.07116478682+0.1319083254j)
(4141000000+0j),(-0.5607643723-0.049527443j),(-5.495751975e-05+0.0001262005826j),(-3.712458238e-06+0.000176752932j),(0.07596878707+0.1113021112j)
(4142000000+0j),(-0.5652930737+0.01835941472j),(8.684568456e-05+0.0001536048658j),(-2.203408076e-05+0.0001504751417j),(0.07773861289+0.09060869283j)
(4143000000+0j),(-0.5624970198+0.0863529199j),(5.361429794e-05+6.848602061e-05j),(-1.973821418e-05+0.0001137742656j),(0.07660630345+0.07030358552j)
(4144000000+0j),(-0.5529285073+0.1527513443j),(9.707128629e-05+0.0001479882485j),(-1.404932391e-05+0.0001367878576j),(0.07249978185+0.05068186545j)
