Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.2429847419+0.7186112413j),(-0.002766405931-0.002357857535j),(-0.002722762059-0.002543115523j),(0.06778030097+0.06149693782j)
(3801000000+0j),(-0.1860715449+0.7423418056j),(-0.002929889131-0.002072880976j),(-0.002764068078-0.002308773808j),(0.06219584122+0.05587294247j)
(3802000000+0j),(-0.1286010444+0.7609642266j),(-0.003046876052-0.001774846809j),(-0.002924310043-0.002048233291j),(0.05587256327+0.05169534291j)
(3803000000+0j),(-0.07101804763+0.7745349378j),(-0.003126258962-0.001509747468j),(-0.003060012357-0.001775949262j),(0.04944019765+0.04895099273j)
(3804000000+0j),(-0.01410680916+0.7833734171j),(-0.003237847472-0.001240108511j),(-0.003139141249-0.001475955592j),(0.04283986613+0.04749922656j)
(3805000000+0j),(0.04295344278+0.7874088732j),(-0.00325839757-0.0009801692795j),(-0.003246712498-0.001188036287j),(0.03629577532+0.04736328565j)
(3806000000+0j),(0.09974262118+0.7872513066j),(-0.003272403497-0.0007219799445j),(-0.003329205792-0.0009026121115j),(0.02982235327+0.04852786464j)
(3807000000+0j),(0.1549651772+0.7828209693j),(-0.003275156254-0.0004138348449j),(-0.003374446649-0.0006514572306j),(0.0238529183+0.05121208409j)
(3808000000+0j),(0.2092294991+0.7742462933j),(-0.003252669703-0.0002244271891j),(-0.003338418435-0.0004070303694j),(0.0185290575+0.05500568739j)
(3809000000+0j),(0.2626820803+0.7615645852j),(-0.003224168438+5.82331304e-05j),(-0.003350229003-0.0001832259586j),(0.01394658443+0.0599636601j)
(3810000000+0j),(0.3140777647+0.745385564j),(-0.00321073411+0.000281894725j),(-0.00333061628+0.0001070262297j),(0.01023593079+0.06601778606j)
(3811000000+0j),(0.3636623025+0.7261941888j),(-0.003103152849+0.0004726299958j),(-0.003224443877+0.0003615863097j),(0.007589987013+0.07305114412j)
(3812000000+0j),(0.4115626216+0.7030064255j),(-0.003100234782+0.0006872583763j),(-0.003179788357+0.0006131673581j),(0.006070449483+0.08093231845j)
(3813000000+0j),(0.4579528272+0.677133105j),(-0.002998481505+0.0009260526276j),(-0.003117031883+0.0008300038171j),(0.005967891775+0.08953195016j)
(3814000000+0j),(0.501614511+0.6478733999j),(-0.002953129821+0.001143132686j),(-0.003088124329+0.0009689933504j),(0.00742910523+0.09868340656j)
(3815000000+0j),(0.5432297587+0.6156897943j),(-0.00284332782+0.001278686919j),(-0.003014338668+0.001230669441j),(0.0104649011+0.1079793106j)
(3816000000+0j),(0.5828092098+0.5801676353j),(-0.002804090735+0.001524498104j),(-0.002834017854+0.001401643036j),(0.0151061248+0.1171209769j)
(3817000000+0j),(0.6201244593+0.541941052j),(-0.002571869409+0.001679392299j),(-0.002724494319+0.001633665292j),(0.02133502439+0.1260199879j)
