Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4140000000+0j),(-0.5534980893-0.1077208866j),(-0.0002233901905-9.493734251e-05j),(-0.0001485115936-0.000117549971j),(0.02535714954+0.1511792909j)
(4141000000+0j),(-0.5642256141-0.04009597414j),(-0.0001674143277-5.817531928e-05j),(-0.0001822196791-9.180427151e-05j),(0.03167868406+0.1371793606j)
(4142000000+0j),(-0.567691505+0.02811472029j),(-0.0002255945728-8.341454668e-05j),(-0.0002116654941-4.688130866e-05j),(0.0357686542+0.1228263351j)
(4143000000+0j),(-0.563919723+0.09605957385j),(-0.0001918424095-2.829567893e-05j),(-0.0001843948849-1.145682654e-05j),(0.03775721416+0.1086322997j)
(4144000000+0j),(-0.5531913638+0.1628110268j),(-0.0001456926693+3.681140879e-05j),(-0.0001658405236+2.348865019e-05j),(0.03772010654+0.09466182273j)
(4145000000+0j),(-0.5360282063+0.2272473469j),(-0.0002079764236+3.363619544e-05j),(-0.0001983526745+1.280131642e-06j),(0.03584575653+0.08124122663j)
(4146000000+0j),(-0.5121508241+0.2896600645j),(-0.0001576263458-8.470233297e-06j),(-0.0001753591205-2.370585025e-05j),(0.03176182136+0.06841074508j)
(4147000000+0j),(-0.4824419618+0.3484280786j),(-0.0001410018303+6.35772958e-05j),(-0.0001554884075+5.172272358e-05j),(0.02574789524+0.05663152613j)
(4148000000+0j),(-0.4474802613+0.403194928j),(-0.0001753459073+5.81926106e-05j),(-0.0001885715174+2.878366467e-05j),(0.01790487021+0.04631772613j)
(4149000000+0j),(-0.4077082574+0.4534284967j),(-8.827317652e-05+7.040797209e-05j),(-0.0001483084197+4.242305295e-05j),(0.008424008265+0.03772471958j)
(4150000000+0j),(-0.363717109+0.499258943j),(-0.0001593724737+0.0001267276675j),(-0.0001296247792+1.833978604e-05j),(-0.002108427696+0.03118133437j)
(4151000000+0j),(-0.3157302439+0.5401293923j),(-0.0001036879694+0.0001084597461j),(-0.0001388852543+4.933656965e-05j),(-0.01346820965+0.02657671645j)
(4152000000+0j),(-0.2651382387+0.5752855976j),(-0.0001399581961+0.0001134317063j),(-0.0001128018703+0.0001074041138j),(-0.02542958409+0.02393021339j)
(4153000000+0j),(-0.2120266855+0.6054350492j),(-9.898933058e-05+0.0001265176397j),(-0.0001150006792+0.0001408817334j),(-0.03763038665+0.02335152536j)
(4154000000+0j),(-0.1571305692+0.6299599573j),(-7.796276623e-05+0.0001563738915j),(-0.0001464370434+8.299290494e-05j),(-0.04987088591+0.02480926695j)
(4155000000+0j),(-0.1009130552+0.6491096011j),(-7.536929479e-05+9.449360368e-05j),(-0.000142738063+0.0001216145683j),(-0.06184797734+0.02823754369j)
(4156000000+0j),(-0.04411816597+0.6627317146j),(-0.0001199874969+0.0001896556932j),(-0.000118423799+0.0001035186506j),(-0.07350981981+0.03371472422j)
(4157000000+0j),(0.0125574097+0.6712475351j),(-7.740468573e-05+0.0001037840921j),(-9.46548389e-05+0.0001228188921j),(-0.08430749923+0.04118114128j)
(4158000000+0j),(0.06923519075+0.6744859573j),(-6.437648699e-05+0.0001737670827j),(-5.369848441e-05+0.0001186047011j),(-0.09418897331+0.05043313265j)
(4159000000+0j),(0.1253957152+0.6729724609j),(-1.048723971e-05+0.0001182619817j),(-2.180033698e-05+0.0001703419257j),(-0.1028013155+0.06127084021j)
(4160000000+0j),(0.1802654862+0.6664678289j),(-2.813172068e-05+0.0001890566637j),(-7.717626431e-05+0.0001337126305j),(-0.1099204496+0.07368143909j)
(4161000000+0j),(0.2336791158+0.6557829344j),(-5.713963219e-06+0.0001703352318j),(-1.659830559e-05+0.0001866597158j),(-0.1153807417+0.08723033651j)
(4162000000+0j),(0.285264045+0.6404527518j),(-1.00592024e-05+9.800277621e-05j),(3.537562952e-05+0.0001956355409j),(-0.1193290353+0.1018582899j)
(4163000000+0j),(0.335288465+0.6214561718j),(3.896105682e-06+0.0001246567117j),(1.041011365e-05+0.0001182303313j),(-0.1213950738+0.1175227422j)
(4164000000+0j),(0.382699877+0.5985916177j),(3.719628148e-05+0.0001264693274j),(2.471462176e-05+0.0001578813244j),(-0.1214326993+0.1339151265j)
(4165000000+0j),(0.4277222157+0.572191478j),(1.000129396e-05+7.564279804e-05j),(4.311989323e-05+0.0001537694625j),(-0.1191303506+0.1507449326j)
(4166000000+0j),(0.4701419771+0.5425029561j),(9.445979958e-05+8.735044685e-05j),(7.189678581e-05+0.0001521417289j),(-0.1147338897+0.1675237821j)
(4167000000+0j),(0.5101701617+0.5094756974j),(2.001609937e-05+9.243134991e-05j),(0.0001243490115+0.0001765019988j),(-0.1081468388+0.1840414617j)
(4168000000+0j),(0.5464401841+0.4742696837j),(6.675191253e-05+0.0001026681275j),(9.137615416e-05+0.0001489678252j),(-0.09959484637+0.2000826988j)
(4169000000+0j),(0.5798452497+0.4363684502j),(8.810083818e-05+8.865571726e-05j),(0.0001089735306+0.0001133889818j),(-0.08917782456+0.2154139934j)
(4170000000+0j),(0.6096633673+0.3965100281j),(0.000123477148+8.414652984e-05j),(0.000132025496+9.588366811e-05j),(-0.0768424049+0.230027761j)
(4171000000+0j),(0.6366792321+0.3542108626j),(0.0001268428168+6.809140177e-05j),(9.32419789e-05+0.0001359017187j),(-0.06274742633+0.2435136653j)
(4172000000+0j),(0.6601040363+0.3101575292j),(9.670021973e-05+2.678454075e-05j),(0.0001019583942+5.848349974e-05j),(-0.04677278176+0.2558819855j)
(4173000000+0j),(0.680018723+0.2649146593j),(0.000136526869+9.81333942e-05j),(0.0001330177474+6.617034524e-05j),(-0.02916047536+0.2668444434j)
(4174000000+0j),(0.6961981654+0.2180245544j),(0.0001087239725+5.011102621e-05j),(0.0001557368669+7.469737466e-05j),(-0.01016527507+0.2757956567j)
(4175000000+0j),(0.708973527+0.1700471034j),(0.0001079732974-9.970231622e-05j),(0.0001225477317+9.798105566e-06j),(0.009925462306+0.2830013659j)
(4176000000+0j),(0.7179712653+0.1213538351j),(7.192019984e-05-3.052370448e-05j),(0.0001635083609+4.373673801e-05j),(0.03095510602+0.2881364665j)
(4177000000+0j),(0.7231245637+0.07218678519j),(0.0001506533881+4.030394484e-05j),(0.0001507626584+4.812432962e-05j),(0.05267668515+0.2914292598j)
(4178000000+0j),(0.7244785428+0.02234211919j),(0.0001768654765+1.856070412e-05j),(0.0001009538973-4.807316145e-07j),(0.07510980219+0.2927092543j)
(4179000000+0j),(0.7220714092-0.02776306877j),(0.0001500737562-5.124187737e-05j),(0.0001181017287-5.968761252e-05j),(0.09799149632+0.2917256096j)
(4180000000+0j),(0.7158448696-0.07754027661j),(0.0001444669906-6.63476967e-05j),(0.0001245183084-4.753029134e-05j),(0.1211589649+0.2884686518j)
(4181000000+0j),(0.7055712342-0.1270607368j),(8.496473311e-05-7.342363097e-05j),(7.73233769e-05-8.899067325e-05j),(0.1444089413+0.2827609189j)
(4182000000+0j),(0.6913234591-0.1759043603j),(9.600140038e-05-9.184743249e-05j),(0.0001003526777-8.42928348e-05j),(0.1670840383+0.2746750789j)
(4183000000+0j),(0.6732705832-0.2234736092j),(4.503495074e-05-5.507057358e-05j),(0.0001251159119-4.185738726e-05j),(0.1890544146+0.2641923831j)
(4184000000+0j),(0.6511901021-0.2700553419j),(6.255073095e-05-0.0001137361251j),(9.186390525e-05-5.372312444e-05j),(0.2100269049+0.2516145473j)
(4185000000+0j),(0.6250362992-0.3156152156j),(4.471974535e-05-0.0001141378016j),(4.842673297e-05-7.483176159e-05j),(0.2297344357+0.2367518513j)
(4186000000+0j),(0.5950122476-0.3589588533j),(4.971505405e-05-7.633638597e-05j),(4.272220758e-05-7.428347453e-05j),(0.2482638806+0.2200178141j)
(4187000000+0j),(0.5616868138-0.3997227416j),(0.0001293121168-6.866154581e-05j),(5.356219481e-05-0.0001081057635j),(0.264868319+0.2015788623j)
(4188000000+0j),(0.5242300034-0.4382368012j),(6.402141298e-05-0.0001064168318j),(1.437690003e-06-0.0001237329852j),(0.2797888815+0.1814892856j)
(4189000000+0j),(0.483104974-0.4741862627j),(1.025650818e-05-0.0001002683493j),(1.843053906e-05-8.893508493e-05j),(0.2927653491+0.1599762903j)
(4190000000+0j),(0.4385130107-0.5068105311j),(4.366407302e-05-0.0001271859655j),(5.321908975e-05-9.091674292e-05j),(0.303624332+0.1370444397j)
(4191000000+0j),(0.3912625611-0.5355876159j),(3.527640001e-05-7.237721729e-05j),(1.30691833e-05-0.0001086615448j),(0.3119952381+0.1132260604j)
(4192000000+0j),(0.3407071829-0.5603812055j),(2.391771341e-05-0.0001090568257j),(2.104348277e-05-0.0001026334503j),(0.3179070652+0.08870367554j)
(4193000000+0j),(0.2874132693-0.5810559088j),(-2.372586277e-05-5.542322833e-05j),(-3.288908192e-05-0.0001113022445j),(0.3212606311+0.06394956091j)
(4194000000+0j),(0.2318395674-0.5971834015j),(-0.0001078411005-4.805551362e-05j),(-8.89223702e-06-0.0001256907854j),(0.3220978975+0.03896943768j)
(4195000000+0j),(0.1739988327-0.6081268749j),(-6.283636321e-05-3.67807188e-05j),(-5.908097955e-05-9.70514011e-05j),(0.3203504384+0.01433166674j)
(4196000000+0j),(0.1148539111-0.6138012516j),(-2.936168494e-05-4.049016206e-05j),(-2.584969843e-05-3.413251034e-05j),(0.3161807656-0.009837616305j)
(4197000000+0j),(0.05451293662-0.613978905j),(-3.612161163e-05-4.005235678e-05j),(-1.626717858e-05-7.563171675e-05j),(0.3095681071-0.03323946626j)
(4198000000+0j),(-0.006118925288-0.6084139015j),(-4.362087111e-06-8.999024431e-05j),(-5.469599637e-05-8.04645606e-05j),(0.3005511761-0.05553677946j)
(4199000000+0j),(-0.06709703803-0.5967641381j),(-3.109361614e-06-3.68172623e-05j),(-0.0001470308634-5.162199523e-05j),(0.2894043326-0.07620630772j)
(4200000000+0j),(-0.1272374988-0.5789971173j),(-6.943743938e-05-7.308244676e-05j),(-6.427929475e-05-1.77684542e-05j),(0.276648581-0.09525268434j)
