Frequency,S33,S32,S23,S22
(3800000000+0j),(-0.499132812+0.3573166469j),(1.469934523e-05+0.002638278529j),(-1.239360881e-05+0.002615095349j),(-0.03461274505+0.05272015349j)
(3801000000+0j),(-0.4714725614+0.4065540405j),(0.0001930267463+0.002681280021j),(0.0001739949803+0.002721414668j),(-0.0388067849+0.05608215999j)
(3802000000+0j),(-0.4402608871+0.4532291165j),(0.0004712831578+0.002602951601j),(0.0003506942594+0.002598150866j),(-0.04287563264+0.06033609384j)
(3803000000+0j),(-0.4046069682+0.4974788894j),(0.0006155042793+0.00258330768j),(0.0004882351204+0.002569739241j),(-0.04631123692+0.06570588857j)
(3804000000+0j),(-0.3656154871+0.5382465797j),(0.0007645557635+0.002522835275j),(0.0007360510062+0.002501192037j),(-0.04916891456+0.07186686541j)
(3805000000+0j),(-0.3233179152+0.5760418693j),(0.0009492453537+0.002409558743j),(0.000846574665+0.002524088835j),(-0.05123367906+0.07896311212j)
(3806000000+0j),(-0.2773138881+0.610117712j),(0.001183907734+0.002421317622j),(0.0009965194622+0.002465191064j),(-0.05236360058+0.08678565465j)
(3807000000+0j),(-0.2277715057+0.6402782119j),(0.001321059768+0.00230853539j),(0.001146388007+0.00234334683j),(-0.05216117948+0.09536982335j)
(3808000000+0j),(-0.1768480986+0.6661769259j),(0.001450056792+0.00222473382j),(0.001392975566+0.002317593666j),(-0.05083464831+0.1042434215j)
(3809000000+0j),(-0.1222861484+0.6877219506j),(0.001617833506+0.002151970519j),(0.00149350171+0.002246481134j),(-0.04825866595+0.1134755942j)
(3810000000+0j),(-0.06569261849+0.7047570775j),(0.001797789009+0.002010806929j),(0.001702616573+0.002102450002j),(-0.04421981797+0.1226403301j)
(3811000000+0j),(-0.007940045558+0.7171773737j),(0.001933406573+0.00192695274j),(0.001795698889+0.002039868617j),(-0.03874927387+0.1316617669j)
(3812000000+0j),(0.0516740866+0.7243827641j),(0.002054529497+0.001816586941j),(0.001951325103+0.001924475655j),(-0.03234728426+0.140006956j)
(3813000000+0j),(0.1121831387+0.7262765205j),(0.00216717436+0.001630898332j),(0.002121120691+0.001700217719j),(-0.02473194711+0.1479602395j)
(3814000000+0j),(0.1728292108+0.7224143547j),(0.002359194681+0.001530868816j),(0.002285481198+0.001588695333j),(-0.0164291691+0.1553540855j)
(3815000000+0j),(0.2335801423+0.7132129421j),(0.002476381371+0.001365510863j),(0.002455076436+0.001506646629j),(-0.006733904593+0.1620172815j)
(3816000000+0j),(0.2937682867+0.6980539262j),(0.002620861633+0.001212494913j),(0.002594772959+0.001313369605j),(0.003770094365+0.1679378752j)
(3817000000+0j),(0.3531499207+0.6772097326j),(0.002684228122+0.0009974347195j),(0.002751150867+0.001117751934j),(0.01510104351+0.1728587686j)
(3818000000+0j),(0.4109967351+0.6504762592j),(0.002822301351+0.0008243795019j),(0.002849258715+0.0009022195591j),(0.02717415616+0.1766677586j)
(3819000000+0j),(0.4660678804+0.6185451227j),(0.002845096169+0.0006041249726j),(0.002984871389+0.0007257548277j),(0.04010790959+0.1792423689j)
(3820000000+0j),(0.5184375644+0.5808673717j),(0.002998715965+0.0003787159221j),(0.00304666697+0.0005667517544j),(0.05320391059+0.1806462359j)
(3821000000+0j),(0.5675479174+0.5378422567j),(0.003007597756+0.0001467543334j),(0.003158199135+0.0003017448762j),(0.06683807075+0.180928124j)
(3822000000+0j),(0.6118434072+0.4903382994j),(0.003119821195-9.647190018e-05j),(0.003237969708-1.607400009e-05j),(0.08072215319+0.1796252356j)
(3823000000+0j),(0.6521584392+0.4382236274j),(0.003086459124-0.0003266249259j),(0.00318402797-0.0002993392409j),(0.09461565316+0.1773321662j)
(3824000000+0j),(0.687453866+0.38173712j),(0.003101164475-0.0005610906519j),(0.003159950254-0.000562964764j),(0.108497262+0.1734539415j)
(3825000000+0j),(0.7163162231+0.3225223903j),(0.002996602561-0.0008849932929j),(0.0032049648-0.0008928255993j),(0.1221872792+0.168117778j)
(3826000000+0j),(0.7395997643+0.2599647579j),(0.002924791537-0.001174488338j),(0.003148935968-0.001121118315j),(0.1353084445+0.1612642502j)
(3827000000+0j),(0.7571974397+0.1951597312j),(0.00292024808-0.001445587375j),(0.003003143473-0.001358679147j),(0.1481327713+0.1533385977j)
(3828000000+0j),(0.7679812312+0.1287553419j),(0.00279775355-0.001727991505j),(0.002928515431-0.001660421723j),(0.1598574966+0.14433206j)
(3829000000+0j),(0.7720292807+0.0613364927j),(0.002679878846-0.001911698026j),(0.002868263982-0.001975607593j),(0.1710430831+0.1340865275j)
(3830000000+0j),(0.7693878412-0.005482759347j),(0.002535831649-0.002216027817j),(0.0026242272-0.002201302443j),(0.1811164916+0.1227609485j)
(3831000000+0j),(0.7598277926-0.07145372359j),(0.002267166041-0.002364801243j),(0.002412659582-0.002428117907j),(0.190511927+0.1104522623j)
(3832000000+0j),(0.7437466383-0.1364682485j),(0.002129403874-0.0026089889j),(0.002229219535-0.00260435883j),(0.1985488087+0.09740531602j)
(3833000000+0j),(0.7213284969-0.1996896531j),(0.001885008067-0.002799693029j),(0.002038858831-0.00277355127j),(0.2052314132+0.08336406768j)
(3834000000+0j),(0.6929520965-0.2598589957j),(0.001631876337-0.002931952942j),(0.001721865847-0.003000030061j),(0.210598886+0.0687668999j)
