X_value,Y_value,Z_value
-5.0,-5.0,-61.675586510263926
-5.0,-4.0,-61.70051319648094
-5.0,-3.0,-61.793988269794724
-5.0,-2.0,-61.856304985337246
-5.0,-1.0,-61.875
-5.0,0.0,-62.03702346041055
-5.0,1.0,-62.030791788856305
-5.0,2.0,-62.030791788856305
-5.0,3.0,-61.98093841642229
-5.0,4.0,-61.91239002932551
-5.0,5.0,-61.88746334310851
-4.0,-5.0,-61.78775659824046
-4.0,-4.0,-61.86253665689149
-4.0,-3.0,-61.93731671554252
-4.0,-2.0,-62.0183284457478
-4.0,-1.0,-62.030791788856305
-4.0,0.0,-62.180351906158364
-4.0,1.0,-62.19904692082112
-4.0,2.0,-62.136730205278596
-4.0,3.0,-62.09310850439883
-4.0,4.0,-62.030791788856305
-4.0,5.0,-61.93731671554252
-3.0,-5.0,-61.93731671554252
-3.0,-4.0,-62.0183284457478
-3.0,-3.0,-61.9934017595308
-3.0,-2.0,-61.94354838709677
-3.0,-1.0,-62.42338709677419
-3.0,0.0,-63.45161290322581
-3.0,1.0,-62.83467741935485
-3.0,2.0,-62.442082111436946
-3.0,3.0,-62.236436950146626
-3.0,4.0,-62.11803519061584
-3.0,5.0,-62.03702346041055
-2.0,-5.0,-62.04948680351906
-2.0,-4.0,-61.97470674486803
-2.0,-3.0,-63.12133431085044
-2.0,-2.0,-64.07478005865103
-2.0,-1.0,-64.49230205278593
-2.0,0.0,-64.94721407624634
-2.0,1.0,-64.64186217008798
-2.0,2.0,-64.01246334310851
-2.0,3.0,-62.81598240469208
-2.0,4.0,-62.22397360703812
-2.0,5.0,-62.09310850439883
-1.0,-5.0,-62.074413489736074
-1.0,-4.0,-63.30828445747801
-1.0,-3.0,-64.47983870967742
-1.0,-2.0,-65.0032991202346
-1.0,-1.0,-65.30865102639297
-1.0,0.0,-65.63269794721407
-1.0,1.0,-65.60777126099707
-1.0,2.0,-65.09054252199414
-1.0,3.0,-63.99376832844575
-1.0,4.0,-62.54178885630499
-1.0,5.0,-62.18658357771261
0.0,-5.0,-62.1741202346041
0.0,-4.0,-64.2866568914956
0.0,-3.0,-65.1217008797654
0.0,-2.0,-65.60153958944281
0.0,-1.0,-65.91312316715542
0.0,0.0,-61.719208211143695
0.0,1.0,-66.19354838709677
0.0,2.0,-65.73240469208211
0.0,3.0,-64.85373900293256
0.0,4.0,-64.06231671554252
0.0,5.0,-62.280058651026394
1.0,-5.0,-61.88746334310851
1.0,-4.0,-64.69171554252199
1.0,-3.0,-65.43951612903226
1.0,-2.0,-66.01282991202346
1.0,-1.0,-66.32441348973607
1.0,0.0,-61.924853372434015
1.0,1.0,-66.29325513196481
1.0,2.0,-65.80095307917888
1.0,3.0,-64.94721407624634
1.0,4.0,-64.1184017595308
1.0,5.0,-62.36107038123167
2.0,-5.0,-61.91862170087977
2.0,-4.0,-64.74780058651027
2.0,-3.0,-65.53299120234604
2.0,-2.0,-66.03152492668622
2.0,-1.0,-66.29948680351906
2.0,0.0,-61.91239002932551
2.0,1.0,-66.0065982404692
2.0,2.0,-65.55791788856305
2.0,3.0,-64.75403225806451
2.0,4.0,-64.04362170087977
2.0,5.0,-62.24890029325513
3.0,-5.0,-61.88123167155425
3.0,-4.0,-64.53592375366568
3.0,-3.0,-65.32734604105572
3.0,-2.0,-65.8258797653959
3.0,-1.0,-65.92558651026393
3.0,0.0,-61.77529325513197
3.0,1.0,-65.52052785923755
3.0,2.0,-65.07184750733138
3.0,3.0,-64.1184017595308
3.0,4.0,-62.903225806451616
3.0,5.0,-62.15542521994135
4.0,-5.0,-61.80021994134897
4.0,-4.0,-63.844208211143695
4.0,-3.0,-64.87243401759531
4.0,-2.0,-65.27126099706744
4.0,-1.0,-65.383431085044
4.0,0.0,-61.68181818181819
4.0,1.0,-64.87243401759531
4.0,2.0,-64.30535190615836
4.0,3.0,-63.37683284457478
4.0,4.0,-62.26759530791789
4.0,5.0,-62.09310850439883
5.0,-5.0,-61.7565982404692
5.0,-4.0,-62.105571847507335
5.0,-3.0,-63.8566715542522
5.0,-2.0,-64.43621700879766
5.0,-1.0,-64.51099706744868
5.0,0.0,-61.613269794721404
5.0,1.0,-63.775659824046926
5.0,2.0,-62.96554252199414
5.0,3.0,-62.30498533724341
5.0,4.0,-62.105571847507335
5.0,5.0,-61.956011730205276
