X_value,Y_value,Z_value
62.53115835777126,7.037903296786154e-15,-14.999999999999988
61.98277126099707,7.105061347061977e-15,-16.999999999999986
61.30351906158358,7.18824575024453e-15,-18.999999999999986
60.424853372434015,7.295851262618291e-15,-20.999999999999986
59.60227272727273,7.396588338032025e-15,-22.999999999999986
58.61766862170088,7.517167564663616e-15,-24.999999999999986
57.58321114369502,7.643852068593008e-15,-26.999999999999986
56.48020527859238,7.778931328806879e-15,-28.999999999999986
55.28372434017595,7.925457983954129e-15,-30.999999999999986
53.92521994134897,8.091826790319234e-15,-32.999999999999986
52.42961876832845,8.274985109253295e-15,-34.999999999999986
50.70967741935485,8.485617176027466e-15,-36.999999999999986
48.87133431085044,8.710749276383918e-15,-38.999999999999986
47.90542521994135,8.829039024028832e-15,-40.999999999999986
46.09200879765396,9.051118485736382e-15,-42.999999999999986
44.02932551319648,9.303724333932942e-15,-44.999999999999986
41.84824046920821,9.570830215711783e-15,-46.999999999999986
38.37096774193549,9.996673307233475e-15,-48.99999999999998
34.519794721407635,1.0468305978488682e-14,-50.99999999999998
31.160923753665685,1.0879649036428098e-14,-52.99999999999998
26.773826979472148,1.1416913438634676e-14,-54.99999999999998
21.63269794721407,1.2046520159970515e-14,-56.99999999999998
13.008064516129025,1.310273313249027e-14,-58.99999999999998
5.922653958944281,1.3970445668440387e-14,-60.99999999999997
3.8350439882698026,1.4226104155285847e-14,-62.99999999999997
61.15239366361667,12.163967394562764,-14.999999999999995
60.58398401247389,12.050903685212509,-16.999999999999996
59.93000731707305,11.920819632519201,-18.999999999999996
59.0987846014234,11.75547915432958,-20.999999999999996
58.29812154443732,11.596217370191047,-22.999999999999996
57.307988603736995,11.399267682935761,-24.999999999999996
56.29951986783852,11.198670779249824,-26.999999999999996
55.266603405009164,10.993210920323014,-28.999999999999996
54.03199319500011,10.747631680659016,-30.999999999999993
52.748487531129314,10.492326530513274,-32.99999999999999
51.31218357394056,10.206627910112088,-34.99999999999999
