X_value,Y_value,Z_value
-1.0,-1.0,-65.07184750733138
-1.0,-0.9,-65.12793255131965
-1.0,-0.8,-65.1590909090909
-1.0,-0.7000000000000001,-65.17155425219941
-1.0,-0.6000000000000001,-65.18401759530792
-1.0,-0.5000000000000001,-65.17778592375366
-1.0,-0.40000000000000013,-65.19648093841643
-1.0,-0.30000000000000016,-65.22140762463343
-1.0,-0.20000000000000018,-65.22763929618769
-1.0,-0.1000000000000002,-65.22763929618769
-1.0,-2.220446049250313e-16,-65.54545454545455
-1.0,0.09999999999999964,-65.45821114369501
-1.0,0.19999999999999973,-65.47067448680352
-1.0,0.2999999999999998,-65.48313782991202
-1.0,0.3999999999999997,-65.47067448680352
-1.0,0.49999999999999956,-65.45197947214076
-1.0,0.5999999999999996,-65.43951612903226
-1.0,0.6999999999999997,-65.4208211143695
-1.0,0.7999999999999996,-65.41458944281526
-1.0,0.8999999999999995,-65.39589442815249
-1.0,0.9999999999999996,-65.37096774193549
-0.9,-1.0,-65.70124633431085
-0.9,-0.9,-65.19024926686217
-0.9,-0.8,-65.20271260997067
-0.9,-0.7000000000000001,-65.22763929618769
-0.9,-0.6000000000000001,-65.23387096774194
-0.9,-0.5000000000000001,-65.24633431085044
-0.9,-0.40000000000000013,-65.24633431085044
-0.9,-0.30000000000000016,-65.28372434017595
-0.9,-0.20000000000000018,-65.2774926686217
-0.9,-0.1000000000000002,-65.31488269794721
-0.9,-2.220446049250313e-16,-65.57661290322581
-0.9,0.09999999999999964,-65.50806451612904
-0.9,0.19999999999999973,-65.50183284457478
-0.9,0.2999999999999998,-65.50806451612904
-0.9,0.3999999999999997,-65.50806451612904
-0.9,0.49999999999999956,-65.50183284457478
-0.9,0.5999999999999996,-65.48313782991202
-0.9,0.6999999999999997,-65.48313782991202
-0.9,0.7999999999999996,-65.45821114369501
-0.9,0.8999999999999995,-65.45821114369501
-0.9,0.9999999999999996,-65.4208211143695
-0.8,-1.0,-65.76356304985337
-0.8,-0.9,-65.2650293255132
-0.8,-0.8,-65.24633431085044
-0.8,-0.7000000000000001,-65.2650293255132
-0.8,-0.6000000000000001,-65.29618768328446
-0.8,-0.5000000000000001,-65.31488269794721
-0.8,-0.40000000000000013,-65.30865102639297
-0.8,-0.30000000000000016,-65.31488269794721
-0.8,-0.20000000000000018,-65.32734604105572
-0.8,-0.1000000000000002,-65.33980938416423
-0.8,-2.220446049250313e-16,-65.58907624633432
-0.8,0.09999999999999964,-65.5267595307918
-0.8,0.19999999999999973,-65.54545454545455
-0.8,0.2999999999999998,-65.5516862170088
-0.8,0.3999999999999997,-65.5516862170088
-0.8,0.49999999999999956,-65.5392228739003
-0.8,0.5999999999999996,-65.5392228739003
-0.8,0.6999999999999997,-65.5392228739003
-0.8,0.7999999999999996,-65.52052785923755
-0.8,0.8999999999999995,-65.50806451612904
-0.8,0.9999999999999996,-65.48313782991202
-0.7000000000000001,-1.0,-65.77602639296188
-0.7000000000000001,-0.9,-65.3024193548387
-0.7000000000000001,-0.8,-65.28372434017595
-0.7000000000000001,-0.7000000000000001,-65.32111436950146
-0.7000000000000001,-0.6000000000000001,-65.33980938416423
-0.7000000000000001,-0.5000000000000001,-65.35850439882698
-0.7000000000000001,-0.40000000000000013,-65.383431085044
-0.7000000000000001,-0.30000000000000016,-65.383431085044
-0.7000000000000001,-0.20000000000000018,-65.38966275659824
-0.7000000000000001,-0.1000000000000002,-65.38966275659824
-0.7000000000000001,-2.220446049250313e-16,-65.66385630498534
-0.7000000000000001,0.09999999999999964,-65.54545454545455
-0.7000000000000001,0.19999999999999973,-65.58907624633432
-0.7000000000000001,0.2999999999999998,-65.58907624633432
-0.7000000000000001,0.3999999999999997,-65.57661290322581
-0.7000000000000001,0.49999999999999956,-65.58284457478005
-0.7000000000000001,0.5999999999999996,-65.5641495601173
-0.7000000000000001,0.6999999999999997,-65.5641495601173
-0.7000000000000001,0.7999999999999996,-65.5641495601173
-0.7000000000000001,0.8999999999999995,-65.57038123167155
-0.7000000000000001,0.9999999999999996,-65.5267595307918
-0.6000000000000001,-1.0,-65.80718475073314
-0.6000000000000001,-0.9,-65.32111436950146
-0.6000000000000001,-0.8,-65.37096774193549
-0.6000000000000001,-0.7000000000000001,-65.37096774193549
-0.6000000000000001,-0.6000000000000001,-65.408357771261
-0.6000000000000001,-0.5000000000000001,-65.42705278592375
-0.6000000000000001,-0.40000000000000013,-65.43328445747801
-0.6000000000000001,-0.30000000000000016,-65.43951612903226
-0.6000000000000001,-0.20000000000000018,-65.43328445747801
-0.6000000000000001,-0.1000000000000002,-65.43951612903226
-0.6000000000000001,-2.220446049250313e-16,-65.6950146627566
-0.6000000000000001,0.09999999999999964,-65.59530791788856
