X_value,Y_value,Z_value
59.46957478005865,8.637485948810293e-15,-14.999999999999984
57.89296187683284,8.830565343353283e-15,-19.999999999999982
55.74303519061584,9.093855426820995e-15,-24.999999999999982
53.06341642228739,9.422014081577857e-15,-29.999999999999982
49.86033724340176,9.81427814796164e-15,-34.99999999999998
45.80975073313783,1.0310331928408056e-14,-39.99999999999998
40.706011730205276,1.0935359691770541e-14,-44.99999999999998
34.44318181818181,1.1702335152306925e-14,-49.99999999999998
26.24230205278593,1.2706653267795361e-14,-54.99999999999998
54.654857256330274,22.63878312513756,-14.999999999999984
53.15219835392831,22.016361428141995,-19.999999999999986
51.165925092132596,21.193620104527163,-24.999999999999982
48.70179478474546,20.172943911752828,-29.999999999999982
45.60435995910461,18.889944398405646,-34.999999999999986
41.83907673239622,17.3303130197271,-39.99999999999998
37.27352688716725,15.43920035414287,-44.99999999999998
30.773519604363315,12.746809182081599,-49.99999999999998
22.92630089181968,9.496384764438083,-54.99999999999998
41.67238428084401,41.672384280843985,-14.999999999999982
40.54433123402442,40.5443312340244,-19.999999999999982
39.02410349514644,39.02410349514642,-24.999999999999982
37.107294606995964,37.10729460699594,-29.999999999999982
34.70577542529018,34.705775425290156,-34.99999999999998
31.700571605247355,31.700571605247333,-39.99999999999998
28.46182555285516,28.46182555285513,-44.99999999999998
24.112652282499923,24.112652282499894,-49.99999999999998
17.815824923495228,17.8158249234952,-54.99999999999997
22.440848255978064,54.17700021073884,-14.999999999999996
21.885199767855585,52.835546094801444,-19.999999999999996
21.069612716620018,50.86654477441266,-24.999999999999996
20.022704191788392,48.33908401520014,-29.999999999999996
18.768321767958252,45.31073695518698,-34.99999999999999
17.170534269923657,41.4533367076417,-39.99999999999999
15.234111212604112,36.7783979001689,-44.99999999999999
13.087829498826302,31.596815478093134,-49.99999999999999
9.505923794277102,22.949330147028903,-54.99999999999999
5.2648797196517725e-14,58.74046920821115,-14.999999999999984
5.300441042192736e-14,57.13892961876833,-19.999999999999982
5.3470720371199895e-14,55.038856304985345,-24.999999999999982
5.4093389442928815e-14,52.23460410557185,-29.999999999999982
5.481015072994122e-14,49.0065982404692,-34.99999999999998
5.570125935703771e-14,44.9934017595308,-39.99999999999998
5.686634237569493e-14,39.74633431085044,-44.99999999999998
5.82417491696917e-14,33.55205278592376,-49.99999999999998
6.022045310874138e-14,24.64076246334311,-54.99999999999998
-22.512390979770633,54.349719624808046,-14.999999999999977
-21.894738797694576,52.858575350010696,-19.999999999999975
-21.08153650391876,50.8953313434242,-24.999999999999975
-20.048936523845654,48.40241446702554,-29.999999999999975
-18.8207864320728,45.43739785883774,-34.99999999999997
-17.172919027383386,41.459094021444,-39.99999999999997
-15.496434533176945,37.41170241842261,-44.99999999999997
-12.889894629666777,31.1189584325017,-49.999999999999964
-9.839789838642538,23.755354079351818,-54.999999999999964
-41.76491988234089,41.764919882340905,-15.0
-40.5575506056668,40.55755060566681,-20.0
-39.02410349514641,39.02410349514642,-25.0
-37.133733350280764,37.13373335028077,-30.0
-34.890846628283995,34.890846628283995,-35.0
-31.92970738038256,31.929707380382553,-40.0
-28.60723864092172,28.607238640921707,-45.0
-23.896735879007082,23.896735879007068,-50.0
-18.357819160834325,18.357819160834296,-55.0
-54.70667308055103,22.660245942275388,-14.999999999999993
-53.21552880575365,22.042593760199324,-19.999999999999993
-51.17168240593489,21.196004861986967,-24.999999999999993
-48.7708825503731,20.20156100126991,-29.999999999999993
-45.81738056978993,18.978180424416557,-34.99999999999999
-41.9254364394308,17.366084381623438,-39.99999999999999
-37.549877949677935,15.553668712211064,-44.99999999999999
-31.43561069162854,13.021056289953243,-49.99999999999999
-24.072006338478644,9.970951498928997,-54.999999999999986
-59.58174486803519,7.365200566942373e-14,-14.999999999999984
-57.87426686217009,7.365200566942373e-14,-19.999999999999982
-55.805351906158364,7.365200566942373e-14,-24.999999999999982
-53.0758797653959,7.365200566942373e-14,-29.999999999999982
-49.766862170087975,7.365200566942373e-14,-34.99999999999998
-45.89699413489737,7.365200566942373e-14,-39.99999999999998
-40.81818181818181,7.365200566942373e-14,-44.99999999999998
-33.95087976539588,7.365200566942373e-14,-49.99999999999998
-26.248533724340177,7.365200566942373e-14,-54.99999999999998
-55.39755073682781,-22.946416837445675,-15.0
-54.01003811047197,-22.371690289645173,-20.0
-51.85104543460706,-21.47740624223775,-25.0
-49.51357603087065,-20.50919471357798,-30.0
-46.42189851903211,-19.228579957690556,-35.0
-42.766004254567534,-17.714258970747316,-40.0
-38.07379350568783,-15.770681641048526,-45.0
-32.09194446509146,-13.29291864036503,-50.0
-24.423202480419334,-10.11642170397387,-55.0
-42.80925024209188,-42.80925024209186,-14.999999999999993
-41.48731307785016,-41.48731307785015,-19.999999999999993
-40.086059683753945,-40.08605968375394,-24.999999999999993
-38.248567025457966,-38.24856702545796,-29.999999999999993
-35.90873824475013,-35.908738244750126,-34.99999999999999
-33.066573341630445,-33.06657334163045,-39.99999999999999
-29.488530083749538,-29.488530083749552,-44.99999999999999
-25.205453671606392,-25.205453671606406,-49.99999999999999
-19.455027007154925,-19.455027007154953,-54.999999999999986
-23.2707438519722,-56.18054541394146,-15.0
-22.66263069973515,-54.71243039435332,-20.0
-21.816041801522786,-52.66858399453454,-25.0
-20.835906485564255,-50.30232802178662,-30.0
-19.61491066617065,-47.35458335500573,-35.0
-18.038585985273837,-43.54899893168121,-40.0
-16.157012349528614,-39.00647834166145,-45.0
-13.629169442190303,-32.90372571121668,-50.0
-10.359666964868758,-25.010448488254582,-55.0
-7.420224442368264e-14,-60.97140762463343,-15.0
-7.256151141967694e-14,-59.23277126099707,-20.0
-7.07090709312834e-14,-57.26979472140762,-25.0
-6.815681959171898e-14,-54.56524926686217,-30.0
-6.516351099301324e-14,-51.3933284457478,-35.0
-6.12292802414727e-14,-47.224340175953074,-40.0
-5.664816550985822e-14,-42.36986803519062,-45.0
-5.0196967999484546e-14,-35.53372434017595,-50.0
-4.186392618344126e-14,-26.703445747800586,-55.0
23.270743851972043,-56.180545413941516,-14.999999999999996
22.59824224832166,-54.556982921691116,-19.999999999999996
21.82081131644214,-52.68009862213921,-24.999999999999996
20.81682842588607,-50.25626951136822,-29.999999999999996
19.531444155079136,-47.153077371925065,-34.99999999999999
18.019507925595658,-43.50294042126282,-39.99999999999999
16.13078001747118,-38.94314788983614,-44.99999999999999
13.490853509524463,-32.56980151068295,-49.99999999999999
10.235659576961446,-24.711068170534716,-54.99999999999999
42.725527555023184,-42.725527555023284,-14.999999999999988
